"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",7278,130,485,1384,2584,1322,80,1293
"Sup. no Univ. incompleta (050)",6045,7,20,93,336,991,2675,1923
"De 15 a 19 años (052)",135,,,,,,73,62
"De 20 a 24 años (053)",1343,,,,,2,617,724
"De 25 a 29 años (054)",1252,,,,,48,776,428
"De 30 a 34 años (055)",1022,,,,,156,602,264
"De 35 a 39 años (056)",811,,,,8,251,393,159
"De 40 a 44 años (057)",547,,,,33,247,160,107
"De 45 a 49 años (058)",409,,,,94,189,52,74
"De 50 y más años (059)",526,7,20,93,201,98,2,105
"Sup. no Univ. completa (060)",11753,23,90,388,1072,2264,4445,3471
"De 20 a 24 años (063)",1106,,,,,2,493,611
"De 25 a 29 años (064)",2283,,,,,79,1251,953
"De 30 a 34 años (065)",2172,,,,,272,1234,666
"De 35 a 39 años (066)",1845,,,,13,505,905,422
"De 40 a 44 años (067)",1400,,,,90,620,420,270
"De 45 a 49 años (068)",1046,,,6,250,482,124,184
"De 50 y más años (069)",1901,23,90,382,719,304,18,365
"Sup. Univ. incompleta (070)",5765,3,24,122,446,1096,1959,2115
"De 15 a 19 años (072)",90,,,,,,40,50
"De 20 a 24 años (073)",1222,,,,,3,377,842
"De 25 a 29 años (074)",1053,,,,,44,510,499
"De 30 a 34 años (075)",798,,,,,119,460,219
"De 35 a 39 años (076)",753,,,,5,258,344,146
"De 40 a 44 años (077)",611,,,,40,282,181,108
"De 45 a 49 años (078)",528,,,1,128,255,43,101
"De 50 y más años (079)",710,3,24,121,273,135,4,150
"Sup. Univ. completa (080)",16008,31,126,625,1765,3324,5070,5067
"De 20 a 24 años (083)",621,,,,,1,195,425
"De 25 a 29 años (084)",2148,,,,,47,971,1130
"De 30 a 34 años (085)",2871,,,,,262,1575,1034
"De 35 a 39 años (086)",2651,,,,23,589,1352,687
"De 40 a 44 años (087)",2232,,,,89,855,737,551
"De 45 a 49 años (088)",1792,,,3,298,864,210,417
"De 50 y más años (089)",3693,31,126,622,1355,706,30,823
,,,,,,,,
"URBANA (100)",112266,923,3040,7199,14212,23504,34916,28472
"De 12 a 14 años (101)",94,,,,,,5,89
"De 15 a 19 años (102)",1718,,,,,,1017,701
"De 20 a 24 años (103)",9764,,,,,22,5164,4578
"De 25 a 29 años (104)",13625,,,,,667,8086,4872
"De 30 a 34 años (105)",14190,,,,2,2277,8224,3687
"De 35 a 39 años (106)",13949,,,,156,4406,6621,2766
"De 40 a 44 años (107)",12618,,,1,858,5460,4001,2298
"De 45 a 49 años (108)",10963,,,56,2277,5283,1521,1826
"De 50 y más años (109)",35345,923,3040,7142,10919,5389,277,7655
"Sin nivel (110)",10717,325,953,1694,1982,1648,1052,3063
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",14,,,,,,9,5
"De 20 a 24 años (113)",91,,,,,,46,45
"De 25 a 29 años (114)",171,,,,,7,95,69
"De 30 a 34 años (115)",346,,,,,63,190,93
"De 35 a 39 años (116)",497,,,,7,136,250,104
"De 40 a 44 años (117)",664,,,,39,231,253,141
"De 45 a 49 años (118)",701,,,2,79,340,158,122
"De 50 y más años (119)",8232,325,953,1692,1857,871,51,2483
"Educacion Inicial (120)",100,,,,,11,52,37
"De 15 a 19 años (122)",4,,,,,,3,1
"De 20 a 24 años (123)",20,,,,,,8,12
"De 25 a 29 años (124)",23,,,,,1,12,10
"De 30 a 34 años (125)",23,,,,,1,16,6
"De 35 a 39 años (126)",30,,,,,9,13,8
"Primaria (130)",27330,406,1351,2908,4856,6469,6217,5123
"De 12 a 14 años (131)",30,,,,,,2,28
"De 15 a 19 años (132)",230,,,,,,139,91
"De 20 a 24 años (133)",959,,,,,3,618,338
"De 25 a 29 años (134)",1661,,,,,121,1145,395
"De 30 a 34 años (135)",2162,,,,,446,1323,393
"De 35 a 39 años (136)",2720,,,,37,940,1309,434
"De 40 a 44 años (137)",3109,,,,189,1393,1049,478
"De 45 a 49 años (138)",3074,,,13,558,1524,537,442
"De 50 y más años (139)",13385,406,1351,2895,4072,2042,95,2524
"Secundaria (140)",35528,128,478,1387,3802,7839,13839,8055
"De 12 a 14 años (141)",63,,,,,,3,60
"De 15 a 19 años (142)",1257,,,,,,761,496
"De 20 a 24 años (143)",4587,,,,,12,2876,1699
"De 25 a 29 años (144)",5281,,,,,325,3449,1507
"De 30 a 34 años (145)",4965,,,,2,978,2914,1071
"De 35 a 39 años (146)",4784,,,,64,1750,2128,842
"De 40 a 44 años (147)",4133,,,1,382,1865,1226,659
"De 45 a 49 años (148)",3469,,,31,877,1657,405,499
"De 50 y más años (149)",6989,128,478,1355,2477,1252,77,1222
"Sup. no Univ. incompleta (150)",5807,7,20,90,330,968,2559,1833
"De 15 a 19 años (152)",126,,,,,,68,58
"De 20 a 24 años (153)",1272,,,,,1,589,682
"De 25 a 29 años (154)",1185,,,,,46,735,404
"De 30 a 34 años (155)",983,,,,,151,578,254
"De 35 a 39 años (156)",790,,,,8,248,382,152
"De 40 a 44 años (157)",533,,,,32,241,155,105
"De 45 a 49 años (158)",403,,,,93,186,50,74
"De 50 y más años (159)",515,7,20,90,197,95,2,104
"Sup. no Univ. completa (160)",11423,23,89,386,1056,2209,4305,3355
"De 20 a 24 años (163)",1060,,,,,2,469,589
"De 25 a 29 años (164)",2191,,,,,78,1202,911
"De 30 a 34 años (165)",2116,,,,,265,1204,647
"De 35 a 39 años (166)",1793,,,,12,493,877,411
"De 40 a 44 años (167)",1365,,,,89,602,412,262
"De 45 a 49 años (168)",1029,,,6,249,473,123,178
"De 50 y más años (169)",1869,23,89,380,706,296,18,357
"Sup. Univ. incompleta (170)",5645,3,24,119,446,1078,1918,2057
"De 15 a 19 años (172)",87,,,,,,37,50
"De 20 a 24 años (173)",1179,,,,,3,367,809
"De 25 a 29 años (174)",1031,,,,,43,500,488
"De 30 a 34 años (175)",783,,,,,117,453,213
"De 35 a 39 años (176)",735,,,,5,251,337,142
"De 40 a 44 años (177)",604,,,,40,279,177,108
"De 45 a 49 años (178)",524,,,1,128,252,43,100
"De 50 y más años (179)",702,3,24,118,273,133,4,147
"Sup. Univ. completa (180)",15716,31,125,615,1740,3282,4974,4949
"De 20 a 24 años (183)",596,,,,,1,191,404
"De 25 a 29 años (184)",2082,,,,,46,948,1088
"De 30 a 34 años (185)",2812,,,,,256,1546,1010
"De 35 a 39 años (186)",2600,,,,23,579,1325,673
"De 40 a 44 años (187)",2210,,,,87,849,729,545
"De 45 a 49 años (188)",1763,,,3,293,851,205,411
"De 50 y más años (189)",3653,31,125,612,1337,700,30,818
,,,,,,,,
"RURAL (200)",14110,67,303,795,1677,2784,5085,3399
"De 12 a 14 años (201)",23,,,,,,2,21
"De 15 a 19 años (202)",380,,,,,,225,155
"De 20 a 24 años (203)",1460,,,,,3,880,577
"De 25 a 29 años (204)",1634,,,,,55,1083,496
"De 30 a 34 años (205)",1548,,,,,226,1007,315
"De 35 a 39 años (206)",1621,,,,10,432,918,261
"De 40 a 44 años (207)",1409,,,,67,540,601,201
"De 45 a 49 años (208)",1277,,,1,176,612,324,164
"De 50 y más años (209)",4758,67,303,794,1424,916,45,1209
"Sin nivel (210)",3492,50,207,451,718,604,492,970
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",9,,,,,,6,3
"De 20 a 24 años (213)",40,,,,,,25,15
"De 25 a 29 años (214)",58,,,,,4,41,13
"De 30 a 34 años (215)",138,,,,,12,89,37
"De 35 a 39 años (216)",181,,,,1,33,110,37
"De 40 a 44 años (217)",256,,,,6,85,122,43
"De 45 a 49 años (218)",299,,,,31,140,82,46
"De 50 y más años (219)",2510,50,207,451,680,330,17,775
"Educacion Inicial (220)",14,,,,,1,5,8
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",5,,,,,,2,3
"De 30 a 34 años (225)",5,,,,,,1,4
"De 35 a 39 años (226)",3,,,,,1,1,1
"Primaria (230)",6307,15,87,297,741,1515,2494,1158
"De 12 a 14 años (231)",10,,,,,,1,9
"De 15 a 19 años (232)",151,,,,,,92,59
"De 20 a 24 años (233)",517,,,,,,347,170
"De 25 a 29 años (234)",670,,,,,24,479,167
"De 30 a 34 años (235)",704,,,,,99,490,115
"De 35 a 39 años (236)",863,,,,6,235,510,112
"De 40 a 44 años (237)",795,,,,39,297,354,105
"De 45 a 49 años (238)",729,,,1,94,363,196,75
"De 50 y más años (239)",1868,15,87,296,602,497,25,346
"Secundaria (240)",3317,2,7,29,171,526,1701,881
"De 12 a 14 años (241)",12,,,,,,1,11
"De 15 a 19 años (242)",208,,,,,,119,89
"De 20 a 24 años (243)",717,,,,,2,441,274
"De 25 a 29 años (244)",654,,,,,22,438,194
"De 30 a 34 años (245)",532,,,,,95,337,100
"De 35 a 39 años (246)",432,,,,2,131,224,75
"De 40 a 44 años (247)",280,,,,18,125,100,37
"De 45 a 49 años (248)",193,,,,44,81,38,30
"De 50 y más años (249)",289,2,7,29,107,70,3,71
"Sup. no Univ. incompleta (250)",238,,,3,6,23,116,90
"De 15 a 19 años (252)",9,,,,,,5,4
"De 20 a 24 años (253)",71,,,,,1,28,42
"De 25 a 29 años (254)",67,,,,,2,41,24
"De 30 a 34 años (255)",39,,,,,5,24,10
"De 35 a 39 años (256)",21,,,,,3,11,7
"De 40 a 44 años (257)",14,,,,1,6,5,2
"De 45 a 49 años (258)",6,,,,1,3,2,
"De 50 y más años (259)",11,,,3,4,3,,1
"Sup. no Univ. completa (260)",330,,1,2,16,55,140,116
"De 20 a 24 años (263)",46,,,,,,24,22
"De 25 a 29 años (264)",92,,,,,1,49,42
"De 30 a 34 años (265)",56,,,,,7,30,19
"De 35 a 39 años (266)",52,,,,1,12,28,11
"De 40 a 44 años (267)",35,,,,1,18,8,8
"De 45 a 49 años (268)",17,,,,1,9,1,6
"De 50 y más años (269)",32,,1,2,13,8,,8
"Sup. Univ. incompleta (270)",120,,,3,,18,41,58
"De 15 a 19 años (272)",3,,,,,,3,
"De 20 a 24 años (273)",43,,,,,,10,33
"De 25 a 29 años (274)",22,,,,,1,10,11
"De 30 a 34 años (275)",15,,,,,2,7,6
"De 35 a 39 años (276)",18,,,,,7,7,4
"De 40 a 44 años (277)",7,,,,,3,4,
"De 45 a 49 años (278)",4,,,,,3,,1
"De 50 y más años (279)",8,,,3,,2,,3
"Sup. Univ. completa (280)",292,,1,10,25,42,96,118
"De 20 a 24 años (283)",25,,,,,,4,21
"De 25 a 29 años (284)",66,,,,,1,23,42
"De 30 a 34 años (285)",59,,,,,6,29,24
"De 35 a 39 años (286)",51,,,,,10,27,14
"De 40 a 44 años (287)",22,,,,2,6,8,6
"De 45 a 49 años (288)",29,,,,5,13,5,6
"De 50 y más años (289)",40,,1,10,18,6,,5
