"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (104)",596,93,53,151,,207,39,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",67,63,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",27,1,,24,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",59,,,59,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",18,,1,17,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",310,5,47,21,,198,39,
"Ocupación no especificada (115)",40,4,4,25,,7,,
"Desocupado (116)",53,,,,,,,53
