"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",172,,53,105,5,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",489,38,210,214,18,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2449,35,684,141,,1571,18,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",202,22,41,93,18,28,,
"Desocupado (103)",144,,,,,,,144
"Mujeres (104)",3183,181,129,1222,77,1476,54,44
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",105,73,,31,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",35,18,,11,6,,,
"Jefes y empleados de oficina (108)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",277,44,1,196,7,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",652,,,603,49,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",191,,8,165,4,14,,
"Obreros construc.,conf.,papel, fab., instr. (112)",58,,6,48,1,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1590,17,109,57,2,1351,54,
"Ocupación no especificada (115)",217,15,5,111,8,78,,
"Desocupado (116)",44,,,,,,,44
