"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",92,5,1,78,1,7,
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,1,3,,,
"Comercio al por mayor (141)",4,,,4,,,
"Comercio al por menor (142)",84,5,,71,1,7,
"Hoteles y restaurantes (143)",22,1,10,7,,4,
"Trans., almac. y comunicaciones (144)",73,16,20,32,,5,
"Activid.inmobil., empres. y alquileres (146)",9,8,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,21,12,,,,
"Enseñanza (148)",168,140,,28,,,
"Servicios sociales y de salud (149)",16,13,,3,,,
"Otras activ. serv.comun.soc y personales (150)",13,8,1,4,,,
"Hogares privados con servicio doméstico (151)",50,,,,,,50
"Actividad economica no especificada (153)",102,6,12,19,4,61,
"Hombres (154)",3856,161,855,2095,11,730,4
"Agric., ganadería, caza y silvicultura (155)",3261,5,662,1901,7,686,
"Explotación de minas y canteras (157)",10,1,6,3,,,
"Industrias manufactureras (158)",114,2,31,68,,13,
"Suministro de electricidad, gas y agua (159)",5,,5,,,,
"Construcción (160)",157,4,113,20,2,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",48,3,1,40,1,3,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,1,3,,,
"Comercio al por mayor (163)",2,,,2,,,
"Comercio al por menor (164)",42,3,,35,1,3,
"Hoteles y restaurantes (165)",5,1,1,2,,1,
"Trans., almac. y comunicaciones (166)",72,15,20,32,,5,
"Activid.inmobil., empres. y alquileres (168)",7,6,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",30,18,12,,,,
"Enseñanza (170)",108,93,,15,,,
"Servicios sociales y de salud (171)",8,5,,3,,,
"Otras activ. serv.comun.soc y personales (172)",9,7,1,1,,,
"Hogares privados con servicio doméstico (173)",4,,,,,,4
"Actividad economica no especificada (175)",18,1,3,9,1,4,
"Mujeres (176)",883,71,86,338,5,337,46
"Agric., ganadería, caza y silvicultura (177)",463,,60,154,2,247,
"Industrias manufactureras (180)",148,1,6,115,,26,
"Construcción (182)",3,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",44,2,,38,,4,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",42,2,,36,,4,
"Hoteles y restaurantes (187)",17,,9,5,,3,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,3,,,,,
"Enseñanza (192)",60,47,,13,,,
"Servicios sociales y de salud (193)",8,8,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,1,,3,,,
"Hogares privados con servicio doméstico (195)",46,,,,,,46
"Actividad economica no especificada (197)",84,5,9,10,3,57,
