"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1967,10330,9462,23,91.6,0.2,
"De 50 y más años (039)",6126,35667,31108,,87.2,,
"Secundaria (040)",30291,38596,37013,1254,95.9,3.2,
"De 12 a 14 años (041)",4804,14,14,3,100,21.4,
"De 15 a 19 años (042)",9238,889,868,287,97.6,32.3,
"De 20 a 24 años (043)",4231,3203,3149,379,98.3,11.8,
"De 25 a 29 años (044)",2731,4033,3952,261,98,6.5,
"De 30 a 34 años (045)",2055,4482,4396,165,98.1,3.7,
"De 35 a 39 años (046)",1860,5161,5019,117,97.2,2.3,
"De 40 a 44 años (047)",1583,5259,5051,38,96,0.7,
"De 45 a 49 años (048)",1251,4799,4534,4,94.5,0.1,
"De 50 y más años (049)",2538,10756,10030,,93.3,,
"Sup. no Univ. incompleta (050)",3629,3615,3463,149,95.8,4.1,
"De 15 a 19 años (052)",650,41,40,16,97.6,39,
"De 20 a 24 años (053)",1314,393,389,60,99,15.3,
"De 25 a 29 años (054)",588,566,555,37,98.1,6.5,
"De 30 a 34 años (055)",347,552,537,20,97.3,3.6,
"De 35 a 39 años (056)",274,581,563,13,96.9,2.2,
"De 40 a 44 años (057)",164,417,391,3,93.8,0.7,
"De 45 a 49 años (058)",111,365,339,,92.9,,
"De 50 y más años (059)",181,700,649,,92.7,,
"Sup. no Univ. completa (060)",4702,7240,7050,216,97.4,3,
"De 20 a 24 años (063)",737,252,248,31,98.4,12.3,
"De 25 a 29 años (064)",1073,761,755,87,99.2,11.4,
"De 30 a 34 años (065)",842,1088,1076,59,98.9,5.4,
"De 35 a 39 años (066)",702,1274,1252,28,98.3,2.2,
"De 40 a 44 años (067)",475,1081,1053,10,97.4,0.9,
"De 45 a 49 años (068)",361,1008,972,1,96.4,0.1,
"De 50 y más años (069)",512,1776,1694,,95.4,,
"Sup. Univ. incompleta (070)",6092,4742,4629,173,97.6,3.6,
"De 15 a 19 años (072)",1227,35,32,9,91.4,25.7,
"De 20 a 24 años (073)",2491,430,416,64,96.7,14.9,
"De 25 a 29 años (074)",747,482,476,41,98.8,8.5,
"De 30 a 34 años (075)",347,515,511,27,99.2,5.2,
"De 35 a 39 años (076)",338,695,685,25,98.6,3.6,
"De 40 a 44 años (077)",335,845,821,7,97.2,0.8,
"De 45 a 49 años (078)",245,639,621,,97.2,,
"De 50 y más años (079)",362,1101,1067,,96.9,,
"Sup. Univ. completa (080)",8438,12541,12257,377,97.7,3,
"De 20 a 24 años (083)",698,156,154,29,98.7,18.6,
"De 25 a 29 años (084)",1665,868,860,101,99.1,11.6,
"De 30 a 34 años (085)",1608,1741,1714,127,98.4,7.3,
"De 35 a 39 años (086)",1320,2222,2198,96,98.9,4.3,
"De 40 a 44 años (087)",1057,2076,2027,24,97.6,1.2,
"De 45 a 49 años (088)",727,1608,1566,,97.4,,
"De 50 y más años (089)",1363,3870,3738,,96.6,,
,,,,,,,
"URBANA (100)",65818,140445,128771,2414,91.7,1.7,
"De 12 a 14 años (101)",5834,26,26,3,100,11.5,
"De 15 a 19 años (102)",9680,882,861,274,97.6,31.1,
"De 20 a 24 años (103)",8957,4506,4426,554,98.2,12.3,
"De 25 a 29 años (104)",7074,8035,7887,569,98.2,7.1,
"De 30 a 34 años (105)",6090,11464,11198,479,97.7,4.2,
"De 35 a 39 años (106)",5828,15559,15036,376,96.6,2.4,
"De 40 a 44 años (107)",5091,16722,15848,142,94.8,0.8,
"De 45 a 49 años (108)",4220,16489,15350,17,93.1,0.1,
"De 50 y más años (109)",13044,66762,58139,,87.1,,
"Sin nivel (110)",5218,28539,23653,88,82.9,0.3,
"De 12 a 14 años (111)",29,,,,,,
"De 15 a 19 años (112)",96,17,17,6,100,35.3,
"De 20 a 24 años (113)",111,108,106,8,98.1,7.4,
"De 25 a 29 años (114)",175,376,358,14,95.2,3.7,
"De 30 a 34 años (115)",230,695,653,19,94,2.7,
"De 35 a 39 años (116)",316,1350,1232,20,91.3,1.5,
"De 40 a 44 años (117)",424,2069,1846,17,89.2,0.8,
"De 45 a 49 años (118)",466,2660,2328,4,87.5,0.2,
"De 50 y más años (119)",3371,21264,17113,,80.5,,
"Educacion Inicial (120)",63,117,110,4,94,3.4,
"De 12 a 14 años (121)",11,,,,,,
"De 15 a 19 años (122)",9,,,,,,
"De 20 a 24 años (123)",11,9,9,1,100,11.1,
"De 25 a 29 años (124)",9,21,20,,95.2,,
"De 30 a 34 años (125)",10,40,40,1,100,2.5,
"De 35 a 39 años (126)",13,47,41,2,87.2,4.3,
"Primaria (130)",14357,51041,46365,493,90.8,1,
"De 12 a 14 años (131)",2042,15,15,1,100,6.7,
"De 15 a 19 años (132)",847,176,174,47,98.9,26.7,
"De 20 a 24 años (133)",692,823,806,91,97.9,11.1,
"De 25 a 29 años (134)",905,1922,1883,97,98,5,
"De 30 a 34 años (135)",1115,3206,3102,103,96.8,3.2,
"De 35 a 39 años (136)",1356,5090,4875,95,95.8,1.9,
"De 40 a 44 años (137)",1274,5659,5313,51,93.9,0.9,
"De 45 a 49 años (138)",1220,6038,5583,8,92.5,0.1,
"De 50 y más años (139)",4906,28112,24614,,87.6,,
"Secundaria (140)",24179,33464,32078,960,95.9,2.9,
"De 12 a 14 años (141)",3752,11,11,2,100,18.2,
"De 15 a 19 años (142)",6944,619,604,199,97.6,32.1,
"De 20 a 24 años (143)",3128,2391,2353,280,98.4,11.7,
"De 25 a 29 años (144)",2103,3161,3101,206,98.1,6.5,
"De 30 a 34 años (145)",1729,3788,3718,135,98.2,3.6,
"De 35 a 39 años (146)",1601,4474,4360,102,97.5,2.3,
"De 40 a 44 años (147)",1414,4699,4519,32,96.2,0.7,
"De 45 a 49 años (148)",1116,4242,4012,4,94.6,0.1,
"De 50 y más años (149)",2392,10079,9400,,93.3,,
"Sup. no Univ. incompleta (150)",3392,3447,3300,141,95.7,4.1,
"De 15 a 19 años (152)",591,36,35,14,97.2,38.9,
"De 20 a 24 años (153)",1228,369,366,58,99.2,15.7,
"De 25 a 29 años (154)",544,530,520,34,98.1,6.4,
"De 30 a 34 años (155)",329,527,512,19,97.2,3.6,
"De 35 a 39 años (156)",262,567,549,13,96.8,2.3,
"De 40 a 44 años (157)",159,405,379,3,93.6,0.7,
"De 45 a 49 años (158)",107,352,326,,92.6,,
"De 50 y más años (159)",172,661,613,,92.7,,
"Sup. no Univ. completa (160)",4496,7031,6845,201,97.4,2.9,
"De 20 a 24 años (163)",691,239,235,30,98.3,12.6,
"De 25 a 29 años (164)",1009,721,715,81,99.2,11.2,
"De 30 a 34 años (165)",793,1032,1022,53,99,5.1,
"De 35 a 39 años (166)",679,1237,1216,26,98.3,2.1,
"De 40 a 44 años (167)",461,1046,1019,10,97.4,1,
"De 45 a 49 años (168)",355,989,953,1,96.4,0.1,
"De 50 y más años (169)",508,1767,1685,,95.4,,
"Sup. Univ. incompleta (170)",5905,4613,4500,165,97.6,3.6,
"De 15 a 19 años (172)",1193,34,31,8,91.2,23.5,
"De 20 a 24 años (173)",2420,415,401,59,96.6,14.2,
"De 25 a 29 años (174)",714,463,457,41,98.7,8.9,
"De 30 a 34 años (175)",332,496,492,25,99.2,5,
"De 35 a 39 años (176)",323,664,654,25,98.5,3.8,
"De 40 a 44 años (177)",328,830,806,7,97.1,0.8,
"De 45 a 49 años (178)",240,626,608,,97.1,,
"De 50 y más años (179)",355,1085,1051,,96.9,,
"Sup. Univ. completa (180)",8208,12193,11920,362,97.8,3,
"De 20 a 24 años (183)",676,152,150,27,98.7,17.8,
"De 25 a 29 años (184)",1615,841,833,96,99,11.4,
"De 30 a 34 años (185)",1552,1680,1659,124,98.8,7.4,
"De 35 a 39 años (186)",1278,2130,2109,93,99,4.4,
"De 40 a 44 años (187)",1031,2014,1966,22,97.6,1.1,
"De 45 a 49 años (188)",716,1582,1540,,97.3,,
"De 50 y más años (189)",1340,3794,3663,,96.5,,
,,,,,,,
"RURAL (200)",36387,108392,94799,1935,87.5,1.8,
"De 12 a 14 años (201)",4351,19,19,7,100,36.8,
"De 15 a 19 años (202)",5119,1061,1045,307,98.5,28.9,
"De 20 a 24 años (203)",4394,4504,4376,473,97.2,10.5,
"De 25 a 29 años (204)",3878,7447,7108,410,95.4,5.5,
"De 30 a 34 años (205)",3400,9880,9340,348,94.5,3.5,
"De 35 a 39 años (206)",3094,12431,11417,224,91.8,1.8,
"De 40 a 44 años (207)",2499,12801,11575,125,90.4,1,
"De 45 a 49 años (208)",2252,13162,11620,41,88.3,0.3,
"De 50 y más años (209)",7400,47087,38299,,81.3,,
"Sin nivel (210)",13881,68240,57703,608,84.6,0.9,
"De 12 a 14 años (211)",130,4,4,,100,,
"De 15 a 19 años (212)",470,161,158,36,98.1,22.4,
"De 20 a 24 años (213)",866,1096,1068,100,97.4,9.1,
"De 25 a 29 años (214)",1129,2463,2322,131,94.3,5.3,
"De 30 a 34 años (215)",1263,4042,3792,133,93.8,3.3,
"De 35 a 39 años (216)",1391,6185,5612,111,90.7,1.8,
"De 40 a 44 años (217)",1297,7332,6560,71,89.5,1,
"De 45 a 49 años (218)",1344,8242,7148,26,86.7,0.3,
"De 50 y más años (219)",5991,38715,31039,,80.2,,
"Educacion Inicial (220)",85,157,145,10,92.4,6.4,
"De 12 a 14 años (221)",7,,,,,,
"De 15 a 19 años (222)",13,4,4,1,100,25,
"De 20 a 24 años (223)",20,24,24,6,100,25,
"De 25 a 29 años (224)",19,45,40,1,88.9,2.2,
"De 30 a 34 años (225)",18,60,56,1,93.3,1.7,
"De 35 a 39 años (226)",8,24,21,1,87.5,4.2,
"Primaria (230)",15449,34009,31182,978,91.7,2.9,
"De 12 a 14 años (231)",3162,12,12,6,100,50,
"De 15 a 19 años (232)",2249,620,613,179,98.9,28.9,
"De 20 a 24 años (233)",2180,2516,2433,257,96.7,10.2,
"De 25 a 29 años (234)",1911,3945,3774,210,95.7,5.3,
"De 30 a 34 años (235)",1655,4923,4661,172,94.7,3.5,
"De 35 a 39 años (236)",1344,5361,4955,93,92.4,1.7,
"De 40 a 44 años (237)",981,4785,4361,46,91.1,1,
"De 45 a 49 años (238)",747,4292,3879,15,90.4,0.3,
"De 50 y más años (239)",1220,7555,6494,,86,,
"Secundaria (240)",6112,5132,4935,294,96.2,5.7,
"De 12 a 14 años (241)",1052,3,3,1,100,33.3,
"De 15 a 19 años (242)",2294,270,264,88,97.8,32.6,
"De 20 a 24 años (243)",1103,812,796,100,98,12.3,
"De 25 a 29 años (244)",628,872,851,54,97.6,6.2,
"De 30 a 34 años (245)",326,694,678,30,97.7,4.3,
"De 35 a 39 años (246)",259,687,659,15,95.9,2.2,
"De 40 a 44 años (247)",169,560,532,6,95,1.1,
"De 45 a 49 años (248)",135,557,522,,93.7,,
"De 50 y más años (249)",146,677,630,,93.1,,
"Sup. no Univ. incompleta (250)",237,168,163,8,97,4.8,
"De 15 a 19 años (252)",59,5,5,2,100,40,
"De 20 a 24 años (253)",86,24,23,2,95.8,8.3,
"De 25 a 29 años (254)",44,36,35,3,97.2,8.3,
"De 30 a 34 años (255)",18,25,25,1,100,4,
"De 35 a 39 años (256)",12,14,14,,100,,
"De 40 a 44 años (257)",5,12,12,,100,,
"De 45 a 49 años (258)",4,13,13,,100,,
"De 50 y más años (259)",9,39,36,,92.3,,
"Sup. no Univ. completa (260)",206,209,205,14,98.1,6.7,
"De 20 a 24 años (263)",46,13,13,1,100,7.7,
"De 25 a 29 años (264)",64,40,40,6,100,15,
"De 30 a 34 años (265)",49,56,54,6,96.4,10.7,
"De 35 a 39 años (266)",23,37,36,1,97.3,2.7,
"De 40 a 44 años (267)",14,35,34,,97.1,,
"De 45 a 49 años (268)",6,19,19,,100,,
"De 50 y más años (269)",4,9,9,,100,,
"Sup. Univ. incompleta (270)",187,129,129,8,100,6.2,
"De 15 a 19 años (272)",34,1,1,1,100,100,
"De 20 a 24 años (273)",71,15,15,5,100,33.3,
"De 25 a 29 años (274)",33,19,19,,100,,
"De 30 a 34 años (275)",15,19,19,2,100,10.5,
"De 35 a 39 años (276)",15,31,31,,100,,
"De 40 a 44 años (277)",7,15,15,,100,,
"De 45 a 49 años (278)",5,13,13,,100,,
"De 50 y más años (279)",7,16,16,,100,,
"Sup. Univ. completa (280)",230,348,337,15,96.8,4.3,
"De 20 a 24 años (283)",22,4,4,2,100,50,
"De 25 a 29 años (284)",50,27,27,5,100,18.5,
"De 30 a 34 años (285)",56,61,55,3,90.2,4.9,
"De 35 a 39 años (286)",42,92,89,3,96.7,3.3,
"De 40 a 44 años (287)",26,62,61,2,98.4,3.2,
"De 45 a 49 años (288)",11,26,26,,100,,
"De 50 y más años (289)",23,76,75,,98.7,,
