"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",3171,2614,190,197,170
"Otra (034)",3,,,,3
"Ocupación no especificada (035)",359,309,21,13,16
,,,,,
"URBANA (036)",33145,19978,3642,3989,5536
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",67,,11,20,36
"Profes., científicos e intelectuales (038)",2520,650,491,870,509
"Técnicos de nivel medio y trab. asimilados (039)",1655,861,185,197,412
"Jefes y empleados de oficina (040)",1521,305,181,252,783
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5328,4545,329,174,280
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2160,1797,260,53,50
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",3451,1834,330,367,920
"Obreros construc.,conf.,papel, fab., instr. (044)",4579,3289,485,346,459
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",11099,6231,1308,1659,1901
"Otra (046)",127,,,,127
"Ocupación no especificada (047)",638,466,62,51,59
"Hombres (048)",23716,13218,2846,3100,4552
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",45,,7,13,25
"Profes., científicos e intelectuales (050)",1218,327,216,384,291
"Técnicos de nivel medio y trab. asimilados (051)",1131,595,126,147,263
"Jefes y empleados de oficina (052)",773,117,83,153,420
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2203,1629,180,141,253
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2065,1716,247,52,50
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",3125,1560,312,357,896
"Obreros construc.,conf.,papel, fab., instr. (056)",4495,3232,481,336,446
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",8245,3874,1152,1479,1740
"Otra (058)",124,,,,124
"Ocupación no especificada (059)",292,168,42,38,44
"Mujeres (060)",9429,6760,796,889,984
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",22,,4,7,11
"Profes., científicos e intelectuales (062)",1302,323,275,486,218
"Técnicos de nivel medio y trab. asimilados (063)",524,266,59,50,149
"Jefes y empleados de oficina (064)",748,188,98,99,363
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3125,2916,149,33,27
"Agricult.trabaj.calif.agrop.y pesqueros (066)",95,81,13,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",326,274,18,10,24
"Obreros construc.,conf.,papel, fab., instr. (068)",84,57,4,10,13
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",2854,2357,156,180,161
"Otra (070)",3,,,,3
"Ocupación no especificada (071)",346,298,20,13,15
,,,,,
"RURAL (072)",4815,3682,497,280,356
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",4,,,2,2
"Profes., científicos e intelectuales (074)",78,26,23,13,16
"Técnicos de nivel medio y trab. asimilados (075)",59,29,3,9,18
"Jefes y empleados de oficina (076)",59,13,6,7,33
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",294,239,19,11,25
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1005,928,60,9,8
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",132,59,19,15,39
"Obreros construc.,conf.,papel, fab., instr. (080)",313,247,28,17,21
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2844,2122,334,196,192
"Ocupación no especificada (083)",27,19,5,1,2
"Hombres (084)",4139,3152,434,250,303
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",3,,,2,1
"Profes., científicos e intelectuales (086)",37,9,12,8,8
"Técnicos de nivel medio y trab. asimilados (087)",32,16,2,5,9
"Jefes y empleados de oficina (088)",20,3,1,6,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",128,80,12,11,25
"Agricult.trabaj.calif.agrop.y pesqueros (090)",954,879,58,9,8
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",116,48,19,12,37
"Obreros construc.,conf.,papel, fab., instr. (092)",308,244,26,17,21
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2527,1865,300,179,183
"Ocupación no especificada (095)",14,8,4,1,1
"Mujeres (096)",676,530,63,30,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",41,17,11,5,8
"Técnicos de nivel medio y trab. asimilados (099)",27,13,1,4,9
"Jefes y empleados de oficina (100)",39,10,5,1,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",166,159,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",51,49,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",16,11,,3,2
"Obreros construc.,conf.,papel, fab., instr. (104)",5,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",317,257,34,17,9
"Ocupación no especificada (107)",13,11,1,,1
