"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",7883,8249,7775,518,94.3,6.3,
"De 12 a 14 años (041)",1125,9,9,,100,,
"De 15 a 19 años (042)",2394,296,289,116,97.6,39.2,
"De 20 a 24 años (043)",1558,1243,1209,199,97.3,16,
"De 25 a 29 años (044)",1148,1831,1750,118,95.6,6.4,
"De 30 a 34 años (045)",704,1582,1486,48,93.9,3,
"De 35 a 39 años (046)",448,1354,1253,27,92.5,2,
"De 40 a 44 años (047)",255,924,870,9,94.2,1,
"De 45 a 49 años (048)",147,579,540,1,93.3,0.2,
"De 50 y más años (049)",104,431,369,,85.6,,
"Sup. no Univ. incompleta (050)",382,290,271,24,93.4,8.3,
"De 15 a 19 años (052)",64,8,7,3,87.5,37.5,
"De 20 a 24 años (053)",161,52,48,11,92.3,21.2,
"De 25 a 29 años (054)",76,71,66,8,93,11.3,
"De 30 a 34 años (055)",34,46,45,2,97.8,4.3,
"De 35 a 39 años (056)",23,55,54,,98.2,,
"De 40 a 44 años (057)",14,36,32,,88.9,,
"De 45 a 49 años (058)",4,12,11,,91.7,,
"De 50 y más años (059)",6,10,8,,80,,
"Sup. no Univ. completa (060)",377,508,475,29,93.5,5.7,
"De 20 a 24 años (063)",60,15,15,3,100,20,
"De 25 a 29 años (064)",118,90,87,16,96.7,17.8,
"De 30 a 34 años (065)",70,86,83,6,96.5,7,
"De 35 a 39 años (066)",73,146,136,3,93.2,2.1,
"De 40 a 44 años (067)",25,68,61,,89.7,,
"De 45 a 49 años (068)",16,45,43,1,95.6,2.2,
"De 50 y más años (069)",15,58,50,,86.2,,
"Sup. Univ. incompleta (070)",135,84,80,5,95.2,6,
"De 15 a 19 años (072)",28,,,,,,
"De 20 a 24 años (073)",54,7,7,3,100,42.9,
"De 25 a 29 años (074)",27,22,22,1,100,4.5,
"De 30 a 34 años (075)",9,14,12,1,85.7,7.1,
"De 35 a 39 años (076)",8,17,16,,94.1,,
"De 40 a 44 años (077)",3,5,4,,80,,
"De 45 a 49 años (078)",3,6,6,,100,,
"De 50 y más años (079)",3,13,13,,100,,
"Sup. Univ. completa (080)",335,431,410,25,95.1,5.8,
"De 20 a 24 años (083)",22,6,6,2,100,33.3,
"De 25 a 29 años (084)",87,51,50,7,98,13.7,
"De 30 a 34 años (085)",88,92,91,12,98.9,13,
"De 35 a 39 años (086)",60,111,109,3,98.2,2.7,
"De 40 a 44 años (087)",37,79,74,1,93.7,1.3,
"De 45 a 49 años (088)",23,47,45,,95.7,,
"De 50 y más años (089)",18,45,35,,77.8,,
,,,,,,,
"URBANA (100)",6071,14457,12622,294,87.3,2,
"De 12 a 14 años (101)",689,3,3,,100,,
"De 15 a 19 años (102)",907,98,96,35,98,35.7,
"De 20 a 24 años (103)",665,500,487,80,97.4,16,
"De 25 a 29 años (104)",681,1023,982,73,96,7.1,
"De 30 a 34 años (105)",616,1388,1306,51,94.1,3.7,
"De 35 a 39 años (106)",609,2027,1870,34,92.3,1.7,
"De 40 a 44 años (107)",524,2089,1902,18,91,0.9,
"De 45 a 49 años (108)",364,1714,1523,3,88.9,0.2,
"De 50 y más años (109)",1016,5615,4453,,79.3,,
"Sin nivel (110)",742,3976,3142,10,79,0.3,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",8,4,4,1,100,25,
"De 20 a 24 años (113)",6,4,4,,100,,
"De 25 a 29 años (114)",6,12,12,1,100,8.3,
"De 30 a 34 años (115)",24,81,75,3,92.6,3.7,
"De 35 a 39 años (116)",32,124,109,4,87.9,3.2,
"De 40 a 44 años (117)",64,282,263,1,93.3,0.4,
"De 45 a 49 años (118)",61,371,319,,86,,
"De 50 y más años (119)",540,3098,2356,,76,,
"Educacion Inicial (120)",2,6,6,2,100,33.3,
"De 25 a 29 años (124)",1,3,3,1,100,33.3,
"De 35 a 39 años (126)",1,3,3,1,100,33.3,
"Primaria (130)",1936,6369,5605,88,88,1.4,
"De 12 a 14 años (131)",322,1,1,,100,,
"De 15 a 19 años (132)",70,19,19,6,100,31.6,
"De 20 a 24 años (133)",88,119,114,16,95.8,13.4,
"De 25 a 29 años (134)",153,328,306,23,93.3,7,
"De 30 a 34 años (135)",184,530,494,17,93.2,3.2,
"De 35 a 39 años (136)",273,1064,974,16,91.5,1.5,
"De 40 a 44 años (137)",268,1176,1050,9,89.3,0.8,
"De 45 a 49 años (138)",186,936,820,1,87.6,0.1,
"De 50 y más años (139)",392,2196,1827,,83.2,,
"Secundaria (140)",2603,3105,2931,142,94.4,4.6,
"De 12 a 14 años (141)",366,2,2,,100,,
"De 15 a 19 años (142)",782,72,71,27,98.6,37.5,
"De 20 a 24 años (143)",426,324,319,50,98.5,15.4,
"De 25 a 29 años (144)",330,536,521,29,97.2,5.4,
"De 30 a 34 años (145)",263,597,563,17,94.3,2.8,
"De 35 a 39 años (146)",186,590,549,10,93.1,1.7,
"De 40 a 44 años (147)",126,476,449,8,94.3,1.7,
"De 45 a 49 años (148)",76,307,288,1,93.8,0.3,
"De 50 y más años (149)",48,201,169,,84.1,,
"Sup. no Univ. incompleta (150)",202,189,178,14,94.2,7.4,
"De 15 a 19 años (152)",34,3,2,1,66.7,33.3,
"De 20 a 24 años (153)",73,35,32,7,91.4,20,
"De 25 a 29 años (154)",40,36,35,4,97.2,11.1,
"De 30 a 34 años (155)",27,40,39,2,97.5,5,
"De 35 a 39 años (156)",13,38,38,,100,,
"De 40 a 44 años (157)",8,19,16,,84.2,,
"De 45 a 49 años (158)",3,9,8,,88.9,,
"De 50 y más años (159)",4,9,8,,88.9,,
"Sup. no Univ. completa (160)",256,395,365,18,92.4,4.6,
"De 20 a 24 años (163)",32,8,8,3,100,37.5,
"De 25 a 29 años (164)",71,55,53,10,96.4,18.2,
"De 30 a 34 años (165)",50,62,59,3,95.2,4.8,
"De 35 a 39 años (166)",51,110,102,1,92.7,0.9,
"De 40 a 44 años (167)",22,60,53,,88.3,,
"De 45 a 49 años (168)",16,45,43,1,95.6,2.2,
"De 50 y más años (169)",14,55,47,,85.5,,
"Sup. Univ. incompleta (170)",81,68,65,4,95.6,5.9,
"De 15 a 19 años (172)",13,,,,,,
"De 20 a 24 años (173)",26,5,5,3,100,60,
"De 25 a 29 años (174)",21,19,19,,100,,
"De 30 a 34 años (175)",7,11,10,1,90.9,9.1,
"De 35 a 39 años (176)",5,9,8,,88.9,,
"De 40 a 44 años (177)",3,5,4,,80,,
"De 45 a 49 años (178)",3,6,6,,100,,
"De 50 y más años (179)",3,13,13,,100,,
"Sup. Univ. completa (180)",249,349,330,16,94.6,4.6,
"De 20 a 24 años (183)",14,5,5,1,100,20,
"De 25 a 29 años (184)",59,34,33,5,97.1,14.7,
"De 30 a 34 años (185)",61,67,66,8,98.5,11.9,
"De 35 a 39 años (186)",48,89,87,2,97.8,2.2,
"De 40 a 44 años (187)",33,71,67,,94.4,,
"De 45 a 49 años (188)",19,40,39,,97.5,,
"De 50 y más años (189)",15,43,33,,76.7,,
,,,,,,,
"RURAL (200)",14680,39448,34139,885,86.5,2.2,
"De 12 a 14 años (201)",1561,11,11,,100,,
"De 15 a 19 años (202)",2000,329,321,123,97.6,37.4,
"De 20 a 24 años (203)",1794,1630,1561,241,95.8,14.8,
"De 25 a 29 años (204)",1720,3165,2988,221,94.4,7,
"De 30 a 34 años (205)",1400,3921,3648,149,93,3.8,
"De 35 a 39 años (206)",1390,5102,4641,103,91,2,
"De 40 a 44 años (207)",1119,5190,4648,39,89.6,0.8,
"De 45 a 49 años (208)",942,4850,4225,9,87.1,0.2,
"De 50 y más años (209)",2754,15250,12096,,79.3,,
"Sin nivel (210)",2679,14087,11329,52,80.4,0.4,
"De 12 a 14 años (211)",8,2,2,,100,,
"De 15 a 19 años (212)",15,6,6,3,100,50,
"De 20 a 24 años (213)",19,26,25,2,96.2,7.7,
"De 25 a 29 años (214)",45,127,119,4,93.7,3.1,
"De 30 a 34 años (215)",86,293,268,15,91.5,5.1,
"De 35 a 39 años (216)",145,596,534,12,89.6,2,
"De 40 a 44 años (217)",228,1157,1004,12,86.8,1,
"De 45 a 49 años (218)",261,1442,1239,4,85.9,0.3,
"De 50 y más años (219)",1872,10438,8132,,77.9,,
"Educacion Inicial (220)",14,28,25,2,89.3,7.1,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",2,,,,,,
"De 20 a 24 años (223)",1,2,2,,100,,
"De 25 a 29 años (224)",3,6,6,,100,,
"De 30 a 34 años (225)",4,14,12,1,85.7,7.1,
"De 35 a 39 años (226)",2,6,5,1,83.3,16.7,
"Primaria (230)",6266,19877,17643,427,88.8,2.1,
"De 12 a 14 años (231)",792,2,2,,100,,
"De 15 a 19 años (232)",326,94,92,29,97.9,30.9,
"De 20 a 24 años (233)",490,656,618,86,94.2,13.1,
"De 25 a 29 años (234)",737,1647,1549,117,94,7.1,
"De 30 a 34 años (235)",813,2571,2388,95,92.9,3.7,
"De 35 a 39 años (236)",934,3653,3318,70,90.8,1.9,
"De 40 a 44 años (237)",749,3552,3192,25,89.9,0.7,
"De 45 a 49 años (238)",605,3126,2725,5,87.2,0.2,
"De 50 y más años (239)",820,4576,3759,,82.1,,
"Secundaria (240)",5280,5144,4844,374,94.2,7.3,
"De 12 a 14 años (241)",759,7,7,,100,,
"De 15 a 19 años (242)",1612,224,218,89,97.3,39.7,
"De 20 a 24 años (243)",1132,919,890,148,96.8,16.1,
"De 25 a 29 años (244)",818,1295,1229,88,94.9,6.8,
"De 30 a 34 años (245)",441,985,923,31,93.7,3.1,
"De 35 a 39 años (246)",262,764,704,17,92.1,2.2,
"De 40 a 44 años (247)",129,448,421,1,94,0.2,
"De 45 a 49 años (248)",71,272,252,,92.6,,
"De 50 y más años (249)",56,230,200,,87,,
"Sup. no Univ. incompleta (250)",180,101,93,10,92.1,9.9,
"De 15 a 19 años (252)",30,5,5,2,100,40,
"De 20 a 24 años (253)",88,17,16,4,94.1,23.5,
"De 25 a 29 años (254)",36,35,31,4,88.6,11.4,
"De 30 a 34 años (255)",7,6,6,,100,,
"De 35 a 39 años (256)",10,17,16,,94.1,,
"De 40 a 44 años (257)",6,17,16,,94.1,,
"De 45 a 49 años (258)",1,3,3,,100,,
"De 50 y más años (259)",2,1,,,,,
"Sup. no Univ. completa (260)",121,113,110,11,97.3,9.7,
"De 20 a 24 años (263)",28,7,7,,100,,
"De 25 a 29 años (264)",47,35,34,6,97.1,17.1,
"De 30 a 34 años (265)",20,24,24,3,100,12.5,
"De 35 a 39 años (266)",22,36,34,2,94.4,5.6,
"De 40 a 44 años (267)",3,8,8,,100,,
"De 50 y más años (269)",1,3,3,,100,,
"Sup. Univ. incompleta (270)",54,16,15,1,93.8,6.3,
"De 15 a 19 años (272)",15,,,,,,
"De 20 a 24 años (273)",28,2,2,,100,,
"De 25 a 29 años (274)",6,3,3,1,100,33.3,
"De 30 a 34 años (275)",2,3,2,,66.7,,
"De 35 a 39 años (276)",3,8,8,,100,,
"Sup. Univ. completa (280)",86,82,80,8,97.6,9.8,
"De 20 a 24 años (283)",8,1,1,1,100,100,
"De 25 a 29 años (284)",28,17,17,1,100,5.9,
"De 30 a 34 años (285)",27,25,25,4,100,16,
"De 35 a 39 años (286)",12,22,22,1,100,4.5,
"De 40 a 44 años (287)",4,8,7,1,87.5,12.5,
"De 45 a 49 años (288)",4,7,6,,85.7,,
"De 50 y más años (289)",3,2,2,,100,,
