"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",44,43,1,10,15,10,7,,,,1,102
"De 35 a 39 años (026)",41,41,1,15,2,6,11,4,2,,,130
"De 40 a 44 años (027)",41,41,,7,8,8,6,11,1,,,153
"De 45 a 49 años (028)",37,37,,3,6,6,16,4,2,,,149
"De 50 y más años (029)",114,112,2,11,14,16,28,24,12,5,2,518
"Casado(a) (030)",2949,2930,11,193,387,455,898,611,290,85,19,13651
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",5,2,,2,,,,,,,3,2
"De 20 a 24 años (033)",36,36,,15,13,5,3,,,,,69
"De 25 a 29 años (034)",113,113,,27,47,20,15,4,,,,272
"De 30 a 34 años (035)",222,220,,22,66,51,65,14,2,,2,694
"De 35 a 39 años (036)",283,281,,21,63,60,89,40,8,,2,1036
"De 40 a 44 años (037)",330,326,1,20,40,64,128,47,20,6,4,1416
"De 45 a 49 años (038)",306,305,2,10,25,62,87,71,35,13,1,1548
"De 50 y más años (039)",1653,1646,8,76,132,193,511,435,225,66,7,8612
"Viudo(a) (040)",914,905,12,66,91,125,250,230,110,21,9,4350
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 25 a 29 años (044)",5,5,,2,2,,1,,,,,10
"De 30 a 34 años (045)",16,14,,4,1,4,5,,,,2,40
"De 35 a 39 años (046)",15,15,,3,3,3,4,2,,,,49
"De 40 a 44 años (047)",21,19,,1,4,2,4,5,3,,2,90
"De 45 a 49 años (048)",26,26,,2,3,3,7,7,4,,,126
"De 50 y más años (049)",829,824,12,52,78,113,229,216,103,21,5,4033
"Divorciado(a) (050)",34,34,,7,8,4,7,3,5,,,126
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",3,3,,1,1,,,,1,,,11
"De 35 a 39 años (056)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (057)",5,5,,1,3,,,,1,,,15
"De 45 a 49 años (058)",6,6,,,1,1,2,1,1,,,28
"De 50 y más años (059)",17,17,,3,3,2,5,2,2,,,67
"Soltero(a) (060)",773,568,14,288,149,78,39,,,,205,976
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",44,44,,40,4,,,,,,,48
"De 20 a 24 años (063)",138,87,5,67,12,3,,,,,51,100
"De 25 a 29 años (064)",155,93,,61,23,8,1,,,,62,135
"De 30 a 34 años (065)",104,72,,36,26,6,4,,,,32,122
"De 35 a 39 años (066)",92,68,2,24,15,20,7,,,,24,142
"De 40 a 44 años (067)",53,40,1,10,17,10,2,,,,13,82
"De 45 a 49 años (068)",44,36,1,12,12,5,6,,,,8,75
"De 50 y más años (069)",142,127,5,37,40,26,19,,,,15,271
,,,,,,,,,,,,
"URBANA (080)",4490,4307,30,693,748,743,1077,671,282,63,183,16520
"De 15 a 19 años (082)",63,62,1,54,6,1,,,,,1,69
"De 20 a 24 años (083)",281,240,3,150,68,14,5,,,,41,349
"De 25 a 29 años (084)",413,365,,134,131,62,33,4,1,,48,757
"De 30 a 34 años (085)",468,440,,90,130,111,101,6,2,,28,1163
"De 35 a 39 años (086)",500,479,3,61,103,109,136,57,10,,21,1623
"De 40 a 44 años (087)",462,447,1,39,70,99,140,63,29,6,15,1817
"De 45 a 49 años (088)",374,367,2,25,41,79,108,77,29,6,7,1639
"De 50 y más años (089)",1929,1907,20,140,199,268,554,464,211,51,22,9103
"Conviviente (090)",1213,1191,8,262,257,236,256,119,45,8,22,3820
"De 15 a 19 años (092)",35,34,1,27,5,1,,,,,1,40
"De 20 a 24 años (093)",165,155,,93,47,12,3,,,,10,235
"De 25 a 29 años (094)",213,208,,66,75,43,21,3,,,5,453
"De 30 a 34 años (095)",202,199,,31,50,70,45,2,1,,3,548
"De 35 a 39 años (096)",187,186,2,15,42,39,59,26,3,,1,656
"De 40 a 44 años (097)",142,141,,12,15,33,40,24,15,2,1,617
"De 45 a 49 años (098)",96,96,1,5,9,18,29,25,7,2,,448
"De 50 y más años (099)",173,172,4,13,14,20,59,39,19,4,1,823
"Separado(a) (100)",229,227,1,58,48,33,43,30,12,2,2,761
"De 15 a 19 años (102)",6,6,,6,,,,,,,,6
"De 20 a 24 años (103)",19,19,,11,8,,,,,,,27
"De 25 a 29 años (104)",18,18,,7,9,2,,,,,,31
"De 30 a 34 años (105)",28,27,,7,12,5,3,,,,1,59
"De 35 a 39 años (106)",30,30,,11,1,4,9,3,2,,,102
"De 40 a 44 años (107)",27,27,,6,4,4,5,7,1,,,103
"De 45 a 49 años (108)",25,25,,2,4,5,9,3,2,,,101
"De 50 y más años (109)",76,75,1,8,10,13,17,17,7,2,1,332
"Casado(a) (110)",1922,1908,6,140,279,334,580,370,156,43,14,8445
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",22,22,,9,9,2,2,,,,,42
"De 25 a 29 años (114)",77,77,,21,32,13,10,1,,,,175
"De 30 a 34 años (115)",154,152,,21,50,31,45,4,1,,2,440
"De 35 a 39 años (116)",209,208,,18,50,49,60,26,5,,1,730
"De 40 a 44 años (117)",232,229,,12,33,50,91,28,11,4,3,956
"De 45 a 49 años (118)",201,200,,7,17,51,58,45,18,4,1,949
"De 50 y más años (119)",1026,1019,6,51,88,138,314,266,121,35,7,5152
"Viudo(a) (120)",598,592,6,44,64,88,164,151,65,10,6,2771
"De 25 a 29 años (124)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (125)",10,9,,3,,2,4,,,,1,27
"De 35 a 39 años (126)",9,9,,,1,3,3,2,,,,38
"De 40 a 44 años (127)",14,12,,,3,2,2,4,1,,2,56
"De 45 a 49 años (128)",20,20,,2,2,3,7,4,2,,,88
"De 50 y más años (129)",543,540,6,39,57,78,147,141,62,10,3,2556
"Divorciado(a) (130)",25,25,,5,6,3,6,1,4,,,92
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",2,2,,1,,,,,1,,,9
"De 35 a 39 años (136)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (137)",5,5,,1,3,,,,1,,,15
"De 45 a 49 años (138)",3,3,,,,1,2,,,,,11
"De 50 y más años (139)",12,12,,1,3,1,4,1,2,,,52
"Soltero(a) (140)",503,364,9,184,94,49,28,,,,139,631
"De 15 a 19 años (142)",21,21,,20,1,,,,,,,22
"De 20 a 24 años (143)",74,43,3,36,4,,,,,,31,44
"De 25 a 29 años (144)",101,58,,39,14,4,1,,,,43,83
"De 30 a 34 años (145)",74,53,,28,18,3,4,,,,21,89
"De 35 a 39 años (146)",63,44,1,16,9,13,5,,,,19,93
"De 40 a 44 años (147)",42,33,1,8,12,10,2,,,,9,70
"De 45 a 49 años (148)",29,23,1,9,9,1,3,,,,6,42
"De 50 y más años (149)",99,89,3,28,27,18,13,,,,10,188
,,,,,,,,,,,,
"RURAL (160)",2657,2565,25,378,411,351,647,452,237,64,92,10741
"De 12 a 14 años (161)",4,3,,2,1,,,,,,1,4
"De 15 a 19 años (162)",73,65,1,53,11,,,,,,8,75
"De 20 a 24 años (163)",222,198,2,105,66,20,5,,,,24,317
"De 25 a 29 años (164)",261,239,1,64,88,55,26,5,,,22,549
"De 30 a 34 años (165)",272,259,1,33,54,76,66,27,2,,13,849
"De 35 a 39 años (166)",242,234,3,30,42,36,83,28,11,1,8,874
"De 40 a 44 años (167)",218,212,2,17,27,29,68,48,18,3,6,957
"De 45 a 49 años (168)",208,206,3,12,23,21,60,46,29,12,2,1075
"De 50 y más años (169)",1157,1149,12,62,99,114,339,298,177,48,8,6041
"Conviviente (170)",914,899,6,173,194,145,204,117,52,8,15,3169
"De 12 a 14 años (171)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (172)",40,36,1,28,7,,,,,,4,42
"De 20 a 24 años (173)",132,129,,62,49,14,4,,,,3,218
"De 25 a 29 años (174)",153,150,1,30,57,41,19,2,,,3,361
"De 30 a 34 años (175)",152,151,,20,26,46,41,17,1,,1,506
"De 35 a 39 años (176)",122,120,1,12,20,16,49,13,8,1,2,480
"De 40 a 44 años (177)",88,87,1,5,10,11,28,24,7,1,1,401
"De 45 a 49 años (178)",67,67,1,5,8,5,21,15,9,3,,340
"De 50 y más años (179)",158,158,1,10,17,12,42,46,27,3,,820
"Separado(a) (180)",121,118,3,24,25,18,27,13,5,3,3,408
"De 15 a 19 años (182)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (183)",12,11,,6,5,,,,,,1,16
"De 25 a 29 años (184)",14,14,,4,5,3,2,,,,,33
"De 30 a 34 años (185)",16,16,1,3,3,5,4,,,,,43
"De 35 a 39 años (186)",11,11,1,4,1,2,2,1,,,,28
"De 40 a 44 años (187)",14,14,,1,4,4,1,4,,,,50
"De 45 a 49 años (188)",12,12,,1,2,1,7,1,,,,48
"De 50 y más años (189)",38,37,1,3,4,3,11,7,5,3,1,186
"Casado(a) (190)",1027,1022,5,53,108,121,318,241,134,42,5,5206
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (193)",14,14,,6,4,3,1,,,,,27
"De 25 a 29 años (194)",36,36,,6,15,7,5,3,,,,97
"De 30 a 34 años (195)",68,68,,1,16,20,20,10,1,,,254
"De 35 a 39 años (196)",74,73,,3,13,11,29,14,3,,1,306
"De 40 a 44 años (197)",98,97,1,8,7,14,37,19,9,2,1,460
"De 45 a 49 años (198)",105,105,2,3,8,11,29,26,17,9,,599
"De 50 y más años (199)",627,627,2,25,44,55,197,169,104,31,,3460
"Viudo(a) (200)",316,313,6,22,27,37,86,79,45,11,3,1579
"De 15 a 19 años (202)",2,2,,2,,,,,,,,2
"De 25 a 29 años (204)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (205)",6,5,,1,1,2,1,,,,1,13
"De 35 a 39 años (206)",6,6,,3,2,,1,,,,,11
"De 40 a 44 años (207)",7,7,,1,1,,2,1,2,,,34
"De 45 a 49 años (208)",6,6,,,1,,,3,2,,,38
"De 50 y más años (209)",286,284,6,13,21,35,82,75,41,11,2,1477
"Divorciado(a) (210)",9,9,,2,2,1,1,2,1,,,34
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 45 a 49 años (218)",3,3,,,1,,,1,1,,,17
"De 50 y más años (219)",5,5,,2,,1,1,1,,,,15
"Soltero(a) (220)",270,204,5,104,55,29,11,,,,66,345
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",23,23,,20,3,,,,,,,26
"De 20 a 24 años (223)",64,44,2,31,8,3,,,,,20,56
"De 25 a 29 años (224)",54,35,,22,9,4,,,,,19,52
"De 30 a 34 años (225)",30,19,,8,8,3,,,,,11,33
"De 35 a 39 años (226)",29,24,1,8,6,7,2,,,,5,49
"De 40 a 44 años (227)",11,7,,2,5,,,,,,4,12
"De 45 a 49 años (228)",15,13,,3,3,4,3,,,,2,33
"De 50 y más años (229)",43,38,2,9,13,8,6,,,,5,83
