"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",83,,,3,3,3,19,7,48
"Profes., científicos e intelectuales (038)",3545,,,,149,226,628,599,1943
"Técnicos de nivel medio ytrab.asimilados (039)",2881,5,,49,586,433,1020,207,581
"Jefes y empleados de oficina (040)",2122,,,34,578,240,723,169,378
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",7036,149,9,1404,3080,648,1006,309,431
"Agricult.trabaj. calif.agrop. y pesquros (042)",2594,56,,963,1239,108,126,49,53
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",5661,52,,773,2357,527,1251,235,466
"Obreros. construc., conf., papel, fab., instr (044)",6333,64,6,1123,3251,505,802,278,304
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",9926,257,15,2944,4578,653,809,301,369
"Otra (046)",338,,,,59,22,196,24,37
"Ocupación no especificada (047)",1125,29,1,255,458,82,150,46,104
"Hombres (048)",30218,401,17,5405,12975,2464,4372,1514,3070
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",56,,,2,2,2,12,6,32
"Profes., científicos e intelectuales (050)",1707,,,,55,105,162,316,1069
"Técnicos de nivel medio ytrab.asimilados (051)",2007,3,,31,445,325,642,145,416
"Jefes y empleados de oficina (052)",1009,,,23,376,105,240,81,184
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",3728,62,2,622,1824,341,476,173,228
"Agricult.trabaj. calif.agrop. y pesquros (054)",2535,54,,943,1213,106,121,47,51
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",5208,45,,662,2194,482,1166,219,440
"Obreros. construc., conf., papel, fab., instr (056)",6184,62,5,1093,3200,493,772,267,292
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",6853,167,10,1912,3333,437,517,211,266
"Otra (058)",325,,,,55,20,191,24,35
"Ocupación no especificada (059)",606,8,,117,278,48,73,25,57
"Mujeres (060)",11426,211,14,2143,3363,983,2358,710,1644
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",27,,,1,1,1,7,1,16
"Profes., científicos e intelectuales (062)",1838,,,,94,121,466,283,874
"Técnicos de nivel medio ytrab.asimilados (063)",874,2,,18,141,108,378,62,165
"Jefes y empleados de oficina (064)",1113,,,11,202,135,483,88,194
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",3308,87,7,782,1256,307,530,136,203
"Agricult.trabaj. calif.agrop. y pesquros (066)",59,2,,20,26,2,5,2,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",453,7,,111,163,45,85,16,26
"Obreros. construc., conf., papel, fab., instr (068)",149,2,1,30,51,12,30,11,12
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3073,90,5,1032,1245,216,292,90,103
"Otra (070)",13,,,,4,2,5,,2
"Ocupación no especificada (071)",519,21,1,138,180,34,77,21,47
,,,,,,,,,
"RURAL (072)",1015,20,,405,322,45,61,32,130
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,1,,,,,4
"Profes., científicos e intelectuales (074)",80,,,,1,1,2,10,66
"Técnicos de nivel medio ytrab.asimilados (075)",58,,,,10,9,16,5,18
"Jefes y empleados de oficina (076)",29,,,,8,6,6,1,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",90,,,39,24,6,5,6,10
"Agricult.trabaj. calif.agrop. y pesquros (078)",276,4,,165,100,4,2,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",32,,,2,12,3,11,2,2
"Obreros. construc., conf., papel, fab., instr (080)",58,,,20,26,4,4,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",352,15,,171,137,10,12,5,2
"Otra (082)",18,,,,,,3,1,14
"Ocupación no especificada (083)",17,1,,7,4,2,,,3
"Hombres (084)",846,19,,356,296,30,36,20,89
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",4,,,1,,,,,3
"Profes., científicos e intelectuales (086)",45,,,,,,,4,41
"Técnicos de nivel medio ytrab.asimilados (087)",35,,,,8,4,8,3,12
"Jefes y empleados de oficina (088)",14,,,,5,4,1,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",63,,,24,21,4,2,5,7
"Agricult.trabaj. calif.agrop. y pesquros (090)",274,4,,163,100,4,2,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",29,,,1,12,3,10,2,1
"Obreros. construc., conf., papel, fab., instr (092)",56,,,19,25,4,4,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",301,14,,145,123,7,6,4,2
"Otra (094)",16,,,,,,3,,13
"Ocupación no especificada (095)",9,1,,3,2,,,,3
"Mujeres (096)",169,1,,49,26,15,25,12,41
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,,,,,,1
"Profes., científicos e intelectuales (098)",35,,,,1,1,2,6,25
"Técnicos de nivel medio ytrab.asimilados (099)",23,,,,2,5,8,2,6
"Jefes y empleados de oficina (100)",15,,,,3,2,5,1,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",27,,,15,3,2,3,1,3
"Agricult.trabaj. calif.agrop. y pesquros (102)",2,,,2,,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",3,,,1,,,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",2,,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",51,1,,26,14,3,6,1,
"Otra (106)",2,,,,,,,1,1
"Ocupación no especificada (107)",8,,,4,2,2,,,
