"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",52,2,6,20,17,7
"Educación inicial (032)",1,,1,,,
"Primaria (033)",282,9,77,100,84,12
"Secundaria (034)",663,7,467,148,33,8
"Superior no univ. incompleta (035)",45,,33,11,1,
"Superior no univ. completa (036)",51,,28,21,2,
"Superior univ. incompleta (037)",20,,14,6,,
"Superior univ. completa (038)",42,,15,23,4,
"No PEA (040)",22371,9185,6016,2441,2510,2219
"Sin nivel (041)",3119,110,62,281,1096,1570
"Educación inicial (042)",632,612,10,10,,
"Primaria (043)",9943,6544,673,1141,1046,539
"Secundaria (044)",7118,1919,4081,766,273,79
"Superior no univ. incompleta (045)",571,,513,44,12,2
"Superior no univ. completa (046)",264,,155,62,32,15
"Superior univ. incompleta (047)",482,,421,47,14,
"Superior univ. completa (048)",242,,101,90,37,14
,,,,,,
"URBANA (060)",15538,3461,4473,3637,2820,1147
"Sin nivel (061)",1203,33,32,116,497,525
"Educación inicial (062)",173,165,3,5,,
"Primaria (063)",5503,2399,383,1029,1242,450
"Secundaria (064)",5877,864,2721,1506,666,120
"Superior no univ. incompleta (065)",662,,460,152,48,2
"Superior no univ. completa (066)",737,,274,317,126,20
"Superior univ. incompleta (067)",517,,355,117,40,5
"Superior univ. completa (068)",866,,245,395,201,25
"PEA (070)",7068,131,1917,2565,1912,543
"Sin nivel (071)",544,1,9,59,260,215
"Educación inicial (072)",7,5,,2,,
"Primaria (073)",2020,68,212,650,852,238
"Secundaria (074)",2841,57,1168,1078,472,66
"Superior no univ. incompleta (075)",296,,139,117,39,1
"Superior no univ. completa (076)",526,,162,262,96,6
"Superior univ. incompleta (077)",181,,64,84,28,5
"Superior univ. completa (078)",653,,163,313,165,12
"Ocupada (080)",6626,126,1707,2423,1843,527
"Sin nivel (081)",527,1,9,54,252,211
"Educación inicial (082)",7,5,,2,,
"Primaria (083)",1929,66,197,614,818,234
"Secundaria (084)",2606,54,1027,1018,449,58
"Superior no univ. incompleta (085)",272,,123,110,38,1
"Superior no univ. completa (086)",488,,141,246,95,6
"Superior univ. incompleta (087)",169,,57,79,28,5
"Superior univ. completa (088)",628,,153,300,163,12
"Desocupada (090)",442,5,210,142,69,16
"Sin nivel (091)",17,,,5,8,4
"Primaria (093)",91,2,15,36,34,4
"Secundaria (094)",235,3,141,60,23,8
"Superior no univ. incompleta (095)",24,,16,7,1,
"Superior no univ. completa (096)",38,,21,16,1,
"Superior univ. incompleta (097)",12,,7,5,,
"Superior univ. completa (098)",25,,10,13,2,
"No PEA (100)",8470,3330,2556,1072,908,604
"Sin nivel (101)",659,32,23,57,237,310
"Educación inicial (102)",166,160,3,3,,
"Primaria (103)",3483,2331,171,379,390,212
"Secundaria (104)",3036,807,1553,428,194,54
"Superior no univ. incompleta (105)",366,,321,35,9,1
"Superior no univ. completa (106)",211,,112,55,30,14
"Superior univ. incompleta (107)",336,,291,33,12,
"Superior univ. completa (108)",213,,82,82,36,13
,,,,,,
"RURAL (120)",27007,5971,6894,4978,5620,3544
"Sin nivel (121)",5190,81,91,467,2179,2372
"Educación inicial (122)",477,452,13,12,,
"Primaria (123)",11891,4290,1255,2448,2816,1082
"Secundaria (124)",8420,1148,4885,1787,521,79
"Superior no univ. incompleta (125)",347,,275,53,17,2
"Superior no univ. completa (126)",249,,141,82,23,3
"Superior univ. incompleta (127)",249,,182,48,19,
"Superior univ. completa (128)",184,,52,81,45,6
"PEA (130)",13106,116,3434,3609,4018,1929
"Sin nivel (131)",2730,3,52,243,1320,1112
"Educación inicial (132)",11,,6,5,,
"Primaria (133)",5431,77,753,1686,2160,755
"Secundaria (134)",4338,36,2357,1449,442,54
"Superior no univ. incompleta (135)",142,,83,44,14,1
"Superior no univ. completa (136)",196,,98,75,21,2
"Superior univ. incompleta (137)",103,,52,34,17,
"Superior univ. completa (138)",155,,33,73,44,5
"Ocupada (140)",12392,103,3003,3422,3946,1918
"Sin nivel (141)",2695,1,46,228,1311,1109
"Educación inicial (142)",10,,5,5,,
"Primaria (143)",5240,70,691,1622,2110,747
"Secundaria (144)",3910,32,2031,1361,432,54
"Superior no univ. incompleta (145)",121,,66,40,14,1
"Superior no univ. completa (146)",183,,91,70,20,2
"Superior univ. incompleta (147)",95,,45,33,17,
"Superior univ. completa (148)",138,,28,63,42,5
"Desocupada (150)",714,13,431,187,72,11
"Sin nivel (151)",35,2,6,15,9,3
"Educación inicial (152)",1,,1,,,
"Primaria (153)",191,7,62,64,50,8
"Secundaria (154)",428,4,326,88,10,
"Superior no univ. incompleta (155)",21,,17,4,,
"Superior no univ. completa (156)",13,,7,5,1,
"Superior univ. incompleta (157)",8,,7,1,,
"Superior univ. completa (158)",17,,5,10,2,
"No PEA (160)",13901,5855,3460,1369,1602,1615
"Sin nivel (161)",2460,78,39,224,859,1260
"Educación inicial (162)",466,452,7,7,,
"Primaria (163)",6460,4213,502,762,656,327
"Secundaria (164)",4082,1112,2528,338,79,25
"Superior no univ. incompleta (165)",205,,192,9,3,1
"Superior no univ. completa (166)",53,,43,7,2,1
"Superior univ. incompleta (167)",146,,130,14,2,
"Superior univ. completa (168)",29,,19,8,1,1
