"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (117)",8,1,5,2,,,,
"Industrias manufactureras (118)",213,2,29,154,6,22,,
"Suministro de electricidad, gas y agua (119)",4,2,2,,,,,
"Construcción (120)",27,,25,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1498,45,,1247,25,181,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",22,6,,13,1,2,,
"Comercio al por mayor (123)",51,1,,41,3,6,,
"Comercio al por menor (124)",1425,38,,1193,21,173,,
"Hoteles y restaurantes (125)",384,54,13,295,9,13,,
"Trans., almac. y comunicaciones (126)",56,28,3,22,2,1,,
"Intermediación financiera (127)",5,3,,2,,,,
"Activid.inmobil., empres. y alquileres (128)",60,40,3,15,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",215,181,34,,,,,
"Enseñanza (130)",422,406,,15,,1,,
"Servicios sociales y de salud (131)",152,144,,8,,,,
"Otras activ. serv.comun.soc y personales (132)",138,27,3,105,,3,,
"Hogares privados con servicio doméstico (133)",111,,,,,,111,
"Actividad economica no especificada (135)",172,30,20,89,2,31,,
,,,,,,,,
"RURAL (136)",14481,552,2188,6451,164,4449,62,615
"Agric., ganadería, caza y silvicultura (137)",11670,12,1440,5810,147,4261,,
"Pesca (138)",7,,,3,2,2,,
"Explotación de minas y canteras (139)",427,106,318,2,,1,,
"Industrias manufactureras (140)",300,9,112,98,2,79,,
"Suministro de electricidad, gas y agua (141)",13,2,11,,,,,
"Construcción (142)",287,5,187,66,,29,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",244,24,16,185,5,14,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",30,7,13,9,1,,,
"Comercio al por mayor (145)",11,1,,10,,,,
"Comercio al por menor (146)",203,16,3,166,4,14,,
"Hoteles y restaurantes (147)",58,20,13,19,,6,,
"Trans., almac. y comunicaciones (148)",130,26,30,72,1,1,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",78,57,7,10,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",85,65,20,,,,,
"Enseñanza (152)",164,150,,12,,2,,
"Servicios sociales y de salud (153)",51,43,,5,1,2,,
"Otras activ. serv.comun.soc y personales (154)",28,10,3,13,1,1,,
"Hogares privados con servicio doméstico (155)",62,,,,,,62,
"Actividad economica no especificada (157)",261,22,31,156,2,50,,
"Desocupado (158)",615,,,,,,,615
"Hombres (159)",8619,438,1451,4653,111,1481,13,472
"Agric., ganadería, caza y silvicultura (160)",6470,12,740,4246,103,1369,,
"Pesca (161)",5,,,2,2,1,,
"Explotación de minas y canteras (162)",415,99,313,2,,1,,
"Industrias manufactureras (163)",238,9,96,73,2,58,,
"Suministro de electricidad, gas y agua (164)",13,2,11,,,,,
"Construcción (165)",282,4,186,65,,27,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",136,15,16,100,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",29,6,13,9,1,,,
"Comercio al por mayor (168)",6,,,6,,,,
"Comercio al por menor (169)",101,9,3,85,,4,,
"Hoteles y restaurantes (170)",24,13,7,2,,2,,
"Trans., almac. y comunicaciones (171)",125,24,28,71,1,1,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",69,52,7,8,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",75,56,19,,,,,
"Enseñanza (175)",119,108,,9,,2,,
"Servicios sociales y de salud (176)",24,20,,3,,1,,
"Otras activ. serv.comun.soc y personales (177)",21,9,3,8,,1,,
"Hogares privados con servicio doméstico (178)",13,,,,,,13,
"Actividad economica no especificada (180)",117,14,25,64,1,13,,
"Desocupado (181)",472,,,,,,,472
"Mujeres (182)",5862,114,737,1798,53,2968,49,143
"Agric., ganadería, caza y silvicultura (183)",5200,,700,1564,44,2892,,
"Pesca (184)",2,,,1,,1,,
"Explotación de minas y canteras (185)",12,7,5,,,,,
"Industrias manufactureras (186)",62,,16,25,,21,,
"Construcción (188)",5,1,1,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",108,9,,85,4,10,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",5,1,,4,,,,
"Comercio al por menor (192)",102,7,,81,4,10,,
"Hoteles y restaurantes (193)",34,7,6,17,,4,,
"Trans., almac. y comunicaciones (194)",5,2,2,1,,,,
"Activid.inmobil., empres. y alquileres (196)",9,5,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",10,9,1,,,,,
"Enseñanza (198)",45,42,,3,,,,
"Servicios sociales y de salud (199)",27,23,,2,1,1,,
"Otras activ. serv.comun.soc y personales (200)",7,1,,5,1,,,
"Hogares privados con servicio doméstico (201)",49,,,,,,49,
"Actividad economica no especificada (203)",144,8,6,92,1,37,,
