"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (114)",1150,236,425,451,19,19,
"Suministro de electricidad, gas y agua (115)",19,17,2,,,,
"Construcción (116)",84,23,36,21,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7384,1545,29,4810,135,865,
"Venta, mant.y rep. veh.autom.y motoc. (118)",102,54,8,24,6,10,
"Comercio al por mayor (119)",309,149,10,116,5,29,
"Comercio al por menor (120)",6973,1342,11,4670,124,826,
"Hoteles y restaurantes (121)",2570,855,158,1382,58,117,
"Trans., almac. y comunicaciones (122)",472,355,29,65,9,14,
"Intermediación financiera (123)",199,187,1,8,2,1,
"Activid.inmobil., empres. y alquileres (124)",1030,869,33,108,14,6,
"Admin.pub. y defensa; p. segur.soc.afil (125)",807,795,12,,,,
"Enseñanza (126)",3091,2803,1,279,4,4,
"Servicios sociales y de salud (127)",1102,1016,18,59,8,1,
"Otras activ. serv.comun.soc y personales (128)",1000,424,51,489,19,17,
"Hogares privados con servicio doméstico (129)",1927,,,,,,1927
"Actividad economica no especificada (131)",799,376,127,198,13,85,
,,,,,,,
"RURAL (132)",10252,585,4982,3319,327,921,118
"Agric., ganadería, caza y silvicultura (133)",8086,74,4523,2382,268,839,
"Pesca (134)",21,1,13,6,1,,
"Explotación de minas y canteras (135)",33,14,19,,,,
"Industrias manufactureras (136)",201,14,66,105,7,9,
"Suministro de electricidad, gas y agua (137)",8,2,6,,,,
"Construcción (138)",110,4,73,29,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",546,56,19,413,19,39,
"Venta, mant.y rep. veh.autom.y motoc. (140)",56,10,11,30,5,,
"Comercio al por mayor (141)",23,6,3,9,2,3,
"Comercio al por menor (142)",467,40,5,374,12,36,
"Hoteles y restaurantes (143)",144,25,31,72,12,4,
"Trans., almac. y comunicaciones (144)",357,40,100,210,4,3,
"Intermediación financiera (145)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (146)",161,101,43,14,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",47,39,8,,,,
"Enseñanza (148)",162,146,,15,1,,
"Servicios sociales y de salud (149)",47,39,,5,3,,
"Otras activ. serv.comun.soc y personales (150)",58,17,12,26,2,1,
"Hogares privados con servicio doméstico (151)",118,,,,,,118
"Actividad economica no especificada (153)",150,10,69,42,4,25,
"Hombres (154)",8019,367,4064,2708,284,590,6
"Agric., ganadería, caza y silvicultura (155)",6699,66,3677,2150,250,556,
"Pesca (156)",18,,11,6,1,,
"Explotación de minas y canteras (157)",31,12,19,,,,
"Industrias manufactureras (158)",150,9,52,78,5,6,
"Suministro de electricidad, gas y agua (159)",7,1,6,,,,
"Construcción (160)",109,3,73,29,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",259,32,17,184,11,15,
"Venta, mant.y rep. veh.autom.y motoc. (162)",54,9,10,30,5,,
"Comercio al por mayor (163)",13,3,3,5,,2,
"Comercio al por menor (164)",192,20,4,149,6,13,
"Hoteles y restaurantes (165)",28,7,8,9,4,,
"Trans., almac. y comunicaciones (166)",352,39,99,207,4,3,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",150,93,41,14,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",28,22,6,,,,
"Enseñanza (170)",64,58,,6,,,
"Servicios sociales y de salud (171)",15,9,,3,3,,
"Otras activ. serv.comun.soc y personales (172)",32,9,9,13,1,,
"Hogares privados con servicio doméstico (173)",6,,,,,,6
"Actividad economica no especificada (175)",70,6,46,9,,9,
"Mujeres (176)",2233,218,918,611,43,331,112
"Agric., ganadería, caza y silvicultura (177)",1387,8,846,232,18,283,
"Pesca (178)",3,1,2,,,,
"Explotación de minas y canteras (179)",2,2,,,,,
"Industrias manufactureras (180)",51,5,14,27,2,3,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",1,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",287,24,2,229,8,24,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,1,,,,
"Comercio al por mayor (185)",10,3,,4,2,1,
"Comercio al por menor (186)",275,20,1,225,6,23,
"Hoteles y restaurantes (187)",116,18,23,63,8,4,
"Trans., almac. y comunicaciones (188)",5,1,1,3,,,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",11,8,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",19,17,2,,,,
"Enseñanza (192)",98,88,,9,1,,
"Servicios sociales y de salud (193)",32,30,,2,,,
"Otras activ. serv.comun.soc y personales (194)",26,8,3,13,1,1,
"Hogares privados con servicio doméstico (195)",112,,,,,,112
"Actividad economica no especificada (197)",80,4,23,33,4,16,
