"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4003,239,1715,1147,752,150
"Otra (034)",1,,,,1,
"Ocupación no especificada (035)",988,,353,336,225,74
,,,,,,
"URBANA (036)",7544,142,2590,2688,1742,382
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",19,,2,9,8,
"Profes., científicos e intelectuales (038)",996,,249,554,190,3
"Técnicos de nivel medio y trab. asimilados (039)",270,,128,100,38,4
"Jefes y empleados de oficina (040)",257,,124,93,37,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1046,26,318,408,253,41
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1640,14,392,484,525,225
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",453,6,181,145,110,11
"Obreros construc., conf., papel, fab., instr. (044)",660,2,252,268,127,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1782,93,766,489,369,65
"Otra (046)",113,,60,37,16,
"Ocupación no especificada (047)",308,1,118,101,69,19
"Hombres (048)",5231,97,1750,1798,1277,309
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",14,,,9,5,
"Profes., científicos e intelectuales (050)",494,,100,278,116,
"Técnicos de nivel medio y trab. asimilados (051)",177,,81,62,31,3
"Jefes y empleados de oficina (052)",104,,29,50,23,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",518,12,149,195,137,25
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1487,12,361,440,472,202
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",370,5,155,114,86,10
"Obreros construc., conf., papel, fab., instr. (056)",649,2,244,267,125,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1192,65,519,318,245,45
"Otra (058)",112,,60,37,15,
"Ocupación no especificada (059)",114,1,52,28,22,11
"Mujeres (060)",2313,45,840,890,465,73
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,,3,
"Profes., científicos e intelectuales (062)",502,,149,276,74,3
"Técnicos de nivel medio y trab. asimilados (063)",93,,47,38,7,1
"Jefes y empleados de oficina (064)",153,,95,43,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",528,14,169,213,116,16
"Agricult. trabaj. calif.agrop. y pesqueros (066)",153,2,31,44,53,23
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",83,1,26,31,24,1
"Obreros construc., conf., papel, fab., instr. (068)",11,,8,1,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",590,28,247,171,124,20
"Otra (070)",1,,,,1,
"Ocupación no especificada (071)",194,,66,73,47,8
,,,,,,
"RURAL (072)",36295,1139,14033,11141,7660,2322
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,,9,5,
"Profes., científicos e intelectuales (074)",922,,320,470,131,1
"Técnicos de nivel medio y trab. asimilados (075)",118,,61,45,11,1
"Jefes y empleados de oficina (076)",68,,37,26,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",821,9,241,366,179,26
"Agricult. trabaj. calif.agrop. y pesqueros (078)",17620,121,4699,6132,4968,1700
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",311,4,105,123,69,10
"Obreros construc., conf., papel, fab., instr. (080)",474,1,212,189,65,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",14973,1001,8003,3459,2011,499
"Otra (082)",14,,6,6,2,
"Ocupación no especificada (083)",960,3,349,316,215,77
"Hombres (084)",29932,896,11534,9148,6356,1998
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",11,,,6,5,
"Profes., científicos e intelectuales (086)",448,,107,250,90,1
"Técnicos de nivel medio y trab. asimilados (087)",74,,32,31,10,1
"Jefes y empleados de oficina (088)",39,,21,15,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",429,2,101,205,104,17
"Agricult. trabaj. calif.agrop. y pesqueros (090)",16481,97,4377,5816,4608,1583
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",238,3,82,95,50,8
"Obreros construc., conf., papel, fab., instr. (092)",472,1,211,188,65,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",11560,790,6535,2483,1383,369
"Otra (094)",14,,6,6,2,
"Ocupación no especificada (095)",166,3,62,53,37,11
"Mujeres (096)",6363,243,2499,1993,1304,324
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,3,,
"Profes., científicos e intelectuales (098)",474,,213,220,41,
"Técnicos de nivel medio y trab. asimilados (099)",44,,29,14,1,
"Jefes y empleados de oficina (100)",29,,16,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",392,7,140,161,75,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1139,24,322,316,360,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",73,1,23,28,19,2
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3413,211,1468,976,628,130
"Ocupación no especificada (107)",794,,287,263,178,66
