"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",46,46,46,,,,,,,,,
"De 15 a 19 años (022)",45,44,42,1,1,,,,,,1,3
"De 20 a 24 años (023)",34,29,14,10,4,1,,,,,5,21
"De 25 a 29 años (024)",37,30,5,11,7,6,1,,,,7,47
"De 30 a 34 años (025)",38,35,2,11,11,3,6,2,,,3,79
"De 35 a 39 años (026)",18,17,2,4,3,2,4,1,,1,1,48
"Primaria (030)",33532,32838,6818,3111,4257,4408,7125,4078,1981,1060,694,111116
"De 12 a 14 años (031)",4359,4340,4322,14,4,,,,,,19,22
"De 15 a 19 años (032)",1630,1589,1264,279,38,6,2,,,,41,381
"De 20 a 24 años (033)",1588,1459,383,597,352,108,14,5,,,129,1715
"De 25 a 29 años (034)",2061,1942,168,571,667,352,158,24,2,,119,3798
"De 30 a 34 años (035)",2235,2160,117,316,699,543,419,56,8,2,75,5580
"De 35 a 39 años (036)",2569,2498,89,261,568,671,723,150,32,4,71,7821
"De 40 a 44 años (037)",2711,2665,81,190,482,588,874,330,100,20,46,9915
"De 45 a 49 años (038)",2671,2638,80,156,343,467,892,474,178,48,33,11219
"De 50 y más años (039)",13708,13547,314,727,1104,1673,4043,3039,1661,986,161,70665
"Secundaria (040)",59323,57286,23189,9785,9646,6593,5765,1625,502,181,2037,90413
"De 12 a 14 años (041)",7760,7714,7681,30,3,,,,,,46,36
"De 15 a 19 años (042)",12957,12742,11456,1155,114,13,4,,,,215,1438
"De 20 a 24 años (043)",6829,6224,2146,2937,964,150,25,2,,,605,5430
"De 25 a 29 años (044)",6423,5962,689,2375,2068,675,148,6,1,,461,9192
"De 30 a 34 años (045)",5729,5484,388,1304,2118,1149,482,40,2,1,245,11297
"De 35 a 39 años (046)",5264,5104,259,739,1683,1328,951,125,18,1,160,13090
"De 40 a 44 años (047)",4442,4335,187,466,1107,1167,1100,259,42,7,107,13017
"De 45 a 49 años (048)",3549,3463,138,333,702,871,1049,298,63,9,86,11430
"De 50 y más años (049)",6370,6258,245,446,887,1240,2006,895,376,163,112,25483
"Sup. no Univ. incompleta (050)",8978,8383,2845,1968,1574,949,715,225,72,35,595,13477
"De 15 a 19 años (052)",1438,1409,1298,100,10,1,,,,,29,123
"De 20 a 24 años (053)",1955,1707,1033,560,101,9,3,1,,,248,809
"De 25 a 29 años (054)",1226,1077,239,517,256,47,14,3,1,,149,1253
"De 30 a 34 años (055)",1059,984,99,336,343,145,58,2,,1,75,1722
"De 35 a 39 años (056)",1035,991,60,202,368,242,107,9,3,,44,2207
"De 40 a 44 años (057)",773,747,53,112,225,192,137,25,3,,26,1911
"De 45 a 49 años (058)",511,498,19,68,134,127,114,31,2,3,13,1456
"De 50 y más años (059)",981,970,44,73,137,186,282,154,63,31,11,3996
"Sup. no Univ. completa (060)",11800,10930,1845,2672,2832,1850,1229,314,132,56,870,22917
"De 20 a 24 años (063)",1189,973,591,321,54,6,1,,,,216,451
"De 25 a 29 años (064)",1594,1321,425,599,239,50,7,,1,,273,1263
"De 30 a 34 años (065)",1739,1607,293,568,537,143,58,7,1,,132,2373
"De 35 a 39 años (066)",1932,1824,189,451,664,366,144,8,2,,108,3559
"De 40 a 44 años (067)",1691,1630,132,311,542,414,199,26,5,1,61,3706
"De 45 a 49 años (068)",1313,1275,81,194,374,346,212,58,8,2,38,3340
"De 50 y más años (069)",2342,2300,134,228,422,525,608,215,115,53,42,8225
"Sup. Univ. incompleta (070)",13625,12407,6528,2489,1674,839,613,172,66,26,1218,12925
"De 15 a 19 años (072)",3062,3034,2825,191,10,7,1,,,,28,236
"De 20 a 24 años (073)",4467,3823,2839,818,150,11,4,1,,,644,1176
"De 25 a 29 años (074)",1962,1600,512,657,342,69,19,1,,,362,1632
"De 30 a 34 años (075)",1128,1035,143,359,347,135,43,7,,1,93,1689
"De 35 a 39 años (076)",984,945,105,197,347,198,89,7,2,,39,1924
"De 40 a 44 años (077)",706,679,40,121,223,157,116,22,,,27,1670
"De 45 a 49 años (078)",420,407,17,66,121,96,85,19,3,,13,1109
"De 50 y más años (079)",896,884,47,80,134,166,256,115,61,25,12,3489
"Sup. Univ. completa (080)",16704,14638,3417,3903,3511,1961,1331,348,116,51,2066,26293
"De 20 a 24 años (083)",1326,940,636,261,35,5,2,1,,,386,361
"De 25 a 29 años (084)",3210,2415,1137,894,299,66,16,2,1,,795,1780
"De 30 a 34 años (085)",2977,2622,693,1041,660,176,46,4,2,,355,3125
"De 35 a 39 años (086)",2520,2313,338,684,812,327,139,11,2,,207,3962
"De 40 a 44 años (087)",2153,2022,252,420,731,393,200,22,4,,131,4082
"De 45 a 49 años (088)",1443,1368,120,253,420,343,189,33,8,2,75,3229
"De 50 y más años (089)",3075,2958,241,350,554,651,739,275,99,49,117,9754
,,,,,,,,,,,,
"URBANA (100)",147674,140077,43138,23576,23680,17044,18290,8261,3913,2175,7597,312524
"De 12 a 14 años (101)",11374,11311,11259,44,8,,,,,,63,60
"De 15 a 19 años (102)",18265,17955,16147,1616,157,28,7,,,,310,2042
"De 20 a 24 años (103)",16592,14377,7409,5156,1510,248,43,11,,,2215,9169
"De 25 a 29 años (104)",15863,13702,3113,5423,3676,1158,305,22,5,,2161,17697
"De 30 a 34 años (105)",14846,13853,1736,3938,4712,2302,1047,101,13,4,993,25484
"De 35 a 39 años (106)",14323,13688,1065,2555,4488,3124,2111,283,54,8,635,32268
"De 40 a 44 años (107)",12674,12255,769,1628,3363,2975,2669,681,145,25,419,34664
"De 45 a 49 años (108)",10264,10004,486,1102,2160,2310,2661,940,280,65,260,32980
"De 50 y más años (109)",33473,32932,1154,2114,3606,4899,9447,6223,3416,2073,541,158160
"Sin nivel (110)",10616,10365,766,678,1075,1114,2459,2023,1322,928,251,51904
"De 12 a 14 años (111)",110,110,108,1,1,,,,,,,3
"De 15 a 19 años (112)",247,240,205,29,4,2,,,,,7,43
"De 20 a 24 años (113)",209,174,75,55,26,13,3,2,,,35,172
"De 25 a 29 años (114)",202,173,30,50,55,26,11,1,,,29,290
"De 30 a 34 años (115)",609,579,45,103,178,150,83,16,4,,30,1394
"De 35 a 39 años (116)",648,628,52,66,168,136,157,37,9,3,20,1833
"De 40 a 44 años (117)",700,676,45,52,120,136,206,87,25,5,24,2427
"De 45 a 49 años (118)",751,742,41,49,103,106,241,119,63,20,9,3145
"De 50 y más años (119)",7140,7043,165,273,420,545,1758,1761,1221,900,97,42597
"Educacion Inicial (120)",202,185,106,36,23,11,7,1,,1,17,160
"De 12 a 14 años (121)",44,44,44,,,,,,,,,
"De 15 a 19 años (122)",43,42,41,1,,,,,,,1,1
"De 20 a 24 años (123)",32,27,12,10,4,1,,,,,5,21
"De 25 a 29 años (124)",33,26,5,10,6,5,,,,,7,37
"De 30 a 34 años (125)",34,31,2,11,10,3,4,1,,,3,63
"De 35 a 39 años (126)",16,15,2,4,3,2,3,,,1,1,38
"Primaria (130)",29699,29061,5911,2709,3761,3993,6415,3630,1733,909,638,98648
"De 12 a 14 años (131)",3844,3827,3810,13,4,,,,,,17,21
"De 15 a 19 años (132)",1338,1300,1042,226,25,5,2,,,,38,299
"De 20 a 24 años (133)",1223,1106,304,463,256,69,10,4,,,117,1248
"De 25 a 29 años (134)",1649,1539,141,477,531,270,109,10,1,,110,2879
"De 30 a 34 años (135)",1883,1814,105,292,611,461,312,28,4,1,69,4450
"De 35 a 39 años (136)",2169,2107,76,240,510,586,574,98,20,3,62,6322
"De 40 a 44 años (137)",2373,2328,67,167,446,547,762,257,70,12,45,8391
"De 45 a 49 años (138)",2380,2352,75,150,312,444,803,401,138,29,28,9662
"De 50 y más años (139)",12840,12688,291,681,1066,1611,3843,2832,1500,864,152,65376
"Secundaria (140)",56584,54615,21923,9252,9296,6369,5554,1569,479,173,1969,86972
"De 12 a 14 años (141)",7376,7330,7297,30,3,,,,,,46,36
"De 15 a 19 años (142)",12198,11990,10791,1074,108,13,4,,,,208,1345
"De 20 a 24 años (143)",6334,5758,2008,2702,890,135,21,2,,,576,4985
"De 25 a 29 años (144)",6071,5629,653,2252,1959,627,132,5,1,,442,8636
"De 30 a 34 años (145)",5483,5245,370,1255,2039,1095,445,38,2,1,238,10759
"De 35 a 39 años (146)",5062,4905,249,718,1635,1272,900,114,16,1,157,12500
"De 40 a 44 años (147)",4324,4218,183,457,1084,1145,1057,247,38,7,106,12600
"De 45 a 49 años (148)",3473,3388,135,325,700,857,1021,283,58,9,85,11121
"De 50 y más años (149)",6263,6152,237,439,878,1225,1974,880,364,155,111,24990
"Sup. no Univ. incompleta (150)",8824,8239,2777,1936,1556,941,705,218,71,35,585,13289
"De 15 a 19 años (152)",1416,1388,1278,99,10,1,,,,,28,122
"De 20 a 24 años (153)",1892,1649,992,547,98,9,2,1,,,243,785
"De 25 a 29 años (154)",1206,1057,235,508,252,47,11,3,1,,149,1224
"De 30 a 34 años (155)",1043,970,97,330,340,144,57,1,,1,73,1697
"De 35 a 39 años (156)",1024,981,60,200,363,240,106,9,3,,43,2184
"De 40 a 44 años (157)",768,743,53,112,224,192,136,23,3,,25,1892
"De 45 a 49 años (158)",504,491,19,67,134,124,113,29,2,3,13,1429
"De 50 y más años (159)",971,960,43,73,135,184,280,152,62,31,11,3956
"Sup. no Univ. completa (160)",11665,10801,1810,2630,2815,1831,1221,308,131,55,864,22690
"De 20 a 24 años (163)",1158,944,577,309,52,5,1,,,,214,432
"De 25 a 29 años (164)",1567,1298,416,590,236,48,7,,1,,269,1242
"De 30 a 34 años (165)",1724,1592,287,561,536,143,57,7,1,,132,2360
"De 35 a 39 años (166)",1923,1815,188,450,658,365,144,8,2,,108,3543
"De 40 a 44 años (167)",1669,1608,131,303,539,409,196,24,5,1,61,3650
"De 45 a 49 años (168)",1304,1266,80,194,372,341,211,58,8,2,38,3317
"De 50 y más años (169)",2320,2278,131,223,422,520,605,211,114,52,42,8146
"Sup. Univ. incompleta (170)",13465,12251,6454,2458,1656,827,606,166,61,23,1214,12676
"De 15 a 19 años (172)",3023,2995,2790,187,10,7,1,,,,28,232
"De 20 a 24 años (173)",4423,3783,2808,810,149,11,4,1,,,640,1166
"De 25 a 29 años (174)",1950,1588,508,650,341,69,19,1,,,362,1623
"De 30 a 34 años (175)",1109,1016,143,352,340,131,43,6,,1,93,1650
"De 35 a 39 años (176)",973,934,102,196,343,197,88,6,2,,39,1900
"De 40 a 44 años (177)",697,670,40,120,221,153,115,21,,,27,1641
"De 45 a 49 años (178)",413,400,16,65,120,95,83,18,3,,13,1087
"De 50 y más años (179)",877,865,47,78,132,164,253,113,56,22,12,3377
"Sup. Univ. completa (180)",16619,14560,3391,3877,3498,1958,1323,346,116,51,2059,26185
"De 20 a 24 años (183)",1321,936,633,260,35,5,2,1,,,385,360
"De 25 a 29 años (184)",3185,2392,1125,886,296,66,16,2,1,,793,1766
"De 30 a 34 años (185)",2961,2606,687,1034,658,175,46,4,2,,355,3111
"De 35 a 39 años (186)",2508,2303,336,681,808,326,139,11,2,,205,3948
"De 40 a 44 años (187)",2143,2012,250,417,729,393,197,22,4,,131,4063
"De 45 a 49 años (188)",1439,1365,120,252,419,343,189,32,8,2,74,3219
"De 50 y más años (189)",3062,2946,240,347,553,650,734,274,99,49,116,9718
,,,,,,,,,,,,
"RURAL (200)",8927,8748,2475,1146,1051,823,1303,895,611,444,179,27376
"De 12 a 14 años (201)",918,916,914,2,,,,,,,2,2
"De 15 a 19 años (202)",1141,1129,961,147,20,1,,,,,12,190
"De 20 a 24 años (203)",1050,993,320,409,192,61,10,1,,,57,1026
"De 25 a 29 años (204)",909,870,97,260,275,144,76,17,1,,39,1678
"De 30 a 34 años (205)",780,760,46,112,202,167,184,41,6,2,20,2144
"De 35 a 39 años (206)",783,767,31,53,148,168,257,87,21,2,16,2736
"De 40 a 44 años (207)",624,620,26,51,82,90,194,112,52,13,4,2633
"De 45 a 49 años (208)",547,539,13,22,44,54,150,144,84,28,8,2889
"De 50 y más años (209)",2175,2154,67,90,88,138,432,493,447,399,21,14078
"Sin nivel (210)",1805,1777,94,79,136,141,345,368,333,281,28,10657
"De 12 a 14 años (211)",17,17,16,1,,,,,,,,1
"De 15 a 19 años (212)",27,26,18,8,,,,,,,1,8
"De 20 a 24 años (213)",45,41,12,6,16,6,1,,,,4,60
"De 25 a 29 años (214)",57,52,5,9,18,11,7,2,,,5,120
"De 30 a 34 años (215)",112,107,2,12,21,25,36,8,2,1,5,369
"De 35 a 39 años (216)",136,135,2,4,23,22,54,22,7,1,1,560
"De 40 a 44 años (217)",122,121,5,7,15,18,31,22,18,5,1,569
"De 45 a 49 años (218)",153,152,3,5,7,8,29,52,39,9,1,941
"De 50 y más años (219)",1136,1126,31,27,36,51,187,262,267,265,10,8029
"Educacion Inicial (220)",16,16,5,1,3,1,4,2,,,,38
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",2,2,1,,1,,,,,,,2
"De 20 a 24 años (223)",2,2,2,,,,,,,,,
"De 25 a 29 años (224)",4,4,,1,1,1,1,,,,,10
"De 30 a 34 años (225)",4,4,,,1,,2,1,,,,16
"De 35 a 39 años (226)",2,2,,,,,1,1,,,,10
"Primaria (230)",3833,3777,907,402,496,415,710,448,248,151,56,12468
"De 12 a 14 años (231)",515,513,512,1,,,,,,,2,1
"De 15 a 19 años (232)",292,289,222,53,13,1,,,,,3,82
"De 20 a 24 años (233)",365,353,79,134,96,39,4,1,,,12,467
"De 25 a 29 años (234)",412,403,27,94,136,82,49,14,1,,9,919
"De 30 a 34 años (235)",352,346,12,24,88,82,107,28,4,1,6,1130
"De 35 a 39 años (236)",400,391,13,21,58,85,149,52,12,1,9,1499
"De 40 a 44 años (237)",338,337,14,23,36,41,112,73,30,8,1,1524
"De 45 a 49 años (238)",291,286,5,6,31,23,89,73,40,19,5,1557
"De 50 y más años (239)",868,859,23,46,38,62,200,207,161,122,9,5289
"Secundaria (240)",2739,2671,1266,533,350,224,211,56,23,8,68,3441
"De 12 a 14 años (241)",384,384,384,,,,,,,,,
"De 15 a 19 años (242)",759,752,665,81,6,,,,,,7,93
"De 20 a 24 años (243)",495,466,138,235,74,15,4,,,,29,445
"De 25 a 29 años (244)",352,333,36,123,109,48,16,1,,,19,556
"De 30 a 34 años (245)",246,239,18,49,79,54,37,2,,,7,538
"De 35 a 39 años (246)",202,199,10,21,48,56,51,11,2,,3,590
"De 40 a 44 años (247)",118,117,4,9,23,22,43,12,4,,1,417
"De 45 a 49 años (248)",76,75,3,8,2,14,28,15,5,,1,309
"De 50 y más años (249)",107,106,8,7,9,15,32,15,12,8,1,493
"Sup. no Univ. incompleta (250)",154,144,68,32,18,8,10,7,1,,10,188
"De 15 a 19 años (252)",22,21,20,1,,,,,,,1,1
"De 20 a 24 años (253)",63,58,41,13,3,,1,,,,5,24
"De 25 a 29 años (254)",20,20,4,9,4,,3,,,,,29
"De 30 a 34 años (255)",16,14,2,6,3,1,1,1,,,2,25
"De 35 a 39 años (256)",11,10,,2,5,2,1,,,,1,23
"De 40 a 44 años (257)",5,4,,,1,,1,2,,,1,19
"De 45 a 49 años (258)",7,7,,1,,3,1,2,,,,27
"De 50 y más años (259)",10,10,1,,2,2,2,2,1,,,40
"Sup. no Univ. completa (260)",135,129,35,42,17,19,8,6,1,1,6,227
"De 20 a 24 años (263)",31,29,14,12,2,1,,,,,2,19
"De 25 a 29 años (264)",27,23,9,9,3,2,,,,,4,21
"De 30 a 34 años (265)",15,15,6,7,1,,1,,,,,13
"De 35 a 39 años (266)",9,9,1,1,6,1,,,,,,16
"De 40 a 44 años (267)",22,22,1,8,3,5,3,2,,,,56
"De 45 a 49 años (268)",9,9,1,,2,5,1,,,,,23
"De 50 y más años (269)",22,22,3,5,,5,3,4,1,1,,79
"Sup. Univ. incompleta (270)",160,156,74,31,18,12,7,6,5,3,4,249
"De 15 a 19 años (272)",39,39,35,4,,,,,,,,4
"De 20 a 24 años (273)",44,40,31,8,1,,,,,,4,10
"De 25 a 29 años (274)",12,12,4,7,1,,,,,,,9
"De 30 a 34 años (275)",19,19,,7,7,4,,1,,,,39
"De 35 a 39 años (276)",11,11,3,1,4,1,1,1,,,,24
"De 40 a 44 años (277)",9,9,,1,2,4,1,1,,,,29
"De 45 a 49 años (278)",7,7,1,1,1,1,2,1,,,,22
"De 50 y más años (279)",19,19,,2,2,2,3,2,5,3,,112
"Sup. Univ. completa (280)",85,78,26,26,13,3,8,2,,,7,108
"De 20 a 24 años (283)",5,4,3,1,,,,,,,1,1
"De 25 a 29 años (284)",25,23,12,8,3,,,,,,2,14
"De 30 a 34 años (285)",16,16,6,7,2,1,,,,,,14
"De 35 a 39 años (286)",12,10,2,3,4,1,,,,,2,14
"De 40 a 44 años (287)",10,10,2,3,2,,3,,,,,19
"De 45 a 49 años (288)",4,3,,1,1,,,1,,,1,10
"De 50 y más años (289)",13,12,1,3,1,1,5,1,,,1,36
