"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",2,,,,,1,1,
"De 35 a 39 años (056)",4,,,,,2,1,1
"De 40 a 44 años (057)",3,,,,1,,1,1
"De 45 a 49 años (058)",1,,,,,1,,
"De 50 y más años (059)",20,,,2,12,3,,3
"Soltero(a) (060)",805,5,14,12,28,71,182,493
"De 12 a 14 años (061)",2,,,,,,1,1
"De 15 a 19 años (062)",31,,,,,,18,13
"De 20 a 24 años (063)",188,,,,,,50,138
"De 25 a 29 años (064)",180,,,,,7,48,125
"De 30 a 34 años (065)",121,,,,,19,32,70
"De 35 a 39 años (066)",91,,,,2,19,22,48
"De 40 a 44 años (067)",49,,,,3,11,8,27
"De 45 a 49 años (068)",39,,,,6,11,3,19
"De 50 y más años (069)",104,5,14,12,17,4,,52
,,,,,,,,
"URBANA (080)",2985,25,89,203,385,553,835,895
"De 12 a 14 años (081)",5,,,,,,2,3
"De 15 a 19 años (082)",55,,,,,,39,16
"De 20 a 24 años (083)",289,,,,,,162,127
"De 25 a 29 años (084)",361,,,,,21,195,145
"De 30 a 34 años (085)",362,,,,,70,182,110
"De 35 a 39 años (086)",342,,,,6,107,146,83
"De 40 a 44 años (087)",261,,,,24,96,76,65
"De 45 a 49 años (088)",244,,,1,52,114,24,53
"De 50 y más años (089)",1066,25,89,202,303,145,9,293
"Conviviente (090)",951,1,4,15,43,159,475,254
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",42,,,,,,29,13
"De 20 a 24 años (093)",177,,,,,,121,56
"De 25 a 29 años (094)",210,,,,,13,126,71
"De 30 a 34 años (095)",170,,,,,39,99,32
"De 35 a 39 años (096)",126,,,,1,38,59,28
"De 40 a 44 años (097)",74,,,,5,25,30,14
"De 45 a 49 años (098)",55,,,,11,23,8,13
"De 50 y más años (099)",94,1,4,15,26,21,3,24
"Separado(a) (100)",117,,2,8,17,27,25,38
"De 12 a 14 años (101)",1,,,,,,1,
"De 15 a 19 años (102)",3,,,,,,2,1
"De 20 a 24 años (103)",7,,,,,,1,6
"De 25 a 29 años (104)",19,,,,,1,12,6
"De 30 a 34 años (105)",10,,,,,5,3,2
"De 35 a 39 años (106)",15,,,,1,5,2,7
"De 40 a 44 años (107)",11,,,,2,5,2,2
"De 45 a 49 años (108)",12,,,,3,4,1,4
"De 50 y más años (109)",39,,2,8,11,7,1,10
"Casado(a) (110)",1310,5,42,133,270,309,252,299
"De 20 a 24 años (113)",16,,,,,,15,1
"De 25 a 29 años (114)",62,,,,,6,43,13
"De 30 a 34 años (115)",112,,,,,15,64,33
"De 35 a 39 años (116)",154,,,,3,51,75,25
"De 40 a 44 años (117)",145,,,,16,61,37,31
"De 45 a 49 años (118)",147,,,1,31,73,13,29
"De 50 y más años (119)",674,5,42,132,220,103,5,167
"Viudo(a) (120)",236,15,33,40,36,27,4,81
"De 25 a 29 años (124)",2,,,,,1,,1
"De 30 a 34 años (125)",7,,,,,,2,5
"De 35 a 39 años (126)",3,,,,,2,,1
"De 40 a 44 años (127)",10,,,,,4,2,4
"De 45 a 49 años (128)",14,,,,4,9,,1
"De 50 y más años (129)",200,15,33,40,32,11,,69
"Divorciado(a) (130)",20,,,2,8,5,1,4
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",1,,,,,1,,
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",2,,,,1,,,1
"De 45 a 49 años (138)",1,,,,,1,,
"De 50 y más años (139)",12,,,2,7,2,,1
"Soltero(a) (140)",351,4,8,5,11,26,78,219
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",10,,,,,,8,2
"De 20 a 24 años (143)",88,,,,,,25,63
"De 25 a 29 años (144)",67,,,,,,13,54
"De 30 a 34 años (145)",62,,,,,10,14,38
"De 35 a 39 años (146)",42,,,,1,10,10,21
"De 40 a 44 años (147)",19,,,,,1,5,13
"De 45 a 49 años (148)",15,,,,3,4,2,6
"De 50 y más años (149)",47,4,8,5,7,1,,22
,,,,,,,,
"RURAL (160)",3747,38,134,265,534,735,1012,1029
"De 12 a 14 años (161)",4,,,,,,,4
"De 15 a 19 años (162)",81,,,,,,44,37
"De 20 a 24 años (163)",311,,,,,,159,152
"De 25 a 29 años (164)",422,,,,,21,259,142
"De 30 a 34 años (165)",394,,,,,64,225,105
"De 35 a 39 años (166)",363,,,,7,114,160,82
"De 40 a 44 años (167)",382,,,,34,175,108,65
"De 45 a 49 años (168)",330,,,,91,146,41,52
"De 50 y más años (169)",1460,38,134,265,402,215,16,390
"Conviviente (170)",1066,1,6,13,85,188,523,250
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",54,,,,,,32,22
"De 20 a 24 años (173)",169,,,,,,115,54
"De 25 a 29 años (174)",225,,,,,10,160,55
"De 30 a 34 años (175)",174,,,,,27,116,31
"De 35 a 39 años (176)",139,,,,2,36,69,32
"De 40 a 44 años (177)",87,,,,9,47,18,13
"De 45 a 49 años (178)",89,,,,28,39,10,12
"De 50 y más años (179)",127,1,6,13,46,29,3,29
"Separado(a) (180)",89,,1,4,16,20,26,22
"De 15 a 19 años (182)",1,,,,,,1,
"De 20 a 24 años (183)",5,,,,,,1,4
"De 25 a 29 años (184)",9,,,,,1,6,2
"De 30 a 34 años (185)",20,,,,,6,10,4
"De 35 a 39 años (186)",7,,,,,4,3,
"De 40 a 44 años (187)",12,,,,2,3,4,3
"De 45 a 49 años (188)",7,,,,2,3,1,1
"De 50 y más años (189)",28,,1,4,12,3,,8
"Casado(a) (190)",1748,8,67,175,348,443,349,358
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",5,,,,,,1,4
"De 20 a 24 años (193)",37,,,,,,18,19
"De 25 a 29 años (194)",70,,,,,3,54,13
"De 30 a 34 años (195)",138,,,,,22,79,37
"De 35 a 39 años (196)",163,,,,4,61,75,23
"De 40 a 44 años (197)",243,,,,20,110,81,32
"De 45 a 49 años (198)",200,,,,57,89,29,25
"De 50 y más años (199)",891,8,67,175,267,158,12,204
"Viudo(a) (200)",378,28,54,66,63,37,7,123
"De 25 a 29 años (204)",5,,,,,,4,1
"De 30 a 34 años (205)",2,,,,,,1,1
"De 35 a 39 años (206)",3,,,,,3,,
"De 40 a 44 años (207)",9,,,,,5,1,3
"De 45 a 49 años (208)",10,,,,1,8,,1
"De 50 y más años (209)",349,28,54,66,62,21,1,117
"Divorciado(a) (210)",12,,,,5,2,3,2
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",1,,,,,,1,
"De 50 y más años (219)",8,,,,5,1,,2
"Soltero(a) (220)",454,1,6,7,17,45,104,274
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",21,,,,,,10,11
"De 20 a 24 años (223)",100,,,,,,25,75
"De 25 a 29 años (224)",113,,,,,7,35,71
"De 30 a 34 años (225)",59,,,,,9,18,32
"De 35 a 39 años (226)",49,,,,1,9,12,27
"De 40 a 44 años (227)",30,,,,3,10,3,14
"De 45 a 49 años (228)",24,,,,3,7,1,13
"De 50 y más años (229)",57,1,6,7,10,3,,30
