"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (096)",9033,862,1203,2976,140,3429,423
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",6,6,,,,,
"Profes., científicos e intelectuales (098)",428,396,,28,2,2,
"Técnicos de nivel medio y trab. asimilados (099)",66,53,,10,1,2,
"Jefes y empleados de oficina (100)",77,76,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",871,161,39,554,16,101,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1748,,,1638,110,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",147,,28,81,,38,
"Obreros construc.,conf.,papel, fab., instr. (104)",49,1,12,35,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",5001,126,1077,213,1,3161,423
"Otra (106)",4,4,,,,,
"Ocupación no especificada (107)",636,39,47,417,10,123,
