"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",301,74,5,201,9,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",15455,1,,15112,342,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",433,,199,191,6,37,,
"Obreros construc.,conf.,papel, fab., instr. (099)",556,76,224,246,7,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",10532,59,6054,63,,4341,15,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",186,16,63,76,1,30,,
"Desocupado (103)",1272,,,,,,,1272
"Mujeres (104)",5784,389,584,2427,21,1886,274,203
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",225,183,,42,,,,
"Técnicos de nivel medio y trab. asimilados (107)",42,36,,4,1,1,,
"Jefes y empleados de oficina (108)",36,35,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",352,47,5,255,3,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1221,,,1205,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",612,,27,509,1,75,,
"Obreros construc.,conf.,papel, fab., instr. (112)",81,,4,63,,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2495,33,504,71,,1613,274,
"Ocupaciñn no especificada (115)",514,52,44,277,,141,,
"Desocupado (116)",203,,,,,,,203
