"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",116,108,6,93,9,,,,,,8,111
"De 20 a 24 años (023)",242,234,5,146,66,14,2,1,,,8,334
"De 25 a 29 años (024)",253,249,5,122,90,27,5,,,,4,403
"De 30 a 34 años (025)",287,283,3,85,89,59,38,8,1,,4,667
"De 35 a 39 años (026)",316,312,6,55,77,67,81,23,2,1,4,940
"De 40 a 44 años (027)",272,271,2,28,62,50,81,31,14,3,1,1010
"De 45 a 49 años (028)",244,241,1,20,32,53,77,43,11,4,3,993
"De 50 y más años (029)",545,543,7,36,68,64,145,116,60,47,2,2785
"Casado(a) (030)",8951,8885,235,865,1707,1625,2068,1234,709,442,66,37158
"De 12 a 14 años (031)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (032)",84,78,21,41,12,2,2,,,,6,79
"De 20 a 24 años (033)",346,333,37,161,92,33,9,1,,,13,489
"De 25 a 29 años (034)",783,767,46,225,249,144,93,9,1,,16,1622
"De 30 a 34 años (035)",1063,1058,41,158,334,236,227,49,10,3,5,2940
"De 35 a 39 años (036)",1305,1301,19,97,333,324,335,137,47,9,4,4584
"De 40 a 44 años (037)",1295,1291,16,48,268,307,355,180,86,31,4,5290
"De 45 a 49 años (038)",1167,1165,8,48,183,256,321,199,99,51,2,5275
"De 50 y más años (039)",2905,2890,46,86,236,323,726,659,466,348,15,16878
"Viudo(a) (040)",2120,2107,43,121,168,210,491,467,345,262,13,12196
"De 12 a 14 años (041)",1,1,1,,,,,,,,,
"De 15 a 19 años (042)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (043)",17,16,2,5,4,4,,1,,,1,32
"De 25 a 29 años (044)",29,29,1,12,8,5,2,1,,,,57
"De 30 a 34 años (045)",43,42,2,8,17,5,8,1,1,,1,107
"De 35 a 39 años (046)",74,73,1,7,13,18,15,14,4,1,1,283
"De 40 a 44 años (047)",145,144,5,14,19,23,42,28,10,3,1,598
"De 45 a 49 años (048)",158,158,1,10,21,26,55,20,18,7,,730
"De 50 y más años (049)",1650,1641,29,63,86,129,369,402,312,251,9,10387
"Divorciado(a) (050)",174,166,8,21,34,30,42,10,13,8,8,631
"De 15 a 19 años (052)",2,1,1,,,,,,,,1,
"De 20 a 24 años (053)",5,4,1,2,1,,,,,,1,4
"De 25 a 29 años (054)",7,7,,4,1,2,,,,,,12
"De 30 a 34 años (055)",16,12,2,4,2,3,1,,,,4,21
"De 35 a 39 años (056)",20,20,1,1,6,5,6,1,,,,63
"De 40 a 44 años (057)",21,21,,3,7,4,6,,1,,,63
"De 45 a 49 años (058)",21,21,,1,8,1,6,4,,1,,86
"De 50 y más años (059)",82,80,3,6,9,15,23,5,12,7,2,382
"Soltero(a) (060)",12874,11860,10171,1067,337,170,115,,,,1014,2711
"De 12 a 14 años (061)",4008,4008,3997,11,,,,,,,,11
"De 15 a 19 años (062)",4464,4464,4275,174,12,2,1,,,,,208
"De 20 a 24 años (063)",2104,1647,1269,316,45,15,2,,,,457,459
"De 25 a 29 años (064)",929,600,316,201,60,17,6,,,,329,396
"De 30 a 34 años (065)",425,334,127,133,41,24,9,,,,91,323
"De 35 a 39 años (066)",329,272,73,93,53,30,23,,,,57,381
"De 40 a 44 años (067)",195,169,36,44,36,35,18,,,,26,293
"De 45 a 49 años (068)",157,137,28,35,39,17,18,,,,20,236
"De 50 y más años (069)",263,229,50,60,51,30,38,,,,34,404
,,,,,,,,,,,,
"URBANA (080)",26236,25110,7854,4157,4024,2982,3358,1560,735,440,1126,57019
"De 12 a 14 años (081)",2448,2434,2419,15,,,,,,,14,15
"De 15 a 19 años (082)",3862,3787,3258,470,50,5,4,,,,75,601
"De 20 a 24 años (083)",3358,2915,1255,1179,386,80,13,2,,,443,2258
"De 25 a 29 años (084)",2984,2650,441,1008,792,307,95,6,1,,334,3953
"De 30 a 34 años (085)",2555,2452,171,601,810,499,329,32,8,2,103,5415
"De 35 a 39 años (086)",2593,2539,100,347,725,607,582,146,23,9,54,7344
"De 40 a 44 años (087)",2197,2169,64,177,496,531,627,196,64,14,28,7447
"De 45 a 49 años (088)",1832,1809,43,124,328,416,542,251,73,32,23,6988
"De 50 y más años (089)",4407,4355,103,236,437,537,1166,927,566,383,52,22998
"Conviviente (090)",8118,7931,678,2145,1924,1239,1269,448,156,72,187,20228
"De 12 a 14 años (091)",31,21,17,4,,,,,,,10,4
"De 15 a 19 años (092)",600,536,203,296,31,3,3,,,,64,379
"De 20 a 24 años (093)",1324,1275,210,735,274,49,6,1,,,49,1462
"De 25 a 29 años (094)",1535,1504,129,572,529,208,64,1,1,,31,2537
"De 30 a 34 años (095)",1278,1260,40,280,443,285,188,19,3,2,18,2991
"De 35 a 39 años (096)",1149,1144,23,125,317,292,302,73,8,4,5,3519
"De 40 a 44 años (097)",826,824,20,59,166,180,276,89,29,5,2,3008
"De 45 a 49 años (098)",608,605,15,30,86,122,211,104,28,9,3,2504
"De 50 y más años (099)",767,762,21,44,78,100,219,161,87,52,5,3824
"Separado(a) (100)",1568,1541,25,416,348,235,301,135,49,32,27,4767
"De 12 a 14 años (101)",7,3,2,1,,,,,,,4,1
"De 15 a 19 años (102)",64,58,4,48,6,,,,,,6,60
"De 20 a 24 años (103)",149,144,4,98,34,7,,1,,,5,193
"De 25 a 29 años (104)",161,159,3,84,53,16,3,,,,2,250
"De 30 a 34 años (105)",198,196,2,67,63,41,19,4,,,2,424
"De 35 a 39 años (106)",230,227,4,47,67,41,54,11,2,1,3,637
"De 40 a 44 años (107)",192,191,1,24,45,41,59,14,5,2,1,651
"De 45 a 49 años (108)",179,176,1,17,25,42,58,28,3,2,3,679
"De 50 y más años (109)",388,387,4,30,55,47,108,77,39,27,1,1872
"Casado(a) (110)",5949,5901,153,668,1340,1217,1323,681,325,194,48,22092
"De 12 a 14 años (111)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (112)",43,38,10,20,6,1,1,,,,5,39
"De 20 a 24 años (113)",198,190,19,106,46,13,6,,,,8,262
"De 25 a 29 años (114)",480,466,41,173,161,65,22,4,,,14,805
"De 30 a 34 años (115)",707,703,29,139,259,153,110,9,4,,4,1676
"De 35 a 39 años (116)",886,884,11,87,285,241,192,54,11,3,2,2672
"De 40 a 44 años (117)",914,911,13,41,236,263,244,81,27,6,3,3181
"De 45 a 49 años (118)",789,788,5,38,158,215,213,107,34,18,1,3099
"De 50 y más años (119)",1930,1919,24,63,189,266,535,426,249,167,11,10357
"Viudo(a) (120)",1333,1324,17,84,127,138,336,288,197,137,9,7345
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",8,7,1,2,2,2,,,,,1,12
"De 25 a 29 años (124)",21,21,,11,5,3,1,1,,,,40
"De 30 a 34 años (125)",28,28,1,5,14,2,5,,1,,,70
"De 35 a 39 años (126)",48,47,1,6,11,9,10,7,2,1,1,166
"De 40 a 44 años (127)",88,87,2,11,14,15,30,12,2,1,1,318
"De 45 a 49 años (128)",100,100,,5,16,22,38,9,8,2,,417
"De 50 y más años (129)",1039,1033,12,43,65,85,252,259,184,133,6,6321
"Divorciado(a) (130)",135,130,7,18,28,21,35,8,8,5,5,475
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",3,3,1,2,,,,,,,,2
"De 25 a 29 años (134)",5,5,,3,,2,,,,,,9
"De 30 a 34 años (135)",12,8,1,3,1,2,1,,,,4,15
"De 35 a 39 años (136)",15,15,1,1,5,2,5,1,,,,47
"De 40 a 44 años (137)",18,18,,3,7,3,4,,1,,,51
"De 45 a 49 años (138)",20,20,,1,8,1,6,3,,1,,80
"De 50 y más años (139)",61,60,3,5,7,11,19,4,7,4,1,271
"Soltero(a) (140)",9133,8283,6974,826,257,132,94,,,,850,2112
"De 12 a 14 años (141)",2408,2408,2399,9,,,,,,,,9
"De 15 a 19 años (142)",3153,3153,3040,105,7,1,,,,,,122
"De 20 a 24 años (143)",1676,1296,1020,236,30,9,1,,,,380,327
"De 25 a 29 años (144)",782,495,268,165,44,13,5,,,,287,312
"De 30 a 34 años (145)",332,257,98,107,30,16,6,,,,75,239
"De 35 a 39 años (146)",265,222,60,81,40,22,19,,,,43,303
"De 40 a 44 años (147)",159,138,28,39,28,29,14,,,,21,238
"De 45 a 49 años (148)",136,120,22,33,35,14,16,,,,16,209
"De 50 y más años (149)",222,194,39,51,43,28,33,,,,28,353
,,,,,,,,,,,,
"RURAL (160)",14726,14392,3757,2162,1974,1515,2246,1400,817,521,334,42302
"De 12 a 14 años (161)",1632,1616,1605,11,,,,,,,16,11
"De 15 a 19 años (162)",2120,2052,1434,515,91,8,4,,,,68,737
"De 20 a 24 años (163)",1979,1868,377,830,487,138,33,3,,,111,2377
"De 25 a 29 años (164)",1727,1664,97,399,564,337,243,20,4,,63,3733
"De 30 a 34 años (165)",1466,1438,69,165,329,347,396,112,17,3,28,4477
"De 35 a 39 años (166)",1392,1374,39,80,205,272,451,248,68,11,18,5594
"De 40 a 44 años (167)",1147,1138,36,49,108,158,361,249,130,47,9,5555
"De 45 a 49 años (168)",915,910,19,33,70,93,264,228,139,64,5,4969
"De 50 y más años (169)",2348,2332,81,80,120,162,494,540,459,396,16,14849
"Conviviente (170)",6441,6307,438,1513,1335,889,1190,579,241,122,134,19152
"De 12 a 14 años (171)",28,13,5,8,,,,,,,15,8
"De 15 a 19 años (172)",713,649,185,379,77,6,2,,,,64,559
"De 20 a 24 años (173)",1299,1274,108,644,391,103,27,1,,,25,1855
"De 25 a 29 años (174)",1175,1158,41,271,419,241,168,15,3,,17,2659
"De 30 a 34 años (175)",909,901,25,98,213,234,254,67,10,,8,2843
"De 35 a 39 años (176)",792,791,16,49,131,143,271,146,30,5,1,3168
"De 40 a 44 años (177)",590,587,21,30,46,90,210,117,54,19,3,2740
"De 45 a 49 años (178)",392,392,9,13,29,34,118,109,56,24,,2133
"De 50 y más años (179)",543,542,28,21,29,38,140,124,88,74,1,3187
"Separado(a) (180)",716,705,13,171,145,99,128,87,39,23,11,2478
"De 12 a 14 años (181)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (182)",52,50,2,45,3,,,,,,2,51
"De 20 a 24 años (183)",93,90,1,48,32,7,2,,,,3,141
"De 25 a 29 años (184)",92,90,2,38,37,11,2,,,,2,153
"De 30 a 34 años (185)",89,87,1,18,26,18,19,4,1,,2,243
"De 35 a 39 años (186)",86,85,2,8,10,26,27,12,,,1,303
"De 40 a 44 años (187)",80,80,1,4,17,9,22,17,9,1,,359
"De 45 a 49 años (188)",65,65,,3,7,11,19,15,8,2,,314
"De 50 y más años (189)",157,156,3,6,13,17,37,39,21,20,1,913
"Casado(a) (190)",3002,2984,82,197,367,408,745,553,384,248,18,15066
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",41,40,11,21,6,1,1,,,,1,40
"De 20 a 24 años (193)",148,143,18,55,46,20,3,1,,,5,227
"De 25 a 29 años (194)",303,301,5,52,88,79,71,5,1,,2,817
"De 30 a 34 años (195)",356,355,12,19,75,83,117,40,6,3,1,1264
"De 35 a 39 años (196)",419,417,8,10,48,83,143,83,36,6,2,1912
"De 40 a 44 años (197)",381,380,3,7,32,44,111,99,59,25,1,2109
"De 45 a 49 años (198)",378,377,3,10,25,41,108,92,65,33,1,2176
"De 50 y más años (199)",975,971,22,23,47,57,191,233,217,181,4,6521
"Viudo(a) (200)",787,783,26,37,41,72,155,179,148,125,4,4851
"De 12 a 14 años (201)",1,1,1,,,,,,,,,
"De 15 a 19 años (202)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (203)",9,9,1,3,2,2,,1,,,,20
"De 25 a 29 años (204)",8,8,1,1,3,2,1,,,,,17
"De 30 a 34 años (205)",15,14,1,3,3,3,3,1,,,1,37
"De 35 a 39 años (206)",26,26,,1,2,9,5,7,2,,,117
"De 40 a 44 años (207)",57,57,3,3,5,8,12,16,8,2,,280
"De 45 a 49 años (208)",58,58,1,5,5,4,17,11,10,5,,313
"De 50 y más años (209)",611,608,17,20,21,44,117,143,128,118,3,4066
"Divorciado(a) (210)",39,36,1,3,6,9,7,2,5,3,3,156
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (214)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (215)",4,4,1,1,1,1,,,,,,6
"De 35 a 39 años (216)",5,5,,,1,3,1,,,,,16
"De 40 a 44 años (217)",3,3,,,,1,2,,,,,12
"De 45 a 49 años (218)",1,1,,,,,,1,,,,6
"De 50 y más años (219)",21,20,,1,2,4,4,1,5,3,1,111
"Soltero(a) (220)",3741,3577,3197,241,80,38,21,,,,164,599
"De 12 a 14 años (221)",1600,1600,1598,2,,,,,,,,2
"De 15 a 19 años (222)",1311,1311,1235,69,5,1,1,,,,,86
"De 20 a 24 años (223)",428,351,249,80,15,6,1,,,,77,132
"De 25 a 29 años (224)",147,105,48,36,16,4,1,,,,42,84
"De 30 a 34 años (225)",93,77,29,26,11,8,3,,,,16,84
"De 35 a 39 años (226)",64,50,13,12,13,8,4,,,,14,78
"De 40 a 44 años (227)",36,31,8,5,8,6,4,,,,5,55
"De 45 a 49 años (228)",21,17,6,2,4,3,2,,,,4,27
"De 50 y más años (229)",41,35,11,9,8,2,5,,,,6,51
