"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",197,164,,32,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",197,126,,65,6,,,
"Jefes y empleados de oficina (095)",80,79,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",602,170,8,381,16,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6664,19,11,5965,669,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1851,,1122,657,28,44,,
"Obreros construc.,conf.,papel, fab., instr. (099)",2025,181,666,1134,25,19,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",20833,166,17948,346,7,2348,18,
"Otra (101)",26,26,,,,,,
"Ocupaciñn no especificada (102)",206,24,104,38,16,24,,
"Desocupado (103)",2105,,,,,,,2105
"Mujeres (104)",5781,511,1943,1425,85,805,533,479
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",7,7,,,,,,
"Profes., científicos e intelectuales (106)",194,160,,34,,,,
"Técnicos de nivel medio y trab. asimilados (107)",116,76,,28,8,3,1,
"Jefes y empleados de oficina (108)",74,74,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",642,90,10,479,8,55,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",383,,,358,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",539,,278,241,9,11,,
"Obreros construc.,conf.,papel, fab., instr. (112)",21,2,10,8,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2979,44,1577,204,4,618,532,
"Ocupaciñn no especificada (115)",347,58,68,73,30,118,,
"Desocupado (116)",479,,,,,,,479
