"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",119,63,56,75,33,42,44,30,14
"38 años (049)",140,69,71,105,50,55,35,19,16
"39 años (050)",109,50,59,80,38,42,29,12,17
"De 40 a 44 años (051)",644,317,327,451,204,247,193,113,80
"40 años (052)",144,77,67,100,48,52,44,29,15
"41 años (053)",110,56,54,78,37,41,32,19,13
"42 años (054)",149,68,81,103,44,59,46,24,22
"43 años (055)",121,61,60,84,40,44,37,21,16
"44 años (056)",120,55,65,86,35,51,34,20,14
"De 45 a 49 años (057)",573,318,255,401,225,176,172,93,79
"45 años (058)",151,88,63,109,70,39,42,18,24
"46 años (059)",109,59,50,83,44,39,26,15,11
"47 años (060)",114,72,42,64,37,27,50,35,15
"48 años (061)",109,59,50,81,44,37,28,15,13
"49 años (062)",90,40,50,64,30,34,26,10,16
"De 50 a 54 años (063)",477,243,234,316,160,156,161,83,78
"50 años (064)",151,74,77,98,48,50,53,26,27
"51 años (065)",58,39,19,34,21,13,24,18,6
"52 años (066)",94,52,42,64,37,27,30,15,15
"53 años (067)",84,38,46,60,28,32,24,10,14
"54 años (068)",90,40,50,60,26,34,30,14,16
"De 55 a 59 años (069)",378,210,168,244,135,109,134,75,59
"55 años (070)",89,50,39,49,27,22,40,23,17
"56 años (071)",76,40,36,59,33,26,17,7,10
"57 años (072)",78,44,34,53,31,22,25,13,12
"58 años (073)",81,45,36,48,24,24,33,21,12
"59 años (074)",54,31,23,35,20,15,19,11,8
"De 60 a 64 años (075)",356,160,196,208,90,118,148,70,78
"60 años (076)",110,46,64,66,30,36,44,16,28
"61 años (077)",41,23,18,26,14,12,15,9,6
"62 años (078)",68,29,39,40,17,23,28,12,16
"63 años (079)",68,26,42,39,13,26,29,13,16
"64 años (080)",69,36,33,37,16,21,32,20,12
"De 65 y más años (081)",1426,635,791,872,368,504,554,267,287
"65 años (082)",96,43,53,65,31,34,31,12,19
"66 años (083)",57,29,28,37,19,18,20,10,10
"67 años (084)",70,30,40,41,16,25,29,14,15
"68 años (085)",69,33,36,39,19,20,30,14,16
"69 años (086)",39,20,19,26,10,16,13,10,3
"70 años (087)",109,46,63,52,19,33,57,27,30
"71 años (088)",47,26,21,30,17,13,17,9,8
"72 años (089)",84,49,35,42,25,17,42,24,18
"73 años (090)",70,31,39,38,17,21,32,14,18
"74 años (091)",71,32,39,39,15,24,32,17,15
"75 años (092)",77,36,41,51,24,27,26,12,14
"76 años (093)",61,31,30,49,24,25,12,7,5
"77 años (094)",49,26,23,35,16,19,14,10,4
"78 años (095)",73,32,41,38,13,25,35,19,16
"79 años (096)",36,17,19,24,12,12,12,5,7
"80 años (097)",82,29,53,50,17,33,32,12,20
"81 años (098)",29,13,16,19,8,11,10,5,5
"82 años (099)",32,11,21,19,7,12,13,4,9
"83 años (100)",20,8,12,10,5,5,10,3,7
"84 años (101)",34,17,17,23,10,13,11,7,4
"85 años (102)",54,15,39,35,9,26,19,6,13
"86 años (103)",29,17,12,25,13,12,4,4,
"87 años (104)",27,8,19,13,2,11,14,6,8
"88 años (105)",12,4,8,7,1,6,5,3,2
"89 años (106)",12,3,9,8,1,7,4,2,2
"90 años (107)",13,3,10,6,1,5,7,2,5
"91 años (108)",8,3,5,4,1,3,4,2,2
"92 años (109)",6,3,3,4,1,3,2,2,
"93 años (110)",5,3,2,5,3,2,,,
"94 años (111)",5,2,3,3,2,1,2,,2
"95 años (112)",14,3,11,12,3,9,2,,2
"96 años (113)",5,2,3,3,1,2,2,1,1
"97 años (114)",8,5,3,7,4,3,1,1,
"98 y más años (115)",23,5,18,13,2,11,10,3,7
