"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",3,3,2,1,,,,,,,,1
"De 25 a 29 años (024)",7,7,4,,,1,2,,,,,12
"De 30 a 34 años (025)",4,4,1,,,2,1,,,,,10
"De 35 a 39 años (026)",5,5,,2,,,1,1,1,,,21
"Primaria (030)",10337,10176,2199,882,1169,1286,2203,1463,712,262,161,35169
"De 12 a 14 años (031)",1089,1081,1077,4,,,,,,,8,4
"De 15 a 19 años (032)",449,440,370,59,10,1,,,,,9,82
"De 20 a 24 años (033)",529,498,165,157,124,37,14,1,,,31,579
"De 25 a 29 años (034)",768,734,105,147,226,151,95,10,,,34,1515
"De 30 a 34 años (035)",935,923,73,116,205,239,239,48,3,,12,2617
"De 35 a 39 años (036)",1115,1092,77,111,136,209,345,164,40,10,23,4008
"De 40 a 44 años (037)",1274,1256,73,69,145,200,386,259,101,23,18,5441
"De 45 a 49 años (038)",1133,1122,68,62,91,170,301,267,117,46,11,5327
"De 50 y más años (039)",3045,3030,191,157,232,279,823,714,451,183,15,15596
"Secundaria (040)",8501,8245,4739,1117,966,640,557,177,37,12,256,8972
"De 12 a 14 años (041)",1512,1508,1504,3,1,,,,,,4,5
"De 15 a 19 años (042)",2560,2524,2358,148,14,4,,,,,36,188
"De 20 a 24 años (043)",1349,1242,557,476,173,33,3,,,,107,934
"De 25 a 29 años (044)",953,889,138,252,303,138,57,1,,,64,1524
"De 30 a 34 años (045)",736,720,71,114,237,157,121,19,1,,16,1723
"De 35 a 39 años (046)",571,558,43,49,121,142,157,42,4,,13,1688
"De 40 a 44 años (047)",364,359,24,34,61,87,100,43,9,1,5,1217
"De 45 a 49 años (048)",206,200,15,17,19,38,64,37,7,3,6,783
"De 50 y más años (049)",250,245,29,24,37,41,55,35,16,8,5,910
"Sup. no Univ. incompleta (050)",510,474,309,72,59,22,11,1,,,36,308
"De 15 a 19 años (052)",135,133,127,6,,,,,,,2,6
"De 20 a 24 años (053)",196,177,147,28,2,,,,,,19,32
"De 25 a 29 años (054)",75,65,22,20,21,2,,,,,10,68
"De 30 a 34 años (055)",44,42,6,11,17,7,1,,,,2,70
"De 35 a 39 años (056)",33,31,5,3,11,9,2,1,,,2,66
"De 40 a 44 años (057)",16,15,1,3,5,2,4,,,,1,36
"De 45 a 49 años (058)",6,6,1,,1,1,3,,,,,18
"De 50 y más años (059)",5,5,,1,2,1,1,,,,,12
"Sup. no Univ. completa (060)",552,502,156,134,117,56,30,8,1,,50,720
"De 20 a 24 años (063)",109,90,66,19,5,,,,,,19,29
"De 25 a 29 años (064)",132,118,48,43,21,5,,1,,,14,107
"De 30 a 34 años (065)",114,110,23,38,39,8,2,,,,4,148
"De 35 a 39 años (066)",89,84,9,17,23,24,11,,,,5,180
"De 40 a 44 años (067)",53,50,2,9,21,7,7,4,,,3,127
"De 45 a 49 años (068)",24,22,3,5,4,8,1,1,,,2,47
"De 50 y más años (069)",31,28,5,3,4,4,9,2,1,,3,82
"Sup. Univ. incompleta (070)",315,284,202,32,29,13,8,,,,31,164
"De 15 a 19 años (072)",84,84,84,,,,,,,,,
"De 20 a 24 años (073)",115,99,87,10,2,,,,,,16,14
"De 25 a 29 años (074)",48,42,21,8,12,1,,,,,6,35
"De 30 a 34 años (075)",20,16,4,6,3,2,1,,,,4,23
"De 35 a 39 años (076)",14,13,1,1,4,5,2,,,,1,32
"De 40 a 44 años (077)",18,15,3,4,4,3,1,,,,3,26
"De 45 a 49 años (078)",10,9,1,1,3,1,3,,,,1,22
"De 50 y más años (079)",6,6,1,2,1,1,1,,,,,12
"Sup. Univ. completa (080)",333,280,96,72,60,31,18,3,,,53,381
"De 20 a 24 años (083)",41,25,20,4,1,,,,,,16,6
"De 25 a 29 años (084)",90,75,46,25,2,1,1,,,,15,36
"De 30 a 34 años (085)",62,52,14,19,16,3,,,,,10,60
"De 35 a 39 años (086)",54,50,9,10,16,10,5,,,,4,93
"De 40 a 44 años (087)",29,26,2,5,10,5,2,2,,,3,60
"De 45 a 49 años (088)",31,29,3,7,9,6,4,,,,2,60
"De 50 y más años (089)",26,23,2,2,6,6,6,1,,,3,66
,,,,,,,,,,,,
"URBANA (100)",5387,5130,1764,729,740,575,708,377,157,80,257,11677
"De 12 a 14 años (101)",507,501,496,5,,,,,,,6,5
"De 15 a 19 años (102)",740,727,668,53,6,,,,,,13,65
"De 20 a 24 años (103)",620,524,288,162,62,10,2,,,,96,324
"De 25 a 29 años (104)",529,478,99,163,151,43,20,2,,,51,692
"De 30 a 34 años (105)",489,468,44,102,155,100,65,2,,,21,1013
"De 35 a 39 años (106)",474,457,39,61,112,111,100,32,2,,17,1271
"De 40 a 44 años (107)",483,463,21,50,101,110,111,54,14,2,20,1551
"De 45 a 49 años (108)",351,338,25,37,43,67,98,46,15,7,13,1251
"De 50 y más años (109)",1194,1174,84,96,110,134,312,241,126,71,20,5505
"Sin nivel (110)",615,597,56,48,47,60,147,127,62,50,18,2862
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",2,2,1,,1,,,,,,,2
"De 20 a 24 años (113)",5,4,1,2,,,1,,,,1,6
"De 25 a 29 años (114)",7,4,3,,,1,,,,,3,3
"De 30 a 34 años (115)",7,6,1,,,2,3,,,,1,20
"De 35 a 39 años (116)",14,13,1,1,1,1,6,3,,,1,53
"De 40 a 44 años (117)",36,35,7,2,2,5,9,5,5,,1,134
"De 45 a 49 años (118)",37,35,3,5,2,3,12,9,1,,2,136
"De 50 y más años (119)",506,497,38,38,41,48,116,110,56,50,9,2508
"Educacion Inicial (120)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,1,,,,,,,,,
"De 25 a 29 años (124)",1,1,1,,,,,,,,,
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"Primaria (130)",1458,1423,235,152,185,204,334,201,87,25,35,4926
"De 12 a 14 años (131)",138,133,129,4,,,,,,,5,4
"De 15 a 19 años (132)",31,29,23,6,,,,,,,2,6
"De 20 a 24 años (133)",53,49,14,17,15,2,1,,,,4,57
"De 25 a 29 años (134)",80,73,7,14,29,14,9,,,,7,151
"De 30 a 34 años (135)",119,118,5,23,22,33,33,2,,,1,324
"De 35 a 39 años (136)",135,134,12,20,26,29,29,16,2,,1,405
"De 40 a 44 años (137)",208,200,8,16,31,43,54,40,7,1,8,770
"De 45 a 49 años (138)",174,170,10,11,21,32,52,26,12,6,4,716
"De 50 y más años (139)",520,517,27,41,41,51,156,117,66,18,3,2493
"Secundaria (140)",2189,2099,1066,303,291,212,173,42,7,5,90,2651
"De 12 a 14 años (141)",368,367,366,1,,,,,,,1,1
"De 15 a 19 años (142)",580,570,522,43,5,,,,,,10,53
"De 20 a 24 años (143)",301,254,106,101,39,8,,,,,47,203
"De 25 a 29 años (144)",233,218,27,78,81,21,10,1,,,15,353
"De 30 a 34 años (145)",200,196,14,30,75,49,28,,,,4,452
"De 35 a 39 años (146)",172,168,9,15,39,45,48,12,,,4,512
"De 40 a 44 años (147)",146,143,5,14,31,47,36,7,2,1,3,446
"De 45 a 49 años (148)",79,76,6,10,5,18,24,10,2,1,3,268
"De 50 y más años (149)",110,107,11,11,16,24,27,12,3,3,3,363
"Sup. no Univ. incompleta (150)",283,267,156,42,41,18,9,1,,,16,222
"De 15 a 19 años (152)",74,73,69,4,,,,,,,1,4
"De 20 a 24 años (153)",99,91,74,16,1,,,,,,8,18
"De 25 a 29 años (154)",36,31,6,10,14,1,,,,,5,41
"De 30 a 34 años (155)",27,27,2,6,12,7,,,,,,51
"De 35 a 39 años (156)",24,22,4,2,8,6,1,1,,,2,46
"De 40 a 44 años (157)",13,13,,3,4,2,4,,,,,34
"De 45 a 49 años (158)",6,6,1,,1,1,3,,,,,18
"De 50 y más años (159)",4,4,,1,1,1,1,,,,,10
"Sup. no Univ. completa (160)",401,366,85,104,99,48,25,4,1,,35,584
"De 20 a 24 años (163)",76,61,40,16,5,,,,,,15,26
"De 25 a 29 años (164)",80,72,20,33,14,4,,1,,,8,80
"De 30 a 34 años (165)",80,78,11,27,33,6,1,,,,2,115
"De 35 a 39 años (166)",73,69,6,13,20,20,10,,,,4,154
"De 40 a 44 años (167)",44,42,,9,20,6,6,1,,,2,99
"De 45 a 49 años (168)",22,20,3,4,3,8,1,1,,,2,44
"De 50 y más años (169)",26,24,5,2,4,4,7,1,1,,2,66
"Sup. Univ. incompleta (170)",183,162,108,17,24,8,5,,,,21,110
"De 15 a 19 años (172)",53,53,53,,,,,,,,,
"De 20 a 24 años (173)",56,47,40,6,1,,,,,,9,8
"De 25 a 29 años (174)",33,30,12,6,11,1,,,,,3,31
"De 30 a 34 años (175)",8,4,1,1,1,1,,,,,4,6
"De 35 a 39 años (176)",11,10,,,4,4,2,,,,1,28
"De 40 a 44 años (177)",12,9,,2,4,2,1,,,,3,21
"De 45 a 49 años (178)",7,6,1,1,2,,2,,,,1,13
"De 50 y más años (179)",3,3,1,1,1,,,,,,,3
"Sup. Univ. completa (180)",255,213,56,62,53,25,15,2,,,42,321
"De 20 a 24 años (183)",29,17,12,4,1,,,,,,12,6
"De 25 a 29 años (184)",59,49,23,22,2,1,1,,,,10,33
"De 30 a 34 años (185)",48,39,10,15,12,2,,,,,9,45
"De 35 a 39 años (186)",44,40,7,9,14,6,4,,,,4,72
"De 40 a 44 años (187)",24,21,1,4,9,5,1,1,,,3,47
"De 45 a 49 años (188)",26,25,1,6,9,5,4,,,,1,56
"De 50 y más años (189)",25,22,2,2,6,6,5,1,,,3,62
,,,,,,,,,,,,
"RURAL (200)",22417,22003,6579,2002,2193,2143,3868,2905,1584,729,414,70102
"De 12 a 14 años (201)",2107,2101,2098,2,1,,,,,,6,4
"De 15 a 19 años (202)",2511,2477,2290,160,20,7,,,,,34,221
"De 20 a 24 años (203)",1759,1644,775,538,249,63,18,1,,,115,1306
"De 25 a 29 años (204)",1598,1500,300,336,439,267,148,10,,,98,2706
"De 30 a 34 años (205)",1499,1466,161,210,372,330,315,72,6,,33,3830
"De 35 a 39 años (206)",1543,1506,115,145,216,308,459,204,49,10,37,5314
"De 40 a 44 años (207)",1511,1490,111,92,163,219,447,301,126,31,21,6389
"De 45 a 49 años (208)",1421,1405,96,78,124,186,358,346,157,60,16,6725
"De 50 y más años (209)",8468,8414,633,441,609,763,2123,1971,1246,628,54,43607
"Sin nivel (210)",6617,6551,575,371,486,606,1598,1502,928,485,66,33156
"De 12 a 14 años (211)",10,10,10,,,,,,,,,
"De 15 a 19 años (212)",18,18,16,,1,1,,,,,,5
"De 20 a 24 años (213)",32,30,18,3,4,3,2,,,,2,29
"De 25 a 29 años (214)",47,44,12,4,5,10,13,,,,3,98
"De 30 a 34 años (215)",66,61,12,8,10,10,12,7,2,,5,172
"De 35 a 39 años (216)",122,117,9,12,16,19,30,25,6,,5,444
"De 40 a 44 años (217)",204,197,20,16,16,20,49,42,25,9,7,899
"De 45 a 49 años (218)",325,320,27,18,38,26,68,78,47,18,5,1583
"De 50 y más años (219)",5793,5754,451,310,396,517,1424,1350,848,458,39,29926
"Educacion Inicial (220)",21,21,9,2,,4,4,1,1,,,46
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",3,3,2,,,1,,,,,,3
"De 20 a 24 años (223)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (224)",6,6,3,,,1,2,,,,,12
"De 30 a 34 años (225)",4,4,1,,,2,1,,,,,10
"De 35 a 39 años (226)",4,4,,1,,,1,1,1,,,20
"Primaria (230)",8879,8753,1964,730,984,1082,1869,1262,625,237,126,30243
"De 12 a 14 años (231)",951,948,948,,,,,,,,3,
"De 15 a 19 años (232)",418,411,347,53,10,1,,,,,7,76
"De 20 a 24 años (233)",476,449,151,140,109,35,13,1,,,27,522
"De 25 a 29 años (234)",688,661,98,133,197,137,86,10,,,27,1364
"De 30 a 34 años (235)",816,805,68,93,183,206,206,46,3,,11,2293
"De 35 a 39 años (236)",980,958,65,91,110,180,316,148,38,10,22,3603
"De 40 a 44 años (237)",1066,1056,65,53,114,157,332,219,94,22,10,4671
"De 45 a 49 años (238)",959,952,58,51,70,138,249,241,105,40,7,4611
"De 50 y más años (239)",2525,2513,164,116,191,228,667,597,385,165,12,13103
"Secundaria (240)",6312,6146,3673,814,675,428,384,135,30,7,166,6321
"De 12 a 14 años (241)",1144,1141,1138,2,1,,,,,,3,4
"De 15 a 19 años (242)",1980,1954,1836,105,9,4,,,,,26,135
"De 20 a 24 años (243)",1048,988,451,375,134,25,3,,,,60,731
"De 25 a 29 años (244)",720,671,111,174,222,117,47,,,,49,1171
"De 30 a 34 años (245)",536,524,57,84,162,108,93,19,1,,12,1271
"De 35 a 39 años (246)",399,390,34,34,82,97,109,30,4,,9,1176
"De 40 a 44 años (247)",218,216,19,20,30,40,64,36,7,,2,771
"De 45 a 49 años (248)",127,124,9,7,14,20,40,27,5,2,3,515
"De 50 y más años (249)",140,138,18,13,21,17,28,23,13,5,2,547
"Sup. no Univ. incompleta (250)",227,207,153,30,18,4,2,,,,20,86
"De 15 a 19 años (252)",61,60,58,2,,,,,,,1,2
"De 20 a 24 años (253)",97,86,73,12,1,,,,,,11,14
"De 25 a 29 años (254)",39,34,16,10,7,1,,,,,5,27
"De 30 a 34 años (255)",17,15,4,5,5,,1,,,,2,19
"De 35 a 39 años (256)",9,9,1,1,3,3,1,,,,,20
"De 40 a 44 años (257)",3,2,1,,1,,,,,,1,2
"De 50 y más años (259)",1,1,,,1,,,,,,,2
"Sup. no Univ. completa (260)",151,136,71,30,18,8,5,4,,,15,136
"De 20 a 24 años (263)",33,29,26,3,,,,,,,4,3
"De 25 a 29 años (264)",52,46,28,10,7,1,,,,,6,27
"De 30 a 34 años (265)",34,32,12,11,6,2,1,,,,2,33
"De 35 a 39 años (266)",16,15,3,4,3,4,1,,,,1,26
"De 40 a 44 años (267)",9,8,2,,1,1,1,3,,,1,28
"De 45 a 49 años (268)",2,2,,1,1,,,,,,,3
"De 50 y más años (269)",5,4,,1,,,2,1,,,1,16
"Sup. Univ. incompleta (270)",132,122,94,15,5,5,3,,,,10,54
"De 15 a 19 años (272)",31,31,31,,,,,,,,,
"De 20 a 24 años (273)",59,52,47,4,1,,,,,,7,6
"De 25 a 29 años (274)",15,12,9,2,1,,,,,,3,4
"De 30 a 34 años (275)",12,12,3,5,2,1,1,,,,,17
"De 35 a 39 años (276)",3,3,1,1,,1,,,,,,4
"De 40 a 44 años (277)",6,6,3,2,,1,,,,,,5
"De 45 a 49 años (278)",3,3,,,1,1,1,,,,,9
"De 50 y más años (279)",3,3,,1,,1,1,,,,,9
"Sup. Univ. completa (280)",78,67,40,10,7,6,3,1,,,11,60
"De 20 a 24 años (283)",12,8,8,,,,,,,,4,
"De 25 a 29 años (284)",31,26,23,3,,,,,,,5,3
"De 30 a 34 años (285)",14,13,4,4,4,1,,,,,1,15
"De 35 a 39 años (286)",10,10,2,1,2,4,1,,,,,21
"De 40 a 44 años (287)",5,5,1,1,1,,1,1,,,,13
"De 45 a 49 años (288)",5,4,2,1,,1,,,,,1,4
"De 50 y más años (289)",1,1,,,,,1,,,,,4
