"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",503,388,29,32,54
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",13708,10963,831,761,1153
"Otra (034)",47,,,,47
"Ocupación no especificada (035)",1311,896,109,85,221
,,,,,
"URBANA (036)",134795,82948,14496,16083,21268
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",310,29,81,103,97
"Profes., científicos e intelectuales (038)",14200,3956,2116,4061,4067
"Técnicos de nivel medio y trab. asimilados (039)",8060,3850,1067,1246,1897
"Jefes y empleados de oficina (040)",6772,1728,928,1434,2682
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",26241,22644,1796,1116,685
"Agricult.trabaj.calif.agrop.y pesqueros (042)",5655,4331,763,347,214
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",17534,8916,2028,2154,4436
"Obreros construc.,conf.,papel, fab., instr. (044)",17797,13220,1705,1511,1361
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",33712,22204,3576,3731,4201
"Otra (046)",935,,,,935
"Ocupación no especificada (047)",3579,2070,436,380,693
"Hombres (048)",87531,52048,10646,11045,13792
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",200,20,48,65,67
"Profes., científicos e intelectuales (050)",6802,2113,969,1660,2060
"Técnicos de nivel medio y trab. asimilados (051)",5025,2480,711,810,1024
"Jefes y empleados de oficina (052)",3327,765,418,726,1418
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",11426,9051,1019,780,576
"Agricult.trabaj.calif.agrop.y pesqueros (054)",5217,4014,710,322,171
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",14008,7576,1877,1845,2710
"Obreros construc.,conf.,papel, fab., instr. (056)",17344,12871,1676,1479,1318
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",20968,11931,2888,3062,3087
"Otra (058)",888,,,,888
"Ocupación no especificada (059)",2326,1227,330,296,473
"Mujeres (060)",47264,30900,3850,5038,7476
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",110,9,33,38,30
"Profes., científicos e intelectuales (062)",7398,1843,1147,2401,2007
"Técnicos de nivel medio y trab. asimilados (063)",3035,1370,356,436,873
"Jefes y empleados de oficina (064)",3445,963,510,708,1264
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",14815,13593,777,336,109
"Agricult.trabaj.calif.agrop.y pesqueros (066)",438,317,53,25,43
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",3526,1340,151,309,1726
"Obreros construc.,conf.,papel, fab., instr. (068)",453,349,29,32,43
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",12744,10273,688,669,1114
"Otra (070)",47,,,,47
"Ocupación no especificada (071)",1253,843,106,84,220
,,,,,
"RURAL (072)",9217,7628,895,375,319
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",5,,,,5
"Profes., científicos e intelectuales (074)",93,46,28,15,4
"Técnicos de nivel medio y trab. asimilados (075)",48,27,7,7,7
"Jefes y empleados de oficina (076)",38,11,7,3,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",359,334,15,4,6
"Agricult.trabaj.calif.agrop.y pesqueros (078)",3545,3275,215,32,23
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",165,86,13,25,41
"Obreros construc.,conf.,papel, fab., instr. (080)",459,384,37,11,27
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",4406,3377,565,277,187
"Ocupación no especificada (083)",99,88,8,1,2
"Hombres (084)",7596,6404,699,261,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",4,,,,4
"Profes., científicos e intelectuales (086)",41,17,14,9,1
"Técnicos de nivel medio y trab. asimilados (087)",35,19,5,7,4
"Jefes y empleados de oficina (088)",22,8,3,1,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",153,135,10,3,5
"Agricult.trabaj.calif.agrop.y pesqueros (090)",3327,3086,193,27,21
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",122,72,10,18,22
"Obreros construc.,conf.,papel, fab., instr. (092)",409,345,37,11,16
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",3442,2687,422,185,148
"Ocupación no especificada (095)",41,35,5,,1
"Mujeres (096)",1621,1224,196,114,87
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",52,29,14,6,3
"Técnicos de nivel medio y trab. asimilados (099)",13,8,2,,3
"Jefes y empleados de oficina (100)",16,3,4,2,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",206,199,5,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",218,189,22,5,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",43,14,3,7,19
"Obreros construc.,conf.,papel, fab., instr. (104)",50,39,,,11
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",964,690,143,92,39
"Ocupación no especificada (107)",58,53,3,1,1
