"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2606,100,358,607,573,241,12,715
"Divorciado(a) (050)",94,1,3,10,20,17,20,23
"De 20 a 24 años (053)",4,,,,,,2,2
"De 25 a 29 años (054)",6,,,,,,5,1
"De 30 a 34 años (055)",6,,,,,1,3,2
"De 35 a 39 años (056)",5,,,,,,2,3
"De 40 a 44 años (057)",10,,,,1,3,5,1
"De 45 a 49 años (058)",18,,,1,4,8,3,2
"De 50 y más años (059)",45,1,3,9,15,5,,12
"Soltero(a) (060)",3058,8,18,50,126,324,1035,1497
"De 12 a 14 años (061)",12,,,,,,6,6
"De 15 a 19 años (062)",190,,,,,,130,60
"De 20 a 24 años (063)",718,,,,,1,312,405
"De 25 a 29 años (064)",596,,,,,30,250,316
"De 30 a 34 años (065)",398,,,,,48,165,185
"De 35 a 39 años (066)",311,,,,2,78,97,134
"De 40 a 44 años (067)",250,,,,19,68,54,109
"De 45 a 49 años (068)",179,,,1,24,62,18,74
"De 50 y más años (069)",404,8,18,49,81,37,3,208
,,,,,,,,
"URBANA (080)",4164,37,93,264,459,871,1349,1091
"De 12 a 14 años (081)",6,,,,,,,6
"De 15 a 19 años (082)",89,,,,,,56,33
"De 20 a 24 años (083)",329,,,,,,179,150
"De 25 a 29 años (084)",486,,,,,27,294,165
"De 30 a 34 años (085)",502,,,,,68,298,136
"De 35 a 39 años (086)",527,,,,4,147,262,114
"De 40 a 44 años (087)",497,,,,27,199,179,92
"De 45 a 49 años (088)",416,,,2,67,191,76,80
"De 50 y más años (089)",1312,37,93,262,361,239,5,315
"Conviviente (090)",1109,1,8,18,56,180,553,293
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",55,,,,,,35,20
"De 20 a 24 años (093)",151,,,,,,101,50
"De 25 a 29 años (094)",207,,,,,9,140,58
"De 30 a 34 años (095)",188,,,,,24,117,47
"De 35 a 39 años (096)",161,,,,,33,99,29
"De 40 a 44 años (097)",118,,,,4,43,44,27
"De 45 a 49 años (098)",75,,,,10,33,15,17
"De 50 y más años (099)",149,1,8,18,42,38,2,40
"Separado(a) (100)",196,1,5,12,24,53,63,38
"De 15 a 19 años (102)",5,,,,,,1,4
"De 20 a 24 años (103)",11,,,,,,9,2
"De 25 a 29 años (104)",20,,,,,3,13,4
"De 30 a 34 años (105)",22,,,,,3,13,6
"De 35 a 39 años (106)",33,,,,,13,16,4
"De 40 a 44 años (107)",19,,,,2,10,6,1
"De 45 a 49 años (108)",23,,,,3,11,5,4
"De 50 y más años (109)",63,1,5,12,19,13,,13
"Casado(a) (110)",1879,12,28,142,277,516,559,345
"De 15 a 19 años (112)",6,,,,,,4,2
"De 20 a 24 años (113)",53,,,,,,36,17
"De 25 a 29 años (114)",131,,,,,5,92,34
"De 30 a 34 años (115)",209,,,,,27,145,37
"De 35 a 39 años (116)",242,,,,3,72,122,45
"De 40 a 44 años (117)",286,,,,13,123,110,40
"De 45 a 49 años (118)",251,,,,36,129,47,39
"De 50 y más años (119)",701,12,28,142,225,160,3,131
"Viudo(a) (120)",372,20,47,80,65,33,25,102
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",6,,,,,,4,2
"De 30 a 34 años (125)",7,,,,,2,3,2
"De 35 a 39 años (126)",11,,,,,4,7,
"De 40 a 44 años (127)",15,,,,,3,8,4
"De 45 a 49 años (128)",19,,,,8,4,3,4
"De 50 y más años (129)",313,20,47,80,57,20,,89
"Divorciado(a) (130)",23,,1,3,7,3,4,5
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",1,,,,,,,1
"De 40 a 44 años (137)",3,,,,1,,1,1
"De 45 a 49 años (138)",6,,,1,2,1,1,1
"De 50 y más años (139)",11,,1,2,4,2,,2
"Soltero(a) (140)",585,3,4,9,30,86,145,308
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",23,,,,,,16,7
"De 20 a 24 años (143)",113,,,,,,33,80
"De 25 a 29 años (144)",121,,,,,10,44,67
"De 30 a 34 años (145)",75,,,,,12,19,44
"De 35 a 39 años (146)",79,,,,1,25,18,35
"De 40 a 44 años (147)",56,,,,7,20,10,19
"De 45 a 49 años (148)",42,,,1,8,13,5,15
"De 50 y más años (149)",75,3,4,8,14,6,,40
,,,,,,,,
"RURAL (160)",27743,132,569,1427,2828,5128,12106,5553
"De 12 a 14 años (161)",44,,,,,,9,35
"De 15 a 19 años (162)",1000,,,,,,664,336
"De 20 a 24 años (163)",2962,,,,,3,2059,900
"De 25 a 29 años (164)",3289,,,,,83,2527,679
"De 30 a 34 años (165)",3193,,,,1,305,2378,509
"De 35 a 39 años (166)",3150,,,,8,647,2083,412
"De 40 a 44 años (167)",2706,,,1,81,817,1429,378
"De 45 a 49 años (168)",2362,,,1,177,1115,792,277
"De 50 y más años (169)",9037,132,569,1425,2561,2158,165,2027
"Conviviente (170)",7340,9,39,133,358,1002,4363,1436
"De 12 a 14 años (171)",30,,,,,,2,28
"De 15 a 19 años (172)",607,,,,,,394,213
"De 20 a 24 años (173)",1341,,,,,1,1019,321
"De 25 a 29 años (174)",1281,,,,,29,1054,198
"De 30 a 34 años (175)",1009,,,,,86,788,135
"De 35 a 39 años (176)",853,,,,4,170,568,111
"De 40 a 44 años (177)",614,,,,15,167,338,94
"De 45 a 49 años (178)",481,,,,29,218,172,62
"De 50 y más años (179)",1124,9,39,133,310,331,28,274
"Separado(a) (180)",858,2,18,50,99,184,322,183
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",37,,,,,,25,12
"De 20 a 24 años (183)",88,,,,,1,66,21
"De 25 a 29 años (184)",91,,,,,4,68,19
"De 30 a 34 años (185)",90,,,,,14,51,25
"De 35 a 39 años (186)",112,,,,,28,63,21
"De 40 a 44 años (187)",92,,,1,2,33,32,24
"De 45 a 49 años (188)",79,,,,12,41,14,12
"De 50 y más años (189)",268,2,18,49,85,63,3,48
"Casado(a) (190)",14348,35,185,668,1727,3343,6351,2039
"De 12 a 14 años (191)",2,,,,,,1,1
"De 15 a 19 años (192)",187,,,,,,130,57
"De 20 a 24 años (193)",915,,,,,,688,227
"De 25 a 29 años (194)",1424,,,,,30,1186,208
"De 30 a 34 años (195)",1718,,,,1,160,1357,200
"De 35 a 39 años (196)",1881,,,,3,375,1338,165
"De 40 a 44 años (197)",1701,,,,48,525,974,154
"De 45 a 49 años (198)",1531,,,,103,744,558,126
"De 50 y más años (199)",4989,35,185,668,1572,1509,119,901
"Viudo(a) (200)",2653,80,311,528,535,347,164,688
"De 15 a 19 años (202)",2,,,,,,1,1
"De 20 a 24 años (203)",9,,,,,,5,4
"De 25 a 29 años (204)",13,,,,,,9,4
"De 30 a 34 años (205)",48,,,,,8,34,6
"De 35 a 39 años (206)",68,,,,,21,33,14
"De 40 a 44 años (207)",98,,,,4,41,37,16
"De 45 a 49 años (208)",122,,,1,15,56,33,17
"De 50 y más años (209)",2293,80,311,527,516,221,12,626
"Divorciado(a) (210)",71,1,2,7,13,14,16,18
"De 20 a 24 años (213)",4,,,,,,2,2
"De 25 a 29 años (214)",5,,,,,,4,1
"De 30 a 34 años (215)",5,,,,,1,2,2
"De 35 a 39 años (216)",4,,,,,,2,2
"De 40 a 44 años (217)",7,,,,,3,4,
"De 45 a 49 años (218)",12,,,,2,7,2,1
"De 50 y más años (219)",34,1,2,7,11,3,,10
"Soltero(a) (220)",2473,5,14,41,96,238,890,1189
"De 12 a 14 años (221)",11,,,,,,6,5
"De 15 a 19 años (222)",167,,,,,,114,53
"De 20 a 24 años (223)",605,,,,,1,279,325
"De 25 a 29 años (224)",475,,,,,20,206,249
"De 30 a 34 años (225)",323,,,,,36,146,141
"De 35 a 39 años (226)",232,,,,1,53,79,99
"De 40 a 44 años (227)",194,,,,12,48,44,90
"De 45 a 49 años (228)",137,,,,16,49,13,59
"De 50 y más años (229)",329,5,14,41,67,31,3,168
