"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",3380,3279,49,27,25
"Ocupación no especificada (035)",599,579,12,5,3
,,,,,
"URBANA (036)",10916,7981,825,754,1356
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",47,1,8,4,34
"Profes., científicos e intelectuales (038)",1493,415,221,405,452
"Técnicos de nivel medio y trab. asimilados (039)",402,196,47,30,129
"Jefes y empleados de oficina (040)",362,86,28,46,202
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1732,1621,64,16,31
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1168,1116,48,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1163,934,87,44,98
"Obreros construc.,conf.,papel, fab., instr. (044)",1177,873,83,89,132
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2951,2456,217,105,173
"Otra (046)",93,,,,93
"Ocupación no especificada (047)",328,283,22,12,11
"Hombres (048)",7020,4998,601,482,939
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",41,1,7,3,30
"Profes., científicos e intelectuales (050)",694,180,101,191,222
"Técnicos de nivel medio y trab. asimilados (051)",285,150,36,26,73
"Jefes y empleados de oficina (052)",177,30,11,25,111
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",650,577,36,14,23
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1110,1063,43,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",1016,793,86,41,96
"Obreros construc.,conf.,papel, fab., instr. (056)",1155,861,80,86,128
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1666,1241,186,86,153
"Otra (058)",93,,,,93
"Ocupación no especificada (059)",133,102,15,7,9
"Mujeres (060)",3896,2983,224,272,417
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",6,,1,1,4
"Profes., científicos e intelectuales (062)",799,235,120,214,230
"Técnicos de nivel medio y trab. asimilados (063)",117,46,11,4,56
"Jefes y empleados de oficina (064)",185,56,17,21,91
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1082,1044,28,2,8
"Agricult.trabaj.calif.agrop.y pesqueros (066)",58,53,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",147,141,1,3,2
"Obreros construc.,conf.,papel, fab., instr. (068)",22,12,3,3,4
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1285,1215,31,19,20
"Ocupación no especificada (071)",195,181,7,5,2
,,,,,
"RURAL (072)",24500,23371,616,233,280
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",14,,1,1,12
"Profes., científicos e intelectuales (074)",233,73,36,23,101
"Técnicos de nivel medio y trab. asimilados (075)",42,20,3,5,14
"Jefes y empleados de oficina (076)",29,10,2,3,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",433,422,5,4,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",13127,12927,200,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",929,782,56,42,49
"Obreros construc.,conf.,papel, fab., instr. (080)",438,387,24,15,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",8724,8235,276,140,73
"Ocupación no especificada (083)",531,515,13,,3
"Hombres (084)",20944,19950,570,203,221
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",9,,,1,8
"Profes., científicos e intelectuales (086)",118,25,21,8,64
"Técnicos de nivel medio y trab. asimilados (087)",23,13,2,2,6
"Jefes y empleados de oficina (088)",22,7,1,2,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",185,179,3,2,1
"Agricult.trabaj.calif.agrop.y pesqueros (090)",12759,12559,200,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",655,511,54,42,48
"Obreros construc.,conf.,papel, fab., instr. (092)",417,368,23,14,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",6629,6171,258,132,68
"Ocupación no especificada (095)",127,117,8,,2
"Mujeres (096)",3556,3421,46,30,59
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",5,,1,,4
"Profes., científicos e intelectuales (098)",115,48,15,15,37
"Técnicos de nivel medio y trab. asimilados (099)",19,7,1,3,8
"Jefes y empleados de oficina (100)",7,3,1,1,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",248,243,2,2,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",368,368,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",274,271,2,,1
"Obreros construc.,conf.,papel, fab., instr. (104)",21,19,1,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2095,2064,18,8,5
"Ocupación no especificada (107)",404,398,5,,1
