"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia VICTOR FAJARDO (000)",24942,18434,6508
"Casa independiente (001)",23744,18240,5504
"Vivienda en quinta (003)",55,55,
"Vivienda en casa de vecindad (004)",115,115,
"Choza o cabaña (005)",1004,,1004
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",4,4,
