"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",767,3627,3374,31,93,0.9,
"De 45 a 49 años (038)",733,4110,3679,18,89.5,0.4,
"De 50 y más años (039)",2655,18669,15758,1,84.4,,
"Viudo(a) (040)",2059,12802,10172,6,79.5,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",8,6,6,,100,,
"De 20 a 24 años (043)",16,27,27,2,100,7.4,
"De 25 a 29 años (044)",24,47,46,,97.9,,
"De 30 a 34 años (045)",39,123,111,,90.2,,
"De 35 a 39 años (046)",50,208,190,1,91.3,0.5,
"De 40 a 44 años (047)",105,475,417,2,87.8,0.4,
"De 45 a 49 años (048)",116,636,568,1,89.3,0.2,
"De 50 y más años (049)",1700,11280,8807,,78.1,,
"Divorciado(a) (050)",144,494,439,6,88.9,1.2,
"De 15 a 19 años (052)",3,2,2,1,100,50,
"De 20 a 24 años (053)",10,11,11,,100,,
"De 25 a 29 años (054)",17,35,35,3,100,8.6,
"De 30 a 34 años (055)",15,39,37,1,94.9,2.6,
"De 35 a 39 años (056)",14,41,39,,95.1,,
"De 40 a 44 años (057)",20,57,56,1,98.2,1.8,
"De 45 a 49 años (058)",9,25,24,,96,,
"De 50 y más años (059)",56,284,235,,82.7,,
"Soltero(a) (060)",10379,2393,2306,118,96.4,4.9,
"De 12 a 14 años (061)",3591,9,8,2,88.9,22.2,
"De 15 a 19 años (062)",3458,109,107,43,98.2,39.4,
"De 20 a 24 años (063)",1313,306,295,34,96.4,11.1,
"De 25 a 29 años (064)",570,328,321,19,97.9,5.8,
"De 30 a 34 años (065)",337,287,281,9,97.9,3.1,
"De 35 a 39 años (066)",281,306,303,10,99,3.3,
"De 40 a 44 años (067)",217,289,278,,96.2,,
"De 45 a 49 años (068)",151,213,203,1,95.3,0.5,
"De 50 y más años (069)",461,546,510,,93.4,,
,,,,,,,
"URBANA (080)",8850,21971,20105,306,91.5,1.4,
"De 12 a 14 años (081)",837,5,5,1,100,20,
"De 15 a 19 años (082)",1189,139,139,39,100,28.1,
"De 20 a 24 años (083)",1108,716,700,76,97.8,10.6,
"De 25 a 29 años (084)",837,1140,1101,68,96.6,6,
"De 30 a 34 años (085)",724,1476,1444,49,97.8,3.3,
"De 35 a 39 años (086)",760,2128,2048,48,96.2,2.3,
"De 40 a 44 años (087)",668,2328,2244,21,96.4,0.9,
"De 45 a 49 años (088)",536,2159,2043,3,94.6,0.1,
"De 50 y más años (089)",2191,11880,10381,1,87.4,,
"Conviviente (090)",2478,7431,6913,193,93,2.6,
"De 12 a 14 años (091)",15,4,4,1,100,25,
"De 15 a 19 años (092)",156,92,92,31,100,33.7,
"De 20 a 24 años (093)",420,444,432,43,97.3,9.7,
"De 25 a 29 años (094)",412,708,682,49,96.3,6.9,
"De 30 a 34 años (095)",356,830,809,36,97.5,4.3,
"De 35 a 39 años (096)",292,957,918,21,95.9,2.2,
"De 40 a 44 años (097)",253,1047,1016,9,97,0.9,
"De 45 a 49 años (098)",149,731,683,3,93.4,0.4,
"De 50 y más años (099)",425,2618,2277,,87,,
"Separado(a) (100)",492,1547,1408,15,91,1,
"De 12 a 14 años (101)",2,1,1,,100,,
"De 15 a 19 años (102)",12,13,13,1,100,7.7,
"De 20 a 24 años (103)",64,82,81,6,98.8,7.3,
"De 25 a 29 años (104)",44,79,79,4,100,5.1,
"De 30 a 34 años (105)",38,78,74,1,94.9,1.3,
"De 35 a 39 años (106)",54,145,140,3,96.6,2.1,
"De 40 a 44 años (107)",63,200,189,,94.5,,
"De 45 a 49 años (108)",38,137,131,,95.6,,
"De 50 y más años (109)",177,812,700,,86.2,,
"Casado(a) (110)",2002,8529,7874,68,92.3,0.8,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",15,10,10,1,100,10,
"De 20 a 24 años (113)",71,95,94,15,98.9,15.8,
"De 25 a 29 años (114)",124,205,195,7,95.1,3.4,
"De 30 a 34 años (115)",180,409,404,11,98.8,2.7,
"De 35 a 39 años (116)",287,860,826,22,96,2.6,
"De 40 a 44 años (117)",234,838,806,11,96.2,1.3,
"De 45 a 49 años (118)",239,1042,992,,95.2,,
"De 50 y más años (119)",851,5070,4547,1,89.7,,
"Viudo(a) (120)",552,3253,2744,,84.4,,
"De 15 a 19 años (122)",2,1,1,,100,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",5,6,6,,100,,
"De 30 a 34 años (125)",9,23,23,,100,,
"De 35 a 39 años (126)",5,23,23,,100,,
"De 40 a 44 años (127)",23,93,85,,91.4,,
"De 45 a 49 años (128)",32,134,127,,94.8,,
"De 50 y más años (129)",475,2972,2478,,83.4,,
"Divorciado(a) (130)",39,142,124,1,87.3,0.7,
"De 15 a 19 años (132)",1,,,,,,
"De 25 a 29 años (134)",1,5,5,,100,,
"De 30 a 34 años (135)",2,4,4,,100,,
"De 35 a 39 años (136)",2,5,5,,100,,
"De 40 a 44 años (137)",9,26,26,1,100,3.8,
"De 45 a 49 años (138)",3,9,8,,88.9,,
"De 50 y más años (139)",21,93,76,,81.7,,
"Soltero(a) (140)",3287,1069,1042,29,97.5,2.7,
"De 12 a 14 años (141)",819,,,,,,
"De 15 a 19 años (142)",1003,23,23,6,100,26.1,
"De 20 a 24 años (143)",552,94,92,12,97.9,12.8,
"De 25 a 29 años (144)",251,137,134,8,97.8,5.8,
"De 30 a 34 años (145)",139,132,130,1,98.5,0.8,
"De 35 a 39 años (146)",120,138,136,2,98.6,1.4,
"De 40 a 44 años (147)",86,124,122,,98.4,,
"De 45 a 49 años (148)",75,106,102,,96.2,,
"De 50 y más años (149)",242,315,303,,96.2,,
,,,,,,,
"RURAL (160)",23348,73722,63834,1345,86.6,1.8,
"De 12 a 14 años (161)",2821,27,26,6,96.3,22.2,
"De 15 a 19 años (162)",3284,605,587,186,97,30.7,
"De 20 a 24 años (163)",2634,2788,2678,340,96.1,12.2,
"De 25 a 29 años (164)",2324,4703,4489,274,95.4,5.8,
"De 30 a 34 años (165)",2035,6103,5762,229,94.4,3.8,
"De 35 a 39 años (166)",1980,7837,7198,189,91.8,2.4,
"De 40 a 44 años (167)",1652,8136,7416,84,91.2,1,
"De 45 a 49 años (168)",1415,8200,7219,37,88,0.5,
"De 50 y más años (169)",5203,35323,28459,,80.6,,
"Conviviente (170)",8975,34359,30465,942,88.7,2.7,
"De 12 a 14 años (171)",45,17,17,4,100,23.5,
"De 15 a 19 años (172)",703,415,403,125,97.1,30.1,
"De 20 a 24 años (173)",1441,1984,1901,262,95.8,13.2,
"De 25 a 29 años (174)",1410,3190,3030,210,95,6.6,
"De 30 a 34 años (175)",1173,3838,3645,154,95,4,
"De 35 a 39 años (176)",1035,4528,4179,112,92.3,2.5,
"De 40 a 44 años (177)",803,4383,3985,58,90.9,1.3,
"De 45 a 49 años (178)",676,4165,3668,17,88.1,0.4,
"De 50 y más años (179)",1689,11839,9637,,81.4,,
"Separado(a) (180)",939,2934,2572,66,87.7,2.2,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",64,59,58,14,98.3,23.7,
"De 20 a 24 años (183)",138,176,173,22,98.3,12.5,
"De 25 a 29 años (184)",121,221,214,7,96.8,3.2,
"De 30 a 34 años (185)",97,243,235,12,96.7,4.9,
"De 35 a 39 años (186)",116,351,324,7,92.3,2,
"De 40 a 44 años (187)",92,386,345,4,89.4,1,
"De 45 a 49 años (188)",79,342,306,,89.5,,
"De 50 y más años (189)",231,1155,916,,79.3,,
"Casado(a) (190)",4730,25204,21790,238,86.5,0.9,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",54,38,35,9,92.1,23.7,
"De 20 a 24 años (193)",269,379,364,32,96,8.4,
"De 25 a 29 años (194)",439,1030,988,43,95.9,4.2,
"De 30 a 34 años (195)",524,1732,1610,55,93,3.2,
"De 35 a 39 años (196)",611,2569,2327,61,90.6,2.4,
"De 40 a 44 años (197)",533,2789,2568,20,92.1,0.7,
"De 45 a 49 años (198)",494,3068,2687,18,87.6,0.6,
"De 50 y más años (199)",1804,13599,11211,,82.4,,
"Viudo(a) (200)",1507,9549,7428,6,77.8,0.1,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",6,5,5,,100,,
"De 20 a 24 años (203)",15,26,26,2,100,7.7,
"De 25 a 29 años (204)",19,41,40,,97.6,,
"De 30 a 34 años (205)",30,100,88,,88,,
"De 35 a 39 años (206)",45,185,167,1,90.3,0.5,
"De 40 a 44 años (207)",82,382,332,2,86.9,0.5,
"De 45 a 49 años (208)",84,502,441,1,87.8,0.2,
"De 50 y más años (209)",1225,8308,6329,,76.2,,
"Divorciado(a) (210)",105,352,315,5,89.5,1.4,
"De 15 a 19 años (212)",2,2,2,1,100,50,
"De 20 a 24 años (213)",10,11,11,,100,,
"De 25 a 29 años (214)",16,30,30,3,100,10,
"De 30 a 34 años (215)",13,35,33,1,94.3,2.9,
"De 35 a 39 años (216)",12,36,34,,94.4,,
"De 40 a 44 años (217)",11,31,30,,96.8,,
"De 45 a 49 años (218)",6,16,16,,100,,
"De 50 y más años (219)",35,191,159,,83.2,,
"Soltero(a) (220)",7092,1324,1264,88,95.5,6.6,
"De 12 a 14 años (221)",2772,9,8,2,88.9,22.2,
"De 15 a 19 años (222)",2455,86,84,37,97.7,43,
"De 20 a 24 años (223)",761,212,203,22,95.8,10.4,
"De 25 a 29 años (224)",319,191,187,11,97.9,5.8,
"De 30 a 34 años (225)",198,155,151,7,97.4,4.5,
"De 35 a 39 años (226)",161,168,167,8,99.4,4.8,
"De 40 a 44 años (227)",131,165,156,,94.5,,
"De 45 a 49 años (228)",76,107,101,1,94.4,0.9,
"De 50 y más años (229)",219,231,207,,89.6,,
