"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia OCROS (000)",3609,402,857,1818,36,365,22,109
"Agric., ganadería, caza y silvicultura (001)",2105,6,582,1172,23,322,,
"Pesca (002)",2,1,1,,,,,
"Explotación de minas y canteras (003)",1,,1,,,,,
"Industrias manufactureras (004)",112,11,25,70,3,3,,
"Suministro de electricidad, gas y agua (005)",3,1,2,,,,,
"Construcción (006)",216,8,155,50,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",374,39,5,302,1,27,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,,3,7,,,,
"Comercio al por mayor (009)",14,5,,7,,2,,
"Comercio al por menor (010)",350,34,2,288,1,25,,
"Hoteles y restaurantes (011)",94,17,1,71,,5,,
"Trans., almac. y comunicaciones (012)",89,19,25,39,4,2,,
"Activid.inmobil., empres. y alquileres (014)",54,37,4,11,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",98,73,25,,,,,
"Enseñanza (016)",139,128,,11,,,,
"Servicios sociales y de salud (017)",35,20,,15,,,,
"Otras activ. serv.comun.soc y personales (018)",64,21,15,26,,2,,
"Hogares privados con servicio doméstico (019)",22,,,,,,22,
"Actividad economica no especificada (021)",92,21,16,51,1,3,,
"Desocupado (022)",109,,,,,,,109
"Hombres (023)",2677,223,731,1379,31,218,4,91
"Agric., ganadería, caza y silvicultura (024)",1753,5,478,1048,19,203,,
"Pesca (025)",2,1,1,,,,,
"Explotación de minas y canteras (026)",1,,1,,,,,
"Industrias manufactureras (027)",85,6,22,53,3,1,,
"Suministro de electricidad, gas y agua (028)",2,1,1,,,,,
"Construcción (029)",212,8,153,48,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",156,22,4,123,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,3,6,,,,
"Comercio al por mayor (032)",4,3,,1,,,,
"Comercio al por menor (033)",143,19,1,116,,7,,
"Hoteles y restaurantes (034)",13,3,,9,,1,,
"Trans., almac. y comunicaciones (035)",87,17,25,39,4,2,,
"Activid.inmobil., empres. y alquileres (037)",32,22,1,7,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",80,57,23,,,,,
"Enseñanza (039)",58,52,,6,,,,
"Servicios sociales y de salud (040)",19,6,,13,,,,
"Otras activ. serv.comun.soc y personales (041)",46,14,14,17,,1,,
"Hogares privados con servicio doméstico (042)",4,,,,,,4,
"Actividad economica no especificada (044)",36,9,8,16,1,2,,
"Desocupado (045)",91,,,,,,,91
"Mujeres (046)",932,179,126,439,5,147,18,18
"Agric., ganadería, caza y silvicultura (047)",352,1,104,124,4,119,,
"Industrias manufactureras (050)",27,5,3,17,,2,,
"Suministro de electricidad, gas y agua (051)",1,,1,,,,,
"Construcción (052)",4,,2,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",218,17,1,179,1,20,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,,,
"Comercio al por mayor (055)",10,2,,6,,2,,
"Comercio al por menor (056)",207,15,1,172,1,18,,
"Hoteles y restaurantes (057)",81,14,1,62,,4,,
"Trans., almac. y comunicaciones (058)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",22,15,3,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",18,16,2,,,,,
"Enseñanza (062)",81,76,,5,,,,
"Servicios sociales y de salud (063)",16,14,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",18,7,1,9,,1,,
"Hogares privados con servicio doméstico (065)",18,,,,,,18,
"Actividad economica no especificada (067)",56,12,8,35,,1,,
,,,,,,,,
"URBANA (068)",2174,346,452,1083,23,197,13,60
"Agric., ganadería, caza y silvicultura (069)",1005,5,234,589,15,162,,
"Pesca (070)",2,1,1,,,,,
"Industrias manufactureras (072)",88,10,16,58,1,3,,
"Suministro de electricidad, gas y agua (073)",3,1,2,,,,,
"Construcción (074)",181,8,130,41,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",297,35,2,238,1,21,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",7,,2,5,,,,
"Comercio al por mayor (077)",13,4,,7,,2,,
"Comercio al por menor (078)",277,31,,226,1,19,,
"Hoteles y restaurantes (079)",66,16,1,45,,4,,
"Trans., almac. y comunicaciones (080)",62,15,14,27,4,2,,
"Activid.inmobil., empres. y alquileres (082)",41,30,3,8,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",95,71,24,,,,,
"Enseñanza (084)",109,99,,10,,,,
"Servicios sociales y de salud (085)",30,17,,13,,,,
"Otras activ. serv.comun.soc y personales (086)",58,20,15,21,,2,,
"Hogares privados con servicio doméstico (087)",13,,,,,,13,
"Actividad economica no especificada (089)",64,18,10,33,1,2,,
"Desocupado (090)",60,,,,,,,60
"Hombres (091)",1545,193,391,779,19,111,3,49
"Agric., ganadería, caza y silvicultura (092)",823,5,192,514,12,100,,
"Pesca (093)",2,1,1,,,,,
"Industrias manufactureras (095)",65,5,13,45,1,1,,
"Suministro de electricidad, gas y agua (096)",2,1,1,,,,,
"Construcción (097)",178,8,128,40,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",128,21,2,101,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",7,,2,5,,,,
"Comercio al por mayor (100)",3,2,,1,,,,
"Comercio al por menor (101)",118,19,,95,,4,,
"Hoteles y restaurantes (102)",10,3,,6,,1,,
"Trans., almac. y comunicaciones (103)",60,13,14,27,4,2,,
"Activid.inmobil., empres. y alquileres (105)",22,17,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",77,55,22,,,,,
"Enseñanza (107)",42,37,,5,,,,
"Servicios sociales y de salud (108)",17,6,,11,,,,
"Otras activ. serv.comun.soc y personales (109)",41,13,14,13,,1,,
"Hogares privados con servicio doméstico (110)",3,,,,,,3,
"Actividad economica no especificada (112)",26,8,3,13,1,1,,
"Desocupado (113)",49,,,,,,,49
"Mujeres (114)",629,153,61,304,4,86,10,11
"Agric., ganadería, caza y silvicultura (115)",182,,42,75,3,62,,
"Industrias manufactureras (118)",23,5,3,13,,2,,
"Suministro de electricidad, gas y agua (119)",1,,1,,,,,
"Construcción (120)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",169,14,,137,1,17,,
"Comercio al por mayor (123)",10,2,,6,,2,,
"Comercio al por menor (124)",159,12,,131,1,15,,
"Hoteles y restaurantes (125)",56,13,1,39,,3,,
"Trans., almac. y comunicaciones (126)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",19,13,2,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",18,16,2,,,,,
"Enseñanza (130)",67,62,,5,,,,
"Servicios sociales y de salud (131)",13,11,,2,,,,
