"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",2361,6600,6375,125,96.6,1.9,
"De 40 a 44 años (037)",2319,7510,7246,46,96.5,0.6,
"De 45 a 49 años (038)",1950,7435,7034,5,94.6,0.1,
"De 50 y más años (039)",4899,28409,25551,,89.9,,
"Viudo(a) (040)",2194,13779,11814,4,85.7,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",5,4,4,1,100,25,
"De 20 a 24 años (043)",8,13,13,,100,,
"De 25 a 29 años (044)",16,28,28,1,100,3.6,
"De 30 a 34 años (045)",41,89,87,1,97.8,1.1,
"De 35 a 39 años (046)",46,128,126,,98.4,,
"De 40 a 44 años (047)",97,302,285,,94.4,,
"De 45 a 49 años (048)",113,464,432,1,93.1,0.2,
"De 50 y más años (049)",1867,12751,10839,,85,,
"Divorciado(a) (050)",213,614,563,,91.7,,
"De 15 a 19 años (052)",5,1,1,,100,,
"De 20 a 24 años (053)",8,2,2,,100,,
"De 25 a 29 años (054)",10,13,13,,100,,
"De 30 a 34 años (055)",17,21,20,,95.2,,
"De 35 a 39 años (056)",20,36,35,,97.2,,
"De 40 a 44 años (057)",22,60,58,,96.7,,
"De 45 a 49 años (058)",39,107,100,,93.5,,
"De 50 y más años (059)",92,374,334,,89.3,,
"Soltero(a) (060)",15851,2395,2324,97,97,4.1,
"De 12 a 14 años (061)",4162,10,10,,100,,
"De 15 a 19 años (062)",5154,98,97,21,99,21.4,
"De 20 a 24 años (063)",2681,341,337,40,98.8,11.7,
"De 25 a 29 años (064)",1333,374,369,22,98.7,5.9,
"De 30 a 34 años (065)",694,299,292,9,97.7,3,
"De 35 a 39 años (066)",498,275,265,3,96.4,1.1,
"De 40 a 44 años (067)",362,269,264,2,98.1,0.7,
"De 45 a 49 años (068)",290,220,211,,95.9,,
"De 50 y más años (069)",677,509,479,,94.1,,
,,,,,,,
"URBANA (080)",48568,110814,103292,2332,93.2,2.1,
"De 12 a 14 años (081)",3901,24,23,4,95.8,16.7,
"De 15 a 19 años (082)",6165,1035,1019,293,98.5,28.3,
"De 20 a 24 años (083)",6193,4616,4559,622,98.8,13.5,
"De 25 a 29 años (084)",5797,8231,8082,602,98.2,7.3,
"De 30 a 34 años (085)",5234,10712,10433,485,97.4,4.5,
"De 35 a 39 años (086)",4799,12409,12003,243,96.7,2,
"De 40 a 44 años (087)",4168,12852,12332,73,96,0.6,
"De 45 a 49 años (088)",3387,12204,11507,10,94.3,0.1,
"De 50 y más años (089)",8924,48731,43334,,88.9,,
"Conviviente (090)",13817,34142,32396,1366,94.9,4,
"De 12 a 14 años (091)",76,12,11,4,91.7,33.3,
"De 15 a 19 años (092)",1137,691,682,207,98.7,30,
"De 20 a 24 años (093)",2561,2971,2928,415,98.6,14,
"De 25 a 29 años (094)",2670,4729,4637,358,98.1,7.6,
"De 30 a 34 años (095)",2197,5158,5022,239,97.4,4.6,
"De 35 a 39 años (096)",1746,5113,4926,113,96.3,2.2,
"De 40 a 44 años (097)",1212,4243,4050,27,95.5,0.6,
"De 45 a 49 años (098)",822,3352,3124,3,93.2,0.1,
"De 50 y más años (099)",1396,7873,7016,,89.1,,
"Separado(a) (100)",2945,8983,8381,132,93.3,1.5,
"De 12 a 14 años (101)",3,1,1,,100,,
"De 15 a 19 años (102)",119,108,106,35,98.1,32.4,
"De 20 a 24 años (103)",302,368,365,45,99.2,12.2,
"De 25 a 29 años (104)",366,594,582,21,98,3.5,
"De 30 a 34 años (105)",367,738,714,13,96.7,1.8,
"De 35 a 39 años (106)",374,941,927,14,98.5,1.5,
"De 40 a 44 años (107)",370,1185,1115,3,94.1,0.3,
"De 45 a 49 años (108)",343,1314,1247,1,94.9,0.1,
"De 50 y más años (109)",701,3734,3324,,89,,
"Casado(a) (110)",15012,52287,48996,739,93.7,1.4,
"De 12 a 14 años (111)",13,2,2,,100,,
"De 15 a 19 años (112)",181,137,133,29,97.1,21.2,
"De 20 a 24 años (113)",850,943,936,124,99.3,13.1,
"De 25 a 29 años (114)",1500,2517,2477,204,98.4,8.1,
"De 30 a 34 años (115)",1974,4416,4307,223,97.5,5,
"De 35 a 39 años (116)",2160,5947,5753,113,96.7,1.9,
"De 40 a 44 años (117)",2139,6839,6605,41,96.6,0.6,
"De 45 a 49 años (118)",1805,6788,6426,5,94.7,0.1,
"De 50 y más años (119)",4390,24698,22357,,90.5,,
"Viudo(a) (120)",2028,12528,10761,4,85.9,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",5,4,4,1,100,25,
"De 20 a 24 años (123)",8,13,13,,100,,
"De 25 a 29 años (124)",16,28,28,1,100,3.6,
"De 30 a 34 años (125)",40,88,86,1,97.7,1.1,
"De 35 a 39 años (126)",39,105,105,,100,,
"De 40 a 44 años (127)",90,270,254,,94.1,,
"De 45 a 49 años (128)",106,437,412,1,94.3,0.2,
"De 50 y más años (129)",1723,11583,9859,,85.1,,
"Divorciado(a) (130)",208,595,548,,92.1,,
"De 15 a 19 años (132)",4,1,1,,100,,
"De 20 a 24 años (133)",8,2,2,,100,,
"De 25 a 29 años (134)",10,13,13,,100,,
"De 30 a 34 años (135)",16,21,20,,95.2,,
"De 35 a 39 años (136)",20,36,35,,97.2,,
"De 40 a 44 años (137)",22,60,58,,96.7,,
"De 45 a 49 años (138)",38,104,97,,93.3,,
"De 50 y más años (139)",90,358,322,,89.9,,
"Soltero(a) (140)",14558,2279,2210,91,97,4,
"De 12 a 14 años (141)",3808,9,9,,100,,
"De 15 a 19 años (142)",4719,94,93,21,98.9,22.3,
"De 20 a 24 años (143)",2464,319,315,38,98.7,11.9,
"De 25 a 29 años (144)",1235,350,345,18,98.6,5.1,
"De 30 a 34 años (145)",640,291,284,9,97.6,3.1,
"De 35 a 39 años (146)",460,267,257,3,96.3,1.1,
"De 40 a 44 años (147)",335,255,250,2,98,0.8,
"De 45 a 49 años (148)",273,209,201,,96.2,,
"De 50 y más años (149)",624,485,456,,94,,
,,,,,,,
"RURAL (160)",4145,11363,10186,206,89.6,1.8,
"De 12 a 14 años (161)",358,1,1,,100,,
"De 15 a 19 años (162)",558,78,78,22,100,28.2,
"De 20 a 24 años (163)",511,350,347,54,99.1,15.4,
"De 25 a 29 años (164)",458,642,626,58,97.5,9,
"De 30 a 34 años (165)",392,825,801,37,97.1,4.5,
"De 35 a 39 años (166)",388,1095,1029,27,94,2.5,
"De 40 a 44 años (167)",315,1090,1033,8,94.8,0.7,
"De 45 a 49 años (168)",244,1007,923,,91.7,,
"De 50 y más años (169)",921,6275,5348,,85.2,,
"Conviviente (170)",1010,2865,2588,113,90.3,3.9,
"De 12 a 14 años (171)",4,,,,,,
"De 15 a 19 años (172)",89,50,50,17,100,34,
"De 20 a 24 años (173)",181,196,194,38,99,19.4,
"De 25 a 29 años (174)",180,298,291,26,97.7,8.7,
"De 30 a 34 años (175)",139,331,323,16,97.6,4.8,
"De 35 a 39 años (176)",111,342,311,13,90.9,3.8,
"De 40 a 44 años (177)",82,311,285,3,91.6,1,
"De 45 a 49 años (178)",60,263,232,,88.2,,
"De 50 y más años (179)",164,1074,902,,84,,
"Separado(a) (180)",182,557,501,9,89.9,1.6,
"De 15 a 19 años (182)",7,6,6,,100,,
"De 20 a 24 años (183)",17,19,19,6,100,31.6,
"De 25 a 29 años (184)",28,37,35,1,94.6,2.7,
"De 30 a 34 años (185)",17,26,25,,96.2,,
"De 35 a 39 años (186)",31,69,67,2,97.1,2.9,
"De 40 a 44 años (187)",19,62,62,,100,,
"De 45 a 49 años (188)",14,56,50,,89.3,,
"De 50 y más años (189)",49,282,237,,84,,
"Casado(a) (190)",1489,6555,5915,78,90.2,1.2,
"De 15 a 19 años (192)",26,18,18,5,100,27.8,
"De 20 a 24 años (193)",96,113,112,8,99.1,7.1,
"De 25 a 29 años (194)",152,283,276,27,97.5,9.5,
"De 30 a 34 años (195)",180,459,444,21,96.7,4.6,
"De 35 a 39 años (196)",201,653,622,12,95.3,1.8,
"De 40 a 44 años (197)",180,671,641,5,95.5,0.7,
"De 45 a 49 años (198)",145,647,608,,94,,
"De 50 y más años (199)",509,3711,3194,,86.1,,
"Viudo(a) (200)",166,1251,1053,,84.2,,
"De 30 a 34 años (205)",1,1,1,,100,,
"De 35 a 39 años (206)",7,23,21,,91.3,,
"De 40 a 44 años (207)",7,32,31,,96.9,,
"De 45 a 49 años (208)",7,27,20,,74.1,,
"De 50 y más años (209)",144,1168,980,,83.9,,
"Divorciado(a) (210)",5,19,15,,78.9,,
"De 15 a 19 años (212)",1,,,,,,
"De 30 a 34 años (215)",1,,,,,,
"De 45 a 49 años (218)",1,3,3,,100,,
"De 50 y más años (219)",2,16,12,,75,,
"Soltero(a) (220)",1293,116,114,6,98.3,5.2,
"De 12 a 14 años (221)",354,1,1,,100,,
"De 15 a 19 años (222)",435,4,4,,100,,
"De 20 a 24 años (223)",217,22,22,2,100,9.1,
"De 25 a 29 años (224)",98,24,24,4,100,16.7,
"De 30 a 34 años (225)",54,8,8,,100,,
"De 35 a 39 años (226)",38,8,8,,100,,
"De 40 a 44 años (227)",27,14,14,,100,,
"De 45 a 49 años (228)",17,11,10,,90.9,,
"De 50 y más años (229)",53,24,23,,95.8,,
