"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",424,,354,66,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",338,16,208,112,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2533,30,2156,37,,301,9,
"Otra (101)",15,15,,,,,,
"Ocupación no especificada (102)",12,2,3,2,5,,,
"Desocupado (103)",154,,,,,,,154
"Mujeres (104)",1755,168,644,476,25,344,54,44
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",84,79,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",34,16,,13,3,,2,
"Jefes y empleados de oficina (108)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",168,21,8,118,4,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",262,,,244,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",18,,2,16,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,,1,3,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1055,17,620,56,,310,52,
"Ocupación no especificada (115)",53,2,13,21,,17,,
"Desocupado (116)",44,,,,,,,44
