"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",159,,,6,27,19,63,10,34
"Jefes y empleados de oficina (040)",131,,,4,40,15,36,8,28
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",834,81,2,262,373,37,45,15,19
"Agricult.trabaj. calif.agrop. y pesquros (042)",1246,164,,610,404,24,29,8,7
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",419,50,1,119,202,13,20,6,8
"Obreros. construc., conf., papel, fab., instr (044)",364,8,2,112,183,21,24,10,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1456,186,8,602,562,32,36,16,14
"Otra (046)",21,,,,4,1,11,5,
"Ocupación no especificada (047)",223,17,1,79,93,12,11,4,6
"Hombres (048)",3488,113,5,1043,1308,136,429,94,360
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",15,,,1,2,,7,1,4
"Profes., científicos e intelectuales (050)",563,,,,8,13,236,30,276
"Técnicos de nivel medio ytrab.asimilados (051)",103,,,2,20,14,39,7,21
"Jefes y empleados de oficina (052)",89,,,2,28,13,18,7,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",236,8,,58,126,13,18,5,8
"Agricult.trabaj. calif.agrop. y pesquros (054)",946,62,,485,337,20,28,8,6
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",317,13,,82,184,11,15,5,7
"Obreros. construc., conf., papel, fab., instr (056)",348,5,1,105,179,21,23,10,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",728,24,4,272,361,19,26,13,9
"Otra (058)",21,,,,4,1,11,5,
"Ocupación no especificada (059)",122,1,,36,59,11,8,3,4
"Mujeres (060)",2281,393,9,753,596,64,232,28,206
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,1,2,,2,,
"Profes., científicos e intelectuales (062)",333,,,,4,13,141,9,166
"Técnicos de nivel medio ytrab.asimilados (063)",56,,,4,7,5,24,3,13
"Jefes y empleados de oficina (064)",42,,,2,12,2,18,1,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",598,73,2,204,247,24,27,10,11
"Agricult.trabaj. calif.agrop. y pesquros (066)",300,102,,125,67,4,1,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",102,37,1,37,18,2,5,1,1
"Obreros. construc., conf., papel, fab., instr (068)",16,3,1,7,4,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",728,162,4,330,201,13,10,3,5
"Ocupación no especificada (071)",101,16,1,43,34,1,3,1,2
,,,,,,,,,
"RURAL (072)",17350,4121,32,9273,3443,147,172,43,119
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",15,,,3,4,3,2,,3
"Profes., científicos e intelectuales (074)",251,,,,24,28,88,14,97
"Técnicos de nivel medio ytrab.asimilados (075)",38,2,,6,6,9,12,2,1
"Jefes y empleados de oficina (076)",37,,,3,18,7,5,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",226,27,1,115,75,3,3,1,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",9019,1933,9,5269,1713,36,33,18,8
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",561,138,1,286,123,4,5,1,3
"Obreros. construc., conf., papel, fab., instr (080)",412,36,,203,163,7,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",6378,1847,21,3197,1245,43,18,5,2
"Otra (082)",1,,,,,,1,,
"Ocupación no especificada (083)",412,138,,191,72,7,3,1,
"Hombres (084)",10878,1418,11,6325,2780,113,122,35,74
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",13,,,3,3,3,2,,2
"Profes., científicos e intelectuales (086)",162,,,,17,20,60,8,57
"Técnicos de nivel medio ytrab.asimilados (087)",23,,,5,5,6,5,2,
"Jefes y empleados de oficina (088)",30,,,3,16,4,3,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",102,3,,57,37,1,3,1,
"Agricult.trabaj. calif.agrop. y pesquros (090)",7273,1065,5,4576,1544,33,27,17,6
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",305,29,,163,101,3,5,1,3
"Obreros. construc., conf., papel, fab., instr (092)",385,25,,189,161,7,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2453,286,6,1267,846,31,11,4,2
"Otra (094)",1,,,,,,1,,
"Ocupación no especificada (095)",131,10,,62,50,5,3,1,
"Mujeres (096)",6472,2703,21,2948,663,34,50,8,45
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,1,,,,1
"Profes., científicos e intelectuales (098)",89,,,,7,8,28,6,40
"Técnicos de nivel medio ytrab.asimilados (099)",15,2,,1,1,3,7,,1
"Jefes y empleados de oficina (100)",7,,,,2,3,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",124,24,1,58,38,2,,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",1746,868,4,693,169,3,6,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",256,109,1,123,22,1,,,
"Obreros. construc., conf., papel, fab., instr (104)",27,11,,14,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3925,1561,15,1930,399,12,7,1,
"Ocupación no especificada (107)",281,128,,129,22,2,,,
