"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",14,13,11,1,1,,,,,,1,3
"De 20 a 24 años (023)",14,11,3,2,4,1,1,,,,3,17
"De 25 a 29 años (024)",17,15,1,,4,4,4,2,,,2,49
"De 30 a 34 años (025)",10,9,1,,2,,5,1,,,1,32
"De 35 a 39 años (026)",13,11,,,1,2,3,3,,2,2,62
"Primaria (030)",19414,19026,4028,1869,2523,2524,4014,2438,1139,491,388,62977
"De 12 a 14 años (031)",2675,2644,2626,15,3,,,,,,31,21
"De 15 a 19 años (032)",1604,1523,938,451,119,10,5,,,,81,739
"De 20 a 24 años (033)",1746,1660,149,602,564,237,97,11,,,86,2923
"De 25 a 29 años (034)",2078,1995,52,292,673,532,395,44,7,,83,5267
"De 30 a 34 años (035)",2038,2005,48,131,413,533,641,201,34,4,33,6965
"De 35 a 39 años (036)",2249,2235,47,118,274,437,837,391,110,21,14,9309
"De 40 a 44 años (037)",2067,2055,50,68,147,306,731,510,177,66,12,10000
"De 45 a 49 años (038)",1650,1637,25,57,139,165,489,443,234,85,13,8796
"De 50 y más años (039)",3307,3272,93,135,191,304,819,838,577,315,35,18957
"Secundaria (040)",21310,20551,8466,4065,3420,2054,1758,554,184,50,759,30312
"De 12 a 14 años (041)",3063,3033,3016,13,4,,,,,,30,21
"De 15 a 19 años (042)",5388,5220,4381,741,78,11,9,,,,168,966
"De 20 a 24 años (043)",3531,3241,749,1658,680,126,24,4,,,290,3523
"De 25 a 29 años (044)",2691,2541,151,856,968,398,151,13,4,,150,4740
"De 30 a 34 años (045)",1962,1920,62,389,673,452,298,41,5,,42,4673
"De 35 a 39 años (046)",1637,1598,28,187,496,416,372,81,16,2,39,4695
"De 40 a 44 años (047)",1159,1143,32,91,240,315,320,107,33,5,16,3913
"De 45 a 49 años (048)",838,832,22,58,145,176,278,109,37,7,6,3175
"De 50 y más años (049)",1041,1023,25,72,136,160,306,199,89,36,18,4606
"Sup. no Univ. incompleta (050)",1409,1261,486,362,247,99,48,14,4,1,148,1497
"De 15 a 19 años (052)",215,209,198,9,2,,,,,,6,13
"De 20 a 24 años (053)",415,340,206,112,19,2,,1,,,75,162
"De 25 a 29 años (054)",289,251,54,129,53,13,1,,1,,38,288
"De 30 a 34 años (055)",190,177,13,64,67,25,8,,,,13,306
"De 35 a 39 años (056)",141,132,9,31,59,21,6,5,1,,9,279
"De 40 a 44 años (057)",74,72,2,9,25,20,11,4,1,,2,201
"De 45 a 49 años (058)",40,40,1,5,11,9,13,1,,,,117
"De 50 y más años (059)",45,40,3,3,11,9,9,3,1,1,5,131
"Sup. no Univ. completa (060)",1610,1388,298,540,327,134,65,22,1,1,222,2029
"De 20 a 24 años (063)",264,187,100,70,16,1,,,,,77,105
"De 25 a 29 años (064)",440,349,112,179,52,4,1,1,,,91,306
"De 30 a 34 años (065)",351,320,41,164,95,18,1,1,,,31,418
"De 35 a 39 años (066)",242,234,24,76,78,41,11,4,,,8,429
"De 40 a 44 años (067)",137,130,11,27,43,29,16,4,,,7,295
"De 45 a 49 años (068)",70,67,3,9,21,19,10,5,,,3,180
"De 50 y más años (069)",106,101,7,15,22,22,26,7,1,1,5,296
"Sup. Univ. incompleta (070)",960,819,385,192,126,68,38,8,1,1,141,880
"De 15 a 19 años (072)",196,194,182,10,1,1,,,,,2,15
"De 20 a 24 años (073)",279,203,149,45,5,1,1,2,,,76,74
"De 25 a 29 años (074)",147,105,24,55,23,2,1,,,,42,111
"De 30 a 34 años (075)",106,98,16,42,22,13,4,1,,,8,148
"De 35 a 39 años (076)",83,79,3,19,36,15,6,,,,4,162
"De 40 a 44 años (077)",56,53,2,9,19,16,6,1,,,3,127
"De 45 a 49 años (078)",47,46,6,9,12,8,9,2,,,1,107
"De 50 y más años (079)",46,41,3,3,8,12,11,2,1,1,5,136
"Sup. Univ. completa (080)",1462,1250,280,421,336,132,69,7,5,,212,1871
"De 20 a 24 años (083)",101,64,39,23,2,,,,,,37,27
"De 25 a 29 años (084)",318,226,98,94,30,3,1,,,,92,167
"De 30 a 34 años (085)",325,286,66,128,80,12,,,,,39,324
"De 35 a 39 años (086)",272,249,34,91,93,21,9,1,,,23,384
"De 40 a 44 años (087)",165,156,15,38,58,28,15,1,1,,9,317
"De 45 a 49 años (088)",113,112,7,20,33,32,18,1,1,,1,271
"De 50 y más años (089)",168,157,21,27,40,36,26,4,3,,11,381
,,,,,,,,,,,,
"URBANA (100)",18727,17816,5574,3165,2907,1988,2258,1189,496,239,911,39373
"De 12 a 14 años (101)",1959,1940,1932,7,1,,,,,,19,9
"De 15 a 19 años (102)",2814,2742,2369,339,31,2,1,,,,72,411
"De 20 a 24 años (103)",2179,1871,664,862,275,52,13,5,,,308,1653
"De 25 a 29 años (104)",2214,1958,246,765,628,227,85,5,2,,256,3111
"De 30 a 34 años (105)",2020,1930,135,503,639,368,241,43,,1,90,4203
"De 35 a 39 años (106)",1934,1880,63,302,552,427,381,130,21,4,54,5412
"De 40 a 44 años (107)",1536,1505,51,139,307,353,421,177,47,10,31,5277
"De 45 a 49 años (108)",1179,1168,35,78,203,221,335,200,78,18,11,4766
"De 50 y más años (109)",2892,2822,79,170,271,338,781,629,348,206,70,14531
"Sin nivel (110)",1586,1547,68,95,118,144,414,369,205,134,39,8216
"De 12 a 14 años (111)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (112)",14,14,9,3,1,1,,,,,,8
"De 20 a 24 años (113)",17,13,3,5,3,2,,,,,4,17
"De 25 a 29 años (114)",47,41,2,7,8,6,17,,1,,6,120
"De 30 a 34 años (115)",70,66,4,7,15,11,23,6,,,4,209
"De 35 a 39 años (116)",107,106,1,7,10,21,32,29,5,1,1,471
"De 40 a 44 años (117)",135,134,1,7,14,14,42,36,17,3,1,671
"De 45 a 49 años (118)",168,167,1,4,19,8,50,47,27,11,1,946
"De 50 y más años (119)",1013,991,33,54,48,81,250,251,155,119,22,5773
"Educacion Inicial (120)",16,13,7,,5,,1,,,,3,14
"De 12 a 14 años (121)",2,2,2,,,,,,,,,
"De 15 a 19 años (122)",4,4,4,,,,,,,,,
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",4,3,1,,2,,,,,,1,4
"De 30 a 34 años (125)",2,2,,,2,,,,,,,4
"De 35 a 39 años (126)",3,2,,,1,,1,,,,1,6
"Primaria (130)",4367,4284,832,378,588,655,963,551,230,87,83,14270
"De 12 a 14 años (131)",602,596,595,1,,,,,,,6,1
"De 15 a 19 años (132)",254,241,157,70,13,1,,,,,13,99
"De 20 a 24 años (133)",214,201,15,97,57,22,9,1,,,13,320
"De 25 a 29 años (134)",382,365,4,66,149,101,42,3,,,17,866
"De 30 a 34 años (135)",455,447,12,32,118,140,116,28,,1,8,1375
"De 35 a 39 años (136)",539,537,7,37,91,136,182,66,15,3,2,2021
"De 40 a 44 años (137)",497,490,19,19,39,94,193,99,21,6,7,2101
"De 45 a 49 años (138)",402,399,7,16,44,52,127,104,44,5,3,1929
"De 50 y más años (139)",1022,1008,16,40,77,109,294,250,150,72,14,5558
"Secundaria (140)",8953,8655,3666,1616,1446,882,737,235,56,17,298,12508
"De 12 a 14 años (141)",1340,1327,1321,5,1,,,,,,13,7
"De 15 a 19 años (142)",2230,2177,1909,251,16,,1,,,,53,287
"De 20 a 24 años (143)",1231,1115,307,587,191,25,4,1,,,116,1068
"De 25 a 29 años (144)",969,916,58,364,356,110,25,2,1,,53,1533
"De 30 a 34 años (145)",836,814,27,189,318,174,98,8,,,22,1817
"De 35 a 39 años (146)",777,758,12,110,253,202,151,29,1,,19,2066
"De 40 a 44 años (147)",580,571,10,50,138,172,155,37,8,1,9,1821
"De 45 a 49 años (148)",413,411,13,24,89,107,126,43,7,2,2,1425
"De 50 y más años (149)",577,566,9,36,84,92,177,115,39,14,11,2484
"Sup. no Univ. incompleta (150)",872,784,296,238,148,61,29,11,1,,88,921
"De 15 a 19 años (152)",144,139,131,7,1,,,,,,5,9
"De 20 a 24 años (153)",250,205,122,69,12,1,,1,,,45,102
"De 25 a 29 años (154)",170,147,30,84,30,3,,,,,23,153
"De 30 a 34 años (155)",112,106,6,46,38,15,1,,,,6,171
"De 35 a 39 años (156)",85,82,4,23,35,12,3,5,,,3,175
"De 40 a 44 años (157)",57,56,1,6,21,16,9,2,1,,1,156
"De 45 a 49 años (158)",24,24,1,1,5,8,9,,,,,73
"De 50 y más años (159)",30,25,1,2,6,6,7,3,,,5,82
"Sup. no Univ. completa (160)",1081,947,198,367,233,95,41,11,1,1,134,1375
"De 20 a 24 años (163)",169,126,71,49,5,1,,,,,43,62
"De 25 a 29 años (164)",294,238,73,122,41,2,,,,,56,210
"De 30 a 34 años (165)",235,217,27,107,68,13,1,1,,,18,292
"De 35 a 39 años (166)",162,156,12,47,61,32,4,,,,6,282
"De 40 a 44 años (167)",93,90,8,21,31,18,11,1,,,3,189
"De 45 a 49 años (168)",46,43,2,8,12,14,3,4,,,3,110
"De 50 y más años (169)",82,77,5,13,15,15,22,5,1,1,5,230
"Sup. Univ. incompleta (170)",770,653,315,158,103,47,23,6,1,,117,644
"De 15 a 19 años (172)",168,167,159,8,,,,,,,1,8
"De 20 a 24 años (173)",226,162,117,37,5,1,,2,,,64,62
"De 25 a 29 años (174)",121,86,17,48,18,2,1,,,,35,94
"De 30 a 34 años (175)",78,73,11,34,19,7,2,,,,5,101
"De 35 a 39 años (176)",58,54,1,15,28,8,2,,,,4,103
"De 40 a 44 años (177)",46,43,1,7,17,14,3,1,,,3,101
"De 45 a 49 años (178)",39,38,6,6,10,8,6,2,,,1,86
"De 50 y más años (179)",34,30,3,3,6,7,9,1,1,,4,89
"Sup. Univ. completa (180)",1082,933,192,313,266,104,50,6,2,,149,1425
"De 20 a 24 años (183)",71,49,29,18,2,,,,,,22,22
"De 25 a 29 años (184)",227,162,61,74,24,3,,,,,65,131
"De 30 a 34 años (185)",232,205,48,88,61,8,,,,,27,234
"De 35 a 39 años (186)",203,185,26,63,73,16,6,1,,,18,288
"De 40 a 44 años (187)",128,121,11,29,47,25,8,1,,,7,238
"De 45 a 49 años (188)",87,86,5,19,24,24,14,,,,1,197
"De 50 y más años (189)",134,125,12,22,35,28,22,4,2,,9,315
,,,,,,,,,,,,
"RURAL (200)",37178,35970,8939,4849,4866,3920,6007,3972,2193,1224,1208,110575
"De 12 a 14 años (201)",3856,3814,3783,25,6,,,,,,42,37
"De 15 a 19 años (202)",4787,4596,3439,923,193,26,15,,,,191,1447
"De 20 a 24 años (203)",4434,4069,764,1714,1088,349,138,16,,,365,5625
"De 25 a 29 años (204)",4178,3901,271,885,1260,811,582,74,18,,277,8960
"De 30 a 34 años (205)",3504,3405,131,459,808,773,880,277,68,9,99,10677
"De 35 a 39 años (206)",3468,3398,110,260,546,623,1099,552,168,40,70,13392
"De 40 a 44 años (207)",3030,3002,81,133,286,452,931,702,300,117,28,14479
"De 45 a 49 años (208)",2590,2566,60,122,231,265,745,617,362,164,24,13570
"De 50 y más años (209)",7331,7219,300,328,448,621,1617,1734,1277,894,112,42388
"Sin nivel (210)",8082,7881,482,467,664,746,1846,1743,1150,783,201,42003
"De 12 a 14 años (211)",58,58,55,3,,,,,,,,3
"De 15 a 19 años (212)",170,165,89,47,22,5,2,,,,5,114
"De 20 a 24 años (213)",246,221,30,59,70,31,28,3,,,25,430
"De 25 a 29 años (214)",365,336,23,38,77,76,96,19,7,,29,1023
"De 30 a 34 años (215)",472,454,15,37,80,77,141,69,29,6,18,1805
"De 35 a 39 años (216)",658,634,27,33,51,76,204,168,57,18,24,3013
"De 40 a 44 años (217)",773,764,19,23,47,77,211,216,118,53,9,4232
"De 45 a 49 años (218)",843,833,30,38,54,69,213,209,141,79,10,4744
"De 50 y más años (219)",4497,4416,194,189,263,335,951,1059,798,627,81,26639
"Educacion Inicial (220)",56,50,13,3,7,7,12,6,,2,6,149
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",10,9,7,1,1,,,,,,1,3
"De 20 a 24 años (223)",13,11,3,2,4,1,1,,,,2,17
"De 25 a 29 años (224)",13,12,,,2,4,4,2,,,1,45
"De 30 a 34 años (225)",8,7,1,,,,5,1,,,1,28
"De 35 a 39 años (226)",10,9,,,,2,2,3,,2,1,56
"Primaria (230)",15047,14742,3196,1491,1935,1869,3051,1887,909,404,305,48707
"De 12 a 14 años (231)",2073,2048,2031,14,3,,,,,,25,20
"De 15 a 19 años (232)",1350,1282,781,381,106,9,5,,,,68,640
"De 20 a 24 años (233)",1532,1459,134,505,507,215,88,10,,,73,2603
"De 25 a 29 años (234)",1696,1630,48,226,524,431,353,41,7,,66,4401
"De 30 a 34 años (235)",1583,1558,36,99,295,393,525,173,34,3,25,5590
"De 35 a 39 años (236)",1710,1698,40,81,183,301,655,325,95,18,12,7288
"De 40 a 44 años (237)",1570,1565,31,49,108,212,538,411,156,60,5,7899
"De 45 a 49 años (238)",1248,1238,18,41,95,113,362,339,190,80,10,6867
"De 50 y más años (239)",2285,2264,77,95,114,195,525,588,427,243,21,13399
"Secundaria (240)",12357,11896,4800,2449,1974,1172,1021,319,128,33,461,17804
"De 12 a 14 años (241)",1723,1706,1695,8,3,,,,,,17,14
"De 15 a 19 años (242)",3158,3043,2472,490,62,11,8,,,,115,679
"De 20 a 24 años (243)",2300,2126,442,1071,489,101,20,3,,,174,2455
"De 25 a 29 años (244)",1722,1625,93,492,612,288,126,11,3,,97,3207
"De 30 a 34 años (245)",1126,1106,35,200,355,278,200,33,5,,20,2856
"De 35 a 39 años (246)",860,840,16,77,243,214,221,52,15,2,20,2629
"De 40 a 44 años (247)",579,572,22,41,102,143,165,70,25,4,7,2092
"De 45 a 49 años (248)",425,421,9,34,56,69,152,66,30,5,4,1750
"De 50 y más años (249)",464,457,16,36,52,68,129,84,50,22,7,2122
"Sup. no Univ. incompleta (250)",537,477,190,124,99,38,19,3,3,1,60,576
"De 15 a 19 años (252)",71,70,67,2,1,,,,,,1,4
"De 20 a 24 años (253)",165,135,84,43,7,1,,,,,30,60
"De 25 a 29 años (254)",119,104,24,45,23,10,1,,1,,15,135
"De 30 a 34 años (255)",78,71,7,18,29,10,7,,,,7,135
"De 35 a 39 años (256)",56,50,5,8,24,9,3,,1,,6,104
"De 40 a 44 años (257)",17,16,1,3,4,4,2,2,,,1,45
"De 45 a 49 años (258)",16,16,,4,6,1,4,1,,,,44
"De 50 y más años (259)",15,15,2,1,5,3,2,,1,1,,49
"Sup. no Univ. completa (260)",529,441,100,173,94,39,24,11,,,88,654
"De 20 a 24 años (263)",95,61,29,21,11,,,,,,34,43
"De 25 a 29 años (264)",146,111,39,57,11,2,1,1,,,35,96
"De 30 a 34 años (265)",116,103,14,57,27,5,,,,,13,126
"De 35 a 39 años (266)",80,78,12,29,17,9,7,4,,,2,147
"De 40 a 44 años (267)",44,40,3,6,12,11,5,3,,,4,106
"De 45 a 49 años (268)",24,24,1,1,9,5,7,1,,,,70
"De 50 y más años (269)",24,24,2,2,7,7,4,2,,,,66
"Sup. Univ. incompleta (270)",190,166,70,34,23,21,15,2,,1,24,236
"De 15 a 19 años (272)",28,27,23,2,1,1,,,,,1,7
"De 20 a 24 años (273)",53,41,32,8,,,1,,,,12,12
"De 25 a 29 años (274)",26,19,7,7,5,,,,,,7,17
"De 30 a 34 años (275)",28,25,5,8,3,6,2,1,,,3,47
"De 35 a 39 años (276)",25,25,2,4,8,7,4,,,,,59
"De 40 a 44 años (277)",10,10,1,2,2,2,3,,,,,26
"De 45 a 49 años (278)",8,8,,3,2,,3,,,,,21
"De 50 y más años (279)",12,11,,,2,5,2,1,,1,1,47
"Sup. Univ. completa (280)",380,317,88,108,70,28,19,1,3,,63,446
"De 20 a 24 años (283)",30,15,10,5,,,,,,,15,5
"De 25 a 29 años (284)",91,64,37,20,6,,1,,,,27,36
"De 30 a 34 años (285)",93,81,18,40,19,4,,,,,12,90
"De 35 a 39 años (286)",69,64,8,28,20,5,3,,,,5,96
"De 40 a 44 años (287)",37,35,4,9,11,3,7,,1,,2,79
"De 45 a 49 años (288)",26,26,2,1,9,8,4,1,1,,,74
"De 50 y más años (289)",34,32,9,5,5,8,4,,1,,2,66
