"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",190,4,27,66,63,30
"Educación inicial (032)",2,1,,1,,
"Primaria (033)",495,19,206,183,79,8
"Secundaria (034)",465,16,336,92,18,3
"Superior no univ. incompleta (035)",33,,22,10,1,
"Superior no univ. completa (036)",22,,12,9,1,
"Superior univ. incompleta (037)",20,,12,5,3,
"Superior univ. completa (038)",21,,10,8,3,
"No PEA (040)",43392,20484,10638,5542,4049,2679
"Sin nivel (041)",7922,899,480,1710,2655,2178
"Educación inicial (042)",1261,1219,26,16,,
"Primaria (043)",24727,16416,3732,2934,1202,443
"Secundaria (044)",8780,1950,5890,742,156,42
"Superior no univ. incompleta (045)",280,,222,45,10,3
"Superior no univ. completa (046)",154,,82,52,16,4
"Superior univ. incompleta (047)",190,,167,16,5,2
"Superior univ. completa (048)",78,,39,27,5,7
,,,,,,
"URBANA (060)",29569,8492,9128,6660,3941,1348
"Sin nivel (061)",3994,213,322,1097,1506,856
"Educación inicial (062)",569,517,31,21,,
"Primaria (063)",13675,6502,2325,2859,1579,410
"Secundaria (064)",8919,1260,5424,1629,544,62
"Superior no univ. incompleta (065)",562,,319,196,45,2
"Superior no univ. completa (066)",793,,294,397,97,5
"Superior univ. incompleta (067)",360,,214,97,47,2
"Superior univ. completa (068)",697,,199,364,123,11
"PEA (070)",12949,475,4629,4648,2644,553
"Sin nivel (071)",1747,30,143,554,744,276
"Educación inicial (072)",36,10,11,15,,
"Primaria (073)",4874,318,1276,1887,1167,226
"Secundaria (074)",4387,117,2539,1245,447,39
"Superior no univ. incompleta (075)",375,,168,165,41,1
"Superior no univ. completa (076)",670,,229,355,84,2
"Superior univ. incompleta (077)",224,,97,84,42,1
"Superior univ. completa (078)",636,,166,343,119,8
"Ocupada (080)",12204,448,4267,4413,2542,534
"Sin nivel (081)",1632,27,126,508,707,264
"Educación inicial (082)",34,9,11,14,,
"Primaria (083)",4593,306,1164,1780,1122,221
"Secundaria (084)",4119,106,2351,1192,433,37
"Superior no univ. incompleta (085)",348,,151,156,40,1
"Superior no univ. completa (086)",653,,220,347,84,2
"Superior univ. incompleta (087)",208,,87,81,39,1
"Superior univ. completa (088)",617,,157,335,117,8
"Desocupada (090)",745,27,362,235,102,19
"Sin nivel (091)",115,3,17,46,37,12
"Educación inicial (092)",2,1,,1,,
"Primaria (093)",281,12,112,107,45,5
"Secundaria (094)",268,11,188,53,14,2
"Superior no univ. incompleta (095)",27,,17,9,1,
"Superior no univ. completa (096)",17,,9,8,,
"Superior univ. incompleta (097)",16,,10,3,3,
"Superior univ. completa (098)",19,,9,8,2,
"No PEA (100)",16620,8017,4499,2012,1297,795
"Sin nivel (101)",2247,183,179,543,762,580
"Educación inicial (102)",533,507,20,6,,
"Primaria (103)",8801,6184,1049,972,412,184
"Secundaria (104)",4532,1143,2885,384,97,23
"Superior no univ. incompleta (105)",187,,151,31,4,1
"Superior no univ. completa (106)",123,,65,42,13,3
"Superior univ. incompleta (107)",136,,117,13,5,1
"Superior univ. completa (108)",61,,33,21,4,3
,,,,,,
"RURAL (120)",41629,12903,11475,8379,5953,2919
"Sin nivel (121)",8459,766,480,1921,3058,2234
"Educación inicial (122)",752,715,14,23,,
"Primaria (123)",23281,10563,4994,4653,2442,629
"Secundaria (124)",8250,859,5591,1414,342,44
"Superior no univ. incompleta (125)",250,,137,84,25,4
"Superior no univ. completa (126)",294,,112,141,40,1
"Superior univ. incompleta (127)",116,,74,29,12,1
"Superior univ. completa (128)",227,,73,114,34,6
"PEA (130)",14857,436,5336,4849,3201,1035
"Sin nivel (131)",2784,50,179,754,1165,636
"Educación inicial (132)",24,3,8,13,,
"Primaria (133)",7355,331,2311,2691,1652,370
"Secundaria (134)",4002,52,2586,1056,283,25
"Superior no univ. incompleta (135)",157,,66,70,19,2
"Superior no univ. completa (136)",263,,95,131,37,
"Superior univ. incompleta (137)",62,,24,26,12,
"Superior univ. completa (138)",210,,67,108,33,2
"Ocupada (140)",14354,423,5073,4710,3135,1013
"Sin nivel (141)",2709,49,169,734,1139,618
"Educación inicial (142)",24,3,8,13,,
"Primaria (143)",7141,324,2217,2615,1618,367
"Secundaria (144)",3805,47,2438,1017,279,24
"Superior no univ. incompleta (145)",151,,61,69,19,2
"Superior no univ. completa (146)",258,,92,130,36,
"Superior univ. incompleta (147)",58,,22,24,12,
"Superior univ. completa (148)",208,,66,108,32,2
"Desocupada (150)",503,13,263,139,66,22
"Sin nivel (151)",75,1,10,20,26,18
"Primaria (153)",214,7,94,76,34,3
"Secundaria (154)",197,5,148,39,4,1
"Superior no univ. incompleta (155)",6,,5,1,,
"Superior no univ. completa (156)",5,,3,1,1,
"Superior univ. incompleta (157)",4,,2,2,,
"Superior univ. completa (158)",2,,1,,1,
"No PEA (160)",26772,12467,6139,3530,2752,1884
"Sin nivel (161)",5675,716,301,1167,1893,1598
"Educación inicial (162)",728,712,6,10,,
"Primaria (163)",15926,10232,2683,1962,790,259
"Secundaria (164)",4248,807,3005,358,59,19
"Superior no univ. incompleta (165)",93,,71,14,6,2
"Superior no univ. completa (166)",31,,17,10,3,1
"Superior univ. incompleta (167)",54,,50,3,,1
"Superior univ. completa (168)",17,,6,6,1,4
