"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",1,,,,1,,,,
"Explotación de minas y canteras (047)",21,1,,6,5,,3,1,5
"Industrias manufactureras (048)",48,5,,10,11,8,3,6,5
"Suministro de electricidad, gas y agua (049)",4,,,1,2,,1,,
"Construcción (050)",36,4,1,7,13,4,5,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",249,12,,54,94,34,25,12,18
"Venta, mant.y rep. veh.autom.y motoc. (052)",5,,,,2,2,,,1
"Comercio al por mayor (053)",6,,,,4,,,1,1
"Comercio al por menor (054)",238,12,,54,88,32,25,11,16
"Hoteles y restaurantes (055)",86,8,,19,36,10,10,1,2
"Trans., almac. y comunicaciones (056)",19,,,2,4,3,5,3,2
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",29,,,1,5,4,5,2,12
"Admin.pub. y defensa; p. segur.soc.afil (059)",117,6,,7,19,11,35,8,31
"Enseñanza (060)",426,,,,37,26,148,11,204
"Servicios sociales y de salud (061)",63,1,,1,3,4,21,3,30
"Otras activ. serv.comun.soc y personales (062)",23,1,,4,2,3,7,3,3
"Hogares privados con servicio doméstico (063)",41,3,,4,22,7,2,3,
"Actividad economica no especificada (065)",177,24,,59,55,6,18,5,10
,,,,,,,,,
"URBANA (066)",4643,175,4,1092,1566,299,627,192,688
"Agric., ganadería, caza y silvicultura (067)",2255,137,3,835,857,84,137,71,131
"Pesca (068)",12,,,3,8,,1,,
"Explotación de minas y canteras (069)",12,,,,4,4,2,1,1
"Industrias manufactureras (070)",102,5,,14,41,10,14,7,11
"Suministro de electricidad, gas y agua (071)",27,,,4,11,2,8,1,1
"Construcción (072)",383,4,1,58,184,48,54,10,24
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",294,8,,59,113,38,38,13,25
"Venta, mant.y rep. veh.autom.y motoc. (074)",29,,,1,8,5,10,1,4
"Comercio al por mayor (075)",9,,,,6,1,1,,1
"Comercio al por menor (076)",256,8,,58,99,32,27,12,20
"Hoteles y restaurantes (077)",73,6,,15,31,9,9,2,1
"Trans., almac. y comunicaciones (078)",110,1,,4,53,17,16,9,10
"Intermediación financiera (079)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (080)",58,,,1,6,6,12,4,29
"Admin.pub. y defensa; p. segur.soc.afil (081)",378,1,,23,98,27,89,37,103
"Enseñanza (082)",530,,,,30,29,180,15,276
"Servicios sociales y de salud (083)",89,,,2,4,3,27,5,48
"Otras activ. serv.comun.soc y personales (084)",38,1,,4,8,3,10,5,7
"Hogares privados con servicio doméstico (085)",42,3,,2,27,5,3,2,
"Actividad economica no especificada (087)",238,9,,68,91,14,26,10,20
"Hombres (088)",3016,55,4,686,1125,197,396,129,424
"Agric., ganadería, caza y silvicultura (089)",1505,45,3,539,607,61,103,50,97
"Pesca (090)",12,,,3,8,,1,,
"Explotación de minas y canteras (091)",12,,,,4,4,2,1,1
"Industrias manufactureras (092)",66,2,,8,31,6,12,1,6
"Suministro de electricidad, gas y agua (093)",23,,,3,9,2,7,1,1
"Construcción (094)",366,2,1,54,178,46,52,10,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",121,,,20,46,13,25,6,11
"Venta, mant.y rep. veh.autom.y motoc. (096)",25,,,1,7,3,10,1,3
"Comercio al por mayor (097)",5,,,,3,1,1,,
"Comercio al por menor (098)",91,,,19,36,9,14,5,8
"Hoteles y restaurantes (099)",15,,,3,4,4,3,1,
"Trans., almac. y comunicaciones (100)",99,1,,4,51,15,13,7,8
"Intermediación financiera (101)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (102)",40,,,1,4,3,8,3,21
"Admin.pub. y defensa; p. segur.soc.afil (103)",304,1,,18,91,22,65,30,77
"Enseñanza (104)",238,,,,10,10,73,7,138
"Servicios sociales y de salud (105)",41,,,1,2,,14,3,21
"Otras activ. serv.comun.soc y personales (106)",22,,,2,6,1,4,3,6
"Hogares privados con servicio doméstico (107)",12,1,,1,9,,1,,
"Actividad economica no especificada (109)",139,3,,29,65,10,13,6,13
"Mujeres (110)",1627,120,,406,441,102,231,63,264
"Agric., ganadería, caza y silvicultura (111)",750,92,,296,250,23,34,21,34
"Industrias manufactureras (114)",36,3,,6,10,4,2,6,5
"Suministro de electricidad, gas y agua (115)",4,,,1,2,,1,,
"Construcción (116)",17,2,,4,6,2,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",173,8,,39,67,25,13,7,14
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,1,2,,,1
"Comercio al por mayor (119)",4,,,,3,,,,1
"Comercio al por menor (120)",165,8,,39,63,23,13,7,12
"Hoteles y restaurantes (121)",58,6,,12,27,5,6,1,1
"Trans., almac. y comunicaciones (122)",11,,,,2,2,3,2,2
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",18,,,,2,3,4,1,8
"Admin.pub. y defensa; p. segur.soc.afil (125)",74,,,5,7,5,24,7,26
"Enseñanza (126)",292,,,,20,19,107,8,138
"Servicios sociales y de salud (127)",48,,,1,2,3,13,2,27
"Otras activ. serv.comun.soc y personales (128)",16,1,,2,2,2,6,2,1
"Hogares privados con servicio doméstico (129)",30,2,,1,18,5,2,2,
"Actividad economica no especificada (131)",99,6,,39,26,4,13,4,7
,,,,,,,,,
"RURAL (132)",5558,408,4,1615,1995,440,512,193,391
"Agric., ganadería, caza y silvicultura (133)",3404,343,3,1329,1213,180,146,77,113
"Pesca (134)",88,1,,25,52,4,4,,2
"Explotación de minas y canteras (135)",530,2,,29,157,98,136,55,53
"Industrias manufactureras (136)",50,2,,9,22,8,7,1,1
"Suministro de electricidad, gas y agua (137)",5,,,1,4,,,,
"Construcción (138)",353,4,1,79,173,38,31,14,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",144,4,,28,57,18,20,10,7
"Venta, mant.y rep. veh.autom.y motoc. (140)",12,,,,4,3,2,3,
"Comercio al por mayor (141)",11,,,1,8,,,2,
"Comercio al por menor (142)",121,4,,27,45,15,18,5,7
"Hoteles y restaurantes (143)",45,2,,7,19,8,7,,2
"Trans., almac. y comunicaciones (144)",86,2,,11,45,13,8,4,3
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",66,,,4,16,11,13,6,16
"Admin.pub. y defensa; p. segur.soc.afil (147)",232,9,,32,86,24,46,6,29
"Enseñanza (148)",239,,,,25,12,61,6,135
"Servicios sociales y de salud (149)",28,1,,,1,4,13,2,7
"Otras activ. serv.comun.soc y personales (150)",17,1,,4,2,2,3,2,3
"Hogares privados con servicio doméstico (151)",13,2,,3,5,2,,1,
"Actividad economica no especificada (153)",257,35,,54,118,18,17,9,6
"Hombres (154)",4092,152,2,1158,1588,367,391,155,279
"Agric., ganadería, caza y silvicultura (155)",2402,124,2,937,924,148,117,55,95
"Pesca (156)",87,1,,25,51,4,4,,2
"Explotación de minas y canteras (157)",509,1,,23,152,98,133,54,48
"Industrias manufactureras (158)",38,,,5,21,4,6,1,1
"Suministro de electricidad, gas y agua (159)",5,,,1,4,,,,
"Construcción (160)",334,2,,76,166,36,28,14,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",68,,,13,30,9,8,5,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",11,,,,3,3,2,3,
"Comercio al por mayor (163)",9,,,1,7,,,1,
"Comercio al por menor (164)",48,,,12,20,6,6,1,3
"Hoteles y restaurantes (165)",17,,,,10,3,3,,1
"Trans., almac. y comunicaciones (166)",78,2,,9,43,12,6,3,3
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",55,,,3,13,10,12,5,12
"Admin.pub. y defensa; p. segur.soc.afil (169)",189,3,,30,74,18,35,5,24
"Enseñanza (170)",105,,,,8,5,20,3,69
"Servicios sociales y de salud (171)",13,,,,,3,5,1,4
"Otras activ. serv.comun.soc y personales (172)",10,1,,2,2,1,2,1,1
"Hogares privados con servicio doméstico (173)",2,1,,,1,,,,
"Actividad economica no especificada (175)",179,17,,34,89,16,12,8,3
"Mujeres (176)",1466,256,2,457,407,73,121,38,112
"Agric., ganadería, caza y silvicultura (177)",1002,219,1,392,289,32,29,22,18
"Pesca (178)",1,,,,1,,,,
"Explotación de minas y canteras (179)",21,1,,6,5,,3,1,5
"Industrias manufactureras (180)",12,2,,4,1,4,1,,
"Construcción (182)",19,2,1,3,7,2,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",76,4,,15,27,9,12,5,4
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,,,,1,,,1,
"Comercio al por menor (186)",73,4,,15,25,9,12,4,4
"Hoteles y restaurantes (187)",28,2,,7,9,5,4,,1
"Trans., almac. y comunicaciones (188)",8,,,2,2,1,2,1,
"Activid.inmobil., empres. y de alquiler (190)",11,,,1,3,1,1,1,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",43,6,,2,12,6,11,1,5
"Enseñanza (192)",134,,,,17,7,41,3,66
"Servicios sociales y de salud (193)",15,1,,,1,1,8,1,3
"Otras activ. serv.comun.soc y personales (194)",7,,,2,,1,1,1,2
"Hogares privados con servicio doméstico (195)",11,1,,3,4,2,,1,
"Actividad economica no especificada (197)",78,18,,20,29,2,5,1,3
