"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",5,5,1,3,1,,,,,,,5
"De 25 a 29 años (024)",5,5,,,2,1,2,,,,,15
"De 30 a 34 años (025)",3,3,,2,1,,,,,,,4
"De 35 a 39 años (026)",1,1,,1,,,,,,,,1
"Primaria (030)",3617,3601,790,303,478,442,691,448,252,197,16,12875
"De 12 a 14 años (031)",515,515,507,7,1,,,,,,,9
"De 15 a 19 años (032)",246,246,176,56,12,2,,,,,,86
"De 20 a 24 años (033)",236,234,37,77,85,24,10,1,,,2,367
"De 25 a 29 años (034)",279,278,14,40,109,75,36,4,,,1,658
"De 30 a 34 años (035)",288,284,6,32,69,79,77,19,1,1,4,884
"De 35 a 39 años (036)",353,350,4,24,76,82,110,37,15,2,3,1291
"De 40 a 44 años (037)",294,293,7,10,41,50,108,58,15,4,1,1254
"De 45 a 49 años (038)",266,265,3,11,21,32,94,66,29,9,1,1333
"De 50 y más años (039)",1140,1136,36,46,64,98,256,263,192,181,4,6993
"Secundaria (040)",4797,4720,1877,759,848,545,476,142,44,29,77,7750
"De 12 a 14 años (041)",610,609,608,1,,,,,,,1,1
"De 15 a 19 años (042)",1108,1101,974,111,14,2,,,,,7,145
"De 20 a 24 años (043)",655,631,177,295,126,28,4,1,,,24,654
"De 25 a 29 años (044)",591,570,45,176,237,86,26,,,,21,1017
"De 30 a 34 años (045)",455,450,24,78,185,106,54,3,,,5,1015
"De 35 a 39 años (046)",400,396,11,36,131,103,101,13,1,,4,1124
"De 40 a 44 años (047)",339,334,5,18,85,95,103,24,3,1,5,1107
"De 45 a 49 años (048)",217,217,6,10,25,61,70,35,8,2,,857
"De 50 y más años (049)",422,412,27,34,45,64,118,66,32,26,10,1830
"Sup. no Univ. incompleta (050)",734,701,226,169,149,91,41,16,4,5,33,1110
"De 15 a 19 años (052)",106,104,93,9,2,,,,,,2,13
"De 20 a 24 años (053)",181,165,94,60,11,,,,,,16,82
"De 25 a 29 años (054)",119,111,15,53,36,6,1,,,,8,147
"De 30 a 34 años (055)",87,84,6,25,25,24,4,,,,3,164
"De 35 a 39 años (056)",95,95,13,6,37,28,9,2,,,,215
"De 40 a 44 años (057)",42,41,2,3,14,17,3,2,,,1,108
"De 45 a 49 años (058)",45,44,1,6,12,9,10,5,,1,1,143
"De 50 y más años (059)",59,57,2,7,12,7,14,7,4,4,2,238
"Sup. no Univ. completa (060)",1081,1011,211,259,260,130,104,30,14,3,70,1949
"De 20 a 24 años (063)",165,137,88,37,10,2,,,,,28,63
"De 25 a 29 años (064)",236,214,65,89,45,11,4,,,,22,228
"De 30 a 34 años (065)",207,197,30,72,62,23,8,2,,,10,311
"De 35 a 39 años (066)",156,153,9,34,57,29,23,1,,,3,336
"De 40 a 44 años (067)",104,102,7,7,42,28,14,3,1,,2,262
"De 45 a 49 años (068)",84,82,4,10,26,17,18,3,3,1,2,243
"De 50 y más años (069)",129,126,8,10,18,20,37,21,10,2,3,506
"Sup. Univ. incompleta (070)",277,265,87,57,56,34,20,6,4,1,12,441
"De 15 a 19 años (072)",40,40,39,1,,,,,,,,1
"De 20 a 24 años (073)",61,56,35,16,4,,1,,,,5,29
"De 25 a 29 años (074)",34,30,5,15,10,,,,,,4,35
"De 30 a 34 años (075)",33,33,2,9,14,6,2,,,,,63
"De 35 a 39 años (076)",30,30,1,5,14,6,3,,1,,,71
"De 40 a 44 años (077)",27,26,3,5,5,10,2,,1,,1,62
"De 45 a 49 años (078)",15,15,1,2,5,4,3,,,,,37
"De 50 y más años (079)",37,35,1,4,4,8,9,6,2,1,2,143
"Sup. Univ. completa (080)",750,695,159,136,195,100,62,26,12,5,55,1409
"De 20 a 24 años (083)",41,36,23,8,4,1,,,,,5,19
"De 25 a 29 años (084)",92,74,33,23,13,4,1,,,,18,65
"De 30 a 34 años (085)",156,137,45,35,42,12,3,,,,19,167
"De 35 a 39 años (086)",138,135,26,33,50,16,8,2,,,3,227
"De 40 a 44 años (087)",94,91,14,13,37,18,6,3,,,3,185
"De 45 a 49 años (088)",75,73,5,9,29,18,8,1,2,1,2,189
"De 50 y más años (089)",154,149,13,15,20,31,36,20,10,4,5,557
,,,,,,,,,,,,
"URBANA (100)",7943,7756,2078,1140,1316,946,1066,602,327,281,187,21069
"De 12 a 14 años (101)",667,666,660,6,,,,,,,1,6
"De 15 a 19 años (102)",893,886,769,100,14,3,,,,,7,137
"De 20 a 24 años (103)",823,772,274,312,150,28,8,,,,51,728
"De 25 a 29 años (104)",873,821,133,262,279,113,32,2,,,52,1305
"De 30 a 34 años (105)",858,832,79,176,274,184,96,20,2,1,26,1838
"De 35 a 39 años (106)",813,804,42,102,245,197,174,31,12,1,9,2238
"De 40 a 44 años (107)",667,655,33,44,152,144,195,65,13,9,12,2254
"De 45 a 49 años (108)",536,530,16,30,86,96,148,90,45,19,6,2309
"De 50 y más años (109)",1813,1790,72,108,116,181,413,394,255,251,23,10254
"Sin nivel (110)",1014,1000,39,51,77,105,224,214,147,143,14,5763
"De 12 a 14 años (111)",9,9,9,,,,,,,,,
"De 15 a 19 años (112)",1,1,1,,,,,,,,,
"De 20 a 24 años (113)",20,17,4,11,,1,1,,,,3,18
"De 25 a 29 años (114)",11,11,2,,6,2,1,,,,,22
"De 30 a 34 años (115)",61,59,2,3,20,14,12,5,2,1,2,195
"De 35 a 39 años (116)",73,72,3,4,12,24,20,5,4,,1,253
"De 40 a 44 años (117)",97,95,3,6,7,10,37,19,8,5,2,459
"De 45 a 49 años (118)",92,92,,3,4,9,26,25,16,9,,551
"De 50 y más años (119)",650,644,15,24,28,45,127,160,117,128,6,4265
"Educacion Inicial (120)",14,14,2,5,4,1,2,,,,,24
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",4,4,1,2,1,,,,,,,4
"De 25 a 29 años (124)",5,5,,,2,1,2,,,,,15
"De 30 a 34 años (125)",3,3,,2,1,,,,,,,4
"Primaria (130)",1932,1925,454,155,227,238,368,245,127,111,7,6835
"De 12 a 14 años (131)",308,308,303,5,,,,,,,,5
"De 15 a 19 años (132)",122,122,91,26,4,1,,,,,,37
"De 20 a 24 años (133)",103,103,16,33,38,11,5,,,,,162
"De 25 a 29 años (134)",127,127,4,19,51,38,13,2,,,,303
"De 30 a 34 años (135)",152,151,4,20,36,45,33,13,,,1,452
"De 35 a 39 años (136)",187,186,3,13,38,47,63,15,6,1,1,661
"De 40 a 44 años (137)",153,152,4,6,20,26,65,24,4,3,1,631
"De 45 a 49 años (138)",152,151,2,4,13,19,52,36,18,7,1,782
"De 50 y más años (139)",628,625,27,29,27,51,137,155,99,100,3,3802
"Secundaria (140)",2922,2881,1108,472,523,339,301,89,30,19,41,4875
"De 12 a 14 años (141)",349,348,347,1,,,,,,,1,1
"De 15 a 19 años (142)",678,673,595,68,8,2,,,,,5,90
"De 20 a 24 años (143)",389,379,97,177,89,14,2,,,,10,405
"De 25 a 29 años (144)",376,364,32,117,144,58,13,,,,12,633
"De 30 a 34 años (145)",285,284,10,47,117,72,36,2,,,1,661
"De 35 a 39 años (146)",240,238,5,21,75,66,62,8,1,,2,691
"De 40 a 44 años (147)",210,206,3,13,48,55,69,16,1,1,4,692
"De 45 a 49 años (148)",133,133,4,5,18,34,43,21,7,1,,534
"De 50 y más años (149)",262,256,15,23,24,38,76,42,21,17,6,1168
"Sup. no Univ. incompleta (150)",497,474,139,115,106,70,32,9,1,2,23,763
"De 15 a 19 años (152)",61,59,52,5,2,,,,,,2,9
"De 20 a 24 años (153)",118,105,58,39,8,,,,,,13,55
"De 25 a 29 años (154)",82,78,13,36,25,4,,,,,4,98
"De 30 a 34 años (155)",63,62,4,19,16,20,3,,,,1,124
"De 35 a 39 años (156)",69,69,8,4,25,22,9,1,,,,165
"De 40 a 44 años (157)",33,32,2,2,12,13,2,1,,,1,81
"De 45 a 49 años (158)",32,31,1,3,10,6,7,4,,,1,96
"De 50 y más años (159)",39,38,1,7,8,5,11,3,1,2,1,135
"Sup. no Univ. completa (160)",779,728,149,187,188,90,78,21,12,3,51,1432
"De 20 a 24 años (163)",103,86,53,26,6,1,,,,,17,41
"De 25 a 29 años (164)",169,151,51,60,32,6,2,,,,18,150
"De 30 a 34 años (165)",147,139,22,52,41,17,7,,,,8,215
"De 35 a 39 años (166)",112,110,7,27,43,20,13,,,,2,227
"De 40 a 44 años (167)",77,75,6,5,28,20,14,2,,,2,193
"De 45 a 49 años (168)",66,64,4,7,22,11,13,3,3,1,2,194
"De 50 y más años (169)",105,103,6,10,16,15,29,16,9,2,2,412
"Sup. Univ. incompleta (170)",208,199,61,47,45,23,15,5,3,,9,327
"De 15 a 19 años (172)",30,30,30,,,,,,,,,
"De 20 a 24 años (173)",49,44,24,16,4,,,,,,5,24
"De 25 a 29 años (174)",26,23,1,13,9,,,,,,3,31
"De 30 a 34 años (175)",25,25,1,6,12,4,2,,,,,50
"De 35 a 39 años (176)",24,24,1,4,11,5,2,,1,,,57
"De 40 a 44 años (177)",19,19,2,4,5,6,2,,,,,40
"De 45 a 49 años (178)",10,10,1,1,3,3,2,,,,,25
"De 50 y más años (179)",25,24,1,3,1,5,7,5,2,,1,100
"Sup. Univ. completa (180)",577,535,126,108,146,80,46,19,7,3,42,1050
"De 20 a 24 años (183)",37,34,21,8,4,1,,,,,3,19
"De 25 a 29 años (184)",77,62,30,17,10,4,1,,,,15,53
"De 30 a 34 años (185)",122,109,36,27,31,12,3,,,,13,137
"De 35 a 39 años (186)",108,105,15,29,41,13,5,2,,,3,184
"De 40 a 44 años (187)",78,76,13,8,32,14,6,3,,,2,158
"De 45 a 49 años (188)",51,49,4,7,16,14,5,1,1,1,2,127
"De 50 y más años (189)",104,100,7,12,12,22,26,13,6,2,4,372
,,,,,,,,,,,,
"RURAL (200)",5695,5592,1385,660,841,629,809,591,370,307,103,18218
"De 12 a 14 años (201)",485,485,482,2,1,,,,,,,4
"De 15 a 19 años (202)",631,628,527,83,16,1,1,,,,3,122
"De 20 a 24 años (203)",558,525,185,200,97,31,10,2,,,33,544
"De 25 a 29 años (204)",521,494,48,139,182,75,45,5,,,27,945
"De 30 a 34 años (205)",500,482,38,85,163,96,80,16,3,1,18,1191
"De 35 a 39 años (206)",536,528,28,47,142,111,135,47,15,3,8,1709
"De 40 a 44 años (207)",459,456,12,20,87,103,100,79,36,19,3,1955
"De 45 a 49 años (208)",392,392,10,25,40,64,105,79,42,27,,1921
"De 50 y más años (209)",1613,1602,55,59,113,148,333,363,274,257,11,9827
"Sin nivel (210)",1347,1334,69,57,90,127,255,311,220,205,13,7962
"De 12 a 14 años (211)",15,15,15,,,,,,,,,
"De 15 a 19 años (212)",19,18,12,3,2,,1,,,,1,11
"De 20 a 24 años (213)",17,16,,5,6,3,2,,,,1,35
"De 25 a 29 años (214)",27,22,2,5,3,3,6,3,,,5,63
"De 30 a 34 años (215)",68,67,2,5,19,16,16,7,2,,1,226
"De 35 a 39 años (216)",103,100,3,6,10,20,35,18,6,2,3,429
"De 40 a 44 años (217)",129,129,4,2,8,19,22,35,21,18,,772
"De 45 a 49 años (218)",134,134,6,4,4,10,24,34,29,23,,877
"De 50 y más años (219)",835,833,25,27,38,56,149,214,162,162,2,5549
"Educacion Inicial (220)",7,7,3,4,,,,,,,,4
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 35 a 39 años (226)",1,1,,1,,,,,,,,1
"Primaria (230)",1685,1676,336,148,251,204,323,203,125,86,9,6040
"De 12 a 14 años (231)",207,207,204,2,1,,,,,,,4
"De 15 a 19 años (232)",124,124,85,30,8,1,,,,,,49
"De 20 a 24 años (233)",133,131,21,44,47,13,5,1,,,2,205
"De 25 a 29 años (234)",152,151,10,21,58,37,23,2,,,1,355
"De 30 a 34 años (235)",136,133,2,12,33,34,44,6,1,1,3,432
"De 35 a 39 años (236)",166,164,1,11,38,35,47,22,9,1,2,630
"De 40 a 44 años (237)",141,141,3,4,21,24,43,34,11,1,,623
"De 45 a 49 años (238)",114,114,1,7,8,13,42,30,11,2,,551
"De 50 y más años (239)",512,511,9,17,37,47,119,108,93,81,1,3191
"Secundaria (240)",1875,1839,769,287,325,206,175,53,14,10,36,2875
"De 12 a 14 años (241)",261,261,261,,,,,,,,,
"De 15 a 19 años (242)",430,428,379,43,6,,,,,,2,55
"De 20 a 24 años (243)",266,252,80,118,37,14,2,1,,,14,249
"De 25 a 29 años (244)",215,206,13,59,93,28,13,,,,9,384
"De 30 a 34 años (245)",170,166,14,31,68,34,18,1,,,4,354
"De 35 a 39 años (246)",160,158,6,15,56,37,39,5,,,2,433
"De 40 a 44 años (247)",129,128,2,5,37,40,34,8,2,,1,415
"De 45 a 49 años (248)",84,84,2,5,7,27,27,14,1,1,,323
"De 50 y más años (249)",160,156,12,11,21,26,42,24,11,9,4,662
"Sup. no Univ. incompleta (250)",237,227,87,54,43,21,9,7,3,3,10,347
"De 15 a 19 años (252)",45,45,41,4,,,,,,,,4
"De 20 a 24 años (253)",63,60,36,21,3,,,,,,3,27
"De 25 a 29 años (254)",37,33,2,17,11,2,1,,,,4,49
"De 30 a 34 años (255)",24,22,2,6,9,4,1,,,,2,40
"De 35 a 39 años (256)",26,26,5,2,12,6,,1,,,,50
"De 40 a 44 años (257)",9,9,,1,2,4,1,1,,,,27
"De 45 a 49 años (258)",13,13,,3,2,3,3,1,,1,,47
"De 50 y más años (259)",20,19,1,,4,2,3,4,3,2,1,103
"Sup. no Univ. completa (260)",302,283,62,72,72,40,26,9,2,,19,517
"De 20 a 24 años (263)",62,51,35,11,4,1,,,,,11,22
"De 25 a 29 años (264)",67,63,14,29,13,5,2,,,,4,78
"De 30 a 34 años (265)",60,58,8,20,21,6,1,2,,,2,96
"De 35 a 39 años (266)",44,43,2,7,14,9,10,1,,,1,109
"De 40 a 44 años (267)",27,27,1,2,14,8,,1,1,,,69
"De 45 a 49 años (268)",18,18,,3,4,6,5,,,,,49
"De 50 y más años (269)",24,23,2,,2,5,8,5,1,,1,94
"Sup. Univ. incompleta (270)",69,66,26,10,11,11,5,1,1,1,3,114
"De 15 a 19 años (272)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (273)",12,12,11,,,,1,,,,,5
"De 25 a 29 años (274)",8,7,4,2,1,,,,,,1,4
"De 30 a 34 años (275)",8,8,1,3,2,2,,,,,,13
"De 35 a 39 años (276)",6,6,,1,3,1,1,,,,,14
"De 40 a 44 años (277)",8,7,1,1,,4,,,1,,1,22
"De 45 a 49 años (278)",5,5,,1,2,1,1,,,,,12
"De 50 y más años (279)",12,11,,1,3,3,2,1,,1,1,43
"Sup. Univ. completa (280)",173,160,33,28,49,20,16,7,5,2,13,359
"De 20 a 24 años (283)",4,2,2,,,,,,,,2,
"De 25 a 29 años (284)",15,12,3,6,3,,,,,,3,12
"De 30 a 34 años (285)",34,28,9,8,11,,,,,,6,30
"De 35 a 39 años (286)",30,30,11,4,9,3,3,,,,,43
"De 40 a 44 años (287)",16,15,1,5,5,4,,,,,1,27
"De 45 a 49 años (288)",24,24,1,2,13,4,3,,1,,,62
"De 50 y más años (289)",50,49,6,3,8,9,10,7,4,2,1,185
