"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",112,109,1,78,24,4,1,1,,,3,149
"De 25 a 29 años (024)",102,98,4,41,27,14,11,1,,,4,192
"De 30 a 34 años (025)",86,86,4,24,33,13,9,2,,1,,193
"De 35 a 39 años (026)",91,91,3,12,23,21,27,5,,,,269
"De 40 a 44 años (027)",69,69,1,4,7,9,29,15,3,1,,307
"De 45 a 49 años (028)",64,64,3,6,10,7,18,14,4,2,,271
"De 50 y más años (029)",154,154,5,11,15,12,32,35,25,19,,868
"Casado(a) (030)",4440,4418,98,199,357,442,881,924,785,732,22,27059
"De 12 a 14 años (031)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (032)",29,26,7,9,5,1,4,,,,3,38
"De 20 a 24 años (033)",148,145,11,44,50,29,11,,,,3,278
"De 25 a 29 años (034)",279,277,6,40,77,74,64,16,,,2,789
"De 30 a 34 años (035)",446,443,8,27,62,93,153,75,19,6,3,1813
"De 35 a 39 años (036)",572,571,5,14,49,82,167,150,79,25,1,3000
"De 40 a 44 años (037)",630,630,5,14,38,49,131,171,136,86,,4027
"De 45 a 49 años (038)",597,596,5,10,21,36,88,159,143,134,1,4321
"De 50 y más años (039)",1736,1727,49,40,55,78,263,353,408,481,9,12792
"Viudo(a) (040)",1306,1293,44,52,91,78,244,286,278,220,13,8261
"De 15 a 19 años (042)",2,2,2,,,,,,,,,
"De 20 a 24 años (043)",5,5,,2,1,1,,1,,,,13
"De 25 a 29 años (044)",17,16,3,2,6,4,,,1,,1,35
"De 30 a 34 años (045)",30,30,1,2,8,7,11,,1,,,93
"De 35 a 39 años (046)",44,44,1,2,5,8,10,11,5,2,,212
"De 40 a 44 años (047)",44,44,1,1,2,2,17,12,7,2,,241
"De 45 a 49 años (048)",74,74,4,2,5,5,17,23,13,5,,423
"De 50 y más años (049)",1090,1078,32,41,64,51,189,239,251,211,12,7244
"Divorciado(a) (050)",59,56,3,7,14,7,7,7,7,4,3,238
"De 20 a 24 años (053)",10,9,,3,4,2,,,,,1,17
"De 25 a 29 años (054)",5,4,,2,1,1,,,,,1,7
"De 30 a 34 años (055)",4,3,1,2,,,,,,,1,2
"De 35 a 39 años (056)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (057)",8,8,,,1,1,1,4,,1,,48
"De 45 a 49 años (058)",8,8,,,1,,2,1,3,1,,53
"De 50 y más años (059)",22,22,2,,6,2,4,2,4,2,,106
"Soltero(a) (060)",5718,5443,4945,296,125,50,27,,,,275,804
"De 12 a 14 años (061)",2029,2029,2026,3,,,,,,,,3
"De 15 a 19 años (062)",2113,2113,2059,47,6,,1,,,,,63
"De 20 a 24 años (063)",770,655,530,96,25,4,,,,,115,158
"De 25 a 29 años (064)",330,247,156,57,22,11,1,,,,83,138
"De 30 a 34 años (065)",165,132,64,33,23,10,2,,,,33,117
"De 35 a 39 años (066)",85,66,16,22,15,7,6,,,,19,97
"De 40 a 44 años (067)",54,48,19,6,9,10,4,,,,6,70
"De 45 a 49 años (068)",37,32,17,6,7,1,1,,,,5,27
"De 50 y más años (069)",135,121,58,26,18,7,12,,,,14,131
,,,,,,,,,,,,
"URBANA (080)",5999,5888,1971,721,648,507,804,560,397,280,111,17175
"De 12 a 14 años (081)",698,697,695,2,,,,,,,1,2
"De 15 a 19 años (082)",900,894,784,94,12,1,3,,,,6,133
"De 20 a 24 años (083)",665,628,252,230,107,30,7,2,,,37,577
"De 25 a 29 años (084)",571,542,110,169,148,75,37,3,,,29,865
"De 30 a 34 años (085)",549,534,45,83,135,129,118,24,,,15,1408
"De 35 a 39 años (086)",568,564,12,45,92,110,189,74,35,7,4,2232
"De 40 a 44 años (087)",448,444,12,25,55,55,135,101,45,16,4,2094
"De 45 a 49 años (088)",339,337,10,15,24,41,76,83,61,27,2,1885
"De 50 y más años (089)",1261,1248,51,58,75,66,239,273,256,230,13,7979
"Conviviente (090)",1453,1438,85,360,301,211,267,126,62,26,15,4381
"De 12 a 14 años (091)",4,3,2,1,,,,,,,1,1
"De 15 a 19 años (092)",87,83,22,53,7,1,,,,,4,70
"De 20 a 24 años (093)",287,282,29,145,82,19,5,2,,,5,400
"De 25 a 29 años (094)",276,274,17,95,89,48,22,3,,,2,529
"De 30 a 34 años (095)",246,244,6,33,65,64,65,11,,,2,710
"De 35 a 39 años (096)",224,224,1,13,31,49,84,27,17,2,,926
"De 40 a 44 años (097)",121,121,1,10,15,10,45,27,9,4,,557
"De 45 a 49 años (098)",77,76,1,5,6,14,18,17,11,4,1,386
"De 50 y más años (099)",131,131,6,5,6,6,28,39,25,16,,802
"Separado(a) (100)",288,286,5,79,52,32,55,35,18,10,2,1008
"De 15 a 19 años (102)",22,21,,19,2,,,,,,1,23
"De 20 a 24 años (103)",30,30,,25,4,1,,,,,,36
"De 25 a 29 años (104)",28,27,,14,9,3,1,,,,1,45
"De 30 a 34 años (105)",31,31,2,8,13,5,2,1,,,,65
"De 35 a 39 años (106)",48,48,1,7,10,11,17,2,,,,145
"De 40 a 44 años (107)",33,33,,1,4,5,12,10,1,,,152
"De 45 a 49 años (108)",25,25,1,1,2,3,9,6,2,1,,119
"De 50 y más años (109)",71,71,1,4,8,4,14,16,15,9,,423
"Casado(a) (110)",1598,1590,38,115,180,215,365,285,221,171,8,8351
"De 12 a 14 años (111)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (112)",11,10,2,4,1,,3,,,,1,18
"De 20 a 24 años (113)",49,48,7,17,13,9,2,,,,1,79
"De 25 a 29 años (114)",101,101,5,29,33,20,14,,,,,214
"De 30 a 34 años (115)",183,181,5,22,40,55,47,12,,,2,548
"De 35 a 39 años (116)",230,230,2,9,36,41,80,41,18,3,,1008
"De 40 a 44 años (117)",244,244,3,10,29,32,69,58,32,11,,1231
"De 45 a 49 años (118)",193,192,1,4,10,23,41,50,42,21,1,1192
"De 50 y más años (119)",585,582,12,19,18,35,109,124,129,136,3,4060
"Viudo(a) (120)",467,464,5,25,42,24,92,111,93,72,3,2910
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 25 a 29 años (124)",6,6,1,1,4,,,,,,,9
"De 30 a 34 años (125)",9,9,,1,3,2,3,,,,,25
"De 35 a 39 años (126)",20,20,,2,5,3,4,4,,2,,85
"De 40 a 44 años (127)",18,18,,1,,2,6,5,3,1,,99
"De 45 a 49 años (128)",24,24,,1,2,1,6,9,4,1,,143
"De 50 y más años (129)",387,384,3,17,28,16,73,93,86,68,3,2547
"Divorciado(a) (130)",24,24,1,2,6,2,6,3,3,1,,106
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 40 a 44 años (137)",3,3,,,1,,1,1,,,,14
"De 45 a 49 años (138)",6,6,,,1,,2,1,2,,,35
"De 50 y más años (139)",13,13,1,,4,2,3,1,1,1,,55
"Soltero(a) (140)",2169,2086,1837,140,67,23,19,,,,83,419
"De 12 a 14 años (141)",692,692,692,,,,,,,,,
"De 15 a 19 años (142)",779,779,759,18,2,,,,,,,22
"De 20 a 24 años (143)",297,266,216,41,8,1,,,,,31,60
"De 25 a 29 años (144)",159,133,87,29,13,4,,,,,26,67
"De 30 a 34 años (145)",79,68,32,18,14,3,1,,,,11,59
"De 35 a 39 años (146)",46,42,8,14,10,6,4,,,,4,68
"De 40 a 44 años (147)",29,25,8,3,6,6,2,,,,4,41
"De 45 a 49 años (148)",14,14,7,4,3,,,,,,,10
"De 50 y más años (149)",74,67,28,13,11,3,12,,,,7,92
,,,,,,,,,,,,
"RURAL (160)",10241,9953,3360,870,782,742,1290,1165,932,812,288,34976
"De 12 a 14 años (161)",1347,1343,1338,5,,,,,,,4,5
"De 15 a 19 años (162)",1590,1562,1353,167,33,6,3,,,,28,263
"De 20 a 24 años (163)",1184,1079,357,343,237,105,32,5,,,105,1299
"De 25 a 29 años (164)",910,838,90,155,183,208,175,24,3,,72,2071
"De 30 a 34 años (165)",815,786,49,58,100,142,280,116,32,9,29,3030
"De 35 a 39 años (166)",790,773,23,33,60,99,219,198,111,30,17,3945
"De 40 a 44 años (167)",698,695,19,17,23,48,143,192,155,98,3,4472
"De 45 a 49 años (168)",668,663,24,19,35,32,99,179,137,138,5,4513
"De 50 y más años (169)",2239,2214,107,73,111,102,339,451,494,537,25,15378
"Conviviente (170)",2529,2469,133,455,399,380,541,309,165,87,60,9102
"De 12 a 14 años (171)",6,2,1,1,,,,,,,4,1
"De 15 a 19 años (172)",205,182,47,107,23,4,1,,,,23,169
"De 20 a 24 años (173)",517,502,38,205,158,76,22,3,,,15,861
"De 25 a 29 años (174)",472,464,14,87,109,131,114,7,2,,8,1246
"De 30 a 34 años (175)",387,382,10,20,44,84,158,52,12,2,5,1510
"De 35 a 39 años (176)",340,339,9,15,28,41,114,79,45,8,1,1668
"De 40 a 44 años (177)",220,219,4,7,6,22,51,64,45,20,1,1316
"De 45 a 49 años (178)",150,150,4,5,9,10,31,48,24,19,,917
"De 50 y más años (179)",232,229,6,8,22,12,50,56,37,38,3,1414
"Separado(a) (180)",447,438,18,143,91,49,72,38,14,13,9,1298
"De 12 a 14 años (181)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (182)",32,29,,26,2,1,,,,,3,33
"De 20 a 24 años (183)",82,79,1,53,20,3,1,1,,,3,113
"De 25 a 29 años (184)",74,71,4,27,18,11,10,1,,,3,147
"De 30 a 34 años (185)",55,55,2,16,20,8,7,1,,1,,128
"De 35 a 39 años (186)",43,43,2,5,13,10,10,3,,,,124
"De 40 a 44 años (187)",36,36,1,3,3,4,17,5,2,1,,155
"De 45 a 49 años (188)",39,39,2,5,8,4,9,8,2,1,,152
"De 50 y más años (189)",83,83,4,7,7,8,18,19,10,10,,445
"Casado(a) (190)",2842,2828,60,84,177,227,516,639,564,561,14,18708
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",18,16,5,5,4,1,1,,,,2,20
"De 20 a 24 años (193)",99,97,4,27,37,20,9,,,,2,199
"De 25 a 29 años (194)",178,176,1,11,44,54,50,16,,,2,575
"De 30 a 34 años (195)",263,262,3,5,22,38,106,63,19,6,1,1265
"De 35 a 39 años (196)",342,341,3,5,13,41,87,109,61,22,1,1992
"De 40 a 44 años (197)",386,386,2,4,9,17,62,113,104,75,,2796
"De 45 a 49 años (198)",404,404,4,6,11,13,47,109,101,113,,3129
"De 50 y más años (199)",1151,1145,37,21,37,43,154,229,279,345,6,8732
"Viudo(a) (200)",839,829,39,27,49,54,152,175,185,148,10,5351
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",3,3,,,1,1,,1,,,,11
"De 25 a 29 años (204)",11,10,2,1,2,4,,,1,,1,26
"De 30 a 34 años (205)",21,21,1,1,5,5,8,,1,,,68
"De 35 a 39 años (206)",24,24,1,,,5,6,7,5,,,127
"De 40 a 44 años (207)",26,26,1,,2,,11,7,4,1,,142
"De 45 a 49 años (208)",50,50,4,1,3,4,11,14,9,4,,280
"De 50 y más años (209)",703,694,29,24,36,35,116,146,165,143,9,4697
"Divorciado(a) (210)",35,32,2,5,8,5,1,4,4,3,3,132
"De 20 a 24 años (213)",10,9,,3,4,2,,,,,1,17
"De 25 a 29 años (214)",4,3,,1,1,1,,,,,1,6
"De 30 a 34 años (215)",3,2,1,1,,,,,,,1,1
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",5,5,,,,1,,3,,1,,34
"De 45 a 49 años (218)",2,2,,,,,,,1,1,,18
"De 50 y más años (219)",9,9,1,,2,,1,1,3,1,,51
"Soltero(a) (220)",3549,3357,3108,156,58,27,8,,,,192,385
"De 12 a 14 años (221)",1337,1337,1334,3,,,,,,,,3
"De 15 a 19 años (222)",1334,1334,1300,29,4,,1,,,,,41
"De 20 a 24 años (223)",473,389,314,55,17,3,,,,,84,98
"De 25 a 29 años (224)",171,114,69,28,9,7,1,,,,57,71
"De 30 a 34 años (225)",86,64,32,15,9,7,1,,,,22,58
"De 35 a 39 años (226)",39,24,8,8,5,1,2,,,,15,29
"De 40 a 44 años (227)",25,23,11,3,3,4,2,,,,2,29
"De 45 a 49 años (228)",23,18,10,2,4,1,1,,,,5,17
"De 50 y más años (229)",61,54,30,13,7,4,,,,,7,39
