"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (119)",1,,,1,,,,
"Construcción (120)",15,2,13,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",497,63,,329,6,99,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",4,1,,1,,2,,
"Comercio al por mayor (123)",15,10,,3,,2,,
"Comercio al por menor (124)",478,52,,325,6,95,,
"Hoteles y restaurantes (125)",258,44,12,172,4,26,,
"Trans., almac. y comunicaciones (126)",23,15,4,4,,,,
"Intermediación financiera (127)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (128)",43,39,1,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",107,71,36,,,,,
"Enseñanza (130)",254,242,,11,1,,,
"Servicios sociales y de salud (131)",50,42,4,4,,,,
"Otras activ. serv.comun.soc y personales (132)",30,13,6,11,,,,
"Hogares privados con servicio doméstico (133)",192,,,,,,192,
"Actividad economica no especificada (135)",127,47,27,42,2,9,,
,,,,,,,,
"RURAL (136)",9587,717,823,5153,61,2056,27,750
"Agric., ganadería, caza y silvicultura (137)",7087,1,420,4752,40,1874,,
"Pesca (138)",148,,21,29,,98,,
"Explotación de minas y canteras (139)",84,23,61,,,,,
"Industrias manufactureras (140)",65,5,36,21,2,1,,
"Construcción (142)",152,11,133,5,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",297,12,7,215,14,49,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",12,5,5,2,,,,
"Comercio al por mayor (145)",12,1,2,8,,1,,
"Comercio al por menor (146)",273,6,,205,14,48,,
"Hoteles y restaurantes (147)",36,7,20,9,,,,
"Trans., almac. y comunicaciones (148)",84,14,49,18,1,2,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",57,36,20,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",54,39,15,,,,,
"Enseñanza (152)",463,458,1,4,,,,
"Servicios sociales y de salud (153)",34,30,,3,1,,,
"Otras activ. serv.comun.soc y personales (154)",30,20,4,6,,,,
"Hogares privados con servicio doméstico (155)",27,,,,,,27,
"Actividad economica no especificada (157)",218,60,36,90,,32,,
"Desocupado (158)",750,,,,,,,750
"Hombres (159)",7728,469,734,4723,51,1116,5,630
"Agric., ganadería, caza y silvicultura (160)",5812,1,350,4439,38,984,,
"Pesca (161)",147,,21,28,,98,,
"Explotación de minas y canteras (162)",83,23,60,,,,,
"Industrias manufactureras (163)",61,4,36,18,2,1,,
"Construcción (165)",150,11,133,5,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",240,11,7,186,9,27,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",12,5,5,2,,,,
"Comercio al por mayor (168)",8,1,2,4,,1,,
"Comercio al por menor (169)",220,5,,180,9,26,,
"Hoteles y restaurantes (170)",15,4,10,1,,,,
"Trans., almac. y comunicaciones (171)",83,14,49,17,1,2,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",55,34,20,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",48,35,13,,,,,
"Enseñanza (175)",290,286,1,3,,,,
"Servicios sociales y de salud (176)",19,16,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",26,19,4,3,,,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",63,10,30,19,,4,,
"Desocupado (181)",630,,,,,,,630
"Mujeres (182)",1859,248,89,430,10,940,22,120
"Agric., ganadería, caza y silvicultura (183)",1275,,70,313,2,890,,
"Pesca (184)",1,,,1,,,,
"Explotación de minas y canteras (185)",1,,1,,,,,
"Industrias manufactureras (186)",4,1,,3,,,,
"Construcción (188)",2,,,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",57,1,,29,5,22,,
"Comercio al por mayor (191)",4,,,4,,,,
"Comercio al por menor (192)",53,1,,25,5,22,,
"Hoteles y restaurantes (193)",21,3,10,8,,,,
"Trans., almac. y comunicaciones (194)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,4,2,,,,,
"Enseñanza (198)",173,172,,1,,,,
"Servicios sociales y de salud (199)",15,14,,,1,,,
"Otras activ. serv.comun.soc y personales (200)",4,1,,3,,,,
"Hogares privados con servicio doméstico (201)",22,,,,,,22,
"Actividad economica no especificada (203)",155,50,6,71,,28,,
