"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",773,2411,2299,13,95.4,0.5,
"De 45 a 49 años (038)",749,2735,2588,3,94.6,0.1,
"De 50 y más años (039)",2343,11954,10926,,91.4,,
"Viudo(a) (040)",1153,6610,5671,1,85.8,,
"De 15 a 19 años (042)",2,4,4,,100,,
"De 20 a 24 años (043)",2,6,6,,100,,
"De 25 a 29 años (044)",10,23,23,1,100,4.3,
"De 30 a 34 años (045)",17,52,51,,98.1,,
"De 35 a 39 años (046)",26,77,72,,93.5,,
"De 40 a 44 años (047)",48,172,163,,94.8,,
"De 45 a 49 años (048)",47,180,164,,91.1,,
"De 50 y más años (049)",1001,6096,5188,,85.1,,
"Divorciado(a) (050)",131,442,414,1,93.7,0.2,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",1,,,,,,
"De 25 a 29 años (054)",4,4,4,1,100,25,
"De 30 a 34 años (055)",10,21,21,,100,,
"De 35 a 39 años (056)",14,34,34,,100,,
"De 40 a 44 años (057)",20,43,42,,97.7,,
"De 45 a 49 años (058)",10,25,20,,80,,
"De 50 y más años (059)",71,315,293,,93,,
"Soltero(a) (060)",7301,1862,1826,61,98.1,3.3,
"De 12 a 14 años (061)",1882,2,2,,100,,
"De 15 a 19 años (062)",2365,61,61,11,100,18,
"De 20 a 24 años (063)",1078,184,183,25,99.5,13.6,
"De 25 a 29 años (064)",640,271,268,8,98.9,3,
"De 30 a 34 años (065)",395,282,278,11,98.6,3.9,
"De 35 a 39 años (066)",245,251,248,3,98.8,1.2,
"De 40 a 44 años (067)",192,211,205,3,97.2,1.4,
"De 45 a 49 años (068)",150,182,176,,96.7,,
"De 50 y más años (069)",354,418,405,,96.9,,
,,,,,,,
"URBANA (080)",19499,43049,40404,734,93.9,1.7,
"De 12 a 14 años (081)",1706,8,7,,87.5,,
"De 15 a 19 años (082)",2472,296,295,75,99.7,25.3,
"De 20 a 24 años (083)",2109,1412,1396,180,98.9,12.7,
"De 25 a 29 años (084)",2051,2616,2571,192,98.3,7.3,
"De 30 a 34 años (085)",2133,4051,3968,172,98,4.2,
"De 35 a 39 años (086)",1869,4707,4594,82,97.6,1.7,
"De 40 a 44 años (087)",1655,4908,4705,30,95.9,0.6,
"De 45 a 49 años (088)",1289,4383,4175,3,95.3,0.1,
"De 50 y más años (089)",4215,20668,18693,,90.4,,
"Conviviente (090)",5635,13939,13338,480,95.7,3.4,
"De 12 a 14 años (091)",21,6,5,,83.3,,
"De 15 a 19 años (092)",292,181,181,50,100,27.6,
"De 20 a 24 años (093)",881,970,960,125,99,12.9,
"De 25 a 29 años (094)",1068,1734,1700,138,98,8,
"De 30 a 34 años (095)",1072,2345,2289,106,97.6,4.5,
"De 35 a 39 años (096)",795,2326,2266,46,97.4,2,
"De 40 a 44 años (097)",569,1946,1873,15,96.2,0.8,
"De 45 a 49 años (098)",326,1308,1244,,95.1,,
"De 50 y más años (099)",611,3123,2820,,90.3,,
"Separado(a) (100)",1114,3540,3350,34,94.6,1,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",30,28,27,7,96.4,25,
"De 20 a 24 años (103)",98,105,104,10,99,9.5,
"De 25 a 29 años (104)",103,174,169,8,97.1,4.6,
"De 30 a 34 años (105)",147,310,298,6,96.1,1.9,
"De 35 a 39 años (106)",143,345,341,2,98.8,0.6,
"De 40 a 44 años (107)",155,488,469,1,96.1,0.2,
"De 45 a 49 años (108)",119,433,407,,94,,
"De 50 y más años (109)",318,1657,1535,,92.6,,
"Casado(a) (110)",5034,17736,16711,166,94.2,0.9,
"De 15 a 19 años (112)",33,31,31,7,100,22.6,
"De 20 a 24 años (113)",154,169,165,25,97.6,14.8,
"De 25 a 29 años (114)",286,443,440,38,99.3,8.6,
"De 30 a 34 años (115)",532,1072,1062,50,99.1,4.7,
"De 35 a 39 años (116)",661,1692,1650,31,97.5,1.8,
"De 40 a 44 años (117)",690,2086,1990,12,95.4,0.6,
"De 45 a 49 años (118)",654,2280,2188,3,96,0.1,
"De 50 y más años (119)",2024,9963,9185,,92.2,,
"Viudo(a) (120)",999,5689,4919,1,86.5,,
"De 15 a 19 años (122)",2,4,4,,100,,
"De 20 a 24 años (123)",2,6,6,,100,,
"De 25 a 29 años (124)",9,16,16,1,100,6.3,
"De 30 a 34 años (125)",15,47,46,,97.9,,
"De 35 a 39 años (126)",24,75,70,,93.3,,
"De 40 a 44 años (127)",42,151,142,,94,,
"De 45 a 49 años (128)",43,166,151,,91,,
"De 50 y más años (129)",862,5224,4484,,85.8,,
"Divorciado(a) (130)",128,434,408,1,94,0.2,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,,,,,,
"De 25 a 29 años (134)",4,4,4,1,100,25,
"De 30 a 34 años (135)",10,21,21,,100,,
"De 35 a 39 años (136)",14,34,34,,100,,
"De 40 a 44 años (137)",20,43,42,,97.7,,
"De 45 a 49 años (138)",8,25,20,,80,,
"De 50 y más años (139)",70,307,287,,93.5,,
"Soltero(a) (140)",6589,1711,1678,52,98.1,3,
"De 12 a 14 años (141)",1684,2,2,,100,,
"De 15 a 19 años (142)",2114,52,52,11,100,21.2,
"De 20 a 24 años (143)",973,162,161,20,99.4,12.3,
"De 25 a 29 años (144)",581,245,242,6,98.8,2.4,
"De 30 a 34 años (145)",357,256,252,10,98.4,3.9,
"De 35 a 39 años (146)",232,235,233,3,99.1,1.3,
"De 40 a 44 años (147)",179,194,189,2,97.4,1,
"De 45 a 49 años (148)",139,171,165,,96.5,,
"De 50 y más años (149)",330,394,382,,97,,
,,,,,,,
"RURAL (160)",2520,7209,6522,94,90.5,1.3,
"De 12 a 14 años (161)",204,3,3,,100,,
"De 15 a 19 años (162)",304,43,42,5,97.7,11.6,
"De 20 a 24 años (163)",257,200,197,21,98.5,10.5,
"De 25 a 29 años (164)",266,406,394,27,97,6.7,
"De 30 a 34 años (165)",239,509,504,22,99,4.3,
"De 35 a 39 años (166)",199,644,608,14,94.4,2.2,
"De 40 a 44 años (167)",209,731,692,5,94.7,0.7,
"De 45 a 49 años (168)",190,833,761,,91.4,,
"De 50 y más años (169)",652,3840,3321,,86.5,,
"Conviviente (170)",906,2604,2467,65,94.7,2.5,
"De 12 a 14 años (171)",5,1,1,,100,,
"De 15 a 19 años (172)",47,29,28,5,96.6,17.2,
"De 20 a 24 años (173)",131,151,150,14,99.3,9.3,
"De 25 a 29 años (174)",158,283,275,20,97.2,7.1,
"De 30 a 34 años (175)",142,350,348,14,99.4,4,
"De 35 a 39 años (176)",125,409,383,9,93.6,2.2,
"De 40 a 44 años (177)",91,314,293,3,93.3,1,
"De 45 a 49 años (178)",69,307,293,,95.4,,
"De 50 y más años (179)",138,760,696,,91.6,,
"Separado(a) (180)",102,376,333,5,88.6,1.3,
"De 15 a 19 años (182)",3,3,3,,100,,
"De 20 a 24 años (183)",10,15,14,2,93.3,13.3,
"De 25 a 29 años (184)",14,28,25,1,89.3,3.6,
"De 30 a 34 años (185)",12,27,25,2,92.6,7.4,
"De 35 a 39 años (186)",7,18,18,,100,,
"De 40 a 44 años (187)",16,54,53,,98.1,,
"De 45 a 49 años (188)",9,46,44,,95.7,,
"De 50 y más años (189)",31,185,151,,81.6,,
"Casado(a) (190)",643,3149,2816,16,89.4,0.5,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 15 a 19 años (192)",3,2,2,,100,,
"De 20 a 24 años (193)",11,12,11,,91.7,,
"De 25 a 29 años (194)",34,62,61,5,98.4,8.1,
"De 30 a 34 años (195)",45,101,100,5,99,5,
"De 35 a 39 años (196)",52,199,190,5,95.5,2.5,
"De 40 a 44 años (197)",83,325,309,1,95.1,0.3,
"De 45 a 49 años (198)",95,455,400,,87.9,,
"De 50 y más años (199)",319,1991,1741,,87.4,,
"Viudo(a) (200)",154,921,752,,81.7,,
"De 25 a 29 años (204)",1,7,7,,100,,
"De 30 a 34 años (205)",2,5,5,,100,,
"De 35 a 39 años (206)",2,2,2,,100,,
"De 40 a 44 años (207)",6,21,21,,100,,
"De 45 a 49 años (208)",4,14,13,,92.9,,
"De 50 y más años (209)",139,872,704,,80.7,,
"Divorciado(a) (210)",3,8,6,,75,,
"De 45 a 49 años (218)",2,,,,,,
"De 50 y más años (219)",1,8,6,,75,,
"Soltero(a) (220)",712,151,148,8,98,5.3,
"De 12 a 14 años (221)",198,,,,,,
"De 15 a 19 años (222)",251,9,9,,100,,
"De 20 a 24 años (223)",105,22,22,5,100,22.7,
"De 25 a 29 años (224)",59,26,26,1,100,3.8,
"De 30 a 34 años (225)",38,26,26,1,100,3.8,
"De 35 a 39 años (226)",13,16,15,,93.8,,
"De 40 a 44 años (227)",13,17,16,1,94.1,5.9,
"De 45 a 49 años (228)",11,11,11,,100,,
"De 50 y más años (229)",24,24,23,,95.8,,
