"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",9,8,,2,1,4,1,,,,1,20
"De 30 a 34 años (025)",11,11,,,3,2,3,2,1,,,46
"De 35 a 39 años (026)",12,10,,1,1,1,4,2,1,,2,45
"Primaria (030)",12082,11768,44,1711,1849,1806,3060,2114,926,258,314,48558
"De 12 a 14 años (031)",19,11,1,10,,,,,,,8,10
"De 15 a 19 años (032)",371,343,7,274,58,2,2,,,,28,404
"De 20 a 24 años (033)",1512,1394,11,644,513,180,43,3,,,118,2411
"De 25 a 29 años (034)",1687,1621,7,293,481,467,335,37,1,,66,4294
"De 30 a 34 años (035)",1730,1689,7,139,287,387,659,190,19,1,41,6164
"De 35 a 39 años (036)",1680,1662,1,110,165,284,611,389,92,10,18,7395
"De 40 a 44 años (037)",1443,1428,2,60,116,158,446,425,182,39,15,7447
"De 45 a 49 años (038)",1208,1202,2,51,81,116,318,370,216,48,6,6713
"De 50 y más años (039)",2432,2418,6,130,148,212,646,700,416,160,14,13720
"Secundaria (040)",6351,5778,28,2059,1405,892,929,339,99,27,573,14878
"De 12 a 14 años (041)",21,9,,8,1,,,,,,12,10
"De 15 a 19 años (042)",565,493,12,440,37,3,1,,,,72,527
"De 20 a 24 años (043)",1766,1496,12,985,395,82,18,4,,,270,2125
"De 25 a 29 años (044)",1250,1116,,379,452,191,81,12,1,,134,2276
"De 30 a 34 años (045)",834,788,1,124,260,224,162,16,1,,46,2123
"De 35 a 39 años (046)",647,630,,53,128,178,214,47,10,,17,2148
"De 40 a 44 años (047)",449,439,,22,54,94,162,83,20,4,10,1874
"De 45 a 49 años (048)",349,345,,22,33,57,126,75,24,8,4,1578
"De 50 y más años (049)",470,462,3,26,45,63,165,102,43,15,8,2217
"Sup. no Univ. incompleta (050)",761,575,,262,141,76,75,18,1,2,186,1234
"De 15 a 19 años (052)",14,13,,13,,,,,,,1,13
"De 20 a 24 años (053)",243,127,,108,18,,1,,,,116,149
"De 25 a 29 años (054)",184,140,,85,40,12,2,1,,,44,216
"De 30 a 34 años (055)",121,105,,35,44,15,11,,,,16,213
"De 35 a 39 años (056)",80,75,,12,16,25,21,1,,,5,215
"De 40 a 44 años (057)",47,45,,,12,12,18,3,,,2,157
"De 45 a 49 años (058)",36,36,,3,8,8,12,5,,,,123
"De 50 y más años (059)",36,34,,6,3,4,10,8,1,2,2,148
"Sup. no Univ. completa (060)",2142,1919,8,646,639,344,228,45,8,1,223,4296
"De 20 a 24 años (063)",167,93,3,75,12,2,,1,,,74,112
"De 25 a 29 años (064)",456,379,1,236,118,18,5,1,,,77,555
"De 30 a 34 años (065)",514,475,2,183,195,75,18,2,,,39,884
"De 35 a 39 años (066)",407,395,,83,165,91,50,6,,,12,934
"De 40 a 44 años (067)",272,261,1,34,80,75,65,4,2,,11,736
"De 45 a 49 años (068)",159,155,1,14,35,50,47,7,1,,4,487
"De 50 y más años (069)",167,161,,21,34,33,43,24,5,1,6,588
"Sup. Univ. incompleta (070)",766,475,5,273,103,50,33,7,2,2,291,850
"De 15 a 19 años (072)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (073)",370,171,4,148,16,2,1,,,,199,191
"De 25 a 29 años (074)",189,117,1,72,36,6,2,,,,72,171
"De 30 a 34 años (075)",80,70,,24,27,14,5,,,,10,141
"De 35 a 39 años (076)",41,36,,9,11,9,6,1,,,5,91
"De 40 a 44 años (077)",35,33,,6,7,10,9,1,,,2,93
"De 45 a 49 años (078)",16,16,,2,2,8,3,1,,,,49
"De 50 y más años (079)",25,24,,4,4,1,7,4,2,2,1,106
"Sup. Univ. completa (080)",2030,1631,5,711,523,232,132,23,5,,399,3204
"De 20 a 24 años (083)",168,67,1,50,14,1,1,,,,101,86
"De 25 a 29 años (084)",526,352,1,260,81,7,3,,,,174,457
"De 30 a 34 años (085)",509,440,1,220,153,54,12,,,,69,737
"De 35 a 39 años (086)",327,293,,95,125,50,22,1,,,34,591
"De 40 a 44 años (087)",207,196,,45,72,53,22,3,1,,11,468
"De 45 a 49 años (088)",134,128,,22,45,28,28,4,1,,6,351
"De 50 y más años (089)",159,155,2,19,33,39,44,15,3,,4,514
,,,,,,,,,,,,
"URBANA (100)",15620,14157,32,3308,2840,2127,2949,1861,822,218,1463,49645
"De 12 a 14 años (101)",19,10,,9,1,,,,,,9,11
"De 15 a 19 años (102)",324,271,3,240,25,3,,,,,53,299
"De 20 a 24 años (103)",1894,1274,6,901,293,57,14,3,,,620,1742
"De 25 a 29 años (104)",2283,1843,3,877,616,239,99,8,1,,440,3299
"De 30 a 34 años (105)",2115,1943,4,537,645,413,292,48,4,,172,4671
"De 35 a 39 años (106)",1869,1793,,259,466,406,470,159,31,2,76,5767
"De 40 a 44 años (107)",1553,1514,1,127,264,315,469,245,79,14,39,6054
"De 45 a 49 años (108)",1303,1287,3,86,162,216,384,276,133,27,16,5934
"De 50 y más años (109)",4260,4222,12,272,368,478,1221,1122,574,175,38,21868
"Sin nivel (110)",2590,2550,5,171,217,289,715,704,363,86,40,13206
"De 15 a 19 años (112)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (113)",21,13,,3,6,3,1,,,,8,29
"De 25 a 29 años (114)",44,40,,8,11,8,12,,1,,4,114
"De 30 a 34 años (115)",70,64,,8,7,13,25,9,2,,6,246
"De 35 a 39 años (116)",113,110,,11,9,13,33,34,10,,3,522
"De 40 a 44 años (117)",135,132,,8,7,18,48,32,18,1,3,661
"De 45 a 49 años (118)",174,172,,12,9,22,31,45,40,13,2,1001
"De 50 y más años (119)",2027,2013,5,116,167,212,565,584,292,72,14,10626
"Educacion Inicial (120)",10,9,,3,1,3,1,1,,,1,25
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",5,4,,2,,2,,,,,1,8
"De 30 a 34 años (125)",3,3,,,,1,1,1,,,,14
"Primaria (130)",3887,3818,6,344,504,574,1119,804,362,105,69,17425
"De 12 a 14 años (131)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (132)",43,41,,33,7,1,,,,,2,50
"De 20 a 24 años (133)",220,198,,90,79,23,6,,,,22,343
"De 25 a 29 años (134)",310,297,,45,104,96,49,3,,,13,762
"De 30 a 34 años (135)",357,345,1,23,77,88,126,29,1,,12,1190
"De 35 a 39 años (136)",502,495,,31,58,107,195,86,16,2,7,2045
"De 40 a 44 años (137)",524,519,,23,52,69,187,138,41,9,5,2496
"De 45 a 49 años (138)",499,498,2,14,37,54,157,154,72,8,1,2642
"De 50 y más años (139)",1427,1422,3,82,90,136,399,394,232,86,5,7894
"Secundaria (140)",3792,3455,6,1042,790,589,662,262,81,23,337,9894
"De 12 a 14 años (141)",14,7,,6,1,,,,,,7,8
"De 15 a 19 años (142)",254,205,3,183,17,2,,,,,49,223
"De 20 a 24 años (143)",797,653,1,463,157,26,4,2,,,144,886
"De 25 a 29 años (144)",667,590,,216,246,96,28,4,,,77,1137
"De 30 a 34 años (145)",541,510,,77,163,163,99,7,1,,31,1371
"De 35 a 39 años (146)",439,425,,34,96,114,146,30,5,,14,1435
"De 40 a 44 años (147)",356,351,,17,42,83,124,64,17,4,5,1497
"De 45 a 49 años (148)",294,290,,21,29,48,106,61,19,6,4,1302
"De 50 y más años (149)",430,424,2,25,39,57,155,94,39,13,6,2035
"Sup. no Univ. incompleta (150)",636,490,,218,117,68,68,16,1,2,146,1076
"De 15 a 19 años (152)",11,10,,10,,,,,,,1,10
"De 20 a 24 años (153)",196,105,,91,13,,1,,,,91,122
"De 25 a 29 años (154)",152,116,,74,31,10,1,,,,36,170
"De 30 a 34 años (155)",93,82,,25,38,12,7,,,,11,166
"De 35 a 39 años (156)",71,68,,9,14,24,20,1,,,3,200
"De 40 a 44 años (157)",43,41,,,10,11,17,3,,,2,146
"De 45 a 49 años (158)",36,36,,3,8,8,12,5,,,,123
"De 50 y más años (159)",34,32,,6,3,3,10,7,1,2,2,139
"Sup. no Univ. completa (160)",2029,1816,6,592,608,332,224,45,8,1,213,4126
"De 20 a 24 años (163)",150,81,1,68,9,2,,1,,,69,99
"De 25 a 29 años (164)",419,345,1,215,109,15,4,1,,,74,502
"De 30 a 34 años (165)",481,444,2,168,185,69,18,2,,,37,831
"De 35 a 39 años (166)",389,377,,75,158,89,49,6,,,12,902
"De 40 a 44 años (167)",270,259,1,33,80,74,65,4,2,,11,732
"De 45 a 49 años (168)",157,153,1,13,34,50,47,7,1,,4,484
"De 50 y más años (169)",163,157,,20,33,33,41,24,5,1,6,576
"Sup. Univ. incompleta (170)",725,448,5,258,97,47,31,7,2,1,277,795
"De 15 a 19 años (172)",9,8,,8,,,,,,,1,8
"De 20 a 24 años (173)",351,160,4,138,15,2,1,,,,191,179
"De 25 a 29 años (174)",182,112,1,69,35,5,2,,,,70,163
"De 30 a 34 años (175)",74,65,,24,23,14,4,,,,9,129
"De 35 a 39 años (176)",38,35,,8,11,9,6,1,,,3,90
"De 40 a 44 años (177)",33,31,,6,7,9,8,1,,,2,86
"De 45 a 49 años (178)",15,15,,1,2,8,3,1,,,,48
"De 50 y más años (179)",23,22,,4,4,,7,4,2,1,1,92
"Sup. Univ. completa (180)",1951,1571,4,680,506,225,129,22,5,,380,3098
"De 20 a 24 años (183)",158,63,,48,13,1,1,,,,95,82
"De 25 a 29 años (184)",504,339,1,248,80,7,3,,,,165,443
"De 30 a 34 años (185)",496,430,1,212,152,53,12,,,,66,724
"De 35 a 39 años (186)",317,283,,91,120,50,21,1,,,34,573
"De 40 a 44 años (187)",192,181,,40,66,51,20,3,1,,11,436
"De 45 a 49 años (188)",128,123,,22,43,26,28,3,1,,5,334
"De 50 y más años (189)",156,152,2,19,32,37,44,15,3,,4,506
,,,,,,,,,,,,
"RURAL (200)",19110,18447,111,3069,2638,2340,4425,3622,1794,448,663,78227
"De 12 a 14 años (201)",21,10,1,9,,,,,,,11,9
"De 15 a 19 años (202)",657,607,17,514,71,2,3,,,,50,674
"De 20 a 24 años (203)",2479,2195,28,1151,726,226,59,5,,,284,3563
"De 25 a 29 años (204)",2317,2165,11,499,663,529,410,51,2,,152,5472
"De 30 a 34 años (205)",2171,2101,9,240,371,430,772,249,29,1,70,7498
"De 35 a 39 años (206)",2026,2001,2,143,195,296,686,514,154,11,25,9193
"De 40 a 44 años (207)",1718,1696,6,81,123,158,463,535,272,58,22,9240
"De 45 a 49 años (208)",1589,1579,5,72,102,128,367,476,333,96,10,9248
"De 50 y más años (209)",6132,6093,32,360,387,571,1665,1792,1004,282,39,33330
"Sin nivel (210)",7969,7874,48,537,595,771,2194,2229,1210,290,95,41529
"De 15 a 19 años (212)",12,12,1,11,,,,,,,,11
"De 20 a 24 años (213)",122,106,3,38,44,13,8,,,,16,199
"De 25 a 29 años (214)",255,235,4,41,59,55,68,8,,,20,668
"De 30 a 34 años (215)",417,402,2,44,40,59,169,78,10,,15,1615
"De 35 a 39 años (216)",588,583,1,28,41,51,195,192,72,3,5,3019
"De 40 a 44 años (217)",683,676,4,33,39,53,162,229,128,28,7,3858
"De 45 a 49 años (218)",816,812,5,32,51,55,186,245,184,54,4,4880
"De 50 y más años (219)",5076,5048,28,310,321,485,1406,1477,816,205,28,27279
"Educacion Inicial (220)",29,25,,4,5,4,7,3,2,,4,92
"De 15 a 19 años (222)",2,2,,2,,,,,,,,2
"De 20 a 24 años (223)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (224)",4,4,,,1,2,1,,,,,12
"De 30 a 34 años (225)",8,8,,,3,1,2,1,1,,,32
"De 35 a 39 años (226)",12,10,,1,1,1,4,2,1,,2,45
"Primaria (230)",8195,7950,38,1367,1345,1232,1941,1310,564,153,245,31133
"De 12 a 14 años (231)",14,8,1,7,,,,,,,6,7
"De 15 a 19 años (232)",328,302,7,241,51,1,2,,,,26,354
"De 20 a 24 años (233)",1292,1196,11,554,434,157,37,3,,,96,2068
"De 25 a 29 años (234)",1377,1324,7,248,377,371,286,34,1,,53,3532
"De 30 a 34 años (235)",1373,1344,6,116,210,299,533,161,18,1,29,4974
"De 35 a 39 años (236)",1178,1167,1,79,107,177,416,303,76,8,11,5350
"De 40 a 44 años (237)",919,909,2,37,64,89,259,287,141,30,10,4951
"De 45 a 49 años (238)",709,704,,37,44,62,161,216,144,40,5,4071
"De 50 y más años (239)",1005,996,3,48,58,76,247,306,184,74,9,5826
"Secundaria (240)",2559,2323,22,1017,615,303,267,77,18,4,236,4984
"De 12 a 14 años (241)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (242)",311,288,9,257,20,1,1,,,,23,304
"De 20 a 24 años (243)",969,843,11,522,238,56,14,2,,,126,1239
"De 25 a 29 años (244)",583,526,,163,206,95,53,8,1,,57,1139
"De 30 a 34 años (245)",293,278,1,47,97,61,63,9,,,15,752
"De 35 a 39 años (246)",208,205,,19,32,64,68,17,5,,3,713
"De 40 a 44 años (247)",93,88,,5,12,11,38,19,3,,5,377
"De 45 a 49 años (248)",55,55,,1,4,9,20,14,5,2,,276
"De 50 y más años (249)",40,38,1,1,6,6,10,8,4,2,2,182
"Sup. no Univ. incompleta (250)",125,85,,44,24,8,7,2,,,40,158
"De 15 a 19 años (252)",3,3,,3,,,,,,,,3
"De 20 a 24 años (253)",47,22,,17,5,,,,,,25,27
"De 25 a 29 años (254)",32,24,,11,9,2,1,1,,,8,46
"De 30 a 34 años (255)",28,23,,10,6,3,4,,,,5,47
"De 35 a 39 años (256)",9,7,,3,2,1,1,,,,2,15
"De 40 a 44 años (257)",4,4,,,2,1,1,,,,,11
"De 50 y más años (259)",2,2,,,,1,,1,,,,9
"Sup. no Univ. completa (260)",113,103,2,54,31,12,4,,,,10,170
"De 20 a 24 años (263)",17,12,2,7,3,,,,,,5,13
"De 25 a 29 años (264)",37,34,,21,9,3,1,,,,3,53
"De 30 a 34 años (265)",33,31,,15,10,6,,,,,2,53
"De 35 a 39 años (266)",18,18,,8,7,2,1,,,,,32
"De 40 a 44 años (267)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (268)",2,2,,1,1,,,,,,,3
"De 50 y más años (269)",4,4,,1,1,,2,,,,,12
"Sup. Univ. incompleta (270)",41,27,,15,6,3,2,,,1,14,55
"De 15 a 19 años (272)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",19,11,,10,1,,,,,,8,12
"De 25 a 29 años (274)",7,5,,3,1,1,,,,,2,8
"De 30 a 34 años (275)",6,5,,,4,,1,,,,1,12
"De 35 a 39 años (276)",3,1,,1,,,,,,,2,1
"De 40 a 44 años (277)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (278)",1,1,,1,,,,,,,,1
"De 50 y más años (279)",2,2,,,,1,,,,1,,14
"Sup. Univ. completa (280)",79,60,1,31,17,7,3,1,,,19,106
"De 20 a 24 años (283)",10,4,1,2,1,,,,,,6,4
"De 25 a 29 años (284)",22,13,,12,1,,,,,,9,14
"De 30 a 34 años (285)",13,10,,8,1,1,,,,,3,13
"De 35 a 39 años (286)",10,10,,4,5,,1,,,,,18
"De 40 a 44 años (287)",15,15,,5,6,2,2,,,,,32
"De 45 a 49 años (288)",6,5,,,2,2,,1,,,1,17
"De 50 y más años (289)",3,3,,,1,2,,,,,,8
