"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",1,1,1,,100,,
"De 25 a 29 años (044)",2,2,2,,100,,
"De 30 a 34 años (045)",2,5,5,,100,,
"De 35 a 39 años (046)",1,1,1,,100,,
"De 40 a 44 años (047)",7,28,24,,85.7,,
"De 45 a 49 años (048)",9,49,43,,87.8,,
"De 50 y más años (049)",237,1654,1310,,79.2,,
"Divorciado(a) (050)",6,37,26,,70.3,,
"De 25 a 29 años (054)",1,3,3,,100,,
"De 40 a 44 años (057)",1,3,2,,66.7,,
"De 50 y más años (059)",4,31,21,,67.7,,
"Soltero(a) (060)",867,308,292,17,94.8,5.5,
"De 12 a 14 años (061)",250,1,1,1,100,100,
"De 15 a 19 años (062)",297,20,19,4,95,20,
"De 20 a 24 años (063)",111,40,38,5,95,12.5,
"De 25 a 29 años (064)",65,41,41,4,100,9.8,
"De 30 a 34 años (065)",33,35,33,1,94.3,2.9,
"De 35 a 39 años (066)",23,42,39,1,92.9,2.4,
"De 40 a 44 años (067)",20,34,34,1,100,2.9,
"De 45 a 49 años (068)",17,22,22,,100,,
"De 50 y más años (069)",51,73,65,,89,,
,,,,,,,
"URBANA (080)",973,3058,2808,38,91.8,1.2,
"De 12 a 14 años (081)",71,,,,,,
"De 15 a 19 años (082)",101,12,11,1,91.7,8.3,
"De 20 a 24 años (083)",83,67,66,8,98.5,11.9,
"De 25 a 29 años (084)",86,133,132,8,99.2,6,
"De 30 a 34 años (085)",82,188,187,12,99.5,6.4,
"De 35 a 39 años (086)",75,224,218,6,97.3,2.7,
"De 40 a 44 años (087)",71,254,251,1,98.8,0.4,
"De 45 a 49 años (088)",70,293,287,2,98,0.7,
"De 50 y más años (089)",334,1887,1656,,87.8,,
"Conviviente (090)",244,741,694,20,93.7,2.7,
"De 15 a 19 años (092)",9,9,9,1,100,11.1,
"De 20 a 24 años (093)",28,35,35,5,100,14.3,
"De 25 a 29 años (094)",49,89,88,5,98.9,5.6,
"De 30 a 34 años (095)",30,72,72,5,100,6.9,
"De 35 a 39 años (096)",30,82,79,3,96.3,3.7,
"De 40 a 44 años (097)",24,78,77,,98.7,,
"De 45 a 49 años (098)",24,100,98,1,98,1,
"De 50 y más años (099)",50,276,236,,85.5,,
"Separado(a) (100)",37,120,114,2,95,1.7,
"De 20 a 24 años (103)",5,6,6,1,100,16.7,
"De 25 a 29 años (104)",4,9,9,,100,,
"De 30 a 34 años (105)",5,11,11,1,100,9.1,
"De 35 a 39 años (106)",3,9,9,,100,,
"De 40 a 44 años (107)",5,26,26,,100,,
"De 45 a 49 años (108)",4,15,14,,93.3,,
"De 50 y más años (109)",11,44,39,,88.6,,
"Casado(a) (110)",307,1462,1374,11,94,0.8,
"De 20 a 24 años (113)",9,15,14,,93.3,,
"De 25 a 29 años (114)",9,16,16,1,100,6.3,
"De 30 a 34 años (115)",31,91,90,6,98.9,6.6,
"De 35 a 39 años (116)",33,115,113,2,98.3,1.7,
"De 40 a 44 años (117)",32,128,126,1,98.4,0.8,
"De 45 a 49 años (118)",32,156,153,1,98.1,0.6,
"De 50 y más años (119)",161,941,862,,91.6,,
"Viudo(a) (120)",93,616,509,,82.6,,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",1,3,3,,100,,
"De 35 a 39 años (126)",1,1,1,,100,,
"De 40 a 44 años (127)",2,10,10,,100,,
"De 45 a 49 años (128)",1,4,4,,100,,
"De 50 y más años (129)",87,597,490,,82.1,,
"Divorciado(a) (130)",1,2,2,,100,,
"De 50 y más años (139)",1,2,2,,100,,
"Soltero(a) (140)",291,117,115,5,98.3,4.3,
"De 12 a 14 años (141)",71,,,,,,
"De 15 a 19 años (142)",92,3,2,,66.7,,
"De 20 a 24 años (143)",41,11,11,2,100,18.2,
"De 25 a 29 años (144)",23,18,18,2,100,11.1,
"De 30 a 34 años (145)",15,11,11,,100,,
"De 35 a 39 años (146)",8,17,16,1,94.1,5.9,
"De 40 a 44 años (147)",8,12,12,,100,,
"De 45 a 49 años (148)",9,18,18,,100,,
"De 50 y más años (149)",24,27,27,,100,,
,,,,,,,
"RURAL (160)",1931,6943,5978,116,86.1,1.7,
"De 12 a 14 años (161)",181,3,3,1,100,33.3,
"De 15 a 19 años (162)",239,42,41,11,97.6,26.2,
"De 20 a 24 años (163)",208,244,231,35,94.7,14.3,
"De 25 a 29 años (164)",159,327,312,28,95.4,8.6,
"De 30 a 34 años (165)",148,496,466,24,94,4.8,
"De 35 a 39 años (166)",161,634,597,13,94.2,2.1,
"De 40 a 44 años (167)",126,584,541,3,92.6,0.5,
"De 45 a 49 años (168)",135,755,672,1,89,0.1,
"De 50 y más años (169)",574,3858,3115,,80.7,,
"Conviviente (170)",515,1723,1561,71,90.6,4.1,
"De 15 a 19 años (172)",31,22,21,6,95.5,27.3,
"De 20 a 24 años (173)",119,185,177,28,95.7,15.1,
"De 25 a 29 años (174)",82,199,190,17,95.5,8.5,
"De 30 a 34 años (175)",71,265,246,14,92.8,5.3,
"De 35 a 39 años (176)",71,267,248,6,92.9,2.2,
"De 40 a 44 años (177)",34,145,136,,93.8,,
"De 45 a 49 años (178)",36,221,199,,90,,
"De 50 y más años (179)",71,419,344,,82.1,,
"Separado(a) (180)",78,294,256,5,87.1,1.7,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",3,3,3,1,100,33.3,
"De 20 a 24 años (183)",7,10,8,,80,,
"De 25 a 29 años (184)",7,24,22,2,91.7,8.3,
"De 30 a 34 años (185)",13,36,36,2,100,5.6,
"De 35 a 39 años (186)",3,10,10,,100,,
"De 40 a 44 años (187)",5,21,20,,95.2,,
"De 45 a 49 años (188)",7,29,27,,93.1,,
"De 50 y más años (189)",32,161,130,,80.7,,
"Casado(a) (190)",591,3576,3083,29,86.2,0.8,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 20 a 24 años (193)",11,19,18,5,94.7,26.3,
"De 25 a 29 años (194)",26,77,73,7,94.8,9.1,
"De 30 a 34 años (195)",45,169,160,7,94.7,4.1,
"De 35 a 39 años (196)",72,332,316,7,95.2,2.1,
"De 40 a 44 años (197)",69,375,347,2,92.5,0.5,
"De 45 a 49 años (198)",76,456,403,1,88.4,0.2,
"De 50 y más años (199)",291,2146,1764,,82.2,,
"Viudo(a) (200)",166,1124,877,,78,,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 25 a 29 años (204)",1,1,1,,100,,
"De 30 a 34 años (205)",1,2,2,,100,,
"De 40 a 44 años (207)",5,18,14,,77.8,,
"De 45 a 49 años (208)",8,45,39,,86.7,,
"De 50 y más años (209)",150,1057,820,,77.6,,
"Divorciado(a) (210)",5,35,24,,68.6,,
"De 25 a 29 años (214)",1,3,3,,100,,
"De 40 a 44 años (217)",1,3,2,,66.7,,
"De 50 y más años (219)",3,29,19,,65.5,,
"Soltero(a) (220)",576,191,177,11,92.7,5.8,
"De 12 a 14 años (221)",179,1,1,1,100,100,
"De 15 a 19 años (222)",205,17,17,4,100,23.5,
"De 20 a 24 años (223)",70,29,27,2,93.1,6.9,
"De 25 a 29 años (224)",42,23,23,2,100,8.7,
"De 30 a 34 años (225)",18,24,22,1,91.7,4.2,
"De 35 a 39 años (226)",15,25,23,,92,,
"De 40 a 44 años (227)",12,22,22,1,100,4.5,
"De 45 a 49 años (228)",8,4,4,,100,,
"De 50 y más años (229)",27,46,38,,82.6,,
