"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",110,102,1,92,9,,,,,,8,110
"De 20 a 24 años (023)",237,229,1,149,63,13,2,1,,,8,328
"De 25 a 29 años (024)",248,244,1,126,87,25,5,,,,4,395
"De 30 a 34 años (025)",284,280,1,85,94,59,34,7,,,4,644
"De 35 a 39 años (026)",310,306,,56,86,65,77,20,2,,4,902
"De 40 a 44 años (027)",270,269,2,29,64,47,89,31,6,1,1,946
"De 45 a 49 años (028)",243,240,,24,35,63,72,36,7,3,3,918
"De 50 y más años (029)",538,536,3,46,74,79,170,106,45,13,2,2372
"Casado(a) (030)",8716,8650,17,936,1825,1773,2216,1210,523,150,66,33498
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",63,57,3,39,11,2,2,,,,6,75
"De 20 a 24 años (033)",309,296,,165,91,32,8,,,,13,479
"De 25 a 29 años (034)",737,721,1,230,253,150,82,5,,,16,1568
"De 30 a 34 años (035)",1022,1017,2,162,344,252,211,39,7,,5,2821
"De 35 a 39 años (036)",1286,1282,2,106,341,341,347,114,27,4,4,4340
"De 40 a 44 años (037)",1279,1275,1,58,285,320,369,162,66,14,4,4955
"De 45 a 49 años (038)",1159,1157,1,56,202,274,358,179,68,19,2,4791
"De 50 y más años (039)",2859,2844,7,119,298,402,839,711,355,113,15,14468
"Viudo(a) (040)",2077,2064,10,162,220,284,625,493,203,67,13,9829
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 20 a 24 años (043)",15,14,,5,4,4,,1,,,1,32
"De 25 a 29 años (044)",28,28,,12,9,6,1,,,,,52
"De 30 a 34 años (045)",41,40,,8,17,5,8,2,,,1,105
"De 35 a 39 años (046)",73,72,,10,13,16,20,10,3,,1,261
"De 40 a 44 años (047)",140,139,,16,21,28,41,27,5,1,1,547
"De 45 a 49 años (048)",157,157,1,12,21,29,53,29,9,3,,673
"De 50 y más años (049)",1621,1612,9,97,135,196,502,424,186,63,9,8157
"Divorciado(a) (050)",166,158,1,22,42,29,38,15,9,2,8,554
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (054)",7,7,,4,2,1,,,,,,11
"De 30 a 34 años (055)",14,10,,4,2,3,1,,,,4,21
"De 35 a 39 años (056)",19,19,,1,9,2,6,1,,,,58
"De 40 a 44 años (057)",21,21,1,3,6,5,5,1,,,,59
"De 45 a 49 años (058)",21,21,,1,9,4,4,3,,,,67
"De 50 y más años (059)",79,77,,7,13,14,22,10,9,2,2,334
"Soltero(a) (060)",2703,1690,18,1078,332,167,95,,,,1013,2623
"De 12 a 14 años (061)",11,11,,11,,,,,,,,11
"De 15 a 19 años (062)",189,189,3,172,12,1,1,,,,,203
"De 20 a 24 años (063)",835,378,2,318,42,14,2,,,,457,452
"De 25 a 29 años (064)",613,285,3,201,60,16,5,,,,328,389
"De 30 a 34 años (065)",298,207,1,134,41,23,8,,,,91,317
"De 35 a 39 años (066)",256,199,2,93,54,29,21,,,,57,372
"De 40 a 44 años (067)",159,133,3,43,38,36,13,,,,26,279
"De 45 a 49 años (068)",129,109,,41,35,16,17,,,,20,227
"De 50 y más años (069)",213,179,4,65,50,32,28,,,,34,373
,,,,,,,,,,,,
"URBANA (080)",18382,17258,65,4295,4152,3157,3425,1481,526,157,1124,52656
"De 12 a 14 años (081)",29,15,,15,,,,,,,14,15
"De 15 a 19 años (082)",604,530,7,467,48,5,3,,,,74,590
"De 20 a 24 años (083)",2103,1660,9,1185,377,77,11,1,,,443,2222
"De 25 a 29 años (084)",2543,2210,8,1019,788,302,89,3,1,,333,3896
"De 30 a 34 años (085)",2384,2281,10,609,821,503,302,29,5,2,103,5285
"De 35 a 39 años (086)",2493,2439,9,360,744,618,562,124,18,4,54,7102
"De 40 a 44 años (087)",2133,2105,8,201,511,540,623,170,44,8,28,7089
"De 45 a 49 años (088)",1789,1766,3,138,352,447,544,208,58,16,23,6570
"De 50 y más años (089)",4304,4252,11,301,511,665,1291,946,400,127,52,19887
"Conviviente (090)",7440,7254,28,2195,1954,1273,1247,412,116,29,186,19266
"De 12 a 14 años (091)",14,4,,4,,,,,,,10,4
"De 15 a 19 años (092)",397,334,3,296,30,3,2,,,,63,373
"De 20 a 24 años (093)",1114,1065,6,739,267,48,5,,,,49,1438
"De 25 a 29 años (094)",1406,1375,4,579,526,203,61,1,1,,31,2508
"De 30 a 34 años (095)",1238,1220,6,286,447,284,177,17,1,2,18,2917
"De 35 a 39 años (096)",1126,1121,5,133,325,299,287,65,5,2,5,3396
"De 40 a 44 años (097)",806,804,2,73,175,180,271,78,22,3,2,2852
"De 45 a 49 años (098)",593,590,1,33,96,132,212,87,25,4,3,2372
"De 50 y más años (099)",746,741,1,52,88,124,232,164,62,18,5,3406
"Separado(a) (100)",1543,1516,7,434,352,245,303,127,38,10,27,4431
"De 12 a 14 años (101)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (102)",60,54,,48,6,,,,,,6,60
"De 20 a 24 años (103)",145,140,1,99,32,7,,1,,,5,190
"De 25 a 29 años (104)",158,156,1,87,49,16,3,,,,2,245
"De 30 a 34 años (105)",196,194,1,67,66,40,17,3,,,2,411
"De 35 a 39 años (106)",226,223,,47,72,39,51,12,2,,3,619
"De 40 a 44 años (107)",191,190,2,25,46,39,61,12,4,1,1,619
"De 45 a 49 años (108)",178,175,,20,25,49,55,21,3,2,3,642
"De 50 y más años (109)",384,383,2,40,56,55,116,78,29,7,1,1644
"Casado(a) (110)",5796,5748,13,706,1401,1296,1365,636,256,75,48,20440
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",33,28,3,18,5,1,1,,,,5,35
"De 20 a 24 años (113)",179,171,,107,47,12,5,,,,8,258
"De 25 a 29 años (114)",439,425,1,174,161,66,21,2,,,14,793
"De 30 a 34 años (115)",678,674,2,141,264,158,97,8,4,,4,1638
"De 35 a 39 años (116)",875,873,2,93,287,250,188,42,9,2,2,2590
"De 40 a 44 años (117)",901,898,1,48,240,271,251,67,16,4,3,3043
"De 45 a 49 años (118)",784,783,1,43,171,227,221,85,26,9,1,2895
"De 50 y más años (119)",1906,1895,3,81,226,311,581,432,201,60,11,9187
"Viudo(a) (120)",1316,1307,5,109,156,189,401,295,111,41,9,6043
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",7,6,,2,2,2,,,,,1,12
"De 25 a 29 años (124)",21,21,,11,6,4,,,,,,35
"De 30 a 34 años (125)",27,27,,5,14,2,5,1,,,,68
"De 35 a 39 años (126)",47,46,,6,13,8,13,4,2,,1,155
"De 40 a 44 años (127)",86,85,,13,15,17,26,12,2,,1,300
"De 45 a 49 años (128)",100,100,1,4,18,22,38,12,4,1,,396
"De 50 y más años (129)",1027,1021,4,67,88,134,319,266,103,40,6,5076
"Divorciado(a) (130)",128,123,1,18,33,21,32,11,5,2,5,424
"De 20 a 24 años (133)",2,2,,2,,,,,,,,2
"De 25 a 29 años (134)",5,5,,3,1,1,,,,,,8
"De 30 a 34 años (135)",11,7,,3,1,2,1,,,,4,15
"De 35 a 39 años (136)",14,14,,1,7,,5,1,,,,44
"De 40 a 44 años (137)",18,18,1,3,6,3,4,1,,,,48
"De 45 a 49 años (138)",20,20,,1,9,4,3,3,,,,63
"De 50 y más años (139)",58,57,,5,9,11,19,6,5,2,1,244
"Soltero(a) (140)",2159,1310,11,833,256,133,77,,,,849,2052
"De 12 a 14 años (141)",9,9,,9,,,,,,,,9
"De 15 a 19 años (142)",113,113,1,104,7,1,,,,,,121
"De 20 a 24 años (143)",656,276,2,236,29,8,1,,,,380,322
"De 25 a 29 años (144)",514,228,2,165,45,12,4,,,,286,307
"De 30 a 34 años (145)",234,159,1,107,29,17,5,,,,75,236
"De 35 a 39 años (146)",205,162,2,80,40,22,18,,,,43,298
"De 40 a 44 años (147)",131,110,2,39,29,30,10,,,,21,227
"De 45 a 49 años (148)",114,98,,37,33,13,15,,,,16,202
"De 50 y más años (149)",183,155,1,56,44,30,24,,,,28,330
,,,,,,,,,,,,
"RURAL (160)",10969,10636,48,2272,2105,1662,2465,1394,549,141,333,37424
"De 12 a 14 años (161)",27,12,1,11,,,,,,,15,11
"De 15 a 19 años (162)",686,618,6,520,81,7,4,,,,68,719
"De 20 a 24 años (163)",1602,1491,4,853,470,139,23,2,,,111,2322
"De 25 a 29 años (164)",1630,1567,4,416,577,343,215,11,1,,63,3591
"De 30 a 34 años (165)",1397,1369,8,172,343,363,389,87,7,,28,4243
"De 35 a 39 años (166)",1353,1335,1,94,229,287,474,205,41,4,18,5209
"De 40 a 44 años (167)",1111,1102,4,51,134,177,384,247,89,16,9,5067
"De 45 a 49 años (168)",896,891,4,44,83,107,307,238,85,23,5,4393
"De 50 y más años (169)",2267,2251,16,111,188,239,669,604,326,98,16,11869
"Conviviente (170)",6003,5870,30,1565,1372,942,1220,544,164,33,133,17693
"De 12 a 14 años (171)",23,9,1,8,,,,,,,14,8
"De 15 a 19 años (172)",528,464,3,386,67,6,2,,,,64,546
"De 20 a 24 años (173)",1191,1166,4,660,379,105,17,1,,,25,1811
"De 25 a 29 años (174)",1134,1117,3,283,428,244,150,8,1,,17,2564
"De 30 a 34 años (175)",884,876,8,102,219,240,252,51,4,,8,2703
"De 35 a 39 años (176)",776,775,1,55,145,153,278,119,22,2,1,2982
"De 40 a 44 años (177)",569,566,3,30,56,101,219,118,34,5,3,2518
"De 45 a 49 años (178)",383,383,4,15,37,36,135,112,34,10,,1915
"De 50 y más años (179)",515,514,3,26,41,57,167,135,69,16,1,2646
"Separado(a) (180)",703,692,2,175,160,106,146,74,22,7,11,2186
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",50,48,1,44,3,,,,,,2,50
"De 20 a 24 años (183)",92,89,,50,31,6,2,,,,3,138
"De 25 a 29 años (184)",90,88,,39,38,9,2,,,,2,150
"De 30 a 34 años (185)",88,86,,18,28,19,17,4,,,2,233
"De 35 a 39 años (186)",84,83,,9,14,26,26,8,,,1,283
"De 40 a 44 años (187)",79,79,,4,18,8,28,19,2,,,327
"De 45 a 49 años (188)",65,65,,4,10,14,17,15,4,1,,276
"De 50 y más años (189)",154,153,1,6,18,24,54,28,16,6,1,728
"Casado(a) (190)",2920,2902,4,230,424,477,851,574,267,75,18,13058
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",30,29,,21,6,1,1,,,,1,40
"De 20 a 24 años (193)",130,125,,58,44,20,3,,,,5,221
"De 25 a 29 años (194)",298,296,,56,92,84,61,3,,,2,775
"De 30 a 34 años (195)",344,343,,21,80,94,114,31,3,,1,1183
"De 35 a 39 años (196)",411,409,,13,54,91,159,72,18,2,2,1750
"De 40 a 44 años (197)",378,377,,10,45,49,118,95,50,10,1,1912
"De 45 a 49 años (198)",375,374,,13,31,47,137,94,42,10,1,1896
"De 50 y más años (199)",953,949,4,38,72,91,258,279,154,53,4,5281
"Viudo(a) (200)",761,757,5,53,64,95,224,198,92,26,4,3786
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",8,8,,3,2,2,,1,,,,20
"De 25 a 29 años (204)",7,7,,1,3,2,1,,,,,17
"De 30 a 34 años (205)",14,13,,3,3,3,3,1,,,1,37
"De 35 a 39 años (206)",26,26,,4,,8,7,6,1,,,106
"De 40 a 44 años (207)",54,54,,3,6,11,15,15,3,1,,247
"De 45 a 49 años (208)",57,57,,8,3,7,15,17,5,2,,277
"De 50 y más años (209)",594,591,5,30,47,62,183,158,83,23,3,3081
"Divorciado(a) (210)",38,35,,4,9,8,6,4,4,,3,130
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (214)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (215)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (216)",5,5,,,2,2,1,,,,,14
"De 40 a 44 años (217)",3,3,,,,2,1,,,,,11
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"De 50 y más años (219)",21,20,,2,4,3,3,4,4,,1,90
"Soltero(a) (220)",544,380,7,245,76,34,18,,,,164,571
"De 12 a 14 años (221)",2,2,,2,,,,,,,,2
"De 15 a 19 años (222)",76,76,2,68,5,,1,,,,,82
"De 20 a 24 años (223)",179,102,,82,13,6,1,,,,77,130
"De 25 a 29 años (224)",99,57,1,36,15,4,1,,,,42,82
"De 30 a 34 años (225)",64,48,,27,12,6,3,,,,16,81
"De 35 a 39 años (226)",51,37,,13,14,7,3,,,,14,74
"De 40 a 44 años (227)",28,23,1,4,9,6,3,,,,5,52
"De 45 a 49 años (228)",15,11,,4,2,3,2,,,,4,25
"De 50 y más años (229)",30,24,3,9,6,2,4,,,,6,43
