"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",85,,,,,,42,43
"De 25 a 29 años (054)",56,,,,,2,30,24
"De 30 a 34 años (055)",62,,,,,11,42,9
"De 35 a 39 años (056)",59,,,,,15,32,12
"De 40 a 44 años (057)",35,,,,3,15,10,7
"De 45 a 49 años (058)",17,,,,3,11,,3
"De 50 y más años (059)",32,,2,7,7,10,1,5
"Sup. no Univ. completa (060)",650,,8,18,64,122,240,198
"De 20 a 24 años (063)",49,,,,,,20,29
"De 25 a 29 años (064)",103,,,,,3,55,45
"De 30 a 34 años (065)",132,,,,,16,77,39
"De 35 a 39 años (066)",104,,,,3,19,55,27
"De 40 a 44 años (067)",96,,,,12,39,28,17
"De 45 a 49 años (068)",64,,,,13,33,5,13
"De 50 y más años (069)",102,,8,18,36,12,,28
"Sup. Univ. incompleta (070)",150,1,1,,9,20,68,51
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",38,,,,,,18,20
"De 25 a 29 años (074)",27,,,,,,22,5
"De 30 a 34 años (075)",25,,,,,3,13,9
"De 35 a 39 años (076)",18,,,,,5,10,3
"De 40 a 44 años (077)",17,,,,4,4,4,5
"De 45 a 49 años (078)",13,,,,2,6,1,4
"De 50 y más años (079)",10,1,1,,3,2,,3
"Sup. Univ. completa (080)",366,1,2,10,34,90,113,116
"De 20 a 24 años (083)",19,,,,,,4,15
"De 25 a 29 años (084)",56,,,,,2,18,36
"De 30 a 34 años (085)",59,,,,,9,32,18
"De 35 a 39 años (086)",61,,,,1,17,31,12
"De 40 a 44 años (087)",74,,,,5,32,24,13
"De 45 a 49 años (088)",40,,,1,12,22,2,3
"De 50 y más años (089)",57,1,2,9,16,8,2,19
,,,,,,,,
"URBANA (100)",8380,53,191,470,858,1839,2931,2038
"De 12 a 14 años (101)",26,,,,,,4,22
"De 15 a 19 años (102)",357,,,,,,214,143
"De 20 a 24 años (103)",890,,,,,4,544,342
"De 25 a 29 años (104)",1080,,,,,77,680,323
"De 30 a 34 años (105)",1077,,,,,197,631,249
"De 35 a 39 años (106)",1111,,,,14,403,498,196
"De 40 a 44 años (107)",932,,,,86,410,270,166
"De 45 a 49 años (108)",759,,,9,157,398,77,118
"De 50 y más años (109)",2148,53,191,461,601,350,13,479
"Sin nivel (110)",479,15,24,50,72,103,68,147
"De 15 a 19 años (112)",5,,,,,,3,2
"De 20 a 24 años (113)",9,,,,,,5,4
"De 25 a 29 años (114)",26,,,,,2,14,10
"De 30 a 34 años (115)",31,,,,,6,21,4
"De 35 a 39 años (116)",38,,,,1,15,14,8
"De 40 a 44 años (117)",24,,,,1,9,6,8
"De 45 a 49 años (118)",48,,,,6,25,5,12
"De 50 y más años (119)",298,15,24,50,64,46,,99
"Educacion Inicial (120)",8,,,,,1,4,3
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",2,,,,,,2,
"De 30 a 34 años (125)",3,,,,,1,1,1
"Primaria (130)",3679,33,135,309,467,855,1107,773
"De 12 a 14 años (131)",17,,,,,,3,14
"De 15 a 19 años (132)",135,,,,,,86,49
"De 20 a 24 años (133)",260,,,,,3,164,93
"De 25 a 29 años (134)",381,,,,,28,268,85
"De 30 a 34 años (135)",397,,,,,83,225,89
"De 35 a 39 años (136)",442,,,,2,191,176,73
"De 40 a 44 años (137)",393,,,,32,166,130,65
"De 45 a 49 años (138)",343,,,2,63,184,47,47
"De 50 y más años (139)",1311,33,135,307,370,200,8,258
"Secundaria (140)",2790,3,19,78,206,599,1214,671
"De 12 a 14 años (141)",9,,,,,,1,8
"De 15 a 19 años (142)",206,,,,,,120,86
"De 20 a 24 años (143)",444,,,,,1,296,147
"De 25 a 29 años (144)",453,,,,,40,289,124
"De 30 a 34 años (145)",383,,,,,70,229,84
"De 35 a 39 años (146)",400,,,,7,142,189,62
"De 40 a 44 años (147)",301,,,,30,148,70,53
"De 45 a 49 años (148)",243,,,6,60,122,18,37
"De 50 y más años (149)",351,3,19,72,109,76,2,70
"Sup. no Univ. incompleta (150)",322,,2,7,12,57,146,98
"De 15 a 19 años (152)",9,,,,,,5,4
"De 20 a 24 años (153)",74,,,,,,37,37
"De 25 a 29 años (154)",50,,,,,2,26,22
"De 30 a 34 años (155)",58,,,,,10,39,9
"De 35 a 39 años (156)",55,,,,,14,29,12
"De 40 a 44 años (157)",33,,,,3,14,9,7
"De 45 a 49 años (158)",14,,,,2,9,,3
"De 50 y más años (159)",29,,2,7,7,8,1,4
"Sup. no Univ. completa (160)",615,,8,17,59,118,223,190
"De 20 a 24 años (163)",49,,,,,,20,29
"De 25 a 29 años (164)",93,,,,,3,47,43
"De 30 a 34 años (165)",127,,,,,15,75,37
"De 35 a 39 años (166)",98,,,,3,19,50,26
"De 40 a 44 años (167)",90,,,,11,37,27,15
"De 45 a 49 años (168)",62,,,,13,32,4,13
"De 50 y más años (169)",96,,8,17,32,12,,27
"Sup. Univ. incompleta (170)",133,1,1,,8,19,58,46
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",35,,,,,,17,18
"De 25 a 29 años (174)",21,,,,,,16,5
"De 30 a 34 años (175)",22,,,,,3,11,8
"De 35 a 39 años (176)",17,,,,,5,9,3
"De 40 a 44 años (177)",17,,,,4,4,4,5
"De 45 a 49 años (178)",12,,,,1,6,1,4
"De 50 y más años (179)",8,1,1,,3,1,,2
"Sup. Univ. completa (180)",354,1,2,9,34,87,111,110
"De 20 a 24 años (183)",17,,,,,,4,13
"De 25 a 29 años (184)",54,,,,,2,18,34
"De 30 a 34 años (185)",56,,,,,9,30,17
"De 35 a 39 años (186)",61,,,,1,17,31,12
"De 40 a 44 años (187)",74,,,,5,32,24,13
"De 45 a 49 años (188)",37,,,1,12,20,2,2
"De 50 y más años (189)",55,1,2,8,16,7,2,19
,,,,,,,,
"RURAL (200)",4320,6,44,155,305,892,2112,806
"De 12 a 14 años (201)",12,,,,,,5,7
"De 15 a 19 años (202)",363,,,,,,225,138
"De 20 a 24 años (203)",649,,,,,1,465,183
"De 25 a 29 años (204)",644,,,,,40,495,109
"De 30 a 34 años (205)",587,,,,,110,412,65
"De 35 a 39 años (206)",490,,,,4,160,280,46
"De 40 a 44 años (207)",407,,,,5,198,156,48
"De 45 a 49 años (208)",317,,,2,43,176,64,32
"De 50 y más años (209)",851,6,44,153,253,207,10,178
"Sin nivel (210)",698,3,21,59,109,173,211,122
"De 15 a 19 años (212)",11,,,,,,9,2
"De 20 a 24 años (213)",28,,,,,,20,8
"De 25 a 29 años (214)",48,,,,,4,40,4
"De 30 a 34 años (215)",66,,,,,14,46,6
"De 35 a 39 años (216)",77,,,,1,23,45,8
"De 40 a 44 años (217)",73,,,,,33,31,9
"De 45 a 49 años (218)",82,,,1,13,42,18,8
"De 50 y más años (219)",313,3,21,58,95,57,2,77
"Educacion Inicial (220)",8,,,,,1,7,
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",2,,,,,1,1,
"De 35 a 39 años (226)",3,,,,,,3,
"Primaria (230)",2765,3,22,87,167,593,1403,490
"De 12 a 14 años (231)",9,,,,,,2,7
"De 15 a 19 años (232)",215,,,,,,128,87
"De 20 a 24 años (233)",425,,,,,1,311,113
"De 25 a 29 años (234)",430,,,,,25,336,69
"De 30 a 34 años (235)",408,,,,,81,284,43
"De 35 a 39 años (236)",330,,,,1,108,192,29
"De 40 a 44 años (237)",265,,,,3,134,99,29
"De 45 a 49 años (238)",193,,,1,21,108,43,20
"De 50 y más años (239)",490,3,22,86,142,136,8,93
"Secundaria (240)",752,,1,7,22,110,446,166
"De 12 a 14 años (241)",3,,,,,,3,
"De 15 a 19 años (242)",135,,,,,,87,48
"De 20 a 24 años (243)",179,,,,,,127,52
"De 25 a 29 años (244)",141,,,,,11,100,30
"De 30 a 34 años (245)",96,,,,,12,72,12
"De 35 a 39 años (246)",69,,,,2,28,31,8
"De 40 a 44 años (247)",61,,,,1,28,24,8
"De 45 a 49 años (248)",33,,,,7,21,2,3
"De 50 y más años (249)",35,,1,7,12,10,,5
"Sup. no Univ. incompleta (250)",33,,,,1,7,16,9
"De 20 a 24 años (253)",11,,,,,,5,6
"De 25 a 29 años (254)",6,,,,,,4,2
"De 30 a 34 años (255)",4,,,,,1,3,
"De 35 a 39 años (256)",4,,,,,1,3,
"De 40 a 44 años (257)",2,,,,,1,1,
"De 45 a 49 años (258)",3,,,,1,2,,
"De 50 y más años (259)",3,,,,,2,,1
"Sup. no Univ. completa (260)",35,,,1,5,4,17,8
"De 25 a 29 años (264)",10,,,,,,8,2
"De 30 a 34 años (265)",5,,,,,1,2,2
"De 35 a 39 años (266)",6,,,,,,5,1
"De 40 a 44 años (267)",6,,,,1,2,1,2
"De 45 a 49 años (268)",2,,,,,1,1,
"De 50 y más años (269)",6,,,1,4,,,1
"Sup. Univ. incompleta (270)",17,,,,1,1,10,5
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",3,,,,,,1,2
"De 25 a 29 años (274)",6,,,,,,6,
"De 30 a 34 años (275)",3,,,,,,2,1
"De 35 a 39 años (276)",1,,,,,,1,
"De 45 a 49 años (278)",1,,,,1,,,
"De 50 y más años (279)",2,,,,,1,,1
"Sup. Univ. completa (280)",12,,,1,,3,2,6
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",2,,,,,,,2
"De 30 a 34 años (285)",3,,,,,,2,1
"De 45 a 49 años (288)",3,,,,,2,,1
"De 50 y más años (289)",2,,,1,,1,,
