"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",109,2,25,34,38,10
"Educación inicial (032)",2,,,2,,
"Primaria (033)",454,21,147,121,123,42
"Secundaria (034)",728,13,409,207,94,5
"Superior no univ. incompleta (035)",109,,78,20,10,1
"Superior no univ. completa (036)",189,,99,74,14,2
"Superior univ. incompleta (037)",68,,51,6,10,1
"Superior univ. completa (038)",107,,57,30,16,4
"No PEA (040)",38958,13494,10348,5557,5154,4405
"Sin nivel (041)",3754,250,301,660,1098,1445
"Educación inicial (042)",805,766,27,12,,
"Primaria (043)",16961,9489,1585,1718,2085,2084
"Secundaria (044)",12017,2989,5510,1862,1198,458
"Superior no univ. incompleta (045)",1700,,1201,296,136,67
"Superior no univ. completa (046)",1598,,510,591,340,157
"Superior univ. incompleta (047)",1230,,989,136,65,40
"Superior univ. completa (048)",893,,225,282,232,154
,,,,,,
"URBANA (060)",55320,11258,15784,13131,10301,4846
"Sin nivel (061)",3984,201,383,851,1256,1293
"Educación inicial (062)",702,648,33,21,,
"Primaria (063)",19473,7799,2500,3059,3689,2426
"Secundaria (064)",18877,2610,7920,4813,2982,552
"Superior no univ. incompleta (065)",2911,,1691,752,373,95
"Superior no univ. completa (066)",4386,,1320,2006,872,188
"Superior univ. incompleta (067)",1978,,1272,380,256,70
"Superior univ. completa (068)",3009,,665,1249,873,222
"PEA (070)",23706,389,7350,8703,6145,1119
"Sin nivel (071)",1393,16,188,462,535,192
"Educación inicial (072)",24,4,10,10,,
"Primaria (073)",6148,241,1432,1792,2062,621
"Secundaria (074)",8786,128,3388,3247,1892,131
"Superior no univ. incompleta (075)",1422,,642,494,253,33
"Superior no univ. completa (076)",2906,,867,1454,548,37
"Superior univ. incompleta (077)",844,,362,255,197,30
"Superior univ. completa (078)",2183,,461,989,658,75
"Ocupada (080)",22281,362,6650,8308,5897,1064
"Sin nivel (081)",1312,15,172,436,506,183
"Educación inicial (082)",22,4,10,8,,
"Primaria (083)",5822,225,1330,1706,1975,586
"Secundaria (084)",8200,118,3061,3087,1807,127
"Superior no univ. incompleta (085)",1328,,576,476,244,32
"Superior no univ. completa (086)",2731,,777,1384,534,36
"Superior univ. incompleta (087)",782,,313,251,189,29
"Superior univ. completa (088)",2084,,411,960,642,71
"Desocupada (090)",1425,27,700,395,248,55
"Sin nivel (091)",81,1,16,26,29,9
"Educación inicial (092)",2,,,2,,
"Primaria (093)",326,16,102,86,87,35
"Secundaria (094)",586,10,327,160,85,4
"Superior no univ. incompleta (095)",94,,66,18,9,1
"Superior no univ. completa (096)",175,,90,70,14,1
"Superior univ. incompleta (097)",62,,49,4,8,1
"Superior univ. completa (098)",99,,50,29,16,4
"No PEA (100)",31614,10869,8434,4428,4156,3727
"Sin nivel (101)",2591,185,195,389,721,1101
"Educación inicial (102)",678,644,23,11,,
"Primaria (103)",13325,7558,1068,1267,1627,1805
"Secundaria (104)",10091,2482,4532,1566,1090,421
"Superior no univ. incompleta (105)",1489,,1049,258,120,62
"Superior no univ. completa (106)",1480,,453,552,324,151
"Superior univ. incompleta (107)",1134,,910,125,59,40
"Superior univ. completa (108)",826,,204,260,215,147
,,,,,,
"RURAL (120)",12044,2733,3687,2626,2084,914
"Sin nivel (121)",1767,74,186,485,604,418
"Educación inicial (122)",135,122,8,5,,
"Primaria (123)",5518,2005,1110,992,1000,411
"Secundaria (124)",3613,532,1841,848,336,56
"Superior no univ. incompleta (125)",356,,221,87,41,7
"Superior no univ. completa (126)",287,,127,113,37,10
"Superior univ. incompleta (127)",165,,131,20,13,1
"Superior univ. completa (128)",203,,63,76,53,11
"PEA (130)",4700,108,1773,1497,1086,236
"Sin nivel (131)",604,9,80,214,227,74
"Educación inicial (132)",8,,4,4,,
"Primaria (133)",1882,74,593,541,542,132
"Secundaria (134)",1687,25,863,552,228,19
"Superior no univ. incompleta (135)",145,,69,49,25,2
"Superior no univ. completa (136)",169,,70,74,21,4
"Superior univ. incompleta (137)",69,,52,9,7,1
"Superior univ. completa (138)",136,,42,54,36,4
"Ocupada (140)",4359,99,1607,1398,1029,226
"Sin nivel (141)",576,8,71,206,218,73
"Educación inicial (142)",8,,4,4,,
"Primaria (143)",1754,69,548,506,506,125
"Secundaria (144)",1545,22,781,505,219,18
"Superior no univ. incompleta (145)",130,,57,47,24,2
"Superior no univ. completa (146)",155,,61,70,21,3
"Superior univ. incompleta (147)",63,,50,7,5,1
"Superior univ. completa (148)",128,,35,53,36,4
"Desocupada (150)",341,9,166,99,57,10
"Sin nivel (151)",28,1,9,8,9,1
"Primaria (153)",128,5,45,35,36,7
"Secundaria (154)",142,3,82,47,9,1
"Superior no univ. incompleta (155)",15,,12,2,1,
"Superior no univ. completa (156)",14,,9,4,,1
"Superior univ. incompleta (157)",6,,2,2,2,
"Superior univ. completa (158)",8,,7,1,,
"No PEA (160)",7344,2625,1914,1129,998,678
"Sin nivel (161)",1163,65,106,271,377,344
"Educación inicial (162)",127,122,4,1,,
"Primaria (163)",3636,1931,517,451,458,279
"Secundaria (164)",1926,507,978,296,108,37
"Superior no univ. incompleta (165)",211,,152,38,16,5
"Superior no univ. completa (166)",118,,57,39,16,6
"Superior univ. incompleta (167)",96,,79,11,6,
"Superior univ. completa (168)",67,,21,22,17,7
