"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (122)",24,11,5,8,,,
"Activid.inmobil., empres. y alquileres (124)",24,16,3,4,1,,
"Admin.pub. y defensa; p. segur soc.afil (125)",79,61,18,,,,
"Enseñanza (126)",246,226,,19,,1,
"Servicios sociales y de salud (127)",76,74,,2,,,
"Otras activ. serv.comun.soc y personales (128)",63,12,4,46,,1,
"Hogares privados con servicio doméstico (129)",60,,,,,,60
"Actividad economica no especificada (131)",108,18,6,65,,19,
,,,,,,,
"RURAL (132)",15996,439,2032,8280,216,4961,68
"Agric., ganadería, caza y silvicultura (133)",13040,2,685,7403,155,4795,
"Pesca (134)",8,,2,5,,1,
"Explotación de minas y canteras (135)",1261,8,859,316,43,35,
"Industrias manufactureras (136)",61,1,25,32,,3,
"Suministro de electricidad, gas y agua (137)",24,17,7,,,,
"Construcción (138)",267,3,243,17,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",394,20,6,287,6,75,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,1,6,2,,,
"Comercio al por mayor (141)",12,1,,8,2,1,
"Comercio al por menor (142)",373,18,,277,4,74,
"Hoteles y restaurantes (143)",119,21,30,56,4,8,
"Trans., almac. y comunicaciones (144)",91,13,41,33,2,2,
"Activid.inmobil., empres. y alquileres (146)",32,19,10,2,1,,
"Admin.pub. y defensa; p. segur soc.afil (147)",130,78,52,,,,
"Enseñanza (148)",227,214,,12,1,,
"Servicios sociales y de salud (149)",33,29,2,2,,,
"Otras activ. serv.comun.soc y personales (150)",20,3,9,8,,,
"Hogares privados con servicio doméstico (151)",68,,,,,,68
"Actividad economica no especificada (153)",221,11,61,107,4,38,
"Hombres (154)",10127,286,1708,6400,172,1547,14
"Agric., ganadería, caza y silvicultura (155)",7849,2,440,5819,124,1464,
"Pesca (156)",7,,2,4,,1,
"Explotación de minas y canteras (157)",1216,4,834,306,37,35,
"Industrias manufactureras (158)",45,1,23,19,,2,
"Suministro de electricidad, gas y agua (159)",21,14,7,,,,
"Construcción (160)",260,3,236,17,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",191,8,5,152,3,23,
"Venta, mant.y rep. veh.autom y motoc. (162)",7,,5,2,,,
"Comercio al por mayor (163)",8,1,,6,1,,
"Comercio al por menor (164)",176,7,,144,2,23,
"Hoteles y restaurantes (165)",24,4,5,12,1,2,
"Trans., almac. y comunicaciones (166)",90,13,41,32,2,2,
"Activid.inmobil., empres. y alquileres (168)",26,14,9,2,1,,
"Admin.pub. y defensa; p. segur soc.afil (169)",118,69,49,,,,
"Enseñanza (170)",138,135,,3,,,
"Servicios sociales y de salud (171)",13,11,1,1,,,
"Otras activ. serv.comun.soc y personales (172)",14,2,7,5,,,
"Hogares privados con servicio doméstico (173)",14,,,,,,14
"Actividad economica no especificada (175)",101,6,49,28,4,14,
"Mujeres (176)",5869,153,324,1880,44,3414,54
"Agric., ganadería, caza y silvicultura (177)",5191,,245,1584,31,3331,
"Pesca (178)",1,,,1,,,
"Explotación de minas y canteras (179)",45,4,25,10,6,,
"Industrias manufactureras (180)",16,,2,13,,1,
"Suministro de electricidad, gas y agua (181)",3,3,,,,,
"Construcción (182)",7,,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",203,12,1,135,3,52,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,1,1,,,,
"Comercio al por mayor (185)",4,,,2,1,1,
"Comercio al por menor (186)",197,11,,133,2,51,
"Hoteles y restaurantes (187)",95,17,25,44,3,6,
"Trans., almac. y comunicaciones (188)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",6,5,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",12,9,3,,,,
"Enseñanza (192)",89,79,,9,1,,
"Servicios sociales y de salud (193)",20,18,1,1,,,
"Otras activ. serv.comun.soc y personales (194)",6,1,2,3,,,
"Hogares privados con servicio doméstico (195)",54,,,,,,54
"Actividad economica no especificada (197)",120,5,12,79,,24,
