"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",14,,3,5,4,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",844,41,289,279,191,44
"Ocupación no especificada (037)",232,,75,66,63,28
"Desocupado (038)",230,19,136,53,14,8
,,,,,,
"URBANA (039)",3290,37,834,1283,874,262
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,,4,12,12,3
"Profes., científicos e intelectuales (041)",597,,76,345,172,4
"Técnicos de nivel medio y trab.asimilados (042)",91,,21,44,25,1
"Jefes y empleados de oficina (043)",116,,35,47,30,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",424,7,100,172,104,41
"Agricult.trabaj. calif. agrop. y pesqueros (045)",586,1,116,175,191,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",207,,56,66,65,20
"Obreros construc., conf., papel, fab., instr. (047)",198,,54,87,49,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",679,22,237,214,156,50
"Otra (049)",49,,5,25,19,
"Ocupación no especificada (050)",121,1,41,34,26,19
"Desocupado (051)",191,6,89,62,25,9
"Hombres (052)",2251,22,569,841,611,208
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",28,,3,12,10,3
"Profes., científicos e intelectuales (054)",297,,33,175,87,2
"Técnicos de nivel medio y trab.asimilados (055)",60,,14,23,22,1
"Jefes y empleados de oficina (056)",64,,13,30,17,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",206,6,50,75,53,22
"Agricult.trabaj. calif. agrop. y pesqueros (058)",540,1,108,163,174,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",166,,50,52,48,16
"Obreros construc., conf., papel, fab., instr. (060)",186,,52,82,46,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",449,11,155,143,99,41
"Otra (062)",49,,5,25,19,
"Ocupación no especificada (063)",59,1,16,16,14,12
"Desocupado (064)",147,3,70,45,22,7
"Mujeres (065)",1039,15,265,442,263,54
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,1,,2,
"Profes., científicos e intelectuales (067)",300,,43,170,85,2
"Técnicos de nivel medio y trab.asimilados (068)",31,,7,21,3,
"Jefes y empleados de oficina (069)",52,,22,17,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",218,1,50,97,51,19
"Agricult.trabaj. calif. agrop. y pesqueros (071)",46,,8,12,17,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",41,,6,14,17,4
"Obreros construc., conf., papel, fab., instr. (073)",12,,2,5,3,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",230,11,82,71,57,9
"Ocupación no especificada (076)",62,,25,18,12,7
"Desocupado (077)",44,3,19,17,3,2
,,,,,,
"RURAL (078)",12869,191,4028,4110,3095,1445
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,3,8,3,
"Profes., científicos e intelectuales (080)",376,,51,217,107,1
"Técnicos de nivel medio y trab.asimilados (081)",61,,20,32,8,1
"Jefes y empleados de oficina (082)",42,,18,19,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",164,4,39,68,39,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6189,25,1303,2013,1823,1025
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",274,5,92,86,68,23
"Obreros construc., conf., papel, fab., instr. (086)",164,,61,69,30,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4273,117,1874,1238,775,269
"Otra (088)",8,,2,5,1,
"Ocupación no especificada (089)",260,,73,75,79,33
"Desocupado (090)",1044,40,492,280,157,75
"Hombres (091)",11237,135,3461,3589,2714,1338
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,2,5,3,
"Profes., científicos e intelectuales (093)",229,,26,132,70,1
"Técnicos de nivel medio y trab.asimilados (094)",44,,11,25,7,1
"Jefes y empleados de oficina (095)",31,,13,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",91,1,17,41,22,10
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5927,22,1230,1955,1727,993
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",128,1,35,42,36,14
"Obreros construc., conf., papel, fab., instr. (099)",162,,60,69,29,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3659,87,1667,1030,641,234
"Otra (101)",8,,2,5,1,
"Ocupación no especificada (102)",90,,23,27,28,12
"Desocupado (103)",858,24,375,244,146,69
"Mujeres (104)",1632,56,567,521,381,107
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,1,3,,
"Profes., científicos e intelectuales (106)",147,,25,85,37,
"Técnicos de nivel medio y trab.asimilados (107)",17,,9,7,1,
"Jefes y empleados de oficina (108)",11,,5,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",73,3,22,27,17,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",262,3,73,58,96,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",146,4,57,44,32,9
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",614,30,207,208,134,35
"Ocupación no especificada (115)",170,,50,48,51,21
"Desocupado (116)",186,16,117,36,11,6
