"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUACAYBAMBA (000)",4399,549,529,2615,22,601,83
"Agric., ganadería, caza y silvicultura (001)",3115,3,384,2187,18,523,
"Pesca (002)",2,,,2,,,
"Explotación de minas y canteras (003)",10,,10,,,,
"Industrias manufactureras (004)",59,,8,48,1,2,
"Suministro de electricidad, gas y agua (005)",1,,1,,,,
"Construcción (006)",140,,92,29,,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",247,4,3,204,,36,
"Venta, mant.y rep. veh.autom y motoc. (008)",2,,,2,,,
"Comercio al por mayor (009)",13,,,12,,1,
"Comercio al por menor (010)",232,4,3,190,,35,
"Hoteles y restaurantes (011)",37,,,35,1,1,
"Trans., almac. y comunicaciones (012)",34,12,4,17,1,,
"Intermediación financiera (013)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (014)",13,9,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",125,110,15,,,,
"Enseñanza (016)",386,371,,14,,1,
"Servicios sociales y de salud (017)",37,35,,2,,,
"Otras activ. serv.comun.soc y personales (018)",14,3,1,8,,2,
"Hogares privados con servicio doméstico (019)",83,,,,,,83
"Actividad economica no especificada (021)",94,,10,66,1,17,
"Hombres (022)",3654,359,500,2314,19,445,17
"Agric., ganadería, caza y silvicultura (023)",2870,2,363,2075,18,412,
"Pesca (024)",2,,,2,,,
"Explotación de minas y canteras (025)",9,,9,,,,
"Industrias manufactureras (026)",54,,8,44,,2,
"Suministro de electricidad, gas y agua (027)",1,,1,,,,
"Construcción (028)",140,,92,29,,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",127,1,3,115,,8,
"Venta, mant.y rep. veh.autom y motoc. (030)",2,,,2,,,
"Comercio al por mayor (031)",10,,,10,,,
"Comercio al por menor (032)",115,1,3,103,,8,
"Hoteles y restaurantes (033)",5,,,5,,,
"Trans., almac. y comunicaciones (034)",29,10,3,16,,,
"Intermediación financiera (035)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (036)",11,7,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",112,98,14,,,,
"Enseñanza (038)",229,219,,9,,1,
"Servicios sociales y de salud (039)",20,18,,2,,,
"Otras activ. serv.comun.soc y personales (040)",4,2,,2,,,
"Hogares privados con servicio doméstico (041)",17,,,,,,17
"Actividad economica no especificada (043)",22,,6,12,1,3,
"Mujeres (044)",745,190,29,301,3,156,66
"Agric., ganadería, caza y silvicultura (045)",245,1,21,112,,111,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",5,,,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",120,3,,89,,28,
"Comercio al por mayor (053)",3,,,2,,1,
"Comercio al por menor (054)",117,3,,87,,27,
"Hoteles y restaurantes (055)",32,,,30,1,1,
"Trans., almac. y comunicaciones (056)",5,2,1,1,1,,
"Activid.inmobil., empres. y alquileres (058)",2,2,,,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",13,12,1,,,,
"Enseñanza (060)",157,152,,5,,,
"Servicios sociales y de salud (061)",17,17,,,,,
"Otras activ. serv.comun.soc y personales (062)",10,1,1,6,,2,
"Hogares privados con servicio doméstico (063)",66,,,,,,66
"Actividad economica no especificada (065)",72,,4,54,,14,
,,,,,,,
"URBANA (066)",1066,359,121,428,10,106,42
"Agric., ganadería, caza y silvicultura (067)",351,1,61,223,7,59,
"Explotación de minas y canteras (069)",1,,1,,,,
"Industrias manufactureras (070)",28,,3,24,1,,
"Construcción (072)",46,,38,4,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",144,3,2,113,,26,
"Venta, mant.y rep. veh.autom y motoc. (074)",1,,,1,,,
"Comercio al por mayor (075)",9,,,8,,1,
"Comercio al por menor (076)",134,3,2,104,,25,
"Hoteles y restaurantes (077)",25,,,23,1,1,
"Trans., almac. y comunicaciones (078)",23,7,1,14,1,,
"Intermediación financiera (079)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (080)",10,6,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",94,88,6,,,,
"Enseñanza (082)",234,228,,5,,1,
"Servicios sociales y de salud (083)",23,22,,1,,,
"Otras activ. serv.comun.soc y personales (084)",8,2,1,3,,2,
"Hogares privados con servicio doméstico (085)",42,,,,,,42
"Actividad economica no especificada (087)",35,,7,15,,13,
"Hombres (088)",764,240,115,331,7,63,8
"Agric., ganadería, caza y silvicultura (089)",330,1,59,211,7,52,
"Explotación de minas y canteras (091)",1,,1,,,,
"Industrias manufactureras (092)",27,,3,24,,,
"Construcción (094)",46,,38,4,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",69,1,2,62,,4,
"Venta, mant.y rep. veh.autom y motoc. (096)",1,,,1,,,
"Comercio al por mayor (097)",6,,,6,,,
"Comercio al por menor (098)",62,1,2,55,,4,
"Hoteles y restaurantes (099)",3,,,3,,,
"Trans., almac. y comunicaciones (100)",18,5,,13,,,
"Intermediación financiera (101)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (102)",10,6,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",84,78,6,,,,
"Enseñanza (104)",136,132,,3,,1,
"Servicios sociales y de salud (105)",15,14,,1,,,
"Otras activ. serv.comun.soc y personales (106)",2,1,,1,,,
"Hogares privados con servicio doméstico (107)",8,,,,,,8
"Actividad economica no especificada (109)",13,,5,6,,2,
"Mujeres (110)",302,119,6,97,3,43,34
"Agric., ganadería, caza y silvicultura (111)",21,,2,12,,7,
"Industrias manufactureras (114)",1,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",75,2,,51,,22,
"Comercio al por mayor (119)",3,,,2,,1,
"Comercio al por menor (120)",72,2,,49,,21,
"Hoteles y restaurantes (121)",22,,,20,1,1,
"Trans., almac. y comunicaciones (122)",5,2,1,1,1,,
"Admin.pub. y defensa; p. segur soc.afil (125)",10,10,,,,,
"Enseñanza (126)",98,96,,2,,,
"Servicios sociales y de salud (127)",8,8,,,,,
"Otras activ. serv.comun.soc y personales (128)",6,1,1,2,,2,
"Hogares privados con servicio doméstico (129)",34,,,,,,34
"Actividad economica no especificada (131)",22,,2,9,,11,
,,,,,,,
"RURAL (132)",3333,190,408,2187,12,495,41
"Agric., ganadería, caza y silvicultura (133)",2764,2,323,1964,11,464,
"Pesca (134)",2,,,2,,,
"Explotación de minas y canteras (135)",9,,9,,,,
"Industrias manufactureras (136)",31,,5,24,,2,
"Suministro de electricidad, gas y agua (137)",1,,1,,,,
"Construcción (138)",94,,54,25,,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,1,1,91,,10,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,,,1,,,
"Comercio al por mayor (141)",4,,,4,,,
"Comercio al por menor (142)",98,1,1,86,,10,
