"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (024)",4,3,,1,,1,1,,,,1,8
"De 30 a 34 años (025)",7,7,,2,1,1,3,,,,,19
"De 35 a 39 años (026)",3,3,,,2,1,,,,,,7
"Primaria (030)",8039,7934,1644,893,1050,938,1540,1009,542,318,105,27180
"De 12 a 14 años (031)",933,930,926,4,,,,,,,3,4
"De 15 a 19 años (032)",583,568,426,125,16,1,,,,,15,160
"De 20 a 24 años (033)",667,640,109,281,191,45,12,2,,,27,861
"De 25 a 29 años (034)",656,647,38,168,214,145,75,6,1,,9,1399
"De 30 a 34 años (035)",730,722,20,95,202,191,180,31,2,1,8,2068
"De 35 a 39 años (036)",724,715,18,47,126,174,240,85,21,4,9,2642
"De 40 a 44 años (037)",723,717,15,34,85,105,261,146,56,15,6,3243
"De 45 a 49 años (038)",609,606,15,27,65,70,205,143,61,20,3,2932
"De 50 y más años (039)",2414,2389,77,112,151,207,567,596,401,278,25,13871
"Secundaria (040)",5191,5099,2516,844,724,476,397,103,23,16,92,6473
"De 12 a 14 años (041)",772,770,768,1,1,,,,,,2,3
"De 15 a 19 años (042)",1560,1544,1399,131,12,2,,,,,16,161
"De 20 a 24 años (043)",673,648,240,304,87,13,3,1,,,25,536
"De 25 a 29 años (044)",485,468,38,178,187,50,14,1,,,17,768
"De 30 a 34 años (045)",379,366,8,80,136,97,44,,1,,13,841
"De 35 a 39 años (046)",379,374,12,44,128,108,68,13,1,,5,1002
"De 40 a 44 años (047)",320,313,13,36,52,86,98,24,4,,7,1014
"De 45 a 49 años (048)",225,224,13,27,52,52,55,20,4,1,1,699
"De 50 y más años (049)",398,392,25,43,69,68,115,44,13,15,6,1449
"Sup. no Univ. incompleta (050)",722,684,305,192,114,38,29,4,1,1,38,704
"De 15 a 19 años (052)",113,113,100,13,,,,,,,,13
"De 20 a 24 años (053)",267,249,167,72,10,,,,,,18,92
"De 25 a 29 años (054)",122,111,26,57,26,2,,,,,11,115
"De 30 a 34 años (055)",73,67,3,24,26,11,3,,,,6,121
"De 35 a 39 años (056)",61,58,,16,26,9,7,,,,3,126
"De 40 a 44 años (057)",36,36,5,3,14,6,7,1,,,,85
"De 45 a 49 años (058)",17,17,1,3,7,3,3,,,,,38
"De 50 y más años (059)",33,33,3,4,5,7,9,3,1,1,,114
"Sup. no Univ. completa (060)",1863,1763,340,556,491,238,116,16,5,1,100,2907
"De 20 a 24 años (063)",214,187,123,57,7,,,,,,27,71
"De 25 a 29 años (064)",382,349,108,175,54,8,3,,1,,33,329
"De 30 a 34 años (065)",327,313,40,129,117,24,3,,,,14,447
"De 35 a 39 años (066)",293,282,24,83,108,54,12,,,1,11,524
"De 40 a 44 años (067)",273,265,15,43,107,68,31,1,,,8,597
"De 45 a 49 años (068)",166,165,12,28,51,44,26,4,,,1,401
"De 50 y más años (069)",208,202,18,41,47,40,41,11,4,,6,538
"Sup. Univ. incompleta (070)",647,610,368,131,70,25,14,2,,,37,415
"De 15 a 19 años (072)",125,124,119,5,,,,,,,1,5
"De 20 a 24 años (073)",307,286,213,64,9,,,,,,21,82
"De 25 a 29 años (074)",61,50,20,22,6,2,,,,,11,40
"De 30 a 34 años (075)",48,46,11,13,18,3,1,,,,2,62
"De 35 a 39 años (076)",41,40,1,14,16,6,3,,,,1,76
"De 40 a 44 años (077)",28,28,2,7,10,6,3,,,,,57
"De 45 a 49 años (078)",14,14,2,3,4,1,4,,,,,30
"De 50 y más años (079)",23,22,,3,7,7,3,2,,,1,63
"Sup. Univ. completa (080)",817,760,228,224,193,77,33,4,1,,57,1012
"De 20 a 24 años (083)",85,73,51,21,1,,,,,,12,23
"De 25 a 29 años (084)",147,132,73,46,10,2,1,,,,15,76
"De 30 a 34 años (085)",165,149,42,64,31,10,2,,,,16,164
"De 35 a 39 años (086)",162,154,22,43,65,21,3,,,,8,248
"De 40 a 44 años (087)",97,94,10,25,38,17,4,,,,3,169
"De 45 a 49 años (088)",73,71,9,11,27,15,8,1,,,2,149
"De 50 y más años (089)",88,87,21,14,21,12,15,3,1,,1,183
,,,,,,,,,,,,
"URBANA (100)",13914,13489,4356,2283,2128,1425,1650,893,454,300,425,30925
"De 12 a 14 años (101)",1229,1224,1220,3,1,,,,,,5,5
"De 15 a 19 años (102)",1803,1783,1603,165,14,1,,,,,20,196
"De 20 a 24 años (103)",1702,1583,811,575,167,24,5,1,,,119,1008
"De 25 a 29 años (104)",1407,1316,281,520,352,115,43,3,2,,91,1786
"De 30 a 34 años (105)",1311,1259,107,353,416,241,126,14,2,,52,2547
"De 35 a 39 años (106)",1292,1253,73,225,402,290,208,45,7,3,39,3181
"De 40 a 44 años (107)",1164,1138,56,130,275,246,294,97,33,7,26,3679
"De 45 a 49 años (108)",881,871,51,90,191,158,233,104,33,11,10,3035
"De 50 y más años (109)",3125,3062,154,222,310,350,741,629,377,279,63,15488
"Sin nivel (110)",903,858,81,61,64,76,195,173,128,80,45,4369
"De 12 a 14 años (111)",13,13,13,,,,,,,,,
"De 15 a 19 años (112)",11,11,10,1,,,,,,,,1
"De 20 a 24 años (113)",11,7,2,3,1,1,,,,,4,8
"De 25 a 29 años (114)",22,20,6,5,3,3,3,,,,2,33
"De 30 a 34 años (115)",27,27,,7,4,8,8,,,,,74
"De 35 a 39 años (116)",34,30,3,6,3,2,13,2,1,,4,96
"De 40 a 44 años (117)",47,42,4,5,3,3,9,10,8,,5,190
"De 45 a 49 años (118)",62,58,10,3,7,7,13,12,4,2,4,228
"De 50 y más años (119)",676,650,33,31,43,52,149,149,115,78,26,3739
"Educacion Inicial (120)",18,17,11,4,,2,,,,,1,10
"De 12 a 14 años (121)",5,5,5,,,,,,,,,
"De 15 a 19 años (122)",5,5,5,,,,,,,,,
"De 20 a 24 años (123)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (124)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (125)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",4811,4736,955,507,623,594,939,612,301,205,75,16401
"De 12 a 14 años (131)",576,573,571,2,,,,,,,3,2
"De 15 a 19 años (132)",272,266,208,53,5,,,,,,6,63
"De 20 a 24 años (133)",310,292,59,135,76,17,4,1,,,18,361
"De 25 a 29 años (134)",335,328,21,98,110,68,28,2,1,,7,659
"De 30 a 34 años (135)",393,389,9,58,120,106,81,14,1,,4,1053
"De 35 a 39 años (136)",415,407,13,30,84,118,119,36,5,2,8,1369
"De 40 a 44 años (137)",421,417,10,20,62,73,156,66,23,7,4,1750
"De 45 a 49 años (138)",356,354,8,19,48,43,131,70,26,9,2,1592
"De 50 y más años (139)",1733,1710,56,92,118,169,420,423,245,187,23,9552
"Secundaria (140)",4313,4231,2095,673,617,393,338,84,18,13,82,5388
"De 12 a 14 años (141)",635,633,631,1,1,,,,,,2,3
"De 15 a 19 años (142)",1282,1269,1166,93,9,1,,,,,13,114
"De 20 a 24 años (143)",537,515,204,236,68,6,1,,,,22,394
"De 25 a 29 años (144)",372,357,31,137,149,31,8,1,,,15,569
"De 30 a 34 años (145)",312,301,7,68,114,81,30,,1,,11,678
"De 35 a 39 años (146)",315,310,11,39,110,86,56,7,1,,5,807
"De 40 a 44 años (147)",288,281,12,33,48,79,88,19,2,,7,887
"De 45 a 49 años (148)",200,199,10,25,49,45,50,17,3,,1,612
"De 50 y más años (149)",372,366,23,41,69,64,105,40,11,13,6,1324
"Sup. no Univ. incompleta (150)",675,637,297,173,103,34,24,4,1,1,38,630
"De 15 a 19 años (152)",111,111,98,13,,,,,,,,13
"De 20 a 24 años (153)",254,236,163,66,7,,,,,,18,80
"De 25 a 29 años (154)",111,100,25,50,23,2,,,,,11,102
"De 30 a 34 años (155)",66,60,3,21,24,10,2,,,,6,107
"De 35 a 39 años (156)",54,51,,15,25,7,4,,,,3,104
"De 40 a 44 años (157)",31,31,4,2,12,6,6,1,,,,76
"De 45 a 49 años (158)",16,16,1,2,7,3,3,,,,,37
"De 50 y más años (159)",32,32,3,4,5,6,9,3,1,1,,111
"Sup. no Univ. completa (160)",1769,1675,332,524,466,225,108,14,5,1,94,2738
"De 20 a 24 años (163)",205,181,121,55,5,,,,,,24,65
"De 25 a 29 años (164)",365,334,107,164,52,7,3,,1,,31,311
"De 30 a 34 años (165)",307,293,37,122,109,23,2,,,,14,417
"De 35 a 39 años (166)",273,262,24,78,100,49,10,,,1,11,480
"De 40 a 44 años (167)",255,248,14,39,103,62,29,1,,,7,558
"De 45 a 49 años (168)",161,160,11,27,50,44,24,4,,,1,389
"De 50 y más años (169)",203,197,18,39,47,40,40,9,4,,6,518
"Sup. Univ. incompleta (170)",626,591,362,122,66,25,14,2,,,35,398
"De 15 a 19 años (172)",122,121,116,5,,,,,,,1,5
"De 20 a 24 años (173)",299,278,210,59,9,,,,,,21,77
"De 25 a 29 años (174)",58,49,20,21,6,2,,,,,9,39
"De 30 a 34 años (175)",45,43,11,12,16,3,1,,,,2,57
"De 35 a 39 años (176)",40,39,1,14,15,6,3,,,,1,74
"De 40 a 44 años (177)",26,26,2,6,9,6,3,,,,,54
"De 45 a 49 años (178)",14,14,2,3,4,1,4,,,,,30
"De 50 y más años (179)",22,21,,2,7,7,3,2,,,1,62
"Sup. Univ. completa (180)",799,744,223,219,189,76,32,4,1,,55,991
"De 20 a 24 años (183)",84,72,51,20,1,,,,,,12,22
"De 25 a 29 años (184)",142,127,71,44,9,2,1,,,,15,72
"De 30 a 34 años (185)",158,143,40,63,29,9,2,,,,15,156
"De 35 a 39 años (186)",160,153,21,43,65,21,3,,,,7,248
"De 40 a 44 años (187)",96,93,10,25,38,17,3,,,,3,164
"De 45 a 49 años (188)",72,70,9,11,26,15,8,1,,,2,147
"De 50 y más años (189)",87,86,21,13,21,12,15,3,1,,1,182
,,,,,,,,,,,,
"RURAL (200)",5249,5183,1217,667,655,518,881,603,396,246,66,17415
"De 12 a 14 años (201)",504,504,502,2,,,,,,,,2
"De 15 a 19 años (202)",618,605,472,114,16,3,,,,,13,155
"De 20 a 24 años (203)",543,525,102,233,141,37,10,2,,,18,681
"De 25 a 29 años (204)",502,494,33,135,152,106,64,4,,,8,1060
"De 30 a 34 años (205)",479,471,19,64,127,109,129,19,2,2,8,1365
"De 35 a 39 años (206)",464,459,9,31,81,92,160,62,21,3,5,1776
"De 40 a 44 años (207)",412,409,12,25,36,50,131,102,43,10,3,1952
"De 45 a 49 años (208)",353,349,12,13,29,38,94,100,41,22,4,1833
"De 50 y más años (209)",1374,1367,56,50,73,83,293,314,289,209,7,8591
"Sin nivel (210)",954,938,79,45,74,72,203,185,150,130,16,5245
"De 12 a 14 años (211)",9,9,9,,,,,,,,,
"De 15 a 19 años (212)",24,23,16,4,2,1,,,,,1,11
"De 20 a 24 años (213)",19,16,7,5,2,2,,,,,3,15
"De 25 a 29 años (214)",30,30,5,3,4,8,10,,,,,78
"De 30 a 34 años (215)",34,33,2,3,8,5,11,2,1,1,1,116
"De 35 a 39 años (216)",59,56,2,3,9,7,22,7,5,1,3,236
"De 40 a 44 años (217)",52,52,4,2,2,5,12,17,8,2,,276
"De 45 a 49 años (218)",68,65,1,1,7,4,13,24,5,10,3,391
"De 50 y más años (219)",659,654,33,24,40,40,135,135,131,116,5,4122
"Educacion Inicial (220)",9,9,1,,3,1,4,,,,,25
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 25 a 29 años (224)",2,2,,,,1,1,,,,,7
"De 30 a 34 años (225)",4,4,,,1,,3,,,,,14
"De 35 a 39 años (226)",2,2,,,2,,,,,,,4
"Primaria (230)",3228,3198,689,386,427,344,601,397,241,113,30,10779
"De 12 a 14 años (231)",357,357,355,2,,,,,,,,2
"De 15 a 19 años (232)",311,302,218,72,11,1,,,,,9,97
"De 20 a 24 años (233)",357,348,50,146,115,28,8,1,,,9,500
"De 25 a 29 años (234)",321,319,17,70,104,77,47,4,,,2,740
"De 30 a 34 años (235)",337,333,11,37,82,85,99,17,1,1,4,1015
"De 35 a 39 años (236)",309,308,5,17,42,56,121,49,16,2,1,1273
"De 40 a 44 años (237)",302,300,5,14,23,32,105,80,33,8,2,1493
"De 45 a 49 años (238)",253,252,7,8,17,27,74,73,35,11,1,1340
"De 50 y más años (239)",681,679,21,20,33,38,147,173,156,91,2,4319
"Secundaria (240)",878,868,421,171,107,83,59,19,5,3,10,1085
"De 12 a 14 años (241)",137,137,137,,,,,,,,,
"De 15 a 19 años (242)",278,275,233,38,3,1,,,,,3,47
"De 20 a 24 años (243)",136,133,36,68,19,7,2,1,,,3,142
"De 25 a 29 años (244)",113,111,7,41,38,19,6,,,,2,199
"De 30 a 34 años (245)",67,65,1,12,22,16,14,,,,2,163
"De 35 a 39 años (246)",64,64,1,5,18,22,12,6,,,,195
"De 40 a 44 años (247)",32,32,1,3,4,7,10,5,2,,,127
"De 45 a 49 años (248)",25,25,3,2,3,7,5,3,1,1,,87
"De 50 y más años (249)",26,26,2,2,,4,10,4,2,2,,125
"Sup. no Univ. incompleta (250)",47,47,8,19,11,4,5,,,,,74
"De 15 a 19 años (252)",2,2,2,,,,,,,,,
"De 20 a 24 años (253)",13,13,4,6,3,,,,,,,12
"De 25 a 29 años (254)",11,11,1,7,3,,,,,,,13
"De 30 a 34 años (255)",7,7,,3,2,1,1,,,,,14
"De 35 a 39 años (256)",7,7,,1,1,2,3,,,,,22
"De 40 a 44 años (257)",5,5,1,1,2,,1,,,,,9
"De 45 a 49 años (258)",1,1,,1,,,,,,,,1
"De 50 y más años (259)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",94,88,8,32,25,13,8,2,,,6,169
"De 20 a 24 años (263)",9,6,2,2,2,,,,,,3,6
"De 25 a 29 años (264)",17,15,1,11,2,1,,,,,2,18
"De 30 a 34 años (265)",20,20,3,7,8,1,1,,,,,30
"De 35 a 39 años (266)",20,20,,5,8,5,2,,,,,44
"De 40 a 44 años (267)",18,17,1,4,4,6,2,,,,1,39
"De 45 a 49 años (268)",5,5,1,1,1,,2,,,,,12
"De 50 y más años (269)",5,5,,2,,,1,2,,,,20
"Sup. Univ. incompleta (270)",21,19,6,9,4,,,,,,2,17
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",8,8,3,5,,,,,,,,5
"De 25 a 29 años (274)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (275)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",2,2,,1,1,,,,,,,3
"De 50 y más años (279)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",18,16,5,5,4,1,1,,,,2,21
"De 20 a 24 años (283)",1,1,,1,,,,,,,,1
"De 25 a 29 años (284)",5,5,2,2,1,,,,,,,4
"De 30 a 34 años (285)",7,6,2,1,2,1,,,,,1,8
"De 35 a 39 años (286)",2,1,1,,,,,,,,1,
"De 40 a 44 años (287)",1,1,,,,,1,,,,,5
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",1,1,,1,,,,,,,,1
