"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"31 años (041)",1205,612,593,376,214,162,829,398,431
"32 años (042)",1803,932,871,570,314,256,1233,618,615
"33 años (043)",1268,659,609,419,235,184,849,424,425
"34 años (044)",1351,678,673,453,219,234,898,459,439
"De 35 a 39 años (045)",7822,3934,3888,2496,1287,1209,5326,2647,2679
"35 años (046)",2062,1042,1020,679,352,327,1383,690,693
"36 años (047)",1380,694,686,432,214,218,948,480,468
"37 años (048)",1452,765,687,475,261,214,977,504,473
"38 años (049)",1760,836,924,562,286,276,1198,550,648
"39 años (050)",1168,597,571,348,174,174,820,423,397
"De 40 a 44 años (051)",6539,3364,3175,1997,1058,939,4542,2306,2236
"40 años (052)",2165,1081,1084,658,328,330,1507,753,754
"41 años (053)",912,510,402,285,164,121,627,346,281
"42 años (054)",1452,791,661,458,267,191,994,524,470
"43 años (055)",1062,501,561,322,159,163,740,342,398
"44 años (056)",948,481,467,274,140,134,674,341,333
"De 45 a 49 años (057)",5661,2851,2810,1594,832,762,4067,2019,2048
"45 años (058)",1611,789,822,447,228,219,1164,561,603
"46 años (059)",898,452,446,269,146,123,629,306,323
"47 años (060)",1039,549,490,283,151,132,756,398,358
"48 años (061)",1254,603,651,349,169,180,905,434,471
"49 años (062)",859,458,401,246,138,108,613,320,293
"De 50 a 54 años (063)",4896,2549,2347,1268,692,576,3628,1857,1771
"50 años (064)",1503,766,737,415,218,197,1088,548,540
"51 años (065)",610,315,295,174,97,77,436,218,218
"52 años (066)",1094,595,499,261,153,108,833,442,391
"53 años (067)",824,418,406,209,108,101,615,310,305
"54 años (068)",865,455,410,209,116,93,656,339,317
"De 55 a 59 años (069)",4105,2093,2012,918,486,432,3187,1607,1580
"55 años (070)",1119,568,551,249,138,111,870,430,440
"56 años (071)",801,410,391,189,107,82,612,303,309
"57 años (072)",795,424,371,166,82,84,629,342,287
"58 años (073)",892,444,448,195,100,95,697,344,353
"59 años (074)",498,247,251,119,59,60,379,188,191
"De 60 a 64 años (075)",3457,1752,1705,693,385,308,2764,1367,1397
"60 años (076)",1341,672,669,291,161,130,1050,511,539
"61 años (077)",404,218,186,66,38,28,338,180,158
"62 años (078)",680,347,333,144,91,53,536,256,280
"63 años (079)",532,275,257,89,43,46,443,232,211
"64 años (080)",500,240,260,103,52,51,397,188,209
"De 65 y más años (081)",9532,4778,4754,1564,813,751,7968,3965,4003
"65 años (082)",934,437,497,205,98,107,729,339,390
"66 años (083)",417,207,210,68,27,41,349,180,169
"67 años (084)",528,271,257,98,56,42,430,215,215
"68 años (085)",607,299,308,126,70,56,481,229,252
"69 años (086)",333,157,176,59,33,26,274,124,150
"70 años (087)",1051,529,522,159,88,71,892,441,451
"71 años (088)",309,167,142,50,32,18,259,135,124
"72 años (089)",510,255,255,85,45,40,425,210,215
"73 años (090)",335,173,162,55,28,27,280,145,135
"74 años (091)",276,142,134,49,22,27,227,120,107
"75 años (092)",642,320,322,102,61,41,540,259,281
"76 años (093)",254,132,122,31,18,13,223,114,109
"77 años (094)",278,147,131,43,27,16,235,120,115
"78 años (095)",423,219,204,64,31,33,359,188,171
"79 años (096)",196,96,100,37,19,18,159,77,82
"80 años (097)",577,257,320,87,43,44,490,214,276
"81 años (098)",136,72,64,20,13,7,116,59,57
"82 años (099)",191,93,98,23,8,15,168,85,83
"83 años (100)",123,68,55,15,3,12,108,65,43
"84 años (101)",105,62,43,13,9,4,92,53,39
"85 años (102)",295,151,144,37,19,18,258,132,126
"86 años (103)",108,63,45,21,11,10,87,52,35
"87 años (104)",149,90,59,25,12,13,124,78,46
"88 años (105)",92,53,39,14,7,7,78,46,32
"89 años (106)",92,44,48,14,8,6,78,36,42
"90 años (107)",156,64,92,12,4,8,144,60,84
"91 años (108)",22,10,12,3,2,1,19,8,11
"92 años (109)",32,11,21,5,2,3,27,9,18
"93 años (110)",23,10,13,6,2,4,17,8,9
"94 años (111)",10,6,4,1,,1,9,6,3
"95 años (112)",64,39,25,8,4,4,56,35,21
"96 años (113)",19,6,13,2,,2,17,6,11
"97 años (114)",35,15,20,3,,3,32,15,17
"98 y más años (115)",210,113,97,24,11,13,186,102,84
