"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",223,203,10,5,5
,,,,,
"URBANA (036)",6645,4640,766,580,659
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",39,,3,6,30
"Profes., científicos e intelectuales (038)",620,166,118,209,127
"Técnicos de nivel medio y trab. asimilados (039)",207,82,40,25,60
"Jefes y empleados de oficina (040)",265,46,20,40,159
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",815,750,44,16,5
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1223,1163,56,1,3
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",428,272,63,67,26
"Obreros construc.,conf.,papel, fab., instr. (044)",664,408,117,72,67
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2059,1537,270,125,127
"Otra (046)",34,,,,34
"Ocupación no especificada (047)",291,216,35,19,21
"Hombres (048)",4564,3007,625,450,482
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",29,,2,4,23
"Profes., científicos e intelectuales (050)",348,81,69,123,75
"Técnicos de nivel medio y trab. asimilados (051)",137,57,30,20,30
"Jefes y empleados de oficina (052)",151,22,12,26,91
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",313,273,25,12,3
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1006,953,49,1,3
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",379,233,58,66,22
"Obreros construc.,conf.,papel, fab., instr. (056)",658,403,116,72,67
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1370,904,238,110,118
"Otra (058)",34,,,,34
"Ocupación no especificada (059)",139,81,26,16,16
"Mujeres (060)",2081,1633,141,130,177
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",10,,1,2,7
"Profes., científicos e intelectuales (062)",272,85,49,86,52
"Técnicos de nivel medio y trab. asimilados (063)",70,25,10,5,30
"Jefes y empleados de oficina (064)",114,24,8,14,68
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",502,477,19,4,2
"Agricult.trabaj.calif.agrop.y pesqueros (066)",217,210,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",49,39,5,1,4
"Obreros construc.,conf.,papel, fab., instr. (068)",6,5,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",689,633,32,15,9
"Ocupación no especificada (071)",152,135,9,3,5
,,,,,
"RURAL (072)",4400,3322,463,280,335
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",10,,,,10
"Profes., científicos e intelectuales (074)",181,47,32,44,58
"Técnicos de nivel medio y trab. asimilados (075)",83,30,24,12,17
"Jefes y empleados de oficina (076)",62,23,17,4,18
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",198,163,23,6,6
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1408,1375,32,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",321,144,56,41,80
"Obreros construc.,conf.,papel, fab., instr. (080)",232,133,59,32,8
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1544,1237,115,93,99
"Otra (082)",8,,,,8
"Ocupación no especificada (083)",353,170,105,47,31
"Hombres (084)",3426,2458,404,265,299
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",7,,,,7
"Profes., científicos e intelectuales (086)",128,31,22,37,38
"Técnicos de nivel medio y trab. asimilados (087)",70,24,21,12,13
"Jefes y empleados de oficina (088)",45,17,14,2,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",90,64,15,5,6
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1160,1132,27,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",313,137,55,41,80
"Obreros construc.,conf.,papel, fab., instr. (092)",230,131,59,32,8
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1093,820,87,90,96
"Otra (094)",8,,,,8
"Ocupación no especificada (095)",282,102,104,45,31
"Mujeres (096)",974,864,59,15,36
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,,,3
"Profes., científicos e intelectuales (098)",53,16,10,7,20
"Técnicos de nivel medio y trab. asimilados (099)",13,6,3,,4
"Jefes y empleados de oficina (100)",17,6,3,2,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",108,99,8,1,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",248,243,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",8,7,1,,
"Obreros construc.,conf.,papel, fab., instr. (104)",2,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",451,417,28,3,3
"Ocupación no especificada (107)",71,68,1,2,
