"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",428,2928,2588,11,88.4,0.4,
"De 50 y más años (039)",1225,8992,7618,,84.7,,
"Viudo(a) (040)",858,5466,4418,4,80.8,0.1,
"De 15 a 19 años (042)",2,2,2,,100,,
"De 20 a 24 años (043)",7,17,17,,100,,
"De 25 a 29 años (044)",9,23,22,1,95.7,4.3,
"De 30 a 34 años (045)",19,66,64,1,97,1.5,
"De 35 a 39 años (046)",18,94,86,1,91.5,1.1,
"De 40 a 44 años (047)",36,165,148,1,89.7,0.6,
"De 45 a 49 años (048)",42,223,204,,91.5,,
"De 50 y más años (049)",725,4876,3875,,79.5,,
"Divorciado(a) (050)",37,144,121,1,84,0.7,
"De 20 a 24 años (053)",5,4,2,,50,,
"De 25 a 29 años (054)",3,2,2,,100,,
"De 30 a 34 años (055)",2,1,1,,100,,
"De 35 a 39 años (056)",2,8,5,1,62.5,12.5,
"De 40 a 44 años (057)",2,10,8,,80,,
"De 45 a 49 años (058)",4,29,24,,82.8,,
"De 50 y más años (059)",19,90,79,,87.8,,
"Soltero(a) (060)",4179,869,848,51,97.6,5.9,
"De 12 a 14 años (061)",1443,1,1,1,100,100,
"De 15 a 19 años (062)",1378,53,52,16,98.1,30.2,
"De 20 a 24 años (063)",559,135,134,14,99.3,10.4,
"De 25 a 29 años (064)",307,139,138,9,99.3,6.5,
"De 30 a 34 años (065)",172,148,148,8,100,5.4,
"De 35 a 39 años (066)",107,124,122,3,98.4,2.4,
"De 40 a 44 años (067)",68,90,88,,97.8,,
"De 45 a 49 años (068)",36,25,25,,100,,
"De 50 y más años (069)",109,154,140,,90.9,,
,,,,,,,
"URBANA (080)",2859,8443,7519,156,89.1,1.8,
"De 12 a 14 años (081)",312,1,1,,100,,
"De 15 a 19 años (082)",399,57,57,24,100,42.1,
"De 20 a 24 años (083)",279,228,227,35,99.6,15.4,
"De 25 a 29 años (084)",283,428,421,28,98.4,6.5,
"De 30 a 34 años (085)",258,653,633,32,96.9,4.9,
"De 35 a 39 años (086)",254,919,865,24,94.1,2.6,
"De 40 a 44 años (087)",196,947,883,11,93.2,1.2,
"De 45 a 49 años (088)",201,1093,982,2,89.8,0.2,
"De 50 y más años (089)",677,4117,3450,,83.8,,
"Conviviente (090)",654,1989,1878,88,94.4,4.4,
"De 12 a 14 años (091)",5,1,1,,100,,
"De 15 a 19 años (092)",41,36,36,16,100,44.4,
"De 20 a 24 años (093)",104,149,148,23,99.3,15.4,
"De 25 a 29 años (094)",123,252,246,17,97.6,6.7,
"De 30 a 34 años (095)",115,319,312,15,97.8,4.7,
"De 35 a 39 años (096)",105,419,396,13,94.5,3.1,
"De 40 a 44 años (097)",57,310,280,3,90.3,1,
"De 45 a 49 años (098)",41,200,189,1,94.5,0.5,
"De 50 y más años (099)",63,303,270,,89.1,,
"Separado(a) (100)",139,480,442,9,92.1,1.9,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",3,3,3,2,100,66.7,
"De 20 a 24 años (103)",13,18,18,2,100,11.1,
"De 25 a 29 años (104)",15,26,26,,100,,
"De 30 a 34 años (105)",21,47,47,4,100,8.5,
"De 35 a 39 años (106)",14,45,37,1,82.2,2.2,
"De 40 a 44 años (107)",16,69,67,,97.1,,
"De 45 a 49 años (108)",13,65,62,,95.4,,
"De 50 y más años (109)",43,207,182,,87.9,,
"Casado(a) (110)",790,4220,3763,45,89.2,1.1,
"De 15 a 19 años (112)",8,8,8,2,100,25,
"De 20 a 24 años (113)",22,36,36,7,100,19.4,
"De 25 a 29 años (114)",52,104,103,7,99,6.7,
"De 30 a 34 años (115)",71,233,220,12,94.4,5.2,
"De 35 a 39 años (116)",100,392,374,8,95.4,2,
"De 40 a 44 años (117)",87,471,444,8,94.3,1.7,
"De 45 a 49 años (118)",120,754,663,1,87.9,0.1,
"De 50 y más años (119)",330,2222,1915,,86.2,,
"Viudo(a) (120)",225,1460,1149,1,78.7,0.1,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",5,17,17,,100,,
"De 35 a 39 años (126)",4,25,20,1,80,4,
"De 40 a 44 años (127)",13,52,48,,92.3,,
"De 45 a 49 años (128)",12,65,59,,90.8,,
"De 50 y más años (129)",190,1299,1003,,77.2,,
"Divorciado(a) (130)",9,22,21,,95.5,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 35 a 39 años (136)",1,,,,,,
"De 45 a 49 años (138)",1,4,4,,100,,
"De 50 y más años (139)",5,16,15,,93.8,,
"Soltero(a) (140)",1042,272,266,13,97.8,4.8,
"De 12 a 14 años (141)",306,,,,,,
"De 15 a 19 años (142)",347,10,10,4,100,40,
"De 20 a 24 años (143)",140,25,25,3,100,12,
"De 25 a 29 años (144)",91,43,43,4,100,9.3,
"De 30 a 34 años (145)",45,36,36,1,100,2.8,
"De 35 a 39 años (146)",30,38,38,1,100,2.6,
"De 40 a 44 años (147)",23,45,44,,97.8,,
"De 45 a 49 años (148)",14,5,5,,100,,
"De 50 y más años (149)",46,70,65,,92.9,,
,,,,,,,
"RURAL (160)",8750,27932,24862,525,89,1.9,
"De 12 a 14 años (161)",1149,3,3,1,100,33.3,
"De 15 a 19 años (162)",1205,195,189,56,96.9,28.7,
"De 20 a 24 años (163)",940,930,899,131,96.7,14.1,
"De 25 a 29 años (164)",871,1743,1677,104,96.2,6,
"De 30 a 34 años (165)",797,2483,2369,103,95.4,4.1,
"De 35 a 39 años (166)",722,3100,2907,72,93.8,2.3,
"De 40 a 44 años (167)",664,3639,3368,42,92.6,1.2,
"De 45 a 49 años (168)",558,3466,3119,16,90,0.5,
"De 50 y más años (169)",1844,12373,10331,,83.5,,
"Conviviente (170)",2387,8881,8239,353,92.8,4,
"De 12 a 14 años (171)",9,,,,,,
"De 15 a 19 años (172)",127,105,101,32,96.2,30.5,
"De 20 a 24 años (173)",399,651,627,95,96.3,14.6,
"De 25 a 29 años (174)",466,1231,1182,78,96,6.3,
"De 30 a 34 años (175)",395,1445,1376,73,95.2,5.1,
"De 35 a 39 años (176)",341,1661,1554,46,93.6,2.8,
"De 40 a 44 años (177)",227,1309,1200,23,91.7,1.8,
"De 45 a 49 años (178)",160,941,864,6,91.8,0.6,
"De 50 y más años (179)",263,1538,1335,,86.8,,
"Separado(a) (180)",412,1122,1050,42,93.6,3.7,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",31,30,30,9,100,30,
"De 20 a 24 años (183)",66,90,88,17,97.8,18.9,
"De 25 a 29 años (184)",64,97,94,7,96.9,7.2,
"De 30 a 34 años (185)",56,137,132,4,96.4,2.9,
"De 35 a 39 años (186)",47,140,135,4,96.4,2.9,
"De 40 a 44 años (187)",38,150,144,,96,,
"De 45 a 49 años (188)",35,148,145,1,98,0.7,
"De 50 y más años (189)",74,330,282,,85.5,,
"Casado(a) (190)",2153,13204,11622,88,88,0.7,
"De 12 a 14 años (191)",2,2,2,,100,,
"De 15 a 19 años (192)",14,15,14,3,93.3,20,
"De 20 a 24 años (193)",44,58,56,8,96.6,13.8,
"De 25 a 29 años (194)",115,297,285,13,96,4.4,
"De 30 a 34 años (195)",204,740,702,18,94.9,2.4,
"De 35 a 39 años (196)",242,1136,1063,19,93.6,1.7,
"De 40 a 44 años (197)",329,2012,1872,18,93,0.9,
"De 45 a 49 años (198)",308,2174,1925,9,88.5,0.4,
"De 50 y más años (199)",895,6770,5703,,84.2,,
"Viudo(a) (200)",633,4006,3269,3,81.6,0.1,
"De 15 a 19 años (202)",2,2,2,,100,,
"De 20 a 24 años (203)",7,17,17,,100,,
"De 25 a 29 años (204)",8,21,20,1,95.2,4.8,
"De 30 a 34 años (205)",14,49,47,1,95.9,2,
"De 35 a 39 años (206)",14,69,66,,95.7,,
"De 40 a 44 años (207)",23,113,100,1,88.5,0.9,
"De 45 a 49 años (208)",30,158,145,,91.8,,
"De 50 y más años (209)",535,3577,2872,,80.3,,
"Divorciado(a) (210)",28,122,100,1,82,0.8,
"De 20 a 24 años (213)",5,4,2,,50,,
"De 25 a 29 años (214)",2,1,1,,100,,
"De 30 a 34 años (215)",1,,,,,,
"De 35 a 39 años (216)",1,8,5,1,62.5,12.5,
"De 40 a 44 años (217)",2,10,8,,80,,
"De 45 a 49 años (218)",3,25,20,,80,,
"De 50 y más años (219)",14,74,64,,86.5,,
"Soltero(a) (220)",3137,597,582,38,97.5,6.4,
"De 12 a 14 años (221)",1137,1,1,1,100,100,
"De 15 a 19 años (222)",1031,43,42,12,97.7,27.9,
"De 20 a 24 años (223)",419,110,109,11,99.1,10,
"De 25 a 29 años (224)",216,96,95,5,99,5.2,
"De 30 a 34 años (225)",127,112,112,7,100,6.3,
"De 35 a 39 años (226)",77,86,84,2,97.7,2.3,
"De 40 a 44 años (227)",45,45,44,,97.8,,
"De 45 a 49 años (228)",22,20,20,,100,,
"De 50 y más años (229)",63,84,75,,89.3,,
