"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Construcción (121)",9,,8,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",415,28,2,290,7,88,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",10,,2,7,,1,,
"Comercio al por mayor (124)",23,4,,10,2,7,,
"Comercio al por menor (125)",382,24,,273,5,80,,
"Hoteles y restaurantes (126)",151,27,1,112,2,9,,
"Trans., almac. y comunicaciones (127)",26,18,4,3,,1,,
"Intermediación financiera (128)",7,7,,,,,,
"Activid.inmobil., empres. y alquileres (129)",86,76,1,8,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",110,96,14,,,,,
"Enseñanza (131)",616,468,,146,1,1,,
"Servicios sociales y de salud (132)",91,89,,2,,,,
"Otras activ. serv.comun.soc y personales (133)",65,20,3,41,,1,,
"Hogares privados con servicio doméstico (134)",239,,,,,,239,
"Actividad economica no especificada (136)",85,29,10,31,,15,,
"Desocupado (137)",93,,,,,,,93
,,,,,,,,
"RURAL (138)",28040,1070,2024,16491,337,5712,278,2128
"Agric., ganadería, caza y silvicultura (139)",21464,9,1274,14598,296,5287,,
"Pesca (140)",7,,7,,,,,
"Explotación de minas y canteras (141)",9,2,4,3,,,,
"Industrias manufactureras (142)",935,6,182,575,5,167,,
"Suministro de electricidad, gas y agua (143)",30,2,21,4,1,2,,
"Construcción (144)",530,63,345,101,6,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",501,32,12,400,8,49,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",26,1,9,13,,3,,
"Comercio al por mayor (147)",24,2,,18,,4,,
"Comercio al por menor (148)",451,29,3,369,8,42,,
"Hoteles y restaurantes (149)",127,47,18,48,4,10,,
"Trans., almac. y comunicaciones (150)",204,32,39,122,3,8,,
"Activid.inmobil., empres. y alquileres (152)",61,41,13,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",140,102,38,,,,,
"Enseñanza (154)",755,543,,212,,,,
"Servicios sociales y de salud (155)",102,89,,10,,3,,
"Otras activ. serv.comun.soc y personales (156)",93,38,10,36,1,8,,
"Hogares privados con servicio doméstico (157)",278,,,,,,278,
"Actividad economica no especificada (159)",676,64,61,376,13,162,,
"Desocupado (160)",2128,,,,,,,2128
"Hombres (161)",22766,663,1642,14559,302,3829,20,1751
"Agric., ganadería, caza y silvicultura (162)",18711,7,1028,13660,283,3733,,
"Pesca (163)",7,,7,,,,,
"Explotación de minas y canteras (164)",8,1,4,3,,,,
"Industrias manufactureras (165)",288,3,114,152,2,17,,
"Suministro de electricidad, gas y agua (166)",29,2,20,4,1,2,,
"Construcción (167)",518,61,339,97,6,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",341,18,11,279,5,28,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",25,1,9,13,,2,,
"Comercio al por mayor (170)",19,2,,14,,3,,
"Comercio al por menor (171)",297,15,2,252,5,23,,
"Hoteles y restaurantes (172)",45,24,8,11,1,1,,
"Trans., almac. y comunicaciones (173)",199,31,37,120,3,8,,
"Activid.inmobil., empres. y alquileres (175)",48,32,10,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",105,73,32,,,,,
"Enseñanza (177)",465,329,,136,,,,
"Servicios sociales y de salud (178)",55,44,,9,,2,,
"Otras activ. serv.comun.soc y personales (179)",42,22,6,11,1,2,,
"Hogares privados con servicio doméstico (180)",20,,,,,,20,
"Actividad economica no especificada (182)",134,16,26,72,,20,,
"Desocupado (183)",1751,,,,,,,1751
"Mujeres (184)",5274,407,382,1932,35,1883,258,377
"Agric., ganadería, caza y silvicultura (185)",2753,2,246,938,13,1554,,
"Explotación de minas y canteras (187)",1,1,,,,,,
"Industrias manufactureras (188)",647,3,68,423,3,150,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Construcción (190)",12,2,6,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",160,14,1,121,3,21,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,
"Comercio al por mayor (193)",5,,,4,,1,,
"Comercio al por menor (194)",154,14,1,117,3,19,,
"Hoteles y restaurantes (195)",82,23,10,37,3,9,,
"Trans., almac. y comunicaciones (196)",5,1,2,2,,,,
"Activid.inmobil., empres. y alquileres (198)",13,9,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",35,29,6,,,,,
"Enseñanza (200)",290,214,,76,,,,
"Servicios sociales y de salud (201)",47,45,,1,,1,,
"Otras activ. serv.comun.soc y personales (202)",51,16,4,25,,6,,
"Hogares privados con servicio doméstico (203)",258,,,,,,258,
"Actividad economica no especificada (205)",542,48,35,304,13,142,,
"Desocupado (206)",377,,,,,,,377
