"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1667,117,293,354,270,92,7,534
"Divorciado(a) (050)",127,1,2,11,12,30,29,42
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",9,,,,,,2,7
"De 25 a 29 años (054)",18,,,,,1,10,7
"De 30 a 34 años (055)",14,,,,,4,5,5
"De 35 a 39 años (056)",12,,,,,2,6,4
"De 40 a 44 años (057)",16,,,,3,9,2,2
"De 45 a 49 años (058)",15,,,1,2,7,3,2
"De 50 y más años (059)",42,1,2,10,7,7,,15
"Soltero(a) (060)",2289,4,14,29,74,175,290,1703
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",48,,,,,,35,13
"De 20 a 24 años (063)",536,,,,,,76,460
"De 25 a 29 años (064)",503,,,,,14,75,414
"De 30 a 34 años (065)",327,,,,,34,55,238
"De 35 a 39 años (066)",248,,,,4,40,32,172
"De 40 a 44 años (067)",204,,,,9,47,12,136
"De 45 a 49 años (068)",140,,,,26,23,3,88
"De 50 y más años (069)",280,4,14,29,35,17,1,180
,,,,,,,,
"URBANA (080)",14340,134,437,1024,1637,3042,4416,3650
"De 12 a 14 años (081)",14,,,,,,1,13
"De 15 a 19 años (082)",373,,,,,,227,146
"De 20 a 24 años (083)",1328,,,,,2,741,585
"De 25 a 29 años (084)",1716,,,,,75,1033,608
"De 30 a 34 años (085)",1780,,,,,291,1034,455
"De 35 a 39 años (086)",1796,,,,18,630,782,366
"De 40 a 44 años (087)",1626,,,,108,775,422,321
"De 45 a 49 años (088)",1371,,,8,313,666,145,239
"De 50 y más años (089)",4336,134,437,1016,1198,603,31,917
"Conviviente (090)",4067,2,29,88,219,787,2022,920
"De 12 a 14 años (091)",13,,,,,,1,12
"De 15 a 19 años (092)",242,,,,,,134,108
"De 20 a 24 años (093)",619,,,,,,439,180
"De 25 a 29 años (094)",756,,,,,32,552,172
"De 30 a 34 años (095)",646,,,,,87,438,121
"De 35 a 39 años (096)",570,,,,6,193,273,98
"De 40 a 44 años (097)",407,,,,15,192,132,68
"De 45 a 49 años (098)",294,,,1,52,154,44,43
"De 50 y más años (099)",520,2,29,87,146,129,9,118
"Separado(a) (100)",1164,8,19,71,156,318,316,276
"De 15 a 19 años (102)",32,,,,,,24,8
"De 20 a 24 años (103)",91,,,,,1,58,32
"De 25 a 29 años (104)",134,,,,,14,79,41
"De 30 a 34 años (105)",152,,,,,40,72,40
"De 35 a 39 años (106)",173,,,,2,89,43,39
"De 40 a 44 años (107)",139,,,,18,65,30,26
"De 45 a 49 años (108)",125,,,1,35,62,8,19
"De 50 y más años (109)",318,8,19,70,101,47,2,71
"Casado(a) (110)",6326,24,155,582,1048,1665,1812,1040
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",62,,,,,,41,21
"De 20 a 24 años (113)",261,,,,,1,185,75
"De 25 a 29 años (114)",474,,,,,17,339,118
"De 30 a 34 años (115)",722,,,,,122,478,122
"De 35 a 39 años (116)",834,,,,8,299,427,100
"De 40 a 44 años (117)",870,,,,60,450,241,119
"De 45 a 49 años (118)",777,,,4,187,398,87,101
"De 50 y más años (119)",2325,24,155,578,793,378,14,383
"Viudo(a) (120)",1057,95,219,247,139,90,28,239
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",4,,,,,,2,2
"De 25 a 29 años (124)",7,,,,,,3,4
"De 30 a 34 años (125)",12,,,,,6,3,3
"De 35 a 39 años (126)",20,,,,,10,7,3
"De 40 a 44 años (127)",42,,,,6,22,5,9
"De 45 a 49 años (128)",53,,,1,13,25,3,11
"De 50 y más años (129)",918,95,219,246,120,27,5,206
"Divorciado(a) (130)",70,1,2,9,10,23,8,17
"De 25 a 29 años (134)",3,,,,,,1,2
"De 30 a 34 años (135)",7,,,,,3,1,3
"De 35 a 39 años (136)",6,,,,,1,3,2
"De 40 a 44 años (137)",11,,,,1,7,2,1
"De 45 a 49 años (138)",12,,,1,2,7,1,1
"De 50 y más años (139)",31,1,2,8,7,5,,8
"Soltero(a) (140)",1656,4,13,27,65,159,230,1158
"De 15 a 19 años (142)",36,,,,,,28,8
"De 20 a 24 años (143)",353,,,,,,57,296
"De 25 a 29 años (144)",342,,,,,12,59,271
"De 30 a 34 años (145)",241,,,,,33,42,166
"De 35 a 39 años (146)",193,,,,2,38,29,124
"De 40 a 44 años (147)",157,,,,8,39,12,98
"De 45 a 49 años (148)",110,,,,24,20,2,64
"De 50 y más años (149)",224,4,13,27,31,17,1,131
,,,,,,,,
"RURAL (160)",10776,31,137,441,900,1843,4414,3010
"De 12 a 14 años (161)",33,,,,,,3,30
"De 15 a 19 años (162)",405,,,,,,233,172
"De 20 a 24 años (163)",1340,,,,,1,834,505
"De 25 a 29 años (164)",1459,,,,,51,1002,406
"De 30 a 34 años (165)",1319,,,,,140,898,281
"De 35 a 39 años (166)",1278,,,,9,296,732,241
"De 40 a 44 años (167)",1058,,,1,39,344,445,229
"De 45 a 49 años (168)",876,,,2,107,380,207,180
"De 50 y más años (169)",3008,31,137,438,745,631,60,966
"Conviviente (170)",5003,3,12,80,170,705,2788,1245
"De 12 a 14 años (171)",30,,,,,,2,28
"De 15 a 19 años (172)",301,,,,,,173,128
"De 20 a 24 años (173)",868,,,,,1,606,261
"De 25 a 29 años (174)",872,,,,,25,668,179
"De 30 a 34 años (175)",730,,,,,62,542,126
"De 35 a 39 años (176)",677,,,,1,140,428,108
"De 40 a 44 años (177)",476,,,1,14,125,243,93
"De 45 a 49 años (178)",323,,,,19,128,98,78
"De 50 y más años (179)",726,3,12,79,136,224,28,244
"Separado(a) (180)",555,1,9,20,54,104,205,162
"De 15 a 19 años (182)",36,,,,,,27,9
"De 20 a 24 años (183)",73,,,,,,49,24
"De 25 a 29 años (184)",79,,,,,5,44,30
"De 30 a 34 años (185)",90,,,,,18,49,23
"De 35 a 39 años (186)",63,,,,1,24,20,18
"De 40 a 44 años (187)",56,,,,9,17,9,21
"De 45 a 49 años (188)",50,,,,11,23,7,9
"De 50 y más años (189)",108,1,9,20,33,17,,28
"Casado(a) (190)",3620,5,41,228,507,906,1288,645
"De 15 a 19 años (192)",54,,,,,,25,29
"De 20 a 24 años (193)",202,,,,,,156,46
"De 25 a 29 años (194)",326,,,,,18,262,46
"De 30 a 34 años (195)",394,,,,,56,283,55
"De 35 a 39 años (196)",441,,,,3,121,263,54
"De 40 a 44 años (197)",437,,,,12,182,185,58
"De 45 a 49 años (198)",408,,,1,70,206,84,47
"De 50 y más años (199)",1358,5,41,227,422,323,30,310
"Viudo(a) (200)",908,22,74,109,158,105,52,388
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",5,,,,,,2,3
"De 25 a 29 años (204)",6,,,,,,3,3
"De 30 a 34 años (205)",12,,,,,2,7,3
"De 35 a 39 años (206)",36,,,,2,8,15,11
"De 40 a 44 años (207)",37,,,,1,10,8,18
"De 45 a 49 años (208)",62,,,1,5,20,15,21
"De 50 y más años (209)",749,22,74,108,150,65,2,328
"Divorciado(a) (210)",57,,,2,2,7,21,25
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",9,,,,,,2,7
"De 25 a 29 años (214)",15,,,,,1,9,5
"De 30 a 34 años (215)",7,,,,,1,4,2
"De 35 a 39 años (216)",6,,,,,1,3,2
"De 40 a 44 años (217)",5,,,,2,2,,1
"De 45 a 49 años (218)",3,,,,,,2,1
"De 50 y más años (219)",11,,,2,,2,,7
"Soltero(a) (220)",633,,1,2,9,16,60,545
"De 12 a 14 años (221)",3,,,,,,1,2
"De 15 a 19 años (222)",12,,,,,,7,5
"De 20 a 24 años (223)",183,,,,,,19,164
"De 25 a 29 años (224)",161,,,,,2,16,143
"De 30 a 34 años (225)",86,,,,,1,13,72
"De 35 a 39 años (226)",55,,,,2,2,3,48
"De 40 a 44 años (227)",47,,,,1,8,,38
"De 45 a 49 años (228)",30,,,,2,3,1,24
"De 50 y más años (229)",56,,1,2,4,,,49
