"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",452,1863,1742,3,93.5,0.2,
"De 50 y más años (039)",1566,9013,7949,,88.2,,
"Viudo(a) (040)",867,5112,4288,,83.9,,
"De 12 a 14 años (041)",2,3,3,,100,,
"De 15 a 19 años (042)",2,1,1,,100,,
"De 20 a 24 años (043)",1,1,1,,100,,
"De 25 a 29 años (044)",4,8,8,,100,,
"De 30 a 34 años (045)",8,24,20,,83.3,,
"De 35 a 39 años (046)",23,68,67,,98.5,,
"De 40 a 44 años (047)",26,90,81,,90,,
"De 45 a 49 años (048)",43,183,169,,92.3,,
"De 50 y más años (049)",758,4734,3938,,83.2,,
"Divorciado(a) (050)",62,184,170,1,92.4,0.5,
"De 20 a 24 años (053)",1,2,2,,100,,
"De 25 a 29 años (054)",1,1,1,,100,,
"De 30 a 34 años (055)",3,9,9,,100,,
"De 35 a 39 años (056)",3,7,6,,85.7,,
"De 40 a 44 años (057)",12,23,23,1,100,4.3,
"De 45 a 49 años (058)",13,33,33,,100,,
"De 50 y más años (059)",29,109,96,,88.1,,
"Soltero(a) (060)",4923,1016,983,33,96.8,3.2,
"De 12 a 14 años (061)",1432,2,2,2,100,100,
"De 15 a 19 años (062)",1645,44,44,13,100,29.5,
"De 20 a 24 años (063)",658,98,97,10,99,10.2,
"De 25 a 29 años (064)",366,119,117,5,98.3,4.2,
"De 30 a 34 años (065)",238,162,160,2,98.8,1.2,
"De 35 a 39 años (066)",163,140,138,1,98.6,0.7,
"De 40 a 44 años (067)",125,151,147,,97.4,,
"De 45 a 49 años (068)",88,120,115,,95.8,,
"De 50 y más años (069)",208,180,163,,90.6,,
,,,,,,,
"URBANA (080)",11398,25897,24128,468,93.2,1.8,
"De 12 a 14 años (081)",950,3,3,,100,,
"De 15 a 19 años (082)",1435,229,225,61,98.3,26.6,
"De 20 a 24 años (083)",1269,920,912,122,99.1,13.3,
"De 25 a 29 años (084)",1255,1599,1568,124,98.1,7.8,
"De 30 a 34 años (085)",1137,2143,2104,80,98.2,3.7,
"De 35 a 39 años (086)",1100,2755,2692,55,97.7,2,
"De 40 a 44 años (087)",985,2980,2876,24,96.5,0.8,
"De 45 a 49 años (088)",780,2727,2585,2,94.8,0.1,
"De 50 y más años (089)",2487,12541,11163,,89,,
"Conviviente (090)",3699,9347,8927,315,95.5,3.4,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",251,161,159,41,98.8,25.5,
"De 20 a 24 años (093)",619,688,683,96,99.3,14,
"De 25 a 29 años (094)",691,1085,1062,90,97.9,8.3,
"De 30 a 34 años (095)",566,1273,1250,48,98.2,3.8,
"De 35 a 39 años (096)",487,1403,1370,28,97.6,2,
"De 40 a 44 años (097)",380,1291,1243,11,96.3,0.9,
"De 45 a 49 años (098)",260,984,929,1,94.4,0.1,
"De 50 y más años (099)",439,2462,2231,,90.6,,
"Separado(a) (100)",737,2240,2108,32,94.1,1.4,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",20,17,17,3,100,17.6,
"De 20 a 24 años (103)",56,67,67,7,100,10.4,
"De 25 a 29 años (104)",83,129,127,10,98.4,7.8,
"De 30 a 34 años (105)",94,161,160,6,99.4,3.7,
"De 35 a 39 años (106)",94,246,241,4,98,1.6,
"De 40 a 44 años (107)",98,282,277,2,98.2,0.7,
"De 45 a 49 años (108)",84,313,297,,94.9,,
"De 50 y más años (109)",207,1025,922,,90,,
"Casado(a) (110)",2716,9982,9242,96,92.6,1,
"De 15 a 19 años (112)",15,14,12,7,85.7,50,
"De 20 a 24 años (113)",80,86,84,10,97.7,11.6,
"De 25 a 29 años (114)",179,278,273,20,98.2,7.2,
"De 30 a 34 años (115)",274,550,540,25,98.2,4.5,
"De 35 a 39 años (116)",371,948,927,23,97.8,2.4,
"De 40 a 44 años (117)",374,1207,1164,10,96.4,0.8,
"De 45 a 49 años (118)",327,1188,1131,1,95.2,0.1,
"De 50 y más años (119)",1096,5711,5111,,89.5,,
"Viudo(a) (120)",606,3284,2846,,86.7,,
"De 12 a 14 años (121)",2,3,3,,100,,
"De 15 a 19 años (122)",2,1,1,,100,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",3,4,4,,100,,
"De 30 a 34 años (125)",5,18,14,,77.8,,
"De 35 a 39 años (126)",15,37,36,,97.3,,
"De 40 a 44 años (127)",16,45,40,,88.9,,
"De 45 a 49 años (128)",28,105,96,,91.4,,
"De 50 y más años (129)",534,3070,2651,,86.4,,
"Divorciado(a) (130)",57,175,161,1,92,0.6,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",2,7,7,,100,,
"De 35 a 39 años (136)",3,7,6,,85.7,,
"De 40 a 44 años (137)",10,22,22,1,100,4.5,
"De 45 a 49 años (138)",12,29,29,,100,,
"De 50 y más años (139)",29,109,96,,88.1,,
"Soltero(a) (140)",3583,869,844,24,97.1,2.8,
"De 12 a 14 años (141)",941,,,,,,
"De 15 a 19 años (142)",1147,36,36,10,100,27.8,
"De 20 a 24 años (143)",513,78,77,9,98.7,11.5,
"De 25 a 29 años (144)",298,102,101,4,99,3.9,
"De 30 a 34 años (145)",196,134,133,1,99.3,0.7,
"De 35 a 39 años (146)",130,114,112,,98.2,,
"De 40 a 44 años (147)",107,133,130,,97.7,,
"De 45 a 49 años (148)",69,108,103,,95.4,,
"De 50 y más años (149)",182,164,152,,92.7,,
,,,,,,,
"RURAL (160)",4593,13733,12200,224,88.8,1.6,
"De 12 a 14 años (161)",496,3,3,3,100,100,
"De 15 a 19 años (162)",647,110,109,26,99.1,23.6,
"De 20 a 24 años (163)",480,473,465,47,98.3,9.9,
"De 25 a 29 años (164)",429,737,715,58,97,7.9,
"De 30 a 34 años (165)",440,1075,1030,49,95.8,4.6,
"De 35 a 39 años (166)",400,1351,1279,22,94.7,1.6,
"De 40 a 44 años (167)",325,1354,1251,15,92.4,1.1,
"De 45 a 49 años (168)",328,1679,1513,4,90.1,0.2,
"De 50 y más años (169)",1048,6951,5835,,83.9,,
"Conviviente (170)",1737,5650,5197,162,92,2.9,
"De 12 a 14 años (171)",2,,,,,,
"De 15 a 19 años (172)",130,86,85,17,98.8,19.8,
"De 20 a 24 años (173)",278,369,365,42,98.9,11.4,
"De 25 a 29 años (174)",275,546,532,47,97.4,8.6,
"De 30 a 34 años (175)",262,701,665,35,94.9,5,
"De 35 a 39 años (176)",229,836,795,10,95.1,1.2,
"De 40 a 44 años (177)",165,762,702,9,92.1,1.2,
"De 45 a 49 años (178)",143,786,702,2,89.3,0.3,
"De 50 y más años (179)",253,1564,1351,,86.4,,
"Separado(a) (180)",252,854,766,11,89.7,1.3,
"De 12 a 14 años (181)",3,1,1,1,100,100,
"De 15 a 19 años (182)",13,11,11,4,100,36.4,
"De 20 a 24 años (183)",22,34,31,,91.2,,
"De 25 a 29 años (184)",27,54,53,3,98.1,5.6,
"De 30 a 34 años (185)",38,77,75,2,97.4,2.6,
"De 35 a 39 años (186)",19,55,47,,85.5,,
"De 40 a 44 años (187)",30,93,89,1,95.7,1.1,
"De 45 a 49 años (188)",25,124,111,,89.5,,
"De 50 y más años (189)",75,405,348,,85.9,,
"Casado(a) (190)",998,5245,4647,43,88.6,0.8,
"De 15 a 19 años (192)",6,5,5,2,100,40,
"De 20 a 24 años (193)",34,48,47,5,97.9,10.4,
"De 25 a 29 años (194)",58,116,110,7,94.8,6,
"De 30 a 34 años (195)",94,261,255,11,97.7,4.2,
"De 35 a 39 años (196)",111,403,380,11,94.3,2.7,
"De 40 a 44 años (197)",100,435,401,5,92.2,1.1,
"De 45 a 49 años (198)",125,675,611,2,90.5,0.3,
"De 50 y más años (199)",470,3302,2838,,85.9,,
"Viudo(a) (200)",261,1828,1442,,78.9,,
"De 25 a 29 años (204)",1,4,4,,100,,
"De 30 a 34 años (205)",3,6,6,,100,,
"De 35 a 39 años (206)",8,31,31,,100,,
"De 40 a 44 años (207)",10,45,41,,91.1,,
"De 45 a 49 años (208)",15,78,73,,93.6,,
"De 50 y más años (209)",224,1664,1287,,77.3,,
"Divorciado(a) (210)",5,9,9,,100,,
"De 20 a 24 años (213)",1,2,2,,100,,
"De 30 a 34 años (215)",1,2,2,,100,,
"De 40 a 44 años (217)",2,1,1,,100,,
"De 45 a 49 años (218)",1,4,4,,100,,
"Soltero(a) (220)",1340,147,139,8,94.6,5.4,
"De 12 a 14 años (221)",491,2,2,2,100,100,
"De 15 a 19 años (222)",498,8,8,3,100,37.5,
"De 20 a 24 años (223)",145,20,20,,100,,
"De 25 a 29 años (224)",68,17,16,1,94.1,5.9,
"De 30 a 34 años (225)",42,28,27,1,96.4,3.6,
"De 35 a 39 años (226)",33,26,26,1,100,3.8,
"De 40 a 44 años (227)",18,18,17,,94.4,,
"De 45 a 49 años (228)",19,12,12,,100,,
"De 50 y más años (229)",26,16,11,,68.8,,
