"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",131,,,,2,40,59,30
"De 40 a 44 años (047)",189,,,,23,96,36,34
"De 45 a 49 años (048)",256,,,,64,125,15,52
"De 50 y más años (049)",3782,193,657,888,747,270,8,1019
"Divorciado(a) (050)",460,4,21,51,101,108,49,126
"De 15 a 19 años (052)",3,,,,,,,3
"De 20 a 24 años (053)",10,,,,,,4,6
"De 25 a 29 años (054)",23,,,,,1,13,9
"De 30 a 34 años (055)",31,,,,,7,13,11
"De 35 a 39 años (056)",57,,,,2,26,10,19
"De 40 a 44 años (057)",49,,,,7,22,4,16
"De 45 a 49 años (058)",56,,,2,18,18,4,14
"De 50 y más años (059)",231,4,21,49,74,34,1,48
"Soltero(a) (060)",9547,19,40,141,446,1077,2924,4900
"De 12 a 14 años (061)",82,,,,,,24,58
"De 15 a 19 años (062)",809,,,,,,519,290
"De 20 a 24 años (063)",2715,,,,,12,943,1760
"De 25 a 29 años (064)",2039,,,,,108,703,1228
"De 30 a 34 años (065)",1199,,,,3,242,407,547
"De 35 a 39 años (066)",848,,,,30,283,221,314
"De 40 a 44 años (067)",637,,,1,92,247,81,216
"De 45 a 49 años (068)",466,,,4,120,136,26,180
"De 50 y más años (069)",752,19,40,136,201,49,,307
,,,,,,,,
"URBANA (080)",74574,292,1306,3019,7225,14955,27510,20267
"De 12 a 14 años (081)",232,,,,,,25,207
"De 15 a 19 años (082)",3462,,,,,,1906,1556
"De 20 a 24 años (083)",9735,,,,,36,5563,4136
"De 25 a 29 años (084)",10761,,,,,559,6760,3442
"De 30 a 34 años (085)",9948,,,,5,1598,5936,2409
"De 35 a 39 años (086)",9166,,,,126,2912,4285,1843
"De 40 a 44 años (087)",8184,,,3,630,3771,2254,1526
"De 45 a 49 años (088)",6408,,,26,1251,3236,673,1222
"De 50 y más años (089)",16678,292,1306,2990,5213,2843,108,3926
"Conviviente (090)",37628,18,135,523,2193,7030,18072,9657
"De 12 a 14 años (091)",140,,,,,,7,133
"De 15 a 19 años (092)",2378,,,,,,1276,1102
"De 20 a 24 años (093)",6053,,,,,19,3930,2104
"De 25 a 29 años (094)",6809,,,,,355,4692,1762
"De 30 a 34 años (095)",5992,,,,1,866,3872,1253
"De 35 a 39 años (096)",5076,,,,51,1479,2608,938
"De 40 a 44 años (097)",4053,,,2,247,1772,1285,747
"De 45 a 49 años (098)",2689,,,8,406,1395,352,528
"De 50 y más años (099)",4438,18,135,513,1488,1144,50,1090
"Separado(a) (100)",4968,10,66,258,634,1234,1615,1151
"De 12 a 14 años (101)",12,,,,,,2,10
"De 15 a 19 años (102)",213,,,,,,130,83
"De 20 a 24 años (103)",509,,,,,2,353,154
"De 25 a 29 años (104)",561,,,,,44,371,146
"De 30 a 34 años (105)",651,,,,,157,350,144
"De 35 a 39 años (106)",628,,,,18,251,240,119
"De 40 a 44 años (107)",580,,,,56,301,119,104
"De 45 a 49 años (108)",523,,,3,109,262,44,105
"De 50 y más años (109)",1291,10,66,255,451,217,6,286
"Casado(a) (110)",18412,55,417,1224,3096,5052,4894,3674
"De 12 a 14 años (111)",7,,,,,,,7
"De 15 a 19 años (112)",170,,,,,,59,111
"De 20 a 24 años (113)",606,,,,,4,390,212
"De 25 a 29 años (114)",1376,,,,,51,979,346
"De 30 a 34 años (115)",2072,,,,,322,1287,463
"De 35 a 39 años (116)",2477,,,,23,847,1160,447
"De 40 a 44 años (117)",2712,,,,206,1347,736,423
"De 45 a 49 años (118)",2454,,,9,540,1313,237,355
"De 50 y más años (119)",6538,55,417,1215,2327,1168,46,1310
"Viudo(a) (120)",4140,186,628,827,765,492,182,1060
"De 12 a 14 años (121)",4,,,,,,,4
"De 15 a 19 años (122)",13,,,,,,3,10
"De 20 a 24 años (123)",28,,,,,,16,12
"De 25 a 29 años (124)",47,,,,,5,32,10
"De 30 a 34 años (125)",54,,,,1,10,29,14
"De 35 a 39 años (126)",119,,,,2,35,55,27
"De 40 a 44 años (127)",170,,,,22,88,30,30
"De 45 a 49 años (128)",238,,,,60,117,12,49
"De 50 y más años (129)",3467,186,628,827,680,237,5,904
"Divorciado(a) (130)",427,4,20,49,95,100,44,115
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",10,,,,,,4,6
"De 25 a 29 años (134)",21,,,,,1,12,8
"De 30 a 34 años (135)",30,,,,,7,12,11
"De 35 a 39 años (136)",53,,,,2,26,8,17
"De 40 a 44 años (137)",48,,,,7,21,4,16
"De 45 a 49 años (138)",51,,,2,16,17,3,13
"De 50 y más años (139)",213,4,20,47,70,28,1,43
"Soltero(a) (140)",8999,19,40,138,442,1047,2703,4610
"De 12 a 14 años (141)",69,,,,,,16,53
"De 15 a 19 años (142)",687,,,,,,438,249
"De 20 a 24 años (143)",2529,,,,,11,870,1648
"De 25 a 29 años (144)",1947,,,,,103,674,1170
"De 30 a 34 años (145)",1149,,,,3,236,386,524
"De 35 a 39 años (146)",813,,,,30,274,214,295
"De 40 a 44 años (147)",621,,,1,92,242,80,206
"De 45 a 49 años (148)",453,,,4,120,132,25,172
"De 50 y más años (149)",731,19,40,133,197,49,,293
,,,,,,,,
"RURAL (160)",10926,19,83,272,658,1693,5192,3009
"De 12 a 14 años (161)",71,,,,,,21,50
"De 15 a 19 años (162)",1034,,,,,,602,432
"De 20 a 24 años (163)",1682,,,,,5,1098,579
"De 25 a 29 años (164)",1617,,,,,72,1165,380
"De 30 a 34 años (165)",1379,,,,1,150,956,272
"De 35 a 39 años (166)",1185,,,,9,237,684,255
"De 40 a 44 años (167)",982,,,,31,343,403,205
"De 45 a 49 años (168)",839,,,1,61,393,220,164
"De 50 y más años (169)",2137,19,83,271,556,493,43,672
"Conviviente (170)",7508,6,29,94,293,1072,4053,1961
"De 12 a 14 años (171)",52,,,,,,10,42
"De 15 a 19 años (172)",822,,,,,,472,350
"De 20 a 24 años (173)",1300,,,,,3,902,395
"De 25 a 29 años (174)",1297,,,,,58,967,272
"De 30 a 34 años (175)",1030,,,,1,95,744,190
"De 35 a 39 años (176)",821,,,,4,151,504,162
"De 40 a 44 años (177)",674,,,,22,237,287,128
"De 45 a 49 años (178)",528,,,1,33,261,140,93
"De 50 y más años (179)",984,6,29,93,233,267,27,329
"Separado(a) (180)",422,1,5,12,24,67,205,108
"De 12 a 14 años (181)",3,,,,,,3,
"De 15 a 19 años (182)",50,,,,,,32,18
"De 20 a 24 años (183)",78,,,,,,53,25
"De 25 a 29 años (184)",59,,,,,3,45,11
"De 30 a 34 años (185)",54,,,,,11,31,12
"De 35 a 39 años (186)",52,,,,,11,27,14
"De 40 a 44 años (187)",31,,,,1,16,8,6
"De 45 a 49 años (188)",26,,,,4,12,5,5
"De 50 y más años (189)",69,1,5,12,19,14,1,17
"Casado(a) (190)",2030,5,19,100,259,461,682,504
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",38,,,,,,17,21
"De 20 a 24 años (193)",113,,,,,1,67,45
"De 25 a 29 años (194)",162,,,,,6,123,33
"De 30 a 34 años (195)",233,,,,,37,152,44
"De 35 a 39 años (196)",261,,,,5,61,140,55
"De 40 a 44 años (197)",241,,,,7,76,101,57
"De 45 a 49 años (198)",249,,,,18,107,70,54
"De 50 y más años (199)",730,5,19,100,229,173,12,192
"Viudo(a) (200)",385,7,29,61,72,55,26,135
"De 20 a 24 años (203)",5,,,,,,3,2
"De 25 a 29 años (204)",5,,,,,,,5
"De 30 a 34 años (205)",11,,,,,1,7,3
"De 35 a 39 años (206)",12,,,,,5,4,3
"De 40 a 44 años (207)",19,,,,1,8,6,4
"De 45 a 49 años (208)",18,,,,4,8,3,3
"De 50 y más años (209)",315,7,29,61,67,33,3,115
"Divorciado(a) (210)",33,,1,2,6,8,5,11
"De 15 a 19 años (212)",2,,,,,,,2
"De 25 a 29 años (214)",2,,,,,,1,1
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",4,,,,,,2,2
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",5,,,,2,1,1,1
"De 50 y más años (219)",18,,1,2,4,6,,5
"Soltero(a) (220)",548,,,3,4,30,221,290
"De 12 a 14 años (221)",13,,,,,,8,5
"De 15 a 19 años (222)",122,,,,,,81,41
"De 20 a 24 años (223)",186,,,,,1,73,112
"De 25 a 29 años (224)",92,,,,,5,29,58
"De 30 a 34 años (225)",50,,,,,6,21,23
"De 35 a 39 años (226)",35,,,,,9,7,19
"De 40 a 44 años (227)",16,,,,,5,1,10
"De 45 a 49 años (228)",13,,,,,4,1,8
"De 50 y más años (229)",21,,,3,4,,,14
