"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",58,2,6,6,12,14,7,11
"De 20 a 24 años (053)",1,,,,,,1,
"De 25 a 29 años (054)",1,,,,,,,1
"De 30 a 34 años (055)",3,,,,,,3,
"De 35 a 39 años (056)",3,,,,,2,,1
"De 40 a 44 años (057)",10,,,,3,5,2,
"De 45 a 49 años (058)",12,,,1,4,4,1,2
"De 50 y más años (059)",28,2,6,5,5,3,,7
"Soltero(a) (060)",886,1,5,23,34,145,214,464
"De 12 a 14 años (061)",2,,,,,,2,
"De 15 a 19 años (062)",40,,,,,,29,11
"De 20 a 24 años (063)",164,,,,,2,52,110
"De 25 a 29 años (064)",167,,,,,10,40,117
"De 30 a 34 años (065)",142,,,,,37,43,62
"De 35 a 39 años (066)",103,,,,2,31,18,52
"De 40 a 44 años (067)",90,,,,5,31,24,30
"De 45 a 49 años (068)",65,,,2,9,22,6,26
"De 50 y más años (069)",113,1,5,21,18,12,,56
,,,,,,,,
"URBANA (080)",8142,65,228,583,958,1787,2611,1910
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",231,,,,,,143,88
"De 20 a 24 años (083)",774,,,,,4,495,275
"De 25 a 29 años (084)",1019,,,,,83,606,330
"De 30 a 34 años (085)",1020,,,,1,195,600,224
"De 35 a 39 años (086)",1036,,,,18,369,437,212
"De 40 a 44 años (087)",946,,,,73,441,249,183
"De 45 a 49 años (088)",758,,,9,182,374,70,123
"De 50 y más años (089)",2355,65,228,574,684,321,11,472
"Conviviente (090)",3386,6,16,84,235,701,1581,763
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",166,,,,,,100,66
"De 20 a 24 años (093)",521,,,,,1,364,156
"De 25 a 29 años (094)",633,,,,,53,417,163
"De 30 a 34 años (095)",540,,,,1,88,349,102
"De 35 a 39 años (096)",475,,,,9,165,220,81
"De 40 a 44 años (097)",375,,,,39,174,99,63
"De 45 a 49 años (098)",255,,,3,58,121,26,47
"De 50 y más años (099)",420,6,16,81,128,99,6,84
"Separado(a) (100)",724,,17,45,89,200,202,171
"De 15 a 19 años (102)",17,,,,,,11,6
"De 20 a 24 años (103)",54,,,,,1,40,13
"De 25 a 29 años (104)",82,,,,,6,52,24
"De 30 a 34 años (105)",94,,,,,26,40,28
"De 35 a 39 años (106)",93,,,,3,37,35,18
"De 40 a 44 años (107)",97,,,,4,48,18,27
"De 45 a 49 años (108)",83,,,,25,47,5,6
"De 50 y más años (109)",204,,17,45,57,35,1,49
"Casado(a) (110)",2627,18,81,277,490,707,634,420
"De 15 a 19 años (112)",14,,,,,,10,4
"De 20 a 24 años (113)",68,,,,,,49,19
"De 25 a 29 años (114)",154,,,,,15,100,39
"De 30 a 34 años (115)",260,,,,,49,171,40
"De 35 a 39 años (116)",362,,,,4,134,164,60
"De 40 a 44 años (117)",370,,,,23,183,103,61
"De 45 a 49 años (118)",323,,,3,77,169,34,40
"De 50 y más años (119)",1076,18,81,274,386,157,3,157
"Viudo(a) (120)",593,38,103,149,102,39,15,147
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",3,,,,,,2,1
"De 30 a 34 años (125)",5,,,,,1,2,2
"De 35 a 39 años (126)",15,,,,,3,4,8
"De 40 a 44 años (127)",15,,,,1,4,5,5
"De 45 a 49 años (128)",28,,,,10,14,,4
"De 50 y más años (129)",522,38,103,149,91,17,1,123
"Divorciado(a) (130)",54,2,6,6,11,14,4,11
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",2,,,,,,2,
"De 35 a 39 años (136)",3,,,,,2,,1
"De 40 a 44 años (137)",9,,,,2,5,2,
"De 45 a 49 años (138)",11,,,1,4,4,,2
"De 50 y más años (139)",28,2,6,5,5,3,,7
"Soltero(a) (140)",758,1,5,22,31,126,175,398
"De 15 a 19 años (142)",32,,,,,,22,10
"De 20 a 24 años (143)",130,,,,,2,41,87
"De 25 a 29 años (144)",146,,,,,9,35,102
"De 30 a 34 años (145)",119,,,,,31,36,52
"De 35 a 39 años (146)",88,,,,2,28,14,44
"De 40 a 44 años (147)",80,,,,4,27,22,27
"De 45 a 49 años (148)",58,,,2,8,19,5,24
"De 50 y más años (149)",105,1,5,20,17,10,,52
,,,,,,,,
"RURAL (160)",3249,12,96,210,400,816,1168,547
"De 12 a 14 años (161)",3,,,,,,3,
"De 15 a 19 años (162)",104,,,,,,74,30
"De 20 a 24 años (163)",339,,,,,2,219,118
"De 25 a 29 años (164)",367,,,,,15,277,75
"De 30 a 34 años (165)",416,,,,,106,255,55
"De 35 a 39 años (166)",380,,,,3,156,184,37
"De 40 a 44 años (167)",313,,,,30,154,99,30
"De 45 a 49 años (168)",312,,,,50,192,48,22
"De 50 y más años (169)",1015,12,96,210,317,191,9,180
"Conviviente (170)",1626,1,18,38,105,399,796,269
"De 15 a 19 años (172)",80,,,,,,57,23
"De 20 a 24 años (173)",248,,,,,2,174,72
"De 25 a 29 años (174)",262,,,,,9,206,47
"De 30 a 34 años (175)",258,,,,,64,163,31
"De 35 a 39 años (176)",229,,,,2,100,108,19
"De 40 a 44 años (177)",162,,,,13,78,55,16
"De 45 a 49 años (178)",141,,,,18,80,32,11
"De 50 y más años (179)",246,1,18,38,72,66,1,50
"Separado(a) (180)",247,,5,13,27,81,73,48
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",11,,,,,,7,4
"De 20 a 24 años (183)",22,,,,,,13,9
"De 25 a 29 años (184)",27,,,,,2,20,5
"De 30 a 34 años (185)",38,,,,,14,17,7
"De 35 a 39 años (186)",19,,,,,12,4,3
"De 40 a 44 años (187)",30,,,,1,15,7,7
"De 45 a 49 años (188)",25,,,,4,16,2,3
"De 50 y más años (189)",74,,5,13,22,22,2,10
"Casado(a) (190)",985,2,32,100,203,286,249,113
"De 15 a 19 años (192)",5,,,,,,3,2
"De 20 a 24 años (193)",34,,,,,,20,14
"De 25 a 29 años (194)",56,,,,,3,45,8
"De 30 a 34 años (195)",93,,,,,22,65,6
"De 35 a 39 años (196)",110,,,,1,36,67,6
"De 40 a 44 años (197)",100,,,,13,51,32,4
"De 45 a 49 años (198)",123,,,,25,82,11,5
"De 50 y más años (199)",464,2,32,100,164,92,6,68
"Viudo(a) (200)",259,9,41,58,61,31,8,51
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",3,,,,,,2,1
"De 35 a 39 años (206)",7,,,,,5,1,1
"De 40 a 44 años (207)",10,,,,1,6,3,
"De 45 a 49 años (208)",15,,,,2,11,1,1
"De 50 y más años (209)",223,9,41,58,58,9,,48
"Divorciado(a) (210)",4,,,,1,,3,
"De 20 a 24 años (213)",1,,,,,,1,
"De 30 a 34 años (215)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,1,,,
"De 45 a 49 años (218)",1,,,,,,1,
"Soltero(a) (220)",128,,,1,3,19,39,66
"De 12 a 14 años (221)",2,,,,,,2,
"De 15 a 19 años (222)",8,,,,,,7,1
"De 20 a 24 años (223)",34,,,,,,11,23
"De 25 a 29 años (224)",21,,,,,1,5,15
"De 30 a 34 años (225)",23,,,,,6,7,10
"De 35 a 39 años (226)",15,,,,,3,4,8
"De 40 a 44 años (227)",10,,,,1,4,2,3
"De 45 a 49 años (228)",7,,,,1,3,1,2
"De 50 y más años (229)",8,,,1,1,2,,4
