"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",20148,22307,21313,1165,95.5,5.2,
"De 12 a 14 años (041)",2934,8,8,1,100,12.5,
"De 15 a 19 años (042)",5201,503,482,179,95.8,35.6,
"De 20 a 24 años (043)",3571,2639,2569,407,97.3,15.4,
"De 25 a 29 años (044)",2966,4271,4159,323,97.4,7.6,
"De 30 a 34 años (045)",2033,4287,4127,153,96.3,3.6,
"De 35 a 39 años (046)",1537,4137,3962,85,95.8,2.1,
"De 40 a 44 años (047)",843,2608,2449,17,93.9,0.7,
"De 45 a 49 años (048)",496,1724,1629,,94.5,,
"De 50 y más años (049)",567,2130,1928,,90.5,,
"Sup. no Univ. incompleta (050)",1486,885,848,67,95.8,7.6,
"De 15 a 19 años (052)",410,18,18,5,100,27.8,
"De 20 a 24 años (053)",540,138,134,25,97.1,18.1,
"De 25 a 29 años (054)",244,168,163,22,97,13.1,
"De 30 a 34 años (055)",130,193,184,6,95.3,3.1,
"De 35 a 39 años (056)",95,172,168,7,97.7,4.1,
"De 40 a 44 años (057)",26,83,79,2,95.2,2.4,
"De 45 a 49 años (058)",18,54,51,,94.4,,
"De 50 y más años (059)",23,59,51,,86.4,,
"Sup. no Univ. completa (060)",1057,1093,1069,63,97.8,5.8,
"De 20 a 24 años (063)",248,101,100,21,99,20.8,
"De 25 a 29 años (064)",330,233,232,22,99.6,9.4,
"De 30 a 34 años (065)",206,272,266,14,97.8,5.1,
"De 35 a 39 años (066)",102,156,151,6,96.8,3.8,
"De 40 a 44 años (067)",72,141,139,,98.6,,
"De 45 a 49 años (068)",44,83,78,,94,,
"De 50 y más años (069)",55,107,103,,96.3,,
"Sup. Univ. incompleta (070)",579,309,298,15,96.4,4.9,
"De 15 a 19 años (072)",145,6,6,3,100,50,
"De 20 a 24 años (073)",218,36,36,10,100,27.8,
"De 25 a 29 años (074)",94,60,57,2,95,3.3,
"De 30 a 34 años (075)",43,51,49,,96.1,,
"De 35 a 39 años (076)",31,49,46,,93.9,,
"De 40 a 44 años (077)",22,44,42,,95.5,,
"De 45 a 49 años (078)",13,27,26,,96.3,,
"De 50 y más años (079)",13,36,36,,100,,
"Sup. Univ. completa (080)",722,879,835,32,95,3.6,
"De 20 a 24 años (083)",84,32,31,2,96.9,6.3,
"De 25 a 29 años (084)",181,86,84,9,97.7,10.5,
"De 30 a 34 años (085)",148,182,178,13,97.8,7.1,
"De 35 a 39 años (086)",134,180,171,7,95,3.9,
"De 40 a 44 años (087)",77,141,133,,94.3,,
"De 45 a 49 años (088)",38,88,83,1,94.3,1.1,
"De 50 y más años (089)",60,170,155,,91.2,,
,,,,,,,
"URBANA (100)",13002,24356,22642,543,93,2.2,
"De 12 a 14 años (101)",1215,5,5,,100,,
"De 15 a 19 años (102)",2022,191,183,51,95.8,26.7,
"De 20 a 24 años (103)",1872,1144,1123,153,98.2,13.4,
"De 25 a 29 años (104)",1679,2174,2130,150,98,6.9,
"De 30 a 34 años (105)",1237,2530,2442,93,96.5,3.7,
"De 35 a 39 años (106)",1209,3244,3110,69,95.9,2.1,
"De 40 a 44 años (107)",939,3041,2879,23,94.7,0.8,
"De 45 a 49 años (108)",762,2821,2664,3,94.4,0.1,
"De 50 y más años (109)",2067,9206,8106,1,88.1,,
"Sin nivel (110)",1043,4516,3952,15,87.5,0.3,
"De 12 a 14 años (111)",4,1,1,,100,,
"De 15 a 19 años (112)",15,8,8,2,100,25,
"De 20 a 24 años (113)",12,10,10,1,100,10,
"De 25 a 29 años (114)",22,32,30,1,93.8,3.1,
"De 30 a 34 años (115)",37,87,83,1,95.4,1.1,
"De 35 a 39 años (116)",49,137,127,6,92.7,4.4,
"De 40 a 44 años (117)",58,237,225,3,94.9,1.3,
"De 45 a 49 años (118)",82,321,308,1,96,0.3,
"De 50 y más años (119)",764,3683,3160,,85.8,,
"Educacion Inicial (120)",13,13,11,2,84.6,15.4,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",4,1,1,1,100,100,
"De 25 a 29 años (124)",4,5,5,,100,,
"De 30 a 34 años (125)",2,5,3,,60,,
"De 35 a 39 años (126)",1,2,2,1,100,50,
"Primaria (130)",3368,10223,9489,130,92.8,1.3,
"De 12 a 14 años (131)",302,2,2,,100,,
"De 15 a 19 años (132)",130,38,37,9,97.4,23.7,
"De 20 a 24 años (133)",211,218,212,23,97.2,10.6,
"De 25 a 29 años (134)",274,474,461,28,97.3,5.9,
"De 30 a 34 años (135)",275,714,694,30,97.2,4.2,
"De 35 a 39 años (136)",430,1387,1329,27,95.8,1.9,
"De 40 a 44 años (137)",427,1548,1472,11,95.1,0.7,
"De 45 a 49 años (138)",397,1608,1513,1,94.1,0.1,
"De 50 y más años (139)",922,4234,3769,1,89,,
"Secundaria (140)",6309,7416,7083,282,95.5,3.8,
"De 12 a 14 años (141)",908,2,2,,100,,
"De 15 a 19 años (142)",1565,136,129,38,94.9,27.9,
"De 20 a 24 años (143)",1057,726,714,90,98.3,12.4,
"De 25 a 29 años (144)",879,1283,1261,86,98.3,6.7,
"De 30 a 34 años (145)",617,1296,1246,38,96.1,2.9,
"De 35 a 39 años (146)",492,1307,1256,22,96.1,1.7,
"De 40 a 44 años (147)",319,963,899,8,93.4,0.8,
"De 45 a 49 años (148)",206,701,664,,94.7,,
"De 50 y más años (149)",266,1002,912,,91,,
"Sup. no Univ. incompleta (150)",809,578,557,42,96.4,7.3,
"De 15 a 19 años (152)",226,7,7,1,100,14.3,
"De 20 a 24 años (153)",278,84,82,19,97.6,22.6,
"De 25 a 29 años (154)",129,112,111,13,99.1,11.6,
"De 30 a 34 años (155)",71,115,111,4,96.5,3.5,
"De 35 a 39 años (156)",58,115,111,4,96.5,3.5,
"De 40 a 44 años (157)",18,62,60,1,96.8,1.6,
"De 45 a 49 años (158)",11,39,36,,92.3,,
"De 50 y más años (159)",18,44,39,,88.6,,
"Sup. no Univ. completa (160)",647,730,717,40,98.2,5.5,
"De 20 a 24 años (163)",140,54,54,10,100,18.5,
"De 25 a 29 años (164)",192,156,155,14,99.4,9,
"De 30 a 34 años (165)",121,152,150,11,98.7,7.2,
"De 35 a 39 años (166)",72,125,122,5,97.6,4,
"De 40 a 44 años (167)",50,101,100,,99,,
"De 45 a 49 años (168)",29,61,58,,95.1,,
"De 50 y más años (169)",43,81,78,,96.3,,
"Sup. Univ. incompleta (170)",337,207,199,10,96.1,4.8,
"De 15 a 19 años (172)",85,2,2,1,100,50,
"De 20 a 24 años (173)",118,24,24,7,100,29.2,
"De 25 a 29 años (174)",57,49,46,2,93.9,4.1,
"De 30 a 34 años (175)",26,31,29,,93.5,,
"De 35 a 39 años (176)",22,36,35,,97.2,,
"De 40 a 44 años (177)",11,22,21,,95.5,,
"De 45 a 49 años (178)",10,21,20,,95.2,,
"De 50 y más años (179)",8,22,22,,100,,
"Sup. Univ. completa (180)",476,673,634,22,94.2,3.3,
"De 20 a 24 años (183)",52,27,26,2,96.3,7.4,
"De 25 a 29 años (184)",122,63,61,6,96.8,9.5,
"De 30 a 34 años (185)",88,130,126,9,96.9,6.9,
"De 35 a 39 años (186)",85,135,128,4,94.8,3,
"De 40 a 44 años (187)",56,108,102,,94.4,,
"De 45 a 49 años (188)",27,70,65,1,92.9,1.4,
"De 50 y más años (189)",46,140,126,,90,,
,,,,,,,
"RURAL (200)",33600,84532,76786,1510,90.8,1.8,
"De 12 a 14 años (201)",3166,7,7,1,100,14.3,
"De 15 a 19 años (202)",4462,533,515,196,96.6,36.8,
"De 20 a 24 años (203)",3808,2877,2790,443,97,15.4,
"De 25 a 29 años (204)",3578,5266,5097,389,96.8,7.4,
"De 30 a 34 años (205)",2872,6496,6214,238,95.7,3.7,
"De 35 a 39 años (206)",2679,8078,7665,170,94.9,2.1,
"De 40 a 44 años (207)",2236,8475,7955,64,93.9,0.8,
"De 45 a 49 años (208)",2048,8734,8093,9,92.7,0.1,
"De 50 y más años (209)",8751,44066,38450,,87.3,,
"Sin nivel (210)",5729,28276,24402,30,86.3,0.1,
"De 12 a 14 años (211)",11,,,,,,
"De 15 a 19 años (212)",27,7,7,3,100,42.9,
"De 20 a 24 años (213)",40,18,18,4,100,22.2,
"De 25 a 29 años (214)",62,92,91,7,98.9,7.6,
"De 30 a 34 años (215)",78,188,175,7,93.1,3.7,
"De 35 a 39 años (216)",108,358,331,,92.5,,
"De 40 a 44 años (217)",216,971,922,8,95,0.8,
"De 45 a 49 años (218)",326,1574,1416,1,90,0.1,
"De 50 y más años (219)",4861,25068,21442,,85.5,,
"Educacion Inicial (220)",28,60,45,3,75,5,
"De 12 a 14 años (221)",4,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",3,1,1,,100,,
"De 25 a 29 años (224)",5,13,13,,100,,
"De 30 a 34 años (225)",9,39,24,2,61.5,5.1,
"De 35 a 39 años (226)",4,7,7,1,100,14.3,
"Primaria (230)",12429,40327,37166,533,92.2,1.3,
"De 12 a 14 años (231)",1125,1,1,,100,,
"De 15 a 19 años (232)",552,144,140,47,97.2,32.6,
"De 20 a 24 años (233)",749,827,801,102,96.9,12.3,
"De 25 a 29 años (234)",1075,2006,1932,125,96.3,6.2,
"De 30 a 34 años (235)",1148,3008,2873,106,95.5,3.5,
"De 35 a 39 años (236)",1397,4737,4481,99,94.6,2.1,
"De 40 a 44 años (237)",1434,5743,5373,46,93.6,0.8,
"De 45 a 49 años (238)",1396,6076,5653,8,93,0.1,
"De 50 y más años (239)",3553,17785,15912,,89.5,,
"Secundaria (240)",13839,14891,14230,881,95.6,5.9,
"De 12 a 14 años (241)",2026,6,6,1,100,16.7,
"De 15 a 19 años (242)",3636,367,353,140,96.2,38.1,
"De 20 a 24 años (243)",2514,1913,1855,317,97,16.6,
"De 25 a 29 años (244)",2087,2988,2898,237,97,7.9,
"De 30 a 34 años (245)",1416,2991,2881,114,96.3,3.8,
"De 35 a 39 años (246)",1045,2830,2706,63,95.6,2.2,
"De 40 a 44 años (247)",524,1645,1550,9,94.2,0.5,
"De 45 a 49 años (248)",290,1023,965,,94.3,,
"De 50 y más años (249)",301,1128,1016,,90.1,,
"Sup. no Univ. incompleta (250)",677,307,291,25,94.8,8.1,
"De 15 a 19 años (252)",184,11,11,4,100,36.4,
"De 20 a 24 años (253)",262,54,52,6,96.3,11.1,
"De 25 a 29 años (254)",115,56,52,9,92.9,16.1,
"De 30 a 34 años (255)",59,78,73,2,93.6,2.6,
"De 35 a 39 años (256)",37,57,57,3,100,5.3,
"De 40 a 44 años (257)",8,21,19,1,90.5,4.8,
"De 45 a 49 años (258)",7,15,15,,100,,
"De 50 y más años (259)",5,15,12,,80,,
"Sup. no Univ. completa (260)",410,363,352,23,97,6.3,
"De 20 a 24 años (263)",108,47,46,11,97.9,23.4,
"De 25 a 29 años (264)",138,77,77,8,100,10.4,
"De 30 a 34 años (265)",85,120,116,3,96.7,2.5,
"De 35 a 39 años (266)",30,31,29,1,93.5,3.2,
"De 40 a 44 años (267)",22,40,39,,97.5,,
"De 45 a 49 años (268)",15,22,20,,90.9,,
"De 50 y más años (269)",12,26,25,,96.2,,
"Sup. Univ. incompleta (270)",242,102,99,5,97.1,4.9,
"De 15 a 19 años (272)",60,4,4,2,100,50,
"De 20 a 24 años (273)",100,12,12,3,100,25,
"De 25 a 29 años (274)",37,11,11,,100,,
"De 30 a 34 años (275)",17,20,20,,100,,
"De 35 a 39 años (276)",9,13,11,,84.6,,
"De 40 a 44 años (277)",11,22,21,,95.5,,
"De 45 a 49 años (278)",3,6,6,,100,,
"De 50 y más años (279)",5,14,14,,100,,
"Sup. Univ. completa (280)",246,206,201,10,97.6,4.9,
"De 20 a 24 años (283)",32,5,5,,100,,
"De 25 a 29 años (284)",59,23,23,3,100,13,
"De 30 a 34 años (285)",60,52,52,4,100,7.7,
"De 35 a 39 años (286)",49,45,43,3,95.6,6.7,
"De 40 a 44 años (287)",21,33,31,,93.9,,
"De 45 a 49 años (288)",11,18,18,,100,,
"De 50 y más años (289)",14,30,29,,96.7,,
