"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (119)",3,3,,,,,,
"Construcción (120)",9,,7,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",937,151,3,617,20,146,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",41,16,3,16,1,5,,
"Comercio al por mayor (123)",39,13,,19,,7,,
"Comercio al por menor (124)",857,122,,582,19,134,,
"Hoteles y restaurantes (125)",406,85,26,265,11,19,,
"Trans., almac. y comunicaciones (126)",69,53,7,5,2,2,,
"Intermediación financiera (127)",11,10,,,,1,,
"Activid.inmobil., empres. y alquileres (128)",81,62,3,13,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",146,124,22,,,,,
"Enseñanza (130)",502,477,,25,,,,
"Servicios sociales y de salud (131)",111,98,,13,,,,
"Otras activ. serv.comun.soc y personales (132)",117,40,6,66,3,2,,
"Hogares privados con servicio doméstico (133)",607,,,,,,607,
"Actividad economica no especificada (135)",273,111,27,91,6,38,,
,,,,,,,,
"RURAL (136)",7477,163,1543,3832,427,1232,172,108
"Agric., ganadería, caza y silvicultura (137)",6441,4,1444,3422,415,1156,,
"Pesca (138)",2,,2,,,,,
"Explotación de minas y canteras (139)",2,,1,1,,,,
"Industrias manufactureras (140)",44,,14,25,2,3,,
"Suministro de electricidad, gas y agua (141)",1,,1,,,,,
"Construcción (142)",49,,40,7,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",202,8,3,158,3,30,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",7,1,2,4,,,,
"Comercio al por mayor (145)",13,1,,7,3,2,,
"Comercio al por menor (146)",182,6,1,147,,28,,
"Hoteles y restaurantes (147)",66,7,1,51,1,6,,
"Trans., almac. y comunicaciones (148)",57,3,9,44,1,,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",6,3,,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",16,8,8,,,,,
"Enseñanza (152)",106,104,,2,,,,
"Servicios sociales y de salud (153)",15,13,,2,,,,
"Otras activ. serv.comun.soc y personales (154)",13,1,2,9,,1,,
"Hogares privados con servicio doméstico (155)",172,,,,,,172,
"Actividad economica no especificada (157)",176,11,18,110,3,34,,
"Desocupado (158)",108,,,,,,,108
"Hombres (159)",6188,97,1370,3427,399,810,6,79
"Agric., ganadería, caza y silvicultura (160)",5660,3,1277,3202,394,784,,
"Pesca (161)",2,,2,,,,,
"Explotación de minas y canteras (162)",2,,1,1,,,,
"Industrias manufactureras (163)",32,,14,14,1,3,,
"Suministro de electricidad, gas y agua (164)",1,,1,,,,,
"Construcción (165)",49,,40,7,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",110,4,3,96,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",6,1,2,3,,,,
"Comercio al por mayor (168)",6,,,6,,,,
"Comercio al por menor (169)",98,3,1,87,,7,,
"Hoteles y restaurantes (170)",10,2,,6,,2,,
"Trans., almac. y comunicaciones (171)",54,2,9,42,1,,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",5,3,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",13,5,8,,,,,
"Enseñanza (175)",63,63,,,,,,
"Servicios sociales y de salud (176)",9,8,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",9,1,1,6,,1,,
"Hogares privados con servicio doméstico (178)",6,,,,,,6,
"Actividad economica no especificada (180)",83,5,14,51,1,12,,
"Desocupado (181)",79,,,,,,,79
"Mujeres (182)",1289,66,173,405,28,422,166,29
"Agric., ganadería, caza y silvicultura (183)",781,1,167,220,21,372,,
"Industrias manufactureras (186)",12,,,11,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",92,4,,62,3,23,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",7,1,,1,3,2,,
"Comercio al por menor (192)",84,3,,60,,21,,
"Hoteles y restaurantes (193)",56,5,1,45,1,4,,
"Trans., almac. y comunicaciones (194)",3,1,,2,,,,
"Activid.inmobil., empres. y alquileres (196)",1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,3,,,,,,
"Enseñanza (198)",43,41,,2,,,,
"Servicios sociales y de salud (199)",6,5,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",4,,1,3,,,,
"Hogares privados con servicio doméstico (201)",166,,,,,,166,
"Actividad economica no especificada (203)",93,6,4,59,2,22,,
