"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",117,2,27,30,29,29
,,,,,,
"URBANA (036)",2899,95,728,951,816,309
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",8,,1,5,2,
"Profes., científicos e intelectuales (038)",196,,29,90,76,1
"Técnicos de nivel medio y trab. asimilados (039)",36,,10,18,6,2
"Jefes y empleados de oficina (040)",82,,31,36,13,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",366,7,96,144,90,29
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1126,12,222,328,383,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",80,2,34,21,20,3
"Obreros construc., conf., papel, fab., instr. (044)",87,,20,35,25,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",790,72,261,214,168,75
"Otra (046)",36,,3,29,4,
"Ocupación no especificada (047)",92,2,21,31,29,9
"Hombres (048)",1674,52,387,539,506,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",4,,1,1,2,
"Profes., científicos e intelectuales (050)",138,,16,62,59,1
"Técnicos de nivel medio y trab. asimilados (051)",29,,8,13,6,2
"Jefes y empleados de oficina (052)",51,,14,24,11,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",132,4,29,52,31,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",763,7,142,219,271,124
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",62,,29,15,16,2
"Obreros construc., conf., papel, fab., instr. (056)",86,,20,35,25,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",325,41,114,71,64,35
"Otra (058)",36,,3,29,4,
"Ocupación no especificada (059)",48,,11,18,17,2
"Mujeres (060)",1225,43,341,412,310,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,4,,
"Profes., científicos e intelectuales (062)",58,,13,28,17,
"Técnicos de nivel medio y trab. asimilados (063)",7,,2,5,,
"Jefes y empleados de oficina (064)",31,,17,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",234,3,67,92,59,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",363,5,80,109,112,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",18,2,5,6,4,1
"Obreros construc., conf., papel, fab., instr. (068)",1,,,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",465,31,147,143,104,40
"Ocupación no especificada (071)",44,2,10,13,12,7
,,,,,,
"RURAL (072)",8380,180,1733,2115,2610,1742
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,,3,7,4
"Profes., científicos e intelectuales (074)",126,,27,48,51,
"Técnicos de nivel medio y trab. asimilados (075)",15,,6,6,2,1
"Jefes y empleados de oficina (076)",53,,23,25,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",115,1,49,35,24,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3948,5,483,1027,1376,1057
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",83,,50,16,12,5
"Obreros construc., conf., papel, fab., instr. (080)",95,,22,36,33,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3815,174,1045,897,1073,626
"Otra (082)",3,,2,1,,
"Ocupación no especificada (083)",113,,26,21,28,38
"Hombres (084)",4560,79,910,1173,1423,975
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",13,,,2,7,4
"Profes., científicos e intelectuales (086)",95,,16,35,44,
"Técnicos de nivel medio y trab. asimilados (087)",11,,4,4,2,1
"Jefes y empleados de oficina (088)",47,,20,22,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",56,1,21,17,12,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2594,3,286,707,908,690
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",61,,38,11,8,4
"Obreros construc., conf., papel, fab., instr. (092)",94,,21,36,33,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1546,75,493,334,394,250
"Otra (094)",3,,2,1,,
"Ocupación no especificada (095)",40,,9,4,11,16
"Mujeres (096)",3820,101,823,942,1187,767
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",31,,11,13,7,
"Técnicos de nivel medio y trab. asimilados (099)",4,,2,2,,
"Jefes y empleados de oficina (100)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",59,,28,18,12,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1354,2,197,320,468,367
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",22,,12,5,4,1
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2269,99,552,563,679,376
"Ocupación no especificada (107)",73,,17,17,17,22
