"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",719,3449,3167,30,91.8,0.9,
"De 45 a 49 años (038)",724,3807,3492,7,91.7,0.2,
"De 50 y más años (039)",2267,13964,11961,,85.7,,
"Viudo(a) (040)",1471,7642,6222,6,81.4,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",5,,,,,,
"De 20 a 24 años (043)",9,13,13,2,100,15.4,
"De 25 a 29 años (044)",14,31,31,,100,,
"De 30 a 34 años (045)",31,69,66,,95.7,,
"De 35 a 39 años (046)",62,212,205,4,96.7,1.9,
"De 40 a 44 años (047)",72,308,269,,87.3,,
"De 45 a 49 años (048)",90,372,338,,90.9,,
"De 50 y más años (049)",1187,6637,5300,,79.9,,
"Divorciado(a) (050)",70,202,175,1,86.6,0.5,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",7,10,9,1,90,10,
"De 25 a 29 años (054)",7,3,3,,100,,
"De 30 a 34 años (055)",6,7,6,,85.7,,
"De 35 a 39 años (056)",4,6,6,,100,,
"De 40 a 44 años (057)",8,25,25,,100,,
"De 45 a 49 años (058)",12,48,47,,97.9,,
"De 50 y más años (059)",25,103,79,,76.7,,
"Soltero(a) (060)",7030,797,769,34,96.5,4.3,
"De 12 a 14 años (061)",1673,8,7,,87.5,,
"De 15 a 19 años (062)",2416,30,28,6,93.3,20,
"De 20 a 24 años (063)",1368,119,117,12,98.3,10.1,
"De 25 a 29 años (064)",706,161,156,10,96.9,6.2,
"De 30 a 34 años (065)",308,121,119,4,98.3,3.3,
"De 35 a 39 años (066)",189,87,83,1,95.4,1.1,
"De 40 a 44 años (067)",106,79,77,1,97.5,1.3,
"De 45 a 49 años (068)",78,52,52,,100,,
"De 50 y más años (069)",186,140,130,,92.9,,
,,,,,,,
"URBANA (080)",11139,27712,24427,356,88.1,1.3,
"De 12 a 14 años (081)",989,6,6,,100,,
"De 15 a 19 años (082)",1607,105,104,29,99,27.6,
"De 20 a 24 años (083)",1357,697,680,85,97.6,12.2,
"De 25 a 29 años (084)",1140,1301,1245,89,95.7,6.8,
"De 30 a 34 años (085)",924,1879,1797,58,95.6,3.1,
"De 35 a 39 años (086)",974,2972,2807,56,94.4,1.9,
"De 40 a 44 años (087)",759,2958,2725,29,92.1,1,
"De 45 a 49 años (088)",723,3159,2875,9,91,0.3,
"De 50 y más años (089)",2666,14635,12188,1,83.3,,
"Conviviente (090)",1959,4990,4610,181,92.4,3.6,
"De 12 a 14 años (091)",8,2,2,,100,,
"De 15 a 19 años (092)",104,62,62,21,100,33.9,
"De 20 a 24 años (093)",355,427,415,60,97.2,14.1,
"De 25 a 29 años (094)",443,760,726,45,95.5,5.9,
"De 30 a 34 años (095)",317,814,775,24,95.2,2.9,
"De 35 a 39 años (096)",279,909,870,23,95.7,2.5,
"De 40 a 44 años (097)",155,616,566,5,91.9,0.8,
"De 45 a 49 años (098)",113,499,435,2,87.2,0.4,
"De 50 y más años (099)",185,901,759,1,84.2,0.1,
"Separado(a) (100)",441,1086,996,25,91.7,2.3,
"De 12 a 14 años (101)",3,,,,,,
"De 15 a 19 años (102)",16,15,15,4,100,26.7,
"De 20 a 24 años (103)",48,47,46,4,97.9,8.5,
"De 25 a 29 años (104)",65,90,87,10,96.7,11.1,
"De 30 a 34 años (105)",71,120,118,3,98.3,2.5,
"De 35 a 39 años (106)",58,113,108,,95.6,,
"De 40 a 44 años (107)",48,129,121,3,93.8,2.3,
"De 45 a 49 años (108)",29,105,95,1,90.5,1,
"De 50 y más años (109)",103,467,406,,86.9,,
"Casado(a) (110)",3446,16229,14390,130,88.7,0.8,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",16,14,14,2,100,14.3,
"De 20 a 24 años (113)",96,135,132,15,97.8,11.1,
"De 25 a 29 años (114)",174,340,324,29,95.3,8.5,
"De 30 a 34 años (115)",317,834,798,30,95.7,3.6,
"De 35 a 39 años (116)",475,1768,1652,28,93.4,1.6,
"De 40 a 44 años (117)",436,1945,1798,20,92.4,1,
"De 45 a 49 años (118)",452,2221,2035,6,91.6,0.3,
"De 50 y más años (119)",1477,8972,7637,,85.1,,
"Viudo(a) (120)",950,4774,3824,5,80.1,0.1,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",5,5,5,1,100,20,
"De 25 a 29 años (124)",7,10,10,,100,,
"De 30 a 34 años (125)",18,30,28,,93.3,,
"De 35 a 39 años (126)",41,126,123,4,97.6,3.2,
"De 40 a 44 años (127)",44,193,166,,86,,
"De 45 a 49 años (128)",64,264,240,,90.9,,
"De 50 y más años (129)",769,4146,3252,,78.4,,
"Divorciado(a) (130)",47,127,113,,89,,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,,,,,,
"De 25 a 29 años (134)",4,2,2,,100,,
"De 30 a 34 años (135)",4,4,3,,75,,
"De 35 a 39 años (136)",2,2,2,,100,,
"De 40 a 44 años (137)",6,15,15,,100,,
"De 45 a 49 años (138)",10,34,34,,100,,
"De 50 y más años (139)",19,70,57,,81.4,,
"Soltero(a) (140)",4296,506,494,15,97.6,3,
"De 12 a 14 años (141)",974,4,4,,100,,
"De 15 a 19 años (142)",1469,14,13,2,92.9,14.3,
"De 20 a 24 años (143)",852,83,82,5,98.8,6,
"De 25 a 29 años (144)",447,99,96,5,97,5.1,
"De 30 a 34 años (145)",197,77,75,1,97.4,1.3,
"De 35 a 39 años (146)",119,54,52,1,96.3,1.9,
"De 40 a 44 años (147)",70,60,59,1,98.3,1.7,
"De 45 a 49 años (148)",55,36,36,,100,,
"De 50 y más años (149)",113,79,77,,97.5,,
,,,,,,,
"RURAL (160)",7169,18833,16885,336,89.7,1.8,
"De 12 a 14 años (161)",709,8,7,,87.5,,
"De 15 a 19 años (162)",1101,151,149,35,98.7,23.2,
"De 20 a 24 años (163)",913,614,591,89,96.3,14.5,
"De 25 a 29 años (164)",795,1272,1217,85,95.7,6.7,
"De 30 a 34 años (165)",639,1702,1607,68,94.4,4,
"De 35 a 39 años (166)",600,2134,1977,40,92.6,1.9,
"De 40 a 44 años (167)",490,2207,2028,17,91.9,0.8,
"De 45 a 49 años (168)",438,2209,2036,2,92.2,0.1,
"De 50 y más años (169)",1484,8536,7273,,85.2,,
"Conviviente (170)",1560,4484,4170,202,93,4.5,
"De 12 a 14 años (171)",10,4,4,,100,,
"De 15 a 19 años (172)",113,106,106,27,100,25.5,
"De 20 a 24 años (173)",276,422,405,63,96,14.9,
"De 25 a 29 años (174)",337,787,741,54,94.2,6.9,
"De 30 a 34 años (175)",264,771,734,37,95.2,4.8,
"De 35 a 39 años (176)",206,764,710,14,92.9,1.8,
"De 40 a 44 años (177)",122,512,485,7,94.7,1.4,
"De 45 a 49 años (178)",92,414,385,,93,,
"De 50 y más años (179)",140,704,600,,85.2,,
"Separado(a) (180)",303,707,645,13,91.2,1.8,
"De 15 a 19 años (182)",20,15,15,3,100,20,
"De 20 a 24 años (183)",54,62,59,6,95.2,9.7,
"De 25 a 29 años (184)",53,63,61,3,96.8,4.8,
"De 30 a 34 años (185)",35,83,73,,88,,
"De 35 a 39 años (186)",42,111,101,,91,,
"De 40 a 44 años (187)",19,47,43,,91.5,,
"De 45 a 49 años (188)",23,71,67,1,94.4,1.4,
"De 50 y más años (189)",57,255,226,,88.6,,
"Casado(a) (190)",2028,10408,9335,100,89.7,1,
"De 15 a 19 años (192)",17,14,13,1,92.9,7.1,
"De 20 a 24 años (193)",57,76,75,11,98.7,14.5,
"De 25 a 29 años (194)",136,338,333,23,98.5,6.8,
"De 30 a 34 años (195)",214,762,715,28,93.8,3.7,
"De 35 a 39 años (196)",259,1136,1049,26,92.3,2.3,
"De 40 a 44 años (197)",283,1504,1369,10,91,0.7,
"De 45 a 49 años (198)",272,1586,1457,1,91.9,0.1,
"De 50 y más años (199)",790,4992,4324,,86.6,,
"Viudo(a) (200)",521,2868,2398,1,83.6,,
"De 15 a 19 años (202)",4,,,,,,
"De 20 a 24 años (203)",4,8,8,1,100,12.5,
"De 25 a 29 años (204)",7,21,21,,100,,
"De 30 a 34 años (205)",13,39,38,,97.4,,
"De 35 a 39 años (206)",21,86,82,,95.3,,
"De 40 a 44 años (207)",28,115,103,,89.6,,
"De 45 a 49 años (208)",26,108,98,,90.7,,
"De 50 y más años (209)",418,2491,2048,,82.2,,
"Divorciado(a) (210)",23,75,62,1,82.7,1.3,
"De 20 a 24 años (213)",6,10,9,1,90,10,
"De 25 a 29 años (214)",3,1,1,,100,,
"De 30 a 34 años (215)",2,3,3,,100,,
"De 35 a 39 años (216)",2,4,4,,100,,
"De 40 a 44 años (217)",2,10,10,,100,,
"De 45 a 49 años (218)",2,14,13,,92.9,,
"De 50 y más años (219)",6,33,22,,66.7,,
"Soltero(a) (220)",2734,291,275,19,94.5,6.5,
"De 12 a 14 años (221)",699,4,3,,75,,
"De 15 a 19 años (222)",947,16,15,4,93.8,25,
"De 20 a 24 años (223)",516,36,35,7,97.2,19.4,
"De 25 a 29 años (224)",259,62,60,5,96.8,8.1,
"De 30 a 34 años (225)",111,44,44,3,100,6.8,
"De 35 a 39 años (226)",70,33,31,,93.9,,
"De 40 a 44 años (227)",36,19,18,,94.7,,
"De 45 a 49 años (228)",23,16,16,,100,,
"De 50 y más años (229)",73,61,53,,86.9,,
