"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Construcción (120)",8,2,5,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",534,40,1,397,3,93,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",9,3,1,4,,1,,
"Comercio al por mayor (123)",18,3,,7,,8,,
"Comercio al por menor (124)",507,34,,386,3,84,,
"Hoteles y restaurantes (125)",214,25,10,151,9,19,,
"Trans., almac. y comunicaciones (126)",25,19,1,4,1,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",23,19,1,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",111,81,30,,,,,
"Enseñanza (130)",905,863,,37,1,4,,
"Servicios sociales y de salud (131)",227,226,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",152,37,13,91,1,10,,
"Hogares privados con servicio doméstico (133)",459,,,,,,459,
"Actividad economica no especificada (135)",148,49,12,51,5,31,,
,,,,,,,,
"RURAL (136)",30320,951,5217,15575,345,6692,619,921
"Agric., ganadería, caza y silvicultura (137)",26191,7,4756,14679,332,6417,,
"Pesca (138)",1,,,1,,,,
"Explotación de minas y canteras (139)",8,,8,,,,,
"Industrias manufactureras (140)",251,1,64,141,3,42,,
"Suministro de electricidad, gas y agua (141)",13,,13,,,,,
"Construcción (142)",195,1,151,35,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",344,25,1,293,3,22,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",9,8,,1,,,,
"Comercio al por mayor (145)",13,2,,10,,1,,
"Comercio al por menor (146)",322,15,1,282,3,21,,
"Hoteles y restaurantes (147)",100,25,4,43,1,27,,
"Trans., almac. y comunicaciones (148)",97,22,14,56,1,4,,
"Activid.inmobil., empres. y alquileres (150)",11,10,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",65,36,29,,,,,
"Enseñanza (152)",702,633,2,65,,2,,
"Servicios sociales y de salud (153)",123,111,2,10,,,,
"Otras activ. serv.comun.soc y personales (154)",108,31,22,20,,35,,
"Hogares privados con servicio doméstico (155)",619,,,,,,619,
"Actividad economica no especificada (157)",571,49,151,231,5,135,,
"Desocupado (158)",921,,,,,,,921
"Hombres (159)",25872,613,4680,14334,320,5195,17,713
"Agric., ganadería, caza y silvicultura (160)",23617,7,4314,13858,314,5124,,
"Pesca (161)",1,,,1,,,,
"Explotación de minas y canteras (162)",5,,5,,,,,
"Industrias manufactureras (163)",151,1,50,83,3,14,,
"Suministro de electricidad, gas y agua (164)",13,,13,,,,,
"Construcción (165)",192,1,148,35,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",214,14,1,183,2,14,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",8,7,,1,,,,
"Comercio al por mayor (168)",9,2,,7,,,,
"Comercio al por menor (169)",197,5,1,175,2,14,,
"Hoteles y restaurantes (170)",14,5,1,7,,1,,
"Trans., almac. y comunicaciones (171)",96,22,14,56,1,3,,
"Activid.inmobil., empres. y alquileres (173)",7,6,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",58,31,27,,,,,
"Enseñanza (175)",471,428,2,40,,1,,
"Servicios sociales y de salud (176)",77,66,2,9,,,,
"Otras activ. serv.comun.soc y personales (177)",41,17,12,10,,2,,
"Hogares privados con servicio doméstico (178)",17,,,,,,17,
"Actividad economica no especificada (180)",185,15,91,51,,28,,
"Desocupado (181)",713,,,,,,,713
"Mujeres (182)",4448,338,537,1241,25,1497,602,208
"Agric., ganadería, caza y silvicultura (183)",2574,,442,821,18,1293,,
"Explotación de minas y canteras (185)",3,,3,,,,,
"Industrias manufactureras (186)",100,,14,58,,28,,
"Construcción (188)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",130,11,,110,1,8,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",4,,,3,,1,,
"Comercio al por menor (192)",125,10,,107,1,7,,
"Hoteles y restaurantes (193)",86,20,3,36,1,26,,
"Trans., almac. y comunicaciones (194)",1,,,,,1,,
"Activid.inmobil., empres. y alquileres (196)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",7,5,2,,,,,
"Enseñanza (198)",231,205,,25,,1,,
"Servicios sociales y de salud (199)",46,45,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",67,14,10,10,,33,,
"Hogares privados con servicio doméstico (201)",602,,,,,,602,
"Actividad economica no especificada (203)",386,34,60,180,5,107,,
