"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",386,,,15,49,35,233,16,38
"Jefes y empleados de oficina (040)",262,,,1,79,21,99,12,50
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1134,58,2,373,464,54,113,28,42
"Agricult.trabaj. calif.agrop. y pesquros (042)",1328,108,2,752,377,20,38,13,18
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",505,17,2,171,227,19,48,3,18
"Obreros. construc., conf., papel, fab., instr (044)",778,12,1,199,446,35,56,12,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2097,217,3,1029,678,55,74,21,20
"Otra (046)",52,,,,12,3,30,5,2
"Ocupación no especificada (047)",244,13,,110,75,12,19,5,10
"Hombres (048)",5854,165,6,1860,1827,205,1068,144,579
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",32,,,2,6,2,9,2,11
"Profes., científicos e intelectuales (050)",1150,,,,17,34,621,52,426
"Técnicos de nivel medio ytrab.asimilados (051)",225,,,13,41,18,120,14,19
"Jefes y empleados de oficina (052)",143,,,1,55,10,40,8,29
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",543,4,1,157,249,29,56,21,26
"Agricult.trabaj. calif.agrop. y pesquros (054)",1237,86,2,707,358,19,36,12,17
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",424,9,2,144,196,17,41,3,12
"Obreros. construc., conf., papel, fab., instr (056)",772,12,1,198,442,34,56,12,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1159,53,,584,410,35,50,12,15
"Otra (058)",52,,,,12,3,30,5,2
"Ocupación no especificada (059)",117,1,,54,41,4,9,3,5
"Mujeres (060)",3114,260,4,792,639,118,839,75,387
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,,,1,1,2,,3
"Profes., científicos e intelectuales (062)",993,,,,35,32,565,50,311
"Técnicos de nivel medio ytrab.asimilados (063)",161,,,2,8,17,113,2,19
"Jefes y empleados de oficina (064)",119,,,,24,11,59,4,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",591,54,1,216,215,25,57,7,16
"Agricult.trabaj. calif.agrop. y pesquros (066)",91,22,,45,19,1,2,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",81,8,,27,31,2,7,,6
"Obreros. construc., conf., papel, fab., instr (068)",6,,,1,4,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",938,164,3,445,268,20,24,9,5
"Ocupación no especificada (071)",127,12,,56,34,8,10,2,5
,,,,,,,,,
"RURAL (072)",29768,3596,40,19549,5502,194,569,90,228
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,,,2,1,,7,1,8
"Profes., científicos e intelectuales (074)",711,,,,78,72,322,47,192
"Técnicos de nivel medio ytrab.asimilados (075)",121,,,4,10,15,84,3,5
"Jefes y empleados de oficina (076)",34,,,3,14,3,8,3,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",327,44,,180,93,3,5,2,
"Agricult.trabaj. calif.agrop. y pesquros (078)",15060,1888,12,10521,2512,42,59,16,10
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",264,23,2,171,62,2,3,1,
"Obreros. construc., conf., papel, fab., instr (080)",189,9,,110,60,4,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",12470,1493,25,8201,2616,47,72,11,5
"Otra (082)",3,,,,,3,,,
"Ocupación no especificada (083)",570,139,1,357,56,3,5,5,4
"Hombres (084)",25445,2554,30,17043,5015,152,419,71,161
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",16,,,2,,,6,1,7
"Profes., científicos e intelectuales (086)",471,,,,33,44,227,35,132
"Técnicos de nivel medio ytrab.asimilados (087)",84,,,4,9,11,56,2,2
"Jefes y empleados de oficina (088)",30,,,3,12,3,7,3,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",164,5,,89,64,2,3,1,
"Agricult.trabaj. calif.agrop. y pesquros (090)",14212,1646,11,10020,2411,42,56,16,10
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",165,4,,102,54,2,2,1,
"Obreros. construc., conf., papel, fab., instr (092)",188,9,,109,60,4,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",9927,878,19,6580,2344,40,54,9,3
"Otra (094)",3,,,,,3,,,
"Ocupación no especificada (095)",185,12,,134,28,1,4,2,4
"Mujeres (096)",4323,1042,10,2506,487,42,150,19,67
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,1,,1,,1
"Profes., científicos e intelectuales (098)",240,,,,45,28,95,12,60
"Técnicos de nivel medio ytrab.asimilados (099)",37,,,,1,4,28,1,3
"Jefes y empleados de oficina (100)",4,,,,2,,1,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",163,39,,91,29,1,2,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",848,242,1,501,101,,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",99,19,2,69,8,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2543,615,6,1621,272,7,18,2,2
"Ocupación no especificada (107)",385,127,1,223,28,2,1,3,
