"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",10431,500,12,3078,3690,700,846,454,1151
"Agric., ganadería, caza y silvicultura (045)",3585,266,6,1875,1134,94,75,46,89
"Pesca (046)",4,,,,3,,,1,
"Explotación de minas y canteras (047)",57,2,,8,10,7,8,5,17
"Industrias manufactureras (048)",433,6,,57,201,46,67,18,38
"Suministro de electricidad, gas y agua (049)",3,,,,2,,,,1
"Construcción (050)",32,,,5,5,3,3,1,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2039,95,1,460,908,174,180,99,122
"Venta, mant.y rep. veh.autom.y motoc. (052)",38,2,,4,18,4,3,4,3
"Comercio al por mayor (053)",70,2,,13,26,6,7,7,9
"Comercio al por menor (054)",1931,91,1,443,864,164,170,88,110
"Hoteles y restaurantes (055)",988,45,3,209,446,98,77,55,55
"Trans., almac. y comunicaciones (056)",110,,,7,48,17,16,10,12
"Intermediación financiera (057)",9,,,1,1,1,2,,4
"Activid.inmobil., empres. y de alquiler (058)",239,4,,10,68,35,38,29,55
"Admin.pub. y defensa; p. segur.soc.afil (059)",306,5,,21,80,24,76,29,71
"Enseñanza (060)",798,1,,1,63,63,102,54,514
"Servicios sociales y de salud (061)",276,2,,6,44,19,81,48,76
"Otras activ. serv.comun.soc y personales (062)",383,16,,75,152,31,59,17,33
"Hogares privados con servicio doméstico (063)",780,37,1,209,378,62,37,26,30
"Actividad economica no especificada (065)",389,21,1,134,147,26,25,16,19
,,,,,,,,,
"URBANA (066)",21279,457,18,4289,9299,1718,1889,1154,2455
"Agric., ganadería, caza y silvicultura (067)",6390,213,9,2488,2842,264,198,136,240
"Pesca (068)",9,,,,5,1,1,,2
"Explotación de minas y canteras (069)",1655,7,1,145,919,168,188,89,138
"Industrias manufactureras (070)",1128,11,,134,552,118,153,63,97
"Suministro de electricidad, gas y agua (071)",70,1,,7,25,7,12,4,14
"Construcción (072)",1335,18,1,198,695,127,111,68,117
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3049,80,2,550,1386,270,338,166,257
"Venta, mant.y rep. veh.autom.y motoc. (074)",392,2,1,42,164,32,80,29,42
"Comercio al por mayor (075)",114,2,,15,42,13,17,12,13
"Comercio al por menor (076)",2543,76,1,493,1180,225,241,125,202
"Hoteles y restaurantes (077)",1085,40,3,220,467,105,91,89,70
"Trans., almac. y comunicaciones (078)",1732,11,,132,956,186,161,148,138
"Intermediación financiera (079)",33,,,2,7,3,4,6,11
"Activid.inmobil., empres. y de alquiler (080)",685,6,,30,215,106,95,81,152
"Admin.pub. y defensa; p. segur.soc.afil (081)",738,5,,42,230,62,144,70,185
"Enseñanza (082)",1181,1,,3,89,86,133,85,784
"Servicios sociales y de salud (083)",337,2,,8,47,32,93,45,110
"Otras activ. serv.comun.soc y personales (084)",757,17,,93,348,87,91,44,77
"Hogares privados con servicio doméstico (085)",579,28,1,132,275,55,33,27,28
"Actividad economica no especificada (087)",516,17,1,105,241,41,43,33,35
"Hombres (088)",13689,147,8,2381,6619,1161,1154,776,1443
"Agric., ganadería, caza y silvicultura (089)",4263,85,5,1433,2123,198,140,110,169
"Pesca (090)",7,,,,3,1,1,,2
"Explotación de minas y canteras (091)",1622,5,1,141,913,165,182,85,130
"Industrias manufactureras (092)",783,7,,97,396,84,90,48,61
"Suministro de electricidad, gas y agua (093)",67,1,,7,23,7,12,4,13
"Construcción (094)",1308,18,1,195,691,125,108,67,103
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1400,8,1,192,664,129,178,84,144
"Venta, mant.y rep. veh.autom.y motoc. (096)",368,2,1,40,153,29,77,26,40
"Comercio al por mayor (097)",57,,,5,23,8,12,5,4
"Comercio al por menor (098)",975,6,,147,488,92,89,53,100
"Hoteles y restaurantes (099)",304,2,,51,139,23,24,41,24
"Trans., almac. y comunicaciones (100)",1636,11,,125,915,170,148,139,128
"Intermediación financiera (101)",24,,,1,6,2,2,6,7
"Activid.inmobil., empres. y de alquiler (102)",477,3,,24,153,78,62,55,102
"Admin.pub. y defensa; p. segur.soc.afil (103)",473,,,26,163,40,76,45,123
"Enseñanza (104)",477,,,2,38,33,47,33,324
"Servicios sociales y de salud (105)",101,,,3,11,13,22,6,46
"Otras activ. serv.comun.soc y personales (106)",464,5,,47,229,68,37,31,47
"Hogares privados con servicio doméstico (107)",22,1,,8,7,1,2,2,1
"Actividad economica no especificada (109)",261,1,,29,145,24,23,20,19
"Mujeres (110)",7590,310,10,1908,2680,557,735,378,1012
"Agric., ganadería, caza y silvicultura (111)",2127,128,4,1055,719,66,58,26,71
"Pesca (112)",2,,,,2,,,,
"Explotación de minas y canteras (113)",33,2,,4,6,3,6,4,8
"Industrias manufactureras (114)",345,4,,37,156,34,63,15,36
"Suministro de electricidad, gas y agua (115)",3,,,,2,,,,1
"Construcción (116)",27,,,3,4,2,3,1,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1649,72,1,358,722,141,160,82,113
"Venta, mant.y rep. veh.autom.y motoc. (118)",24,,,2,11,3,3,3,2
"Comercio al por mayor (119)",57,2,,10,19,5,5,7,9
"Comercio al por menor (120)",1568,70,1,346,692,133,152,72,102
"Hoteles y restaurantes (121)",781,38,3,169,328,82,67,48,46
"Trans., almac. y comunicaciones (122)",96,,,7,41,16,13,9,10
"Intermediación financiera (123)",9,,,1,1,1,2,,4
"Activid.inmobil., empres. y de alquiler (124)",208,3,,6,62,28,33,26,50
"Admin.pub. y defensa; p. segur.soc.afil (125)",265,5,,16,67,22,68,25,62
"Enseñanza (126)",704,1,,1,51,53,86,52,460
"Servicios sociales y de salud (127)",236,2,,5,36,19,71,39,64
"Otras activ. serv.comun.soc y personales (128)",293,12,,46,119,19,54,13,30
"Hogares privados con servicio doméstico (129)",557,27,1,124,268,54,31,25,27
"Actividad economica no especificada (131)",255,16,1,76,96,17,20,13,16
,,,,,,,,,
"RURAL (132)",11333,352,5,3617,5245,684,553,334,543
"Agric., ganadería, caza y silvicultura (133)",5420,255,4,2650,2120,141,83,88,79
"Pesca (134)",7,1,,,4,,,1,1
"Explotación de minas y canteras (135)",2276,10,,239,1322,213,209,105,178
"Industrias manufactureras (136)",313,6,,47,182,42,12,14,10
"Suministro de electricidad, gas y agua (137)",22,,,2,11,3,,1,5
"Construcción (138)",377,4,1,79,212,26,25,17,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",709,31,,156,351,61,53,29,28
"Venta, mant.y rep. veh.autom.y motoc. (140)",112,2,,19,53,14,8,4,12
"Comercio al por mayor (141)",32,,,4,18,2,5,3,
"Comercio al por menor (142)",565,29,,133,280,45,40,22,16
"Hoteles y restaurantes (143)",318,9,,51,185,26,21,12,14
"Trans., almac. y comunicaciones (144)",403,1,,50,265,28,33,7,19
"Intermediación financiera (145)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (146)",186,2,,16,66,36,28,13,25
"Admin.pub. y defensa; p. segur.soc.afil (147)",138,1,,17,63,10,19,11,17
"Enseñanza (148)",149,,,,15,13,22,4,95
"Servicios sociales y de salud (149)",63,1,,2,9,1,14,13,23
"Otras activ. serv.comun.soc y personales (150)",429,12,,119,188,59,17,12,22
"Hogares privados con servicio doméstico (151)",233,10,,88,115,8,7,1,4
"Actividad economica no especificada (153)",288,9,,101,136,17,10,6,9
"Hombres (154)",8492,162,3,2447,4235,541,442,258,404
"Agric., ganadería, caza y silvicultura (155)",3962,117,2,1830,1705,113,66,68,61
"Pesca (156)",5,1,,,3,,,,1
"Explotación de minas y canteras (157)",2252,10,,235,1318,209,207,104,169
"Industrias manufactureras (158)",225,4,,27,137,30,8,11,8
"Suministro de electricidad, gas y agua (159)",22,,,2,11,3,,1,5
"Construcción (160)",372,4,1,77,211,25,25,17,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",319,8,,54,165,28,33,12,19
"Venta, mant.y rep. veh.autom.y motoc. (162)",98,,,17,46,13,8,3,11
"Comercio al por mayor (163)",19,,,1,11,1,3,3,
"Comercio al por menor (164)",202,8,,36,108,14,22,6,8
"Hoteles y restaurantes (165)",111,2,,11,67,10,11,5,5
"Trans., almac. y comunicaciones (166)",389,1,,50,258,27,30,6,17
"Intermediación financiera (167)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (168)",155,1,,12,60,29,23,10,20
"Admin.pub. y defensa; p. segur.soc.afil (169)",97,1,,12,50,8,11,7,8
"Enseñanza (170)",55,,,,3,3,6,2,41
"Servicios sociales y de salud (171)",23,1,,1,1,1,4,4,11
"Otras activ. serv.comun.soc y personales (172)",339,8,,90,155,47,12,8,19
"Hogares privados con servicio doméstico (173)",10,,,3,5,,1,,1
"Actividad economica no especificada (175)",154,4,,43,85,8,5,3,6
"Mujeres (176)",2841,190,2,1170,1010,143,111,76,139
"Agric., ganadería, caza y silvicultura (177)",1458,138,2,820,415,28,17,20,18
"Pesca (178)",2,,,,1,,,1,
"Explotación de minas y canteras (179)",24,,,4,4,4,2,1,9
"Industrias manufactureras (180)",88,2,,20,45,12,4,3,2
"Construcción (182)",5,,,2,1,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",390,23,,102,186,33,20,17,9
"Venta, mant.y rep. veh.autom.y motoc. (184)",14,2,,2,7,1,,1,1
"Comercio al por mayor (185)",13,,,3,7,1,2,,
"Comercio al por menor (186)",363,21,,97,172,31,18,16,8
"Hoteles y restaurantes (187)",207,7,,40,118,16,10,7,9
"Trans., almac. y comunicaciones (188)",14,,,,7,1,3,1,2
"Activid.inmobil., empres. y de alquiler (190)",31,1,,4,6,7,5,3,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",41,,,5,13,2,8,4,9
"Enseñanza (192)",94,,,,12,10,16,2,54
"Servicios sociales y de salud (193)",40,,,1,8,,10,9,12
"Otras activ. serv.comun.soc y personales (194)",90,4,,29,33,12,5,4,3
"Hogares privados con servicio doméstico (195)",223,10,,85,110,8,6,1,3
"Actividad economica no especificada (197)",134,5,,58,51,9,5,3,3
