"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (096)",2026,239,285,771,17,656,58
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,2,,,,,
"Profes., científicos e intelectuales (098)",117,110,,7,,,
"Técnicos de nivel medio y trab. asimilados (099)",33,29,,2,,2,
"Jefes y empleados de oficina (100)",37,37,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",162,34,5,100,4,18,1
"Agricult.trabaj. calif.agrop. y pesqueros (102)",523,,,510,13,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",40,,22,18,,,
"Obreros construc.,conf., papel, fab., instr. (104)",13,,10,3,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",918,12,209,49,,591,57
"Ocupación no especificada (107)",181,15,39,82,,45,
