"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",35,,,,1,11,17,6
"De 40 a 44 años (057)",25,,,,,15,7,3
"De 45 a 49 años (058)",21,,,,2,14,2,3
"De 50 y más años (059)",36,,3,7,13,6,,7
"Sup. no Univ. completa (060)",346,,4,9,20,69,134,110
"De 20 a 24 años (063)",41,,,,,,22,19
"De 25 a 29 años (064)",77,,,,,4,41,32
"De 30 a 34 años (065)",62,,,,,4,37,21
"De 35 a 39 años (066)",51,,,,,17,25,9
"De 40 a 44 años (067)",38,,,,2,20,5,11
"De 45 a 49 años (068)",26,,,,5,12,4,5
"De 50 y más años (069)",51,,4,9,13,12,,13
"Sup. Univ. incompleta (070)",73,,,1,6,15,32,19
"De 15 a 19 años (072)",4,,,,,,3,1
"De 20 a 24 años (073)",15,,,,,,5,10
"De 25 a 29 años (074)",7,,,,,,5,2
"De 30 a 34 años (075)",12,,,,,1,8,3
"De 35 a 39 años (076)",12,,,,,3,7,2
"De 40 a 44 años (077)",9,,,,,5,4,
"De 45 a 49 años (078)",6,,,,3,2,,1
"De 50 y más años (079)",8,,,1,3,4,,
"Sup. Univ. completa (080)",184,,,9,25,42,55,53
"De 20 a 24 años (083)",1,,,,,,1,
"De 25 a 29 años (084)",22,,,,,3,9,10
"De 30 a 34 años (085)",25,,,,,4,13,8
"De 35 a 39 años (086)",39,,,,1,10,16,12
"De 40 a 44 años (087)",29,,,,1,9,9,10
"De 45 a 49 años (088)",27,,,,8,9,7,3
"De 50 y más años (089)",41,,,9,15,7,,10
,,,,,,,,
"URBANA (100)",2068,26,60,105,229,468,633,547
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",31,,,,,,19,12
"De 20 a 24 años (103)",182,,,,,1,113,68
"De 25 a 29 años (104)",216,,,,,12,136,68
"De 30 a 34 años (105)",233,,,,,37,144,52
"De 35 a 39 años (106)",284,,,,9,94,124,57
"De 40 a 44 años (107)",243,,,,16,117,66,44
"De 45 a 49 años (108)",190,,,1,31,99,27,32
"De 50 y más años (109)",681,26,60,104,173,108,4,206
"Sin nivel (110)",390,17,30,34,59,76,38,136
"De 12 a 14 años (111)",1,,,,,,,1
"De 25 a 29 años (114)",3,,,,,,2,1
"De 30 a 34 años (115)",19,,,,,4,10,5
"De 35 a 39 años (116)",23,,,,,5,10,8
"De 40 a 44 años (117)",31,,,,1,15,11,4
"De 45 a 49 años (118)",34,,,,6,18,4,6
"De 50 y más años (119)",279,17,30,34,52,34,1,111
"Educacion Inicial (120)",2,,,,,1,,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 35 a 39 años (126)",1,,,,,1,,
"Primaria (130)",605,9,21,40,82,167,168,118
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",5,,,,,,3,2
"De 20 a 24 años (133)",26,,,,,,20,6
"De 25 a 29 años (134)",45,,,,,3,33,9
"De 30 a 34 años (135)",61,,,,,12,43,6
"De 35 a 39 años (136)",87,,,,2,30,39,16
"De 40 a 44 años (137)",89,,,,9,45,21,14
"De 45 a 49 años (138)",56,,,1,10,32,7,6
"De 50 y más años (139)",232,9,21,39,61,45,2,55
"Secundaria (140)",478,,3,11,41,88,206,129
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",21,,,,,,12,9
"De 20 a 24 años (143)",83,,,,,1,47,35
"De 25 a 29 años (144)",83,,,,,5,54,24
"De 30 a 34 años (145)",61,,,,,10,42,9
"De 35 a 39 años (146)",73,,,,5,29,29,10
"De 40 a 44 años (147)",46,,,,3,20,14,9
"De 45 a 49 años (148)",41,,,,3,18,7,13
"De 50 y más años (149)",67,,3,11,30,5,1,17
"Sup. no Univ. incompleta (150)",158,,2,3,11,34,65,43
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",41,,,,,,25,16
"De 25 a 29 años (154)",21,,,,,,13,8
"De 30 a 34 años (155)",23,,,,,5,11,7
"De 35 a 39 años (156)",19,,,,1,6,8,4
"De 40 a 44 años (157)",17,,,,,11,4,2
"De 45 a 49 años (158)",12,,,,1,9,1,1
"De 50 y más años (159)",21,,2,3,9,3,,4
"Sup. no Univ. completa (160)",246,,4,8,15,58,91,70
"De 20 a 24 años (163)",23,,,,,,17,6
"De 25 a 29 años (164)",47,,,,,3,26,18
"De 30 a 34 años (165)",41,,,,,2,23,16
"De 35 a 39 años (166)",39,,,,,13,18,8
"De 40 a 44 años (167)",32,,,,2,17,5,8
"De 45 a 49 años (168)",20,,,,3,11,2,4
"De 50 y más años (169)",44,,4,8,10,12,,10
"Sup. Univ. incompleta (170)",49,,,1,5,11,21,11
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",7,,,,,,3,4
"De 25 a 29 años (174)",4,,,,,,2,2
"De 30 a 34 años (175)",9,,,,,,6,3
"De 35 a 39 años (176)",10,,,,,3,5,2
"De 40 a 44 años (177)",7,,,,,3,4,
"De 45 a 49 años (178)",5,,,,3,2,,
"De 50 y más años (179)",6,,,1,2,3,,
"Sup. Univ. completa (180)",140,,,8,16,33,44,39
"De 20 a 24 años (183)",1,,,,,,1,
"De 25 a 29 años (184)",13,,,,,1,6,6
"De 30 a 34 años (185)",19,,,,,4,9,6
"De 35 a 39 años (186)",32,,,,1,7,15,9
"De 40 a 44 años (187)",21,,,,1,6,7,7
"De 45 a 49 años (188)",22,,,,5,9,6,2
"De 50 y más años (189)",32,,,8,9,6,,9
,,,,,,,,
"RURAL (200)",2619,30,70,187,302,472,849,709
"De 12 a 14 años (201)",3,,,,,,,3
"De 15 a 19 años (202)",71,,,,,,41,30
"De 20 a 24 años (203)",282,,,,,,167,115
"De 25 a 29 años (204)",284,,,,,17,183,84
"De 30 a 34 años (205)",267,,,,,41,164,62
"De 35 a 39 años (206)",254,,,,4,70,146,34
"De 40 a 44 años (207)",248,,,,11,94,96,47
"De 45 a 49 años (208)",199,,,,26,91,43,39
"De 50 y más años (209)",1011,30,70,187,261,159,9,295
"Sin nivel (210)",820,23,46,100,136,141,130,244
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",8,,,,,,4,4
"De 25 a 29 años (214)",12,,,,,,8,4
"De 30 a 34 años (215)",36,,,,,5,20,11
"De 35 a 39 años (216)",45,,,,,8,33,4
"De 40 a 44 años (217)",75,,,,2,23,37,13
"De 45 a 49 años (218)",67,,,,5,29,22,11
"De 50 y más años (219)",574,23,46,100,129,76,4,196
"Educacion Inicial (220)",2,,,,,,1,1
"De 25 a 29 años (224)",1,,,,,,,1
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",974,6,19,72,126,220,322,209
"De 12 a 14 años (231)",3,,,,,,,3
"De 15 a 19 años (232)",19,,,,,,10,9
"De 20 a 24 años (233)",96,,,,,,64,32
"De 25 a 29 años (234)",101,,,,,6,70,25
"De 30 a 34 años (235)",103,,,,,22,67,14
"De 35 a 39 años (236)",110,,,,2,34,59,15
"De 40 a 44 años (237)",101,,,,5,44,37,15
"De 45 a 49 años (238)",91,,,,13,49,12,17
"De 50 y más años (239)",350,6,19,72,106,65,3,79
"Secundaria (240)",561,1,4,9,20,67,292,168
"De 15 a 19 años (242)",43,,,,,,25,18
"De 20 a 24 años (243)",141,,,,,,87,54
"De 25 a 29 años (244)",111,,,,,8,74,29
"De 30 a 34 años (245)",83,,,,,8,48,27
"De 35 a 39 años (246)",61,,,,2,16,34,9
"De 40 a 44 años (247)",48,,,,4,15,17,12
"De 45 a 49 años (248)",20,,,,2,7,5,6
"De 50 y más años (249)",54,1,4,9,12,13,2,13
"Sup. no Univ. incompleta (250)",94,,1,4,5,20,39,25
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",11,,,,,,5,6
"De 25 a 29 años (254)",17,,,,,,10,7
"De 30 a 34 años (255)",15,,,,,3,9,3
"De 35 a 39 años (256)",16,,,,,5,9,2
"De 40 a 44 años (257)",8,,,,,4,3,1
"De 45 a 49 años (258)",9,,,,1,5,1,2
"De 50 y más años (259)",15,,1,4,4,3,,3
"Sup. no Univ. completa (260)",100,,,1,5,11,43,40
"De 20 a 24 años (263)",18,,,,,,5,13
"De 25 a 29 años (264)",30,,,,,1,15,14
"De 30 a 34 años (265)",21,,,,,2,14,5
"De 35 a 39 años (266)",12,,,,,4,7,1
"De 40 a 44 años (267)",6,,,,,3,,3
"De 45 a 49 años (268)",6,,,,2,1,2,1
"De 50 y más años (269)",7,,,1,3,,,3
"Sup. Univ. incompleta (270)",24,,,,1,4,11,8
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",8,,,,,,2,6
"De 25 a 29 años (274)",3,,,,,,3,
"De 30 a 34 años (275)",3,,,,,1,2,
"De 35 a 39 años (276)",2,,,,,,2,
"De 40 a 44 años (277)",2,,,,,2,,
"De 45 a 49 años (278)",1,,,,,,,1
"De 50 y más años (279)",2,,,,1,1,,
"Sup. Univ. completa (280)",44,,,1,9,9,11,14
"De 25 a 29 años (284)",9,,,,,2,3,4
"De 30 a 34 años (285)",6,,,,,,4,2
"De 35 a 39 años (286)",7,,,,,3,1,3
"De 40 a 44 años (287)",8,,,,,3,2,3
"De 45 a 49 años (288)",5,,,,3,,1,1
"De 50 y más años (289)",9,,,1,6,1,,1
