"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (090)",1066,,,,,,,1066
"Hombres (091)",13491,713,7598,3575,229,560,11,805
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,7,,,1,,,
"Profes., científicos e intelectuales (093)",164,139,,24,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",126,72,,43,11,,,
"Jefes y empleados de oficina (095)",84,84,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",357,119,4,213,10,10,1,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2287,13,4,2094,176,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",711,,487,207,13,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1195,77,370,730,15,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",7543,150,6666,189,1,527,10,
"Otra (101)",28,28,,,,,,
"Ocupaciñn no especificada (102)",183,24,67,75,2,15,,
"Desocupado (103)",805,,,,,,,805
"Mujeres (104)",3448,419,836,1321,24,256,331,261
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,3,,,2,,,
"Profes., científicos e intelectuales (106)",183,165,,18,,,,
"Técnicos de nivel medio y trab. asimilados (107)",43,35,,8,,,,
"Jefes y empleados de oficina (108)",70,69,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",740,80,29,576,19,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",138,,2,134,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",301,,100,193,,8,,
"Obreros construc.,conf.,papel, fab., instr. (112)",65,,14,50,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1506,50,661,310,1,153,331,
"Ocupaciñn no especificada (115)",136,17,30,32,,57,,
"Desocupado (116)",261,,,,,,,261
